"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.211426000E-3,1.627724051E0,-7.376956344E-1,-2.743056118E-1
6.072998000E-3,1.627724051E0,-7.376956344E-1,-2.743056118E-1
8.056641000E-3,1.627724051E0,-7.376956344E-1,-2.743056118E-1
1.007080100E-2,1.627724051E0,-7.376956344E-1,-2.743056118E-1
1.205444400E-2,1.627724051E0,-7.376956344E-1,-2.743056118E-1
1.406860400E-2,1.627724051E0,-7.376956344E-1,-2.743056118E-1
1.605224600E-2,1.627724051E0,-7.376956344E-1,-2.743056118E-1
1.806640600E-2,1.627724051E0,-7.376956344E-1,-2.743056118E-1
2.005004900E-2,1.627724051E0,-7.376956344E-1,-2.743056118E-1
2.206420900E-2,1.627724051E0,-7.376956344E-1,-2.743056118E-1
2.401733400E-2,1.627724051E0,-7.376956344E-1,-2.743056118E-1
2.603149400E-2,1.627724051E0,-7.376956344E-1,-2.743056118E-1
2.801513700E-2,1.627724051E0,-7.376956344E-1,-2.743056118E-1
3.002929700E-2,1.627724051E0,-7.376956344E-1,-2.743056118E-1
3.201294000E-2,1.627724051E0,-7.376956344E-1,-2.743056118E-1
3.402710000E-2,1.627724051E0,-7.376956344E-1,-2.743056118E-1
3.601074200E-2,2.135855258E-1,-1.157942414E0,-1.105744481E0
3.799438500E-2,2.141181529E-1,-1.154214025E0,-1.130778193E0
3.997802700E-2,2.119876295E-1,-1.154746652E0,-1.176584601E0
4.199218800E-2,2.093244642E-1,-1.141430855E0,-1.231445670E0
4.400634800E-2,2.162486911E-1,-1.106809735E0,-1.240500450E0
4.598999000E-2,2.125202566E-1,-1.084439158E0,-1.283111095E0
4.800415100E-2,2.087918371E-1,-1.085504532E0,-1.323591113E0
4.998779300E-2,2.071939409E-1,-1.078580260E0,-1.358212233E0
5.197143600E-2,2.066612989E-1,-1.070590734E0,-1.395496488E0
5.395507800E-2,2.061286718E-1,-1.065797091E0,-1.431715488E0
5.593872100E-2,2.061286718E-1,-1.051416039E0,-1.468999743E0
5.795288100E-2,2.061286718E-1,-1.040230751E0,-1.507349253E0
5.993652400E-2,2.087918371E-1,-1.029045463E0,-1.544100881E0
6.195068400E-2,2.093244642E-1,-1.017860174E0,-1.577656627E0
6.396484400E-2,2.093244642E-1,-1.012001276E0,-1.610147238E0
6.594848600E-2,2.114549875E-1,-1.005609632E0,-1.638376713E0
6.796264700E-2,2.119876295E-1,-1.002413869E0,-1.668736815E0
6.994628900E-2,2.157160491E-1,-1.001348615E0,-1.691639900E0
7.192993200E-2,2.183792144E-1,-1.004544377E0,-1.718804240E0
7.391357400E-2,2.157160491E-1,-1.015197039E0,-1.739576817E0
7.589721700E-2,2.194444835E-1,-1.025317073E0,-1.760349512E0
7.791137700E-2,2.215750068E-1,-1.041828632E0,-1.777926326E0
7.989502000E-2,2.263686955E-1,-1.060470819E0,-1.794438004E0
8.190918000E-2,2.316950262E-1,-1.087635040E0,-1.813080072E0
8.392334000E-2,2.386192381E-1,-1.120658159E0,-1.825863242E0
8.590698300E-2,2.460760921E-1,-1.155279279E0,-1.836515903E0
8.792114300E-2,2.545982003E-1,-1.206411958E0,-1.848766446E0
8.990478500E-2,2.631203234E-1,-1.253816247E0,-1.856223345E0
9.188842800E-2,2.727077007E-1,-1.310275316E0,-1.865278006E0
9.387207000E-2,2.822950780E-1,-1.370995402E0,-1.871669650E0
9.585571300E-2,2.876214087E-1,-1.440770149E0,-1.873800159E0
9.786987300E-2,2.950782478E-1,-1.508414507E0,-1.880191803E0
9.985351600E-2,2.972087860E-1,-1.569667220E0,-1.880191803E0
1.018981940E-1,3.020024598E-1,-1.634648323E0,-1.876995921E0
1.038513190E-1,3.020024598E-1,-1.692172647E0,-1.873800159E0
1.058654790E-1,2.961435318E-1,-1.743837953E0,-1.862082243E0
1.078491210E-1,2.870887816E-1,-1.788046360E0,-1.854092836E0
1.098632810E-1,2.764361203E-1,-1.819471717E0,-1.837581158E0
1.118469240E-1,2.588592768E-1,-1.834385395E0,-1.824265361E0
1.138610840E-1,2.386192381E-1,-1.835983276E0,-1.802427411E0
1.158447270E-1,2.055960447E-1,-1.820536971E0,-1.778458953E0
1.178283690E-1,1.752360016E-1,-1.782187462E0,-1.748631597E0
1.198120120E-1,1.368864775E-1,-1.714543104E0,-1.715608358E0
1.218566900E-1,9.800432622E-2,-1.619202018E0,-1.678856730E0
1.238098150E-1,5.326322466E-2,-1.503088117E0,-1.644235730E0
1.258239750E-1,5.326322280E-3,-1.367799520E0,-1.601092458E0
1.278076170E-1,-4.420847446E-2,-1.226652026E0,-1.555286050E0
1.298217770E-1,-9.960222989E-2,-1.058340192E0,-1.507349253E0
1.318054200E-1,-1.645833552E-1,-8.831042051E-1,-1.444498658E0
1.337890630E-1,-2.348908186E-1,-6.988134980E-1,-1.372060657E0
1.358032230E-1,-3.099919558E-1,-4.990763962E-1,-1.298024774E0
1.378173830E-1,-3.856257200E-1,-2.881540358E-1,-1.223456264E0
1.397705080E-1,-4.591289759E-1,-7.776430249E-2,-1.153148770E0
1.417846680E-1,-5.283711553E-1,1.379517466E-1,-1.089765549E0
1.437683110E-1,-5.864281058E-1,3.515372574E-1,-1.037034988E0
1.457519530E-1,-6.210491657E-1,5.720469952E-1,-1.007207513E0
1.477661130E-1,-6.364955306E-1,7.984157205E-1,-9.912285805E-1
1.497497560E-1,-6.338323355E-1,1.017860174E0,-9.773801565E-1
1.517639160E-1,-6.189186573E-1,1.231445670E0,-9.715211987E-1
1.537475590E-1,-5.842975378E-1,1.427986979E0,-9.677927494E-1
1.557617190E-1,-5.203816891E-1,1.636778831E0,-9.704559445E-1
1.577453610E-1,-4.356931746E-1,1.847701192E0,-9.763149023E-1
1.597290040E-1,-3.355582952E-1,2.040513992E0,-9.970875382E-1
1.617431640E-1,-2.077265680E-1,2.223739624E0,-1.034904361E0
1.637268070E-1,-6.551376730E-2,2.380333424E0,-1.066329718E0
1.657104490E-1,8.788431436E-2,2.501240969E0,-1.081243396E0
1.677246100E-1,2.524676621E-1,2.596582174E0,-1.078580260E0
1.697082520E-1,4.186489284E-1,2.670618057E0,-1.065797091E0
1.716918950E-1,5.816344023E-1,2.720152855E0,-1.038632870E0
1.736755370E-1,7.435545921E-1,2.734533787E0,-9.917612076E-1
1.756591800E-1,8.287757635E-1,2.731338024E0,-9.683253765E-1
1.776733400E-1,9.805759192E-1,2.695119143E0,-9.155948162E-1
1.796569830E-1,1.117462397E0,2.604038954E0,-8.458199501E-1
1.817016600E-1,1.236772060E0,2.466619730E0,-7.632619739E-1
