"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,2.319243431E0,8.671588898E0,3.906282902E0
1.002817800E-2,4.475176334E0,9.696913719E0,4.073780537E0
1.253526100E-2,4.628317356E0,9.860223770E0,4.212564468E0
1.508338600E-2,4.805386066E0,1.008993530E1,4.174279213E0
1.759041700E-2,4.963910580E0,1.022871876E1,3.954139471E0
2.009744800E-2,5.059623718E0,1.033460140E1,3.407977581E0
2.260453200E-2,5.174479008E0,1.029093170E1,3.364906788E0
2.511166700E-2,5.346762180E0,1.003250694E1,3.254238844E0
2.761869800E-2,5.648856163E0,1.006122112E1,2.583650351E0
3.012573000E-2,5.797211170E0,9.586843491E0,2.617149830E0
3.263281300E-2,6.223731518E0,9.011968613E0,2.238485575E0
3.513984400E-2,6.281159401E0,8.739186287E0,2.349153519E0
3.764687500E-2,6.276373863E0,8.413164139E0,2.248056889E0
4.015390700E-2,6.257231236E0,8.188239098E0,2.047059774E0
4.266099000E-2,6.099305153E0,7.967501163E0,2.018345833E0
4.516802100E-2,6.161518097E0,7.709076405E0,1.807777524E0
4.767505300E-2,6.218945980E0,7.627720356E0,1.706680775E0
5.018208400E-2,5.993422508E0,7.564908981E0,1.481755376E0
5.252640700E-2,5.778068542E0,7.493124008E0,1.314257860E0
5.503343800E-2,5.658427238E0,7.416553974E0,1.213161111E0
5.754046900E-2,5.404190063E0,7.397411346E0,1.237687469E0
6.004750000E-2,5.097908497E0,7.440482140E0,1.213161111E0
6.255458400E-2,4.819743156E0,7.531409264E0,1.252044439E0
6.506161500E-2,4.585246563E0,7.588837147E0,1.323829174E0
6.756864600E-2,4.364508629E0,7.780860901E0,1.500898004E0
7.007567800E-2,4.010370731E0,8.202595711E0,1.869990945E0
7.258276100E-2,3.732205153E0,8.585447311E0,1.927418590E0
7.508979200E-2,3.507279873E0,8.854042053E0,2.133201361E0
7.759682300E-2,3.214757204E0,9.232108116E0,2.161915302E0
8.010385500E-2,3.186043262E0,9.562915802E0,2.042274237E0
8.237244800E-2,3.085544825E0,9.692128181E0,2.330011129E0
8.487948000E-2,3.114258766E0,9.960722923E0,2.099701881E0
8.738651100E-2,2.898904562E0,1.008514881E1,2.377867460E0
8.989354200E-2,2.769093990E0,1.009950638E1,2.094916344E0
9.240062500E-2,2.773879766E0,1.053081226E1,1.198804140E0
9.490765700E-2,2.486740828E0,1.068873882E1,1.730608940E0
9.741468800E-2,2.314457655E0,1.043031406E1,1.850848317E0
9.992171900E-2,2.481955290E0,1.004207802E1,1.769492388E0
1.024288030E-1,2.773879766E0,9.663414001E0,1.299900889E0
1.049358340E-1,2.414956331E0,1.107218838E1,8.494520187E-1
1.074428650E-1,1.619342685E0,1.076052380E1,2.233700037E0
1.099498960E-1,1.787438512E0,1.016650486E1,1.980060697E0
1.122158340E-1,2.026720762E0,9.869794846E0,1.697109461E0
1.147228650E-1,2.036292076E0,9.807581902E0,1.155733347E0
1.172298960E-1,2.391027927E0,1.018564796E1,1.351944804E-1
1.197369280E-1,1.298704505E0,1.064088249E1,1.788634896E0
1.222440110E-1,1.494915962E0,9.955936432E0,1.730608940E0
1.247510420E-1,1.911865234E0,9.591629982E0,1.218544960E0
1.272580730E-1,1.806581140E0,9.639486313E0,1.021735311E0
1.297651050E-1,2.165504456E0,9.586843491E0,2.506481707E-1
1.322721880E-1,1.868794441E0,1.086640549E1,-2.428714931E-1
1.347792190E-1,1.164108157E0,1.044945621E1,1.615753531E0
1.372862500E-1,1.935793519E0,9.510273933E0,1.261615753E0
1.397932820E-1,2.203789711E0,9.486345291E0,7.298108935E-1
1.420592190E-1,2.041077614E0,9.744770050E0,6.191428304E-1
1.445662500E-1,2.270788670E0,9.333204269E0,1.501496136E-1
1.470732820E-1,1.768295884E0,1.137428284E1,-5.928218365E-1
1.495803130E-1,1.173679471E0,1.134975624E1,1.050449133E0
1.520873960E-1,1.878365755E0,9.841081619E0,1.146162033E0
1.545944280E-1,2.726023197E0,9.424132347E0,5.425725579E-1
1.571014590E-1,3.157329559E0,9.122037888E0,2.506481707E-1
1.596084900E-1,2.918047190E0,9.672985077E0,1.076770201E-2
1.621155730E-1,2.558525562E0,1.055952644E1,-3.230310604E-2
1.646226050E-1,2.548954248E0,1.174277687E1,-1.062413216E0
1.671296360E-1,2.280958176E0,1.159920788E1,3.942175210E-1
1.696366670E-1,2.481955290E0,9.788438797E0,1.079162955E0
1.719026050E-1,3.430709362E0,9.275776863E0,1.016949639E-1
1.744096360E-1,3.104687452E0,9.893723488E0,2.841476798E-1
1.769166670E-1,2.802593470E0,1.024307537E1,-1.471585929E-1
1.794236980E-1,2.606382132E0,1.052602673E1,-3.481557071E-1
1.819307820E-1,2.534597397E0,1.067438221E1,-2.620140910E-1
1.844378130E-1,2.692523718E0,1.055952644E1,-2.476571500E-1
1.869448440E-1,2.716451883E0,1.048295593E1,-3.433700502E-1
1.894518750E-1,2.769093990E0,1.044467068E1,-3.194418252E-1
1.919589590E-1,2.994617462E0,1.042074299E1,-4.348955154E-1
1.944659900E-1,2.927618504E0,1.072702408E1,-7.220342159E-1
1.969730210E-1,3.296113253E0,1.168534946E1,-1.670788407E0
1.994800530E-1,3.349353552E0,1.044945621E1,9.164510965E-1
2.017460420E-1,3.435495138E0,9.720842361E0,2.171486616E-1
2.042530730E-1,3.827918053E0,9.668199539E0,-3.720839322E-1
2.067601050E-1,3.727419376E0,9.807581902E0,-2.667997181E-1
2.092671360E-1,3.459423304E0,1.008993530E1,-1.615155339E-1
2.117742190E-1,3.512065411E0,1.011864853E1,2.027917206E-1
2.142812500E-1,3.368496180E0,1.009472084E1,5.473581553E-1
2.167882820E-1,3.171686411E0,1.001815033E1,1.040877819E0
2.192953130E-1,2.994617462E0,1.000857925E1,1.543968797E0
2.218023960E-1,2.788236618E0,1.001336479E1,1.994417667E0
2.243094280E-1,2.706880569E0,1.000379372E1,2.353939295E0
