"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.506161500E-2,1.256974936E-1,-3.410343409E0,4.684362113E-1
6.756864600E-2,1.086537689E-1,-3.391169310E0,4.780233204E-1
7.007567800E-2,6.817491353E-2,-3.337907791E0,5.206326246E-1
7.258276100E-2,1.384802908E-2,-3.304885387E0,5.728290677E-1
7.508979200E-2,-3.728315607E-2,-3.292102575E0,6.260907054E-1
7.759682300E-2,-8.734910935E-2,-3.277189493E0,6.770887375E-1
8.010385500E-2,-1.351514459E-1,-3.248428106E0,7.207632661E-1
8.237244800E-2,-1.713693589E-1,-3.210079670E0,7.548507452E-1
8.487948000E-2,-1.926740259E-1,-3.175992250E0,7.846772671E-1
8.738651100E-2,-2.033263594E-1,-3.141904831E0,8.017209768E-1
8.989354200E-2,-2.086525112E-1,-3.099295378E0,8.155690432E-1
9.240062500E-2,-2.107829899E-1,-3.040707588E0,8.283518553E-1
9.490765700E-2,-2.118482143E-1,-2.988511324E0,8.358084559E-1
9.741468800E-2,-1.926740259E-1,-2.933119059E0,8.475260139E-1
9.992171900E-2,-1.543256342E-1,-2.846968412E0,8.592435718E-1
1.024288030E-1,-1.011971384E-1,-2.771336794E0,8.624392748E-1
1.049358340E-1,-7.669677585E-2,-2.754293203E0,8.475260139E-1
1.074428650E-1,-4.047885537E-2,-2.781989098E0,8.272866011E-1
1.099498960E-1,1.704372838E-2,-2.776663065E0,8.145037889E-1
1.122158340E-1,9.800143540E-2,-2.744706154E0,7.910686731E-1
1.147228650E-1,1.864157766E-1,-2.714879513E0,7.548507452E-1
1.172298960E-1,2.556559145E-1,-2.711683750E0,7.186328173E-1
1.197369280E-1,3.078523576E-1,-2.804359198E0,6.696321368E-1
1.222440110E-1,3.834838867E-1,-2.849098921E0,6.335473657E-1
1.247510420E-1,4.793548584E-1,-2.823533297E0,5.877423286E-1
1.272580730E-1,5.772231221E-1,-2.789445877E0,5.291544795E-1
1.297651050E-1,6.571156383E-1,-2.764945507E0,4.663057625E-1
1.322721880E-1,6.816160083E-1,-2.815011501E0,4.066527188E-1
1.347792190E-1,7.061163187E-1,-2.886248827E0,3.480648994E-1
1.372862500E-1,7.561823130E-1,-2.861881733E0,2.990641594E-1
1.397932820E-1,8.222267628E-1,-2.794771910E0,2.372806519E-1
1.420592190E-1,8.690969944E-1,-2.723401308E0,1.691057384E-1
1.445662500E-1,8.893364072E-1,-2.672270298E0,1.105179265E-1
1.470732820E-1,8.637708426E-1,-2.697835684E0,6.058513001E-2
1.495803130E-1,8.264876604E-1,-2.755358458E0,2.862813696E-2
1.520873960E-1,8.147701025E-1,-2.727662325E0,9.453942999E-3
1.545944280E-1,8.360747695E-1,-2.638182640E0,-2.037258074E-2
1.571014590E-1,8.509880304E-1,-2.536985636E0,-6.404713541E-2
1.596084900E-1,8.371400237E-1,-2.492245913E0,-1.045259908E-1
1.621155730E-1,8.137048483E-1,-2.465615034E0,-1.279611140E-1
1.646226050E-1,7.870740294E-1,-2.393179178E0,-1.471353173E-1
1.671296360E-1,7.306166887E-1,-2.377200603E0,-1.716356725E-1
1.696366670E-1,7.061163187E-1,-2.375070095E0,-1.854836941E-1
1.719026050E-1,6.975944638E-1,-2.332460880E0,-1.801575422E-1
1.744096360E-1,6.848116517E-1,-2.314351797E0,-1.918751001E-1
1.769166670E-1,6.762897968E-1,-2.251636267E0,-1.982664913E-1
1.794236980E-1,6.667027473E-1,-2.184526682E0,-1.940055639E-1
1.819307820E-1,6.496589780E-1,-2.141917229E0,-1.737661362E-1
1.844378130E-1,6.315500140E-1,-2.113156080E0,-1.545919478E-1
1.869448440E-1,6.059844494E-1,-2.111025572E0,-1.322220564E-1
