"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.271599976E-2,1.372680306E0,-8.325462341E-1,-5.402638912E-1
5.276499968E-2,1.526750922E0,-5.085164905E-1,-3.930411041E-1
6.281299982E-2,1.607864261E0,-2.364052981E-1,-2.814750969E-1
7.286099996E-2,1.599948764E0,-1.367848180E-2,-2.133122832E-1
8.290900011E-2,1.517706871E0,1.858952045E-1,-1.220181435E-1
9.295699978E-2,1.420515299E0,4.139075875E-1,-1.701423340E-2
1.030049999E-1,1.318401933E0,5.955911279E-1,6.219182163E-2
1.130539998E-1,1.190901041E0,7.095451355E-1,1.358543187E-1
1.231020000E-1,1.033946276E0,7.978801131E-1,2.101329863E-1
1.331500001E-1,8.470063806E-1,8.657603264E-1,2.119838744E-1
1.431979998E-1,6.217262745E-1,9.119988084E-1,2.007971406E-1
1.532459999E-1,3.894618452E-1,9.599868655E-1,1.739559472E-1
1.632940001E-1,1.755832881E-1,9.726958871E-1,1.199412718E-1
1.733430000E-1,3.374321386E-4,8.997436166E-1,5.543231964E-2
1.833909997E-1,-1.621008515E-1,6.364505887E-1,6.966517121E-2
1.934389998E-1,-3.197352290E-1,2.162948549E-1,1.097478792E-1
2.034870000E-1,-4.009117782E-1,-1.708840132E-1,9.418483824E-2
2.135350001E-1,-4.185672104E-1,-3.964140713E-1,7.031758875E-2
2.235829998E-1,-3.394676149E-1,-4.163250923E-1,3.766538575E-2
2.336319997E-1,-1.663381606E-1,-3.117534220E-1,-1.809215173E-2
2.436799998E-1,6.444698572E-2,-2.131009400E-1,-7.447061688E-2
2.537280000E-1,3.152610958E-1,-1.984831095E-1,-1.243375018E-1
2.637760001E-1,5.272840261E-1,-3.053927124E-1,-1.352797598E-1
2.738239998E-1,6.365356445E-1,-4.761953354E-1,-8.548051119E-2
2.838719999E-1,6.203883290E-1,-6.138914227E-1,-2.811544947E-2
2.939209999E-1,4.447656274E-1,-7.245659828E-1,5.554801971E-2
3.039690000E-1,1.461737156E-1,-7.160602212E-1,1.664986759E-1
3.140169997E-1,-1.324424595E-1,-5.374880433E-1,2.815682888E-1
3.240649998E-1,-3.113323152E-1,-2.178243101E-1,4.008666277E-1
3.341130000E-1,-3.674949110E-1,9.188614786E-2,4.816560149E-1
3.441610001E-1,-2.985207140E-1,3.026944101E-1,5.194661021E-1
3.542100000E-1,-1.236069724E-1,3.286525309E-1,5.525619984E-1
3.642579997E-1,1.229956150E-1,2.821063101E-1,5.776678920E-1
3.743063333E-1,3.686189651E-1,1.872759461E-1,5.531138182E-1
3.843543334E-1,5.832659602E-1,7.410148531E-2,4.899663329E-1
3.944023331E-1,7.372035980E-1,-2.468447573E-2,3.932735920E-1
4.044503332E-1,8.158192039E-1,-1.491725445E-1,2.604145110E-1
4.144993331E-1,8.303517699E-1,-2.308487743E-1,1.216592714E-1
4.245473333E-1,7.992120385E-1,-2.097513974E-1,3.341866191E-3
4.345953334E-1,7.153360844E-1,-1.937095821E-1,-8.378238231E-2
4.446433331E-1,6.000792980E-1,-2.210595608E-1,-1.340727210E-1
4.546913332E-1,4.933719933E-1,-2.551560104E-1,-1.576725841E-1
4.647393334E-1,4.088166058E-1,-2.660451233E-1,-1.428259611E-1
4.747883333E-1,3.442557454E-1,-2.117903978E-1,-1.329019666E-1
4.848363334E-1,2.763431668E-1,-1.262429953E-1,-1.116426960E-1
4.948843331E-1,2.112858742E-1,-4.386601970E-3,-1.662962884E-2
5.049323332E-1,1.225800663E-1,1.173321977E-1,1.188239902E-1
5.149803334E-1,-3.791985661E-2,1.923222840E-1,1.993931383E-1
5.250283331E-1,-2.525119185E-1,1.845616251E-1,2.548250854E-1
5.350773335E-1,-4.572101831E-1,1.382543147E-1,3.353026211E-1
5.451253331E-1,-5.997131467E-1,1.457923353E-1,4.136811793E-1
5.551733333E-1,-6.389239430E-1,2.016281784E-1,4.422094822E-1
5.652213334E-1,-5.973504782E-1,2.383085936E-1,4.090828001E-1
5.752693331E-1,-5.181227326E-1,2.277102768E-1,3.559053242E-1
5.853173332E-1,-4.839122593E-1,2.163032889E-1,3.264736235E-1
5.953663331E-1,-5.236424208E-1,2.590584755E-1,2.874977291E-1
6.054143333E-1,-6.433222890E-1,4.292797744E-1,2.584717274E-1
6.154623334E-1,-8.356251717E-1,6.973341107E-1,2.574269772E-1
6.255103331E-1,-1.106566668E0,9.914059043E-1,2.850188017E-1
6.355583332E-1,-1.448168993E0,1.238423705E0,3.332297206E-1
6.456063334E-1,-1.854393244E0,1.354847670E0,3.606319427E-1
6.556553333E-1,-2.268714190E0,1.358240008E0,3.316729963E-1
6.657033334E-1,-2.609754324E0,1.229009628E0,2.401511818E-1
6.757513331E-1,-2.801184893E0,8.398573995E-1,4.621952772E-2
6.857993333E-1,-2.737859726E0,-1.147671416E-1,-1.758938283E-1
6.958473334E-1,-2.382464170E0,-1.200936317E0,-2.840666473E-1
7.058953331E-1,-1.971472383E0,-1.456974864E0,-2.704662383E-1
7.159433332E-1,-1.612573624E0,-1.150057316E0,-2.591770887E-1
7.259923331E-1,-1.288228512E0,-7.591882348E-1,-3.503682315E-1
7.360403333E-1,-9.767227769E-1,-4.071383476E-1,-4.703521729E-1
7.460883334E-1,-6.427338719E-1,-4.316320270E-2,-5.276786089E-1
7.561363331E-1,-3.147578537E-1,1.873962283E-1,-5.501958728E-1
7.661843332E-1,-4.163846001E-2,2.661832273E-1,-4.466191232E-1
7.762323334E-1,1.547776610E-1,2.024172992E-1,-3.469393849E-1
7.862813333E-1,3.012768626E-1,3.853578866E-2,-3.279678822E-1
7.963293334E-1,3.915239275E-1,-7.349647582E-2,-3.556490541E-1
8.063773331E-1,4.615782201E-1,-1.897505522E-1,-3.712675273E-1
8.164253333E-1,5.112408400E-1,-3.393371105E-1,-3.853798807E-1
8.264733334E-1,5.439460874E-1,-5.621811152E-1,-3.848462999E-1
8.365213331E-1,5.363531709E-1,-7.373896837E-1,-3.253651261E-1
8.465703335E-1,4.745811224E-1,-7.363951802E-1,-2.043787092E-1
8.566183331E-1,3.248632848E-1,-6.530994773E-1,-8.656099439E-2
8.666663333E-1,1.397154182E-1,-4.728571773E-1,-2.834083978E-3
8.767143334E-1,-4.052253067E-2,-2.191202641E-1,4.950794950E-2
8.867623331E-1,-2.021179944E-1,1.169758476E-2,8.769015223E-2
8.968103332E-1,-3.315587938E-1,1.505825073E-1,8.015367389E-2
9.068583334E-1,-4.188230038E-1,2.061081529E-1,5.797498673E-2
9.169073333E-1,-4.434489906E-1,1.934946179E-1,5.024889112E-2
9.269553334E-1,-3.955797255E-1,1.271916330E-1,3.067089617E-2
9.370033331E-1,-3.026135564E-1,4.712875932E-2,3.925301600E-3
9.470513333E-1,-1.783046573E-1,-2.110447735E-2,-4.605379421E-3
9.570993334E-1,-3.424389288E-2,-1.133577079E-1,-9.286152199E-3
9.671473331E-1,1.078410223E-1,-2.571222186E-1,1.226640306E-2
9.771963335E-1,2.405870855E-1,-3.477900624E-1,3.738373891E-2
9.872443331E-1,3.645341992E-1,-3.338758945E-1,4.280767962E-2
9.972923333E-1,4.563141763E-1,-2.445191294E-1,7.363217324E-2
1.007340333E0,5.124164224E-1,-9.557230026E-2,1.072488874E-1
1.017388333E0,5.215630531E-1,7.196156681E-2,1.537037343E-1
1.027436333E0,4.682968855E-1,1.993281841E-1,2.239377201E-1
