"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.042581940E0,4.469106445E0,9.471703491E0
9.984000004E-3,-9.678872681E-1,4.543950806E0,9.671388245E0
1.996800001E-2,-1.001118164E0,4.665647736E0,8.872649231E0
2.995100000E-2,-9.345066833E-1,4.948110352E0,8.565487976E0
3.993500001E-2,-9.505233765E-1,5.045108643E0,8.498277740E0
4.991900000E-2,-9.053173828E-1,4.846022644E0,8.250542908E0
5.990300000E-2,-1.016087036E0,4.546495514E0,8.208480377E0
6.988600000E-2,-1.026864624E0,4.271517334E0,8.209528198E0
7.987091667E-2,-8.864566040E-1,4.114344177E0,8.722212067E0
8.985491667E-2,-6.209088135E-1,4.145479431E0,8.342451782E0
9.983891668E-2,-5.010081482E-1,4.303251343E0,8.248896332E0
1.098219167E-1,-6.038442993E-1,4.494703217E0,8.211174774E0
1.198059167E-1,-5.996530151E-1,4.573738861E0,8.152646484E0
1.297899167E-1,-5.475613403E-1,4.537663879E0,8.605155487E0
1.397739167E-1,-5.514532471E-1,4.588258667E0,8.789721680E0
1.497569167E-1,-6.752458191E-1,4.645290070E0,8.934171295E0
1.597409167E-1,-5.906716919E-1,4.720882874E0,9.128317566E0
1.697249167E-1,-7.312294006E-1,4.700525208E0,8.866661682E0
1.797089167E-1,-8.467890930E-1,4.740192719E0,8.837622070E0
1.896919167E-1,-9.848020935E-1,4.775818634E0,8.639733582E0
1.996759167E-1,-1.033151550E0,4.733307037E0,8.617130585E0
2.096599167E-1,-1.036744080E0,4.627177734E0,8.641380157E0
2.196439167E-1,-9.816586304E-1,4.550088043E0,8.695717163E0
2.296269167E-1,-9.750723267E-1,4.531526642E0,8.686286774E0
2.396109167E-1,-9.240284729E-1,4.563709717E0,8.660989380E0
2.495949167E-1,-8.907975769E-1,4.590354309E0,8.639434204E0
2.595789167E-1,-8.524772644E-1,4.591701508E0,8.653804321E0
2.695619167E-1,-8.030799866E-1,4.603526917E0,8.672066345E0
2.795459167E-1,-7.219487000E-1,4.629572754E0,8.668623505E0
2.895299167E-1,-7.497908020E-1,4.619094543E0,8.636889496E0
2.995139167E-1,-7.671546936E-1,4.586612091E0,8.594377899E0
3.094969167E-1,-7.653584290E-1,4.554728394E0,8.542435913E0
3.194809167E-1,-8.180488586E-1,4.484674072E0,8.395441589E0
3.294649167E-1,-8.550219727E-1,4.460574188E0,8.655450897E0
3.394489167E-1,-9.575587463E-1,4.533921661E0,8.677604828E0
3.494319167E-1,-1.013392639E0,4.520299988E0,8.781937866E0
3.594159167E-1,-9.764195251E-1,4.492457886E0,8.967551880E0
3.693999167E-1,-9.042695618E-1,4.472998352E0,8.848549347E0
3.793839167E-1,-7.768844604E-1,4.494553528E0,8.817713470E0
3.893669167E-1,-7.908055115E-1,4.466412048E0,8.710536346E0
3.993509167E-1,-8.229885864E-1,4.349205780E0,8.665779419E0
4.093349167E-1,-9.012757874E-1,4.437971191E0,8.546627197E0
4.193189167E-1,-7.517367554E-1,5.112767944E0,7.641010437E0
4.293019167E-1,-1.123114471E0,5.475763092E0,8.036637726E0
4.392859167E-1,-1.453327789E0,4.372257843E0,8.995244293E0
4.492699167E-1,-1.511107635E0,3.879781952E0,9.089847565E0
4.592539167E-1,-1.439107361E0,3.556753693E0,9.143885193E0
4.692369167E-1,-1.396595764E0,3.232078857E0,8.927734680E0
4.792209167E-1,-1.500779114E0,3.486849060E0,8.704698486E0
4.892049167E-1,-2.023791504E0,4.498445435E0,8.696615295E0
4.991889167E-1,-2.669099579E0,5.201533356E0,8.398435364E0
5.091719167E-1,-2.780318298E0,4.813689880E0,8.633746033E0
5.191559167E-1,-2.611170044E0,4.991220703E0,8.633296967E0
5.291399167E-1,-2.865042114E0,5.420677643E0,8.462502136E0
5.391239167E-1,-2.760260010E0,5.086123352E0,8.351582794E0
5.491069167E-1,-2.634521484E0,5.058430939E0,8.217611389E0
5.590909167E-1,-2.537074127E0,4.652026062E0,8.344397736E0
5.690749167E-1,-2.065404968E0,4.016298065E0,8.698411560E0
5.790589167E-1,-1.651964722E0,3.422931976E0,9.443112946E0
5.890419167E-1,-1.899849243E0,3.527115326E0,9.581724701E0
5.990259167E-1,-2.080224152E0,3.730242920E0,9.262588348E0
6.090099167E-1,-2.048939209E0,3.685186615E0,8.553961945E0
6.189939167E-1,-7.852670288E-1,4.053420868E0,9.472601624E0
6.289769167E-1,-2.218386841E-1,3.650608521E0,8.478069763E0
6.389609167E-1,-9.035211182E-1,2.799777832E0,8.053702240E0
6.489449167E-1,-1.116378479E0,2.660717010E0,9.082512817E0
6.589289167E-1,-1.057850189E0,3.099155273E0,9.707612915E0
6.689119167E-1,-1.071172485E0,3.858526154E0,9.720486145E0
6.788959167E-1,-1.695075073E0,5.172643433E0,9.175619202E0
6.888799167E-1,-1.720522156E0,5.770500183E0,9.528585205E0
6.988639167E-1,-1.741777954E0,5.463338928E0,9.696985016E0
7.088469167E-1,-1.963766327E0,4.991071014E0,9.129215698E0
7.188309167E-1,-9.195378113E-1,4.487368469E0,7.825726318E0
7.288149167E-1,2.556683350E-1,4.500840454E0,8.634195099E0
7.387989167E-1,-1.522334290E-1,4.268224182E0,9.163943481E0
7.487819167E-1,-4.808001709E-1,3.920946350E0,8.778195648E0
7.587659167E-1,-2.097138977E-1,3.511398010E0,8.772806854E0
7.687499167E-1,-8.352630615E-2,3.171604614E0,8.992400208E0
7.787339167E-1,-3.216810608E-1,3.182232513E0,9.007219391E0
7.887169167E-1,-5.902226257E-1,3.482508087E0,8.408314819E0
7.987009167E-1,-8.704399109E-1,3.681743774E0,8.155340881E0
8.086849167E-1,-9.717791748E-1,3.792214050E0,8.360564117E0
8.186689167E-1,-9.372010803E-1,3.816014557E0,8.575666809E0
8.286519167E-1,-5.529501343E-1,4.074676666E0,8.856482849E0
8.386359167E-1,-5.824388123E-1,4.489913177E0,8.654702454E0
8.486199167E-1,3.188369751E-1,4.292473755E0,8.227939911E0
8.586039167E-1,8.996292114E-2,4.223167877E0,9.147028656E0
8.685869167E-1,-4.849914551E-2,4.866529999E0,8.460705872E0
8.785709167E-1,3.257226562E-1,4.934788055E0,8.669671326E0
8.885549167E-1,1.935475159E-1,4.983586578E0,9.136700134E0
8.985389167E-1,6.242019653E-2,4.970863037E0,9.202862549E0
9.085219167E-1,2.881507874E-1,4.671934662E0,9.329349518E0
9.185059167E-1,3.707789612E-1,4.482728119E0,9.315578156E0
9.284899167E-1,6.641688538E-1,4.359833679E0,9.058412933E0
9.384739167E-1,6.804849243E-1,4.228706360E0,9.295819244E0
9.484569167E-1,6.571334839E-1,4.271667023E0,8.926986237E0
9.584409167E-1,9.325607300E-1,4.445156250E0,8.843160553E0
9.684249167E-1,1.303938446E0,4.607568512E0,8.817563782E0
9.784089167E-1,1.410816193E0,4.505630493E0,8.805738373E0
9.883919167E-1,1.934277649E0,3.934717712E0,9.064250793E0
9.983759167E-1,1.794019318E0,3.947740631E0,8.768016815E0
1.008359917E0,1.528770905E0,4.726720734E0,8.281827850E0
1.018343917E0,1.168170776E0,5.100942535E0,7.814200287E0
1.028326917E0,9.126521301E-1,4.711452484E0,7.542814636E0
1.038310917E0,1.304387512E0,4.237537994E0,7.329508209E0
1.048294917E0,2.344125366E0,3.888314209E0,6.677164764E0
1.058278917E0,2.196681976E0,3.489992523E0,6.362968140E0
