"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.984000004E-3,3.893820643E-1,-7.351914048E-2,5.746338889E-2
1.996800001E-2,3.497797549E-1,-1.984650344E-1,8.136384189E-2
2.995100000E-2,3.141714334E-1,-3.364247680E-1,1.182195917E-1
3.993500001E-2,2.615072429E-1,-3.347333372E-1,1.462427527E-1
4.991900000E-2,1.530404389E-1,-2.099466771E-1,1.592387110E-1
5.990300000E-2,5.479187891E-2,-3.039512411E-2,1.665352583E-1
6.988600000E-2,-5.634712055E-3,-3.738911450E-2,1.726219207E-1
7.987091667E-2,-2.293631993E-2,-1.722638682E-2,1.489784271E-1
8.985491667E-2,-1.214572415E-2,1.001875922E-1,1.155213937E-1
9.983891668E-2,-6.786833704E-2,1.026847288E-1,8.495150506E-2
1.098219167E-1,-1.483163238E-1,1.313302219E-1,5.951939151E-2
1.198059167E-1,-1.806244254E-1,1.042888910E-1,3.359175473E-2
1.297899167E-1,-1.687856168E-1,5.123259872E-2,7.014736533E-3
1.397739167E-1,-9.015370905E-2,7.300257683E-2,-3.445718065E-2
1.497569167E-1,-1.715453807E-3,7.433389127E-2,-4.872613400E-2
1.597409167E-1,4.354327917E-2,1.386613101E-1,-6.595033407E-2
1.697249167E-1,6.352125108E-2,1.157224327E-1,-7.531107962E-2
1.797089167E-1,4.637537524E-2,4.407984763E-2,-4.966356605E-2
1.896919167E-1,2.024816908E-2,-1.088593155E-2,-4.190887325E-3
1.996759167E-1,-4.575700499E-3,-1.847918332E-2,3.768852726E-2
2.096599167E-1,-8.467378095E-3,-1.377657428E-2,7.545214891E-2
2.196439167E-1,-1.196307782E-2,6.124566309E-3,9.948532283E-2
2.296269167E-1,-1.766437106E-2,1.998632029E-2,1.245432645E-1
2.396109167E-1,-2.580319718E-2,2.679331787E-2,1.400822550E-1
2.495949167E-1,-3.807291389E-2,3.280700371E-2,1.571440697E-1
2.595789167E-1,-4.489660263E-2,3.429954499E-2,1.512878537E-1
2.695619167E-1,-4.446410760E-2,4.211565852E-2,1.538034678E-1
2.795459167E-1,-4.869319499E-2,5.124342442E-2,1.498013884E-1
2.895299167E-1,-6.091763452E-2,5.510021746E-2,1.473440975E-1
2.995139167E-1,-7.928983867E-2,6.545288861E-2,1.477750838E-1
3.094969167E-1,-1.371238381E-1,1.963315457E-1,1.344768554E-1
3.194809167E-1,-1.916197538E-1,3.463566601E-1,1.179972887E-1
3.294649167E-1,-2.032612264E-1,4.223941863E-1,1.405297667E-1
3.394489167E-1,-1.663657576E-1,5.050837398E-1,1.676577777E-1
3.494319167E-1,-1.315742135E-1,5.423919559E-1,1.921628416E-1
3.594159167E-1,-9.419406950E-2,6.034045219E-1,1.808475852E-1
3.693999167E-1,-7.884147763E-2,6.617762446E-1,1.502177715E-1
3.793839167E-1,-7.987014204E-2,7.134588957E-1,9.521518648E-2
3.893669167E-1,-8.958721161E-2,7.645290494E-1,2.512984350E-2
3.993509167E-1,-1.191086620E-1,8.242491484E-1,-2.437658235E-2
4.093349167E-1,-1.250341982E-1,9.403803349E-1,-6.510670483E-2
4.193189167E-1,-9.954864532E-2,1.354425430E0,-6.558332592E-2
4.293019167E-1,-2.064476609E-1,1.413638115E0,-1.334057897E-1
4.392859167E-1,-2.742856741E-1,1.360098720E0,-1.838360578E-1
4.492699167E-1,-2.985028625E-1,1.130304217E0,-2.198630273E-1
4.592539167E-1,-2.764119804E-1,7.127811313E-1,-2.978644371E-1
4.692369167E-1,-2.418529391E-1,2.476350218E-1,-4.049704075E-1
4.792209167E-1,-2.270666361E-1,-8.145455271E-2,-4.575159848E-1
4.892049167E-1,-2.600797117E-1,-1.078241020E-1,-3.856513798E-1
4.991889167E-1,-2.781480849E-1,-8.733576536E-2,-2.371694148E-1
5.091719167E-1,-2.997439206E-1,-9.447862953E-2,-2.782205492E-2
5.191559167E-1,-2.998396158E-1,-2.382178232E-2,2.715387344E-1
5.291399167E-1,-2.804219723E-1,6.475149095E-2,5.207309723E-1
5.391239167E-1,-2.855519652E-1,2.015278041E-1,7.487742305E-1
5.491069167E-1,-3.128871918E-1,2.620806098E-1,9.102395773E-1
5.590909167E-1,-3.641617596E-1,3.004485369E-1,9.688105583E-1
5.690749167E-1,-3.786397874E-1,1.094610095E-1,9.146378636E-1
5.790589167E-1,-4.266760647E-1,-2.288255095E-1,7.424973249E-1
5.890419167E-1,-4.806719422E-1,-9.782022834E-1,5.985260010E-1
5.990259167E-1,-5.291999578E-1,-1.515874028E0,4.998332858E-1
6.090099167E-1,-2.951666713E-1,-2.294524461E-1,4.667259455E-1
6.189939167E-1,1.085285768E-1,2.705850005E-1,4.287054837E-1
6.289769167E-1,4.925915599E-1,8.527368307E-1,2.270179242E-1
6.389609167E-1,6.457944512E-1,1.108312249E0,5.313173309E-2
6.489449167E-1,5.457088351E-1,8.618265390E-1,-5.290095881E-2
6.589289167E-1,2.646309435E-1,2.915994823E-1,-3.917198256E-2
6.689119167E-1,-1.082925871E-1,-2.930783629E-1,2.215182781E-2
6.788959167E-1,-3.373603523E-1,-7.629857659E-1,8.212658763E-2
6.888799167E-1,-4.622037411E-1,-1.521852732E0,1.264469028E-1
6.988639167E-1,-5.277066231E-1,-1.816456079E0,1.328719705E-1
7.088469167E-1,-3.431975245E-1,-1.794670105E0,9.338048846E-2
7.188309167E-1,-1.701717228E-1,-1.450974107E0,-3.726222366E-2
7.288149167E-1,4.766538274E-3,-1.467937708E0,-1.993549913E-1
7.387989167E-1,1.913373619E-1,-1.475988865E0,-3.096674681E-1
7.487819167E-1,3.366029561E-1,-1.432731152E0,-3.391278684E-1
7.587659167E-1,3.798950613E-1,-1.470429063E0,-3.528980017E-1
7.687499167E-1,3.815624416E-1,-1.596581697E0,-3.643714488E-1
7.787339167E-1,3.821699321E-1,-1.638442159E0,-3.594333827E-1
7.887169167E-1,3.732624650E-1,-1.620892406E0,-3.293612301E-1
7.987009167E-1,3.503276706E-1,-1.569337010E0,-2.840803862E-1
8.086849167E-1,2.747982740E-1,-1.455283880E0,-2.141385823E-1
8.186689167E-1,1.378879994E-1,-1.162456274E0,-1.216351017E-1
8.286519167E-1,-2.164248079E-1,-2.290339172E-1,-1.880033314E-2
8.386359167E-1,-2.141408026E-1,4.406864941E-1,8.162382990E-2
8.486199167E-1,-1.419116110E-1,4.561791718E-1,7.231128961E-2
8.586039167E-1,-1.530700922E-1,2.719603777E-1,1.830178127E-2
8.685869167E-1,-2.585813403E-1,2.198114097E-1,-2.067917213E-2
8.785709167E-1,-3.081866503E-1,8.974877745E-2,-6.276473403E-2
8.885549167E-1,-2.946540713E-1,1.458585542E-2,-5.233925581E-2
8.985389167E-1,-2.272481471E-1,5.863850471E-3,-3.723993897E-2
9.085219167E-1,-1.463796496E-1,1.535988413E-2,-4.686487094E-2
9.185059167E-1,-2.154316939E-2,6.760316342E-2,-2.913794853E-2
9.284899167E-1,8.642937243E-2,2.767625451E-2,4.071490467E-2
9.384739167E-1,1.724839807E-1,-2.137215808E-2,1.315473914E-1
9.484569167E-1,2.171166986E-1,-1.184206754E-1,2.399236709E-1
9.584409167E-1,1.962917596E-1,-3.068212271E-1,3.720177114E-1
9.684249167E-1,1.038755476E-1,-4.313493073E-1,4.985119700E-1
9.784089167E-1,-6.438901275E-2,-5.098651052E-1,7.075191140E-1
9.883919167E-1,-2.498150617E-1,-6.131560802E-1,9.284722805E-1
9.983759167E-1,-3.955090642E-1,-6.877860427E-1,1.043033481E0
1.008359917E0,-4.879005253E-1,-8.578574061E-1,1.096405864E0
1.018343917E0,-5.789330006E-1,-1.136556983E0,1.037851334E0
1.028326917E0,-6.724440455E-1,-1.581864595E0,8.839206100E-1
1.038310917E0,-7.185252309E-1,-2.019647837E0,7.966798544E-1
1.048294917E0,-6.512380838E-1,-2.369450092E0,6.849631667E-1
