"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,5.165757751E-1,4.936434631E0,7.620652771E0
2.194199990E-2,8.652008057E-1,4.653073883E0,8.622220001E0
3.189099999E-2,8.473878479E-1,4.398004303E0,9.018895111E0
4.186999996E-2,7.475454712E-1,4.398603058E0,9.227411499E0
5.181899993E-2,5.614823914E-1,4.303251343E0,9.146130524E0
6.179800001E-2,3.903881836E-1,4.231400757E0,8.950786743E0
7.174699998E-2,2.883004761E-1,4.389322357E0,8.759334869E0
8.172599995E-2,2.517764282E-1,4.565805359E0,8.522227936E0
9.167499992E-2,3.781137085E-1,4.612358551E0,8.311316528E0
1.016540000E-1,3.656895447E-1,4.544100494E0,8.103997650E0
1.116030000E-1,1.585203552E-1,4.664749603E0,8.093818817E0
1.215819999E-1,1.281335449E-1,4.869523773E0,8.270750885E0
1.315309999E-1,5.057981873E-1,4.926704865E0,8.652756500E0
1.415100000E-1,7.958949280E-1,4.697381744E0,8.646768951E0
1.514590000E-1,8.213420105E-1,4.473746796E0,8.887767792E0
1.614379999E-1,6.833290100E-1,4.461172943E0,8.943901062E0
1.713870000E-1,4.623884583E-1,4.483925629E0,8.880283356E0
1.813660000E-1,3.225791931E-1,4.525539093E0,8.682843933E0
1.913149999E-1,4.372407532E-1,4.595144348E0,8.533604279E0
2.012939999E-1,4.234693909E-1,4.714146881E0,8.555608521E0
2.112430000E-1,4.662803650E-1,4.830305328E0,8.600066071E0
2.212220000E-1,5.701643372E-1,4.754712524E0,8.563392334E0
2.311709999E-1,5.848338318E-1,4.640649719E0,8.600814514E0
2.411499999E-1,4.924758911E-1,4.695585480E0,8.736282806E0
2.510990000E-1,4.165837097E-1,4.694387970E0,8.816965027E0
2.610780000E-1,4.046086121E-1,4.611759796E0,8.844507751E0
2.710269999E-1,4.721182251E-1,4.527185669E0,8.812324677E0
2.810060000E-1,4.969665527E-1,4.512965240E0,8.717871094E0
2.909550000E-1,4.722679138E-1,4.504432983E0,8.762328644E0
3.009339999E-1,3.611988831E-1,4.555027771E0,8.816515961E0
3.109129999E-1,3.258723450E-1,4.612657928E0,8.827592926E0
3.208620000E-1,2.878514099E-1,4.585264893E0,8.820557556E0
3.308410000E-1,2.683918762E-1,4.539759521E0,8.778345337E0
3.407899999E-1,3.215313721E-1,4.542304230E0,8.730145569E0
3.507690000E-1,4.164340210E-1,4.530478821E0,8.662785645E0
3.607180000E-1,5.138813782E-1,4.468507690E0,8.498726807E0
3.706969999E-1,4.444258118E-1,4.516557770E0,8.446784821E0
3.806459999E-1,1.788780212E-1,4.689148865E0,8.486152954E0
3.906250000E-1,1.062789917E-2,4.811145172E0,8.552465057E0
4.005740000E-1,2.270777893E-1,4.683909760E0,8.576714630E0
4.105529999E-1,6.533912659E-1,4.424648895E0,8.594377899E0
4.205019999E-1,7.563771057E-1,4.215384064E0,8.644673309E0
4.304766250E-1,6.860234070E-1,4.247267761E0,8.598569183E0
4.404256250E-1,5.562432861E-1,4.421056366E0,8.529412994E0
4.504046249E-1,4.111949158E-1,4.549489288E0,8.571176147E0
4.603536250E-1,4.358935547E-1,4.542304230E0,8.260122986E0
4.703326250E-1,3.667373657E-1,4.594695282E0,8.026907959E0
4.802816249E-1,1.417552185E-1,4.697681122E0,7.692203979E0
4.902606249E-1,9.160949707E-2,4.018693085E0,7.337591400E0
5.002096250E-1,2.182461548E-1,3.557502136E0,7.449558563E0
5.101886250E-1,3.981719971E-1,3.664230194E0,7.709118805E0
5.201376249E-1,6.421646118E-1,3.234024811E0,8.011490021E0
5.301166249E-1,8.367599487E-1,2.476749573E0,1.041159897E1
5.400956250E-1,8.985813904E-1,2.035616913E0,1.280272659E1
5.500446249E-1,1.600322113E0,2.303559723E0,1.126123215E1
5.600236249E-1,2.492915955E0,2.827170868E0,9.653425598E0
5.699726250E-1,2.481389923E0,2.947221222E0,7.988288269E0
5.799516250E-1,2.028431854E0,2.794538727E0,8.005352783E0
5.899006249E-1,1.050066376E0,2.535726929E0,8.005053406E0
5.998796249E-1,3.263214111E-2,1.587897949E0,8.008645935E0
6.098286250E-1,4.001179504E-1,1.450932770E0,7.994126129E0
6.198076250E-1,4.754113770E-1,2.037413177E0,7.540419617E0
6.297566249E-1,1.456471252E-1,2.433489532E0,8.070617065E0
6.397356250E-1,4.541555786E-1,2.619253235E0,7.982450409E0
6.496846250E-1,4.186793518E-1,2.263143768E0,7.938890991E0
6.596636249E-1,5.710624695E-1,1.756297760E0,8.321645050E0
6.696126249E-1,1.480271759E0,1.882335663E0,8.814420319E0
6.795916250E-1,2.087259521E0,2.774480438E0,8.871601410E0
6.895406250E-1,2.082170105E0,3.640878754E0,8.764873352E0
6.995196249E-1,1.616937561E0,4.278403015E0,8.787476349E0
7.094686249E-1,9.204359436E-1,4.407584381E0,8.766370239E0
7.194476250E-1,2.697390747E-1,4.280798035E0,8.787027283E0
7.293966250E-1,1.634600830E-1,3.501967621E0,9.017098846E0
7.393756249E-1,7.634124756E-1,1.721120911E0,8.932524719E0
7.493246250E-1,6.688092041E-1,5.423222351E-1,9.104067993E0
7.593036250E-1,1.266366577E0,1.821711731E0,9.109157410E0
7.692526249E-1,1.933678894E0,3.318299561E0,9.035660248E0
7.792316249E-1,1.826801147E0,4.120331726E0,8.969497833E0
7.891796250E-1,1.226100311E0,3.881428528E0,8.679251404E0
7.991596250E-1,9.873468018E-1,3.934418335E0,8.780740356E0
8.091076249E-1,1.265019379E0,4.461023254E0,8.657696228E0
8.190876249E-1,1.433568878E0,4.524491272E0,8.622369690E0
8.290356250E-1,1.449435883E0,4.113895111E0,9.136700134E0
8.390156250E-1,1.337169342E0,4.056863708E0,9.375902710E0
8.489636249E-1,1.253044281E0,3.976630554E0,9.213789825E0
8.589436250E-1,1.260229340E0,3.905079346E0,9.274264069E0
8.688916250E-1,1.848206635E0,4.560416565E0,8.685388641E0
8.788716249E-1,3.260519714E0,6.079308014E0,1.029394363E1
8.888196249E-1,4.021088104E0,6.702911224E0,1.228031296E1
8.987996250E-1,3.885320435E0,5.636079712E0,1.150357819E1
9.087476250E-1,3.578009491E0,5.579197998E0,1.148681305E1
9.187276249E-1,3.176843719E0,5.707630920E0,1.031714539E1
9.286756250E-1,2.561323700E0,5.483696594E0,9.789342957E0
9.386556250E-1,2.270029449E0,5.532794495E0,9.744735718E0
9.486036249E-1,2.468516693E0,5.600304108E0,9.995164948E0
9.585836249E-1,2.484982452E0,5.701493683E0,9.034313049E0
9.685316250E-1,3.530408478E0,5.060676270E0,9.321266327E0
9.785116250E-1,3.541635132E0,5.876180420E0,8.924890594E0
9.884596249E-1,3.350632324E0,5.799090729E0,8.604556732E0
9.984396249E-1,3.153941345E0,5.408403168E0,8.113877106E0
1.008387625E0,2.579585724E0,5.287903748E0,7.763006744E0
1.018367625E0,2.510130157E0,5.310057678E0,7.231911163E0
1.028315625E0,2.484084320E0,5.485642548E0,7.011120300E0
1.038294625E0,2.348765717E0,5.462740173E0,6.966662750E0
1.048243625E0,1.995949402E0,5.228477325E0,7.072792053E0
1.058222625E0,1.732048187E0,5.017416229E0,7.040309601E0
1.068171625E0,1.681004333E0,5.102888489E0,6.807244263E0
1.078150625E0,1.211131439E0,4.998854828E0,6.197861481E0
1.088099625E0,2.039209442E0,5.131329346E0,6.681655426E0
1.098078625E0,1.936073914E0,5.771398315E0,7.389683075E0
1.108027625E0,1.899549866E0,5.682632904E0,7.518864441E0
1.118006625E0,1.845512238E0,5.486840057E0,7.232210541E0
1.127986625E0,1.903591461E0,5.378615112E0,7.066954193E0
1.137934625E0,1.967209167E0,5.376968536E0,7.182364197E0
1.147914625E0,1.971999207E0,5.377567291E0,7.180118866E0
1.157862625E0,1.948198700E0,5.432053986E0,7.204667816E0
1.167842625E0,1.900897064E0,5.481002197E0,7.509583740E0
1.177790625E0,1.957629089E0,5.810766449E0,7.925718384E0
1.187770625E0,1.982178040E0,6.298901367E0,8.194409637E0
1.197718625E0,1.972897339E0,6.525380402E0,8.180189209E0
1.207698625E0,1.949845276E0,6.495143280E0,8.150101776E0
1.217646625E0,1.967059479E0,6.334078217E0,8.149203644E0
1.227626625E0,1.888622589E0,6.174659729E0,8.132438507E0
1.237574625E0,1.762584686E0,6.211183777E0,7.991880798E0
1.247554625E0,1.707349548E0,6.369255066E0,7.850125580E0
1.257502625E0,1.736239471E0,6.458170166E0,7.808961182E0
1.267481625E0,1.764231262E0,6.552923126E0,7.816295929E0
1.277430625E0,1.723515930E0,6.596332855E0,7.808512115E0
1.287409625E0,1.716480560E0,6.499184875E0,7.631130981E0
