"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,1.486661136E-1,6.888505816E-2,7.225433737E-2
9.979999973E-3,8.441096544E-2,4.825913906E-2,8.018257469E-2
1.998899993E-2,3.823514283E-2,-1.612439379E-2,6.139496341E-2
2.999900002E-2,4.061307758E-2,-6.330655515E-2,1.674840227E-2
3.997799999E-2,3.853132576E-2,-8.193841577E-2,-2.677560411E-2
4.998799996E-2,-6.222032011E-3,-9.683746845E-2,-5.027986690E-2
5.996699992E-2,-5.236525834E-2,-8.947065473E-2,-5.571245402E-2
6.997700001E-2,-3.590399027E-2,-5.950210989E-2,-4.732323065E-2
7.998699998E-2,-4.300598055E-3,-2.825499140E-2,-3.982143849E-2
8.996599994E-2,5.814087112E-3,-1.297143754E-3,-2.126692981E-2
9.997600003E-2,6.668809801E-4,-4.674125928E-3,-1.100286469E-2
1.099550000E-1,2.784893382E-3,-2.003657073E-2,-2.518765815E-2
1.199650000E-1,2.162420936E-2,-3.245026991E-2,-4.382630065E-2
1.299439999E-1,2.707836404E-2,-4.819860682E-2,-4.868496954E-2
1.399540000E-1,1.334923506E-2,-5.513400957E-2,-4.002250731E-2
1.499640000E-1,-1.835196838E-2,-4.316975921E-2,-2.521080524E-2
1.599429999E-1,-4.821658134E-2,-2.244551852E-2,-5.014240742E-3
1.699529999E-1,-7.129234076E-2,-2.568924800E-2,2.536044270E-2
1.799320000E-1,-8.947617561E-2,-7.478203624E-2,4.872812703E-2
1.899420000E-1,-1.219968274E-1,-1.855386496E-1,5.636314303E-2
1.999519999E-1,-1.588246971E-1,-3.116945624E-1,5.624354258E-2
2.099310000E-1,-1.805939078E-1,-3.990174830E-1,5.515297875E-2
2.199410000E-1,-1.814766377E-1,-3.929453790E-1,6.465195864E-2
2.299200000E-1,-1.615961343E-1,-3.327685893E-1,1.102929488E-1
2.399256249E-1,-1.122274846E-1,-2.751174867E-1,1.897589713E-1
2.499046250E-1,-7.626016438E-2,-2.224529386E-1,2.298355550E-1
2.599146250E-1,-8.784837276E-2,-2.600836754E-1,1.862744838E-1
2.699236249E-1,-1.465239376E-1,-2.774778306E-1,9.378690273E-2
2.799036250E-1,-2.714245617E-1,-2.224899679E-1,6.206177641E-3
2.899126250E-1,-4.589886069E-1,-1.247005686E-1,-1.107853651E-2
2.998926250E-1,-7.015123963E-1,4.382751137E-2,1.505214535E-2
3.099016249E-1,-1.004565120E0,3.490558565E-1,-2.582364902E-2
3.199116250E-1,-1.385543227E0,5.825082660E-1,-6.115049496E-2
3.298906250E-1,-1.842896104E0,7.873710990E-1,-1.253438741E-1
3.399006249E-1,-2.313231945E0,7.074452043E-1,-2.370182276E-1
3.498796250E-1,-2.770970106E0,-4.430960417E-1,-4.949749708E-1
3.598896250E-1,-3.105378151E0,-1.624002934E0,-7.678613663E-1
3.698686250E-1,-2.889631987E0,-1.980284095E0,-1.049293280E0
3.798786249E-1,-2.242738247E0,-1.456669331E0,-1.072138429E0
3.898886250E-1,-1.440815091E0,-6.132763028E-1,-9.091372490E-1
3.998676250E-1,-6.033990979E-1,1.699210331E-2,-6.354591250E-1
4.098776249E-1,7.482679188E-2,5.087314844E-1,-4.309706688E-1
4.198566250E-1,5.413279533E-1,6.050854325E-1,-3.418453634E-1
4.298666250E-1,7.537784576E-1,5.087642074E-1,-2.209018916E-1
4.398766250E-1,8.112257123E-1,1.958737075E-1,-9.886544943E-2
4.498556249E-1,7.080814838E-1,-1.176578552E-1,4.894503858E-3
4.598656250E-1,4.873028398E-1,-3.062773645E-1,1.742504984E-1
4.698446250E-1,2.559617460E-1,-5.072200298E-1,4.051625431E-1
4.798546250E-1,1.220641509E-1,-7.059832811E-1,6.236259341E-1
4.898336249E-1,1.738959253E-1,-7.697036862E-1,6.967731118E-1
4.998436250E-1,3.542192578E-1,-5.890789032E-1,6.220104694E-1
5.098536250E-1,6.020184159E-1,-4.404950142E-1,4.592345953E-1
5.198326249E-1,8.380951881E-1,-4.665269256E-1,2.909190655E-1
5.298426250E-1,9.586862922E-1,-5.532410741E-1,2.059242874E-1
5.398216250E-1,8.605595827E-1,-8.320774436E-1,2.983777225E-1
5.498316250E-1,5.089874268E-1,-1.052704692E0,4.385451972E-1
5.598406249E-1,-7.076143287E-3,-9.999555349E-1,5.051796436E-1
5.698206250E-1,-4.677936733E-1,-8.513423204E-1,5.698459744E-1
5.798296250E-1,-6.787728071E-1,-5.280119181E-1,6.507336497E-1
5.898096249E-1,-5.651852489E-1,-4.105374217E-2,6.884059310E-1
5.998186250E-1,-3.531688154E-1,-1.411476135E-1,7.301192880E-1
6.097986250E-1,-2.467746846E-2,-5.046336651E-1,7.442439198E-1
6.198076250E-1,4.086102843E-1,-8.150859475E-1,6.680071950E-1
6.298176249E-1,8.479911089E-1,-9.294194579E-1,5.521969795E-1
6.397966250E-1,1.199189663E0,-8.339087367E-1,4.138646722E-1
6.498066250E-1,1.487541318E0,-5.218096972E-1,2.788759768E-1
6.597856249E-1,1.848688483E0,-1.636161096E-2,1.665645540E-1
6.697956250E-1,2.163558483E0,4.351890683E-1,4.667410627E-2
6.798056250E-1,2.491407871E0,8.287385702E-1,-1.577407867E-1
6.897846250E-1,2.832273245E0,1.123324156E0,-2.784988880E-1
6.997946249E-1,2.500049591E0,5.572085977E-1,-1.811433583E-1
7.097736250E-1,1.908978581E0,7.585504651E-2,-1.259022206E-1
7.197836250E-1,1.191390276E0,-5.631793141E-1,-1.751688421E-1
7.297626249E-1,5.715778470E-1,-1.020558000E0,-2.310209274E-1
7.397726249E-1,3.170866966E-1,-1.240611553E0,-3.040827811E-1
7.497826250E-1,3.031410575E-1,-1.343584538E0,-3.598397970E-1
7.597616250E-1,3.011897206E-1,-1.344992042E0,-4.139572382E-1
7.697716249E-1,2.220016718E-1,-1.129083753E0,-4.704181254E-1
7.797506250E-1,1.733209491E-1,-6.580514312E-1,-5.939661264E-1
7.897606250E-1,1.407552809E-1,-2.557095885E-1,-7.089925408E-1
7.997706250E-1,1.253534257E-1,-7.793389261E-2,-6.814740896E-1
8.097496249E-1,2.198144197E-1,3.029031865E-2,-6.292521954E-1
