"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.559008026E0,5.280119934E0,7.586074677E0
9.945208323E-3,-1.591340790E0,5.406457214E0,7.611072693E0
1.989120833E-2,-1.597627716E0,5.310057678E0,7.464826813E0
2.983620833E-2,-1.600471802E0,5.341192932E0,7.205116882E0
3.978120832E-2,-1.795516205E0,5.426216125E0,6.972799988E0
4.972720833E-2,-2.124831390E0,5.467530212E0,7.052883453E0
5.967220833E-2,-2.250569916E0,5.394182739E0,7.325167236E0
6.961720833E-2,-2.288291473E0,5.211712189E0,7.567662964E0
7.956220832E-2,-2.301613770E0,5.148244171E0,7.661966858E0
8.950820833E-2,-2.361489258E0,5.123844910E0,7.950117645E0
9.945320833E-2,-2.567610626E0,5.210065613E0,8.274044037E0
1.093982083E-1,-2.711760864E0,5.508544922E0,8.035140839E0
1.193442083E-1,-2.859353943E0,5.750142517E0,7.225474548E0
1.292892083E-1,-2.844983826E0,5.892945557E0,6.682403870E0
1.392342083E-1,-2.850372620E0,5.919590149E0,6.884333954E0
1.491802083E-1,-3.064726868E0,6.056106262E0,7.379653931E0
1.591252083E-1,-3.164419556E0,6.026168518E0,8.282276917E0
1.690702083E-1,-3.290008392E0,5.881718903E0,8.787476349E0
1.790162083E-1,-3.157982941E0,5.955814819E0,8.891360321E0
1.889612083E-1,-3.030298462E0,6.135441284E0,8.485404510E0
1.989062083E-1,-3.126847687E0,6.253545685E0,7.502847748E0
2.088522083E-1,-3.330873413E0,6.655908966E0,6.733298035E0
2.187972083E-1,-4.064198456E0,6.978937225E0,6.331832886E0
2.287422083E-1,-4.631967773E0,7.338190155E0,6.125561829E0
2.386882083E-1,-4.905299377E0,7.584428101E0,5.752986603E0
2.486332083E-1,-5.008135529E0,7.498656464E0,5.690865784E0
2.585782083E-1,-4.911735992E0,7.179819489E0,6.370901642E0
2.685242083E-1,-4.602179718E0,6.816375275E0,7.138355713E0
2.784692083E-1,-4.860093384E0,6.712042236E0,7.157066803E0
2.884142083E-1,-5.210814056E0,7.231013031E0,6.268215179E0
2.983602083E-1,-5.294040985E0,7.922874298E0,4.890629883E0
3.083052083E-1,-5.399571533E0,8.571026459E0,3.693120117E0
3.182502083E-1,-5.069807281E0,8.635242920E0,3.391197968E0
3.281962083E-1,-4.741240540E0,8.081244965E0,4.092489624E0
3.381412083E-1,-4.102518768E0,6.090834045E0,4.355492706E0
3.480862083E-1,-4.021387482E0,5.930816803E0,4.041296082E0
3.580322083E-1,-4.244573364E0,6.659202118E0,2.524649963E0
3.679772083E-1,-3.203188934E0,6.883735199E0,1.897005157E0
3.779222083E-1,-2.045496368E0,7.229516144E0,9.551637268E-1
3.878682083E-1,-1.167272644E0,7.491920471E0,1.881587219E-1
3.978132083E-1,-5.031037903E-1,7.900121613E0,-1.877096558E-1
4.077582083E-1,-4.834945679E-2,8.356821899E0,-1.370400238E0
4.177042083E-1,2.079176331E-1,8.804690552E0,-2.857108612E0
4.276492083E-1,4.014651489E-1,9.224268036E0,-3.629801788E0
4.375942083E-1,-3.936813354E-2,9.655521240E0,-4.039948883E0
4.475392083E-1,-1.188528442E0,1.013078293E1,-4.121828613E0
4.574852083E-1,-1.047821045E0,8.917705536E0,-4.627926178E0
4.674302083E-1,8.232879639E-3,8.257428589E0,-4.329446869E0
4.773752083E-1,1.636995850E0,7.993227997E0,-3.714675293E0
4.873212083E-1,2.620001678E0,7.773634644E0,-4.264631653E0
4.972662083E-1,2.888094177E0,7.874075775E0,-5.977070618E0
5.072112083E-1,3.187621307E0,7.946824493E0,-7.394622803E0
5.171572083E-1,3.617377625E0,7.638615417E0,-7.475604401E0
5.271022083E-1,3.718567200E0,7.190896454E0,-6.763235779E0
5.370472083E-1,3.260968781E0,7.851622467E0,-6.366261292E0
5.469932084E-1,3.178789673E0,7.594606934E0,-7.667056274E0
5.569382083E-1,4.870272217E0,6.587950287E0,-8.283773804E0
5.668832083E-1,6.454727325E0,5.979016571E0,-7.691605225E0
5.768292084E-1,6.488257599E0,5.628295898E0,-7.283703461E0
5.867742084E-1,6.340365143E0,4.886438599E0,-7.306605835E0
5.967192083E-1,6.532415771E0,3.852089539E0,-7.749235382E0
6.066652084E-1,5.920338593E0,5.325625305E0,-7.341632996E0
6.166102084E-1,6.104306030E0,5.345833282E0,-7.549101563E0
6.265552083E-1,5.985004120E0,5.143603821E0,-8.032147064E0
6.365012084E-1,5.987099762E0,5.868246918E0,-7.426656189E0
6.464462084E-1,6.134543152E0,6.296506348E0,-6.516249390E0
6.563912084E-1,6.382427673E0,5.579048309E0,-5.830974426E0
6.663372084E-1,6.783743134E0,3.877686310E0,-6.156547394E0
6.762822084E-1,7.173233185E0,2.649640045E0,-6.382727051E0
6.862272084E-1,7.755372620E0,2.587968292E0,-5.830076294E0
6.961732083E-1,7.778724060E0,2.704276428E0,-5.124743042E0
7.061182084E-1,7.817493439E0,2.677781525E0,-4.599784698E0
7.160632084E-1,7.570656738E0,2.686313782E0,-3.932173004E0
7.260092083E-1,6.561455383E0,3.014880524E0,-3.447031860E0
7.359542083E-1,6.650071106E0,2.969824219E0,-3.601360931E0
7.458992084E-1,7.722890167E0,2.460134125E0,-3.632196808E0
7.558452083E-1,8.763077087E0,1.966460724E0,-5.160967712E0
7.657902083E-1,9.057065735E0,1.708097992E0,-5.479056244E0
7.757352083E-1,8.863817596E0,1.651665344E0,-4.976401520E0
7.856812083E-1,8.158933411E0,1.826352081E0,-4.303251343E0
7.956262083E-1,7.749534760E0,2.068997498E0,-4.356540527E0
8.055712083E-1,7.969427490E0,1.677561493E0,-4.735851746E0
8.155172083E-1,8.021369476E0,8.060737610E-1,-5.432503052E0
8.254622083E-1,7.661068726E0,5.679190063E-1,-4.459975433E0
8.354072083E-1,8.062384186E0,7.755372620E-1,-3.214415588E0
8.453532083E-1,8.795709229E0,9.966275024E-1,-3.213068390E0
8.552982083E-1,9.370513916E0,1.490450592E0,-3.381767578E0
8.652432083E-1,9.334738312E0,1.462159424E0,-4.527934113E0
8.751892083E-1,8.574319611E0,1.203048248E0,-5.030588837E0
8.851342083E-1,8.309669952E0,6.640191650E-1,-4.339326324E0
8.950792083E-1,8.634195099E0,7.244934082E-1,-4.018992462E0
9.050252083E-1,8.875193939E0,1.155746613E0,-4.322561188E0
9.149702083E-1,8.834328918E0,1.152752838E0,-4.799170074E0
9.249152083E-1,8.656498718E0,1.203347626E0,-4.808899841E0
9.348612083E-1,8.391250305E0,1.332828369E0,-3.840264130E0
9.448062083E-1,8.051456909E0,1.730401611E0,-3.898193665E0
9.547512083E-1,7.249125366E0,2.278711395E0,-4.849615173E0
9.646972083E-1,7.479196930E0,2.472408600E0,-5.050647125E0
9.746422083E-1,8.047565002E0,2.341580658E0,-5.286107483E0
9.845872083E-1,7.836952972E0,2.346520386E0,-5.421426086E0
9.945332083E-1,7.547155609E0,1.909878387E0,-4.355343018E0
1.004478208E0,7.843239899E0,1.529519348E0,-2.809208221E0
1.014423583E0,8.280330963E0,1.426084442E0,-2.735711060E0
1.024369583E0,8.275840302E0,1.431024170E0,-3.527564392E0
1.034314583E0,8.717272339E0,1.733395386E0,-3.812871094E0
1.044259583E0,9.001531219E0,2.119442596E0,-3.761527863E0
1.054205583E0,9.141789551E0,2.309397583E0,-3.896397400E0
1.064150583E0,8.767118683E0,2.185605011E0,-3.325783997E0
1.074095583E0,8.201744385E0,2.058668976E0,-2.690505066E0
1.084041583E0,7.928562469E0,1.802102509E0,-3.569776611E0
1.093986583E0,7.649393005E0,1.717229004E0,-3.142714691E0
1.103931583E0,7.428302765E0,1.721120911E0,-2.083517303E0
1.113877583E0,7.477400665E0,1.500180359E0,-2.238894196E0
1.123822583E0,8.180638275E0,1.040486298E0,-2.381547546E0
1.133767583E0,9.281748505E0,9.163943481E-1,-3.426823883E0
1.143713583E0,8.265511780E0,1.447340240E0,-3.603456573E0
1.153658583E0,6.263724518E0,1.886227570E0,-2.716401215E0
1.163603583E0,5.493576050E0,1.947150879E0,-2.345921631E0
1.173549583E0,6.225703583E0,2.056723022E0,-1.846260681E0
1.183494583E0,7.640261993E0,1.813927917E0,-6.104306030E-1
1.193439583E0,9.708960114E0,6.414161682E-1,1.321452026E0
1.203385583E0,1.057984909E1,-1.995350647E-1,1.446891174E0
1.213330583E0,9.194330292E0,-1.450483704E-1,4.583468628E-1
1.223275583E0,1.003049149E1,6.331832886E-2,-3.028202820E-1
1.233221583E0,9.524543610E0,1.504371643E-1,-4.749623108E-1
1.243166583E0,8.483608246E0,1.814227295E-1,-1.746867371E-1
1.253111583E0,7.832013245E0,-1.212478638E-2,2.980302429E-1
1.263057583E0,7.980953522E0,-4.213737488E-1,-8.008346558E-2
1.273002583E0,9.196725311E0,-1.041833496E0,-1.281185760E0
1.282948583E0,9.847422180E0,-1.121467896E0,-2.196232910E0
1.292893583E0,1.015054184E1,-1.063987427E0,-1.659748535E0
1.302838583E0,1.006282425E1,-5.456153870E-1,-3.733236694E-1
1.312784583E0,9.472601624E0,3.694317627E-1,-2.062710571E-1
1.322729583E0,8.804840240E0,8.390052795E-1,-7.788304138E-1
1.332674583E0,8.823850708E0,5.563929749E-1,-9.412426758E-1
1.342620583E0,9.254355469E0,-3.803590393E-1,-8.391549683E-1
1.352565583E0,9.482780457E0,-9.436376953E-1,-8.544232178E-1
1.362510583E0,9.708211670E0,-7.385641479E-1,-9.848020935E-1
1.372456583E0,9.873767395E0,-4.535568237E-1,-1.198557587E0
1.382401583E0,9.693392487E0,-5.014572144E-1,-9.870474243E-1
1.392346583E0,9.484127655E0,-6.304888916E-1,-7.294331360E-1
1.402292583E0,9.506431274E0,-7.343728638E-1,-6.053411865E-1
1.412237583E0,9.326056366E0,-8.297245789E-1,-2.529739380E-1
1.422182583E0,9.069938965E0,-7.274871826E-1,1.514849854E-1
1.432128583E0,8.526568909E0,-6.300398254E-1,6.915618896E-2
1.442073583E0,7.175179138E0,-6.264472961E-1,-6.863227844E-1
1.452018583E0,6.374943237E0,-7.578739929E-1,-1.168619843E0
1.461964583E0,6.330934753E0,-8.149053955E-1,-2.629731445E0
1.471909583E0,6.286177826E0,-3.504212952E-1,-6.436315613E0
1.481854583E0,4.165238342E0,2.267784119E-1,-1.694476318E1
1.491800583E0,5.837111664E0,6.706054688E-2,-1.842817841E1
1.501745583E0,7.425458679E0,6.586303711E-2,-7.605833588E0
1.511691583E0,7.558681641E0,8.379574585E-1,7.162605286E-1
1.521636583E0,8.879534912E0,1.265169067E0,1.720522156E0
1.531581583E0,9.594747620E0,1.015637970E0,-1.255588989E0
1.541527583E0,1.013512390E1,4.812492371E-1,-5.329816589E0
1.551472583E0,9.923014984E0,5.358856201E-2,-5.695057068E0
1.561417583E0,9.950108643E0,1.258882141E-1,-4.261338501E0
1.571363583E0,1.014859589E1,6.590794373E-1,-2.703827362E0
1.581308583E0,9.915530548E0,1.226549377E0,-1.907932434E0
1.591253583E0,9.387428741E0,1.402583313E0,-2.139201508E0
1.601199583E0,9.087302856E0,1.057999878E0,-2.537672882E0
1.611144583E0,8.868457947E0,6.953041077E-1,-2.318827972E0
1.621089583E0,8.639434204E0,7.309300232E-1,-2.024689636E0
1.631035583E0,8.667875061E0,9.801617432E-1,-1.881138153E0
1.640980583E0,9.116192780E0,7.845185852E-1,-2.105820923E0
1.650925583E0,9.777966614E0,3.622467041E-1,-2.746788025E0
1.660871583E0,1.080213684E1,1.134640503E-1,-3.238066406E0
1.670816583E0,1.193213699E1,-1.628613281E-1,-3.981719971E0
1.680762583E0,1.262265106E1,-1.945953369E-3,-4.486170959E0
1.690707583E0,1.279164963E1,9.647438049E-1,-3.329975281E0
1.700652583E0,1.285586609E1,1.744472351E0,-1.494192810E0
1.710598583E0,1.261561569E1,2.106120300E0,-4.073030090E-1
1.720543583E0,1.254062164E1,1.728006592E0,-1.378633118E-1
1.730488583E0,1.271351212E1,7.506889343E-1,-1.169517975E0
1.740434583E0,1.266366577E1,7.259902954E-2,-2.546354828E0
1.750379583E0,1.272773254E1,-8.307723999E-2,-3.234024811E0
1.760324583E0,1.306587936E1,-1.422042847E-2,-3.489693146E0
1.770270583E0,1.325179276E1,1.398092651E-1,-2.835403748E0
1.780215583E0,1.283745438E1,6.971003723E-1,-1.670526123E0
1.790160583E0,1.249511627E1,1.800904999E0,-5.938151550E-1
1.800106583E0,1.213182175E1,2.507435760E0,-8.967851257E-1
1.810051583E0,1.130748596E1,2.482737122E0,-1.648072815E0
1.819997583E0,1.095466965E1,2.165696411E0,-1.587748260E0
1.829942583E0,1.099388809E1,1.962119751E0,-1.196761322E0
1.839887583E0,1.078028229E1,2.040257263E0,-6.592291260E-1
1.849833583E0,1.039184006E1,2.324516144E0,-3.486250305E-1
1.859778583E0,9.867480469E0,2.503992920E0,-3.194357300E-1
1.869723583E0,9.718091125E0,2.347568207E0,-7.595205688E-1
1.879669583E0,1.057969940E1,2.065854034E0,-1.378782806E0
1.889614583E0,1.133637589E1,1.877994690E0,-1.934577026E0
1.899559583E0,1.174577454E1,1.748214569E0,-3.199297028E0
1.909505583E0,1.217972214E1,2.169588318E0,-3.719615021E0
1.919450583E0,1.234408035E1,2.817291412E0,-3.698359222E0
1.929396583E0,1.247281265E1,3.081342316E0,-3.878285065E0
1.939341583E0,1.204889420E1,3.165467377E0,-3.830983429E0
1.949286583E0,1.226818817E1,3.424129486E0,-4.063450012E0
1.959232583E0,1.250499573E1,3.665278015E0,-3.974684601E0
1.969177583E0,1.221055801E1,3.550167389E0,-3.121009827E0
1.979122583E0,1.134805161E1,3.913312225E0,-2.433639221E0
1.989068583E0,1.041294617E1,4.444407806E0,-2.265239410E0
1.999013583E0,1.027104126E1,4.577630768E0,-2.239642639E0
2.008959875E0,1.037387741E1,4.045936432E0,-1.850302277E0
2.018904875E0,1.017119888E1,3.613485718E0,-1.246308289E0
2.028849875E0,9.611213379E0,3.365152130E0,-1.139280853E0
2.038795875E0,9.169032898E0,3.036286011E0,-1.027164001E0
2.048740875E0,9.170829163E0,3.232677612E0,-1.011446686E0
2.058685875E0,8.912915497E0,4.214336243E0,-1.737586670E0
2.068631875E0,8.206684113E0,5.229225769E0,-2.673290863E0
2.078576875E0,8.370443573E0,5.592220917E0,-3.203188934E0
2.088522875E0,9.030421143E0,4.625231781E0,-2.773282928E0
2.098467875E0,9.014554138E0,3.491639099E0,-2.382595367E0
2.108412875E0,8.318651276E0,3.172353058E0,-2.603685608E0
2.118358875E0,7.643405457E0,3.261268158E0,-1.884281616E0
2.128303875E0,6.124663696E0,2.333647156E0,-2.655477905E0
2.138249875E0,6.018684082E0,1.239721985E0,-1.382525024E0
2.148194875E0,7.042105865E0,1.087638245E0,-1.182540894E-2
2.158139875E0,8.083639984E0,1.547032928E0,1.400936737E0
2.168085875E0,1.035127441E1,2.409389648E0,3.323089600E0
2.178030875E0,6.562353516E0,4.722679138E0,4.234693909E0
2.187976875E0,5.415887604E0,6.943610687E0,3.429667969E0
2.197921875E0,5.071902924E0,8.643625488E0,4.297563171E-1
2.207866875E0,5.016667786E0,8.080197144E0,-1.356928253E0
2.217812875E0,4.782404938E0,6.550228729E0,-1.885628815E0
2.227757875E0,4.611610107E0,5.531447296E0,-2.223925323E0
2.237702875E0,4.227359161E0,4.327051849E0,-2.955454102E0
2.247648875E0,4.825664978E0,4.005520477E0,-3.386707306E0
