"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-8.433462524E-1,4.486919403E0,8.685987396E0
9.998000110E-3,-8.873547363E-1,4.577181702E0,8.705895996E0
1.999700011E-2,-9.035211182E-1,4.488266602E0,8.673114166E0
2.999500011E-2,-8.265811157E-1,4.494104462E0,8.609795837E0
3.999300010E-2,-8.232879639E-1,4.523892517E0,8.664282532E0
4.999200010E-2,-8.193960571E-1,4.415966949E0,8.677754517E0
5.999000010E-2,-7.183561707E-1,4.364773407E0,8.645721130E0
6.998800009E-2,-6.562353516E-1,4.383334808E0,8.643026733E0
7.998700009E-2,-7.015910339E-1,4.529281311E0,8.607550507E0
8.998500009E-2,-7.032376099E-1,5.204377441E0,8.835227051E0
9.998400009E-2,-9.235794067E-1,4.870421906E0,8.690028992E0
1.099820001E-1,-6.092330933E-1,4.662055206E0,8.245303802E0
1.199800001E-1,-8.535250854E-1,4.165986786E0,9.302255859E0
1.299790001E-1,-1.447190552E0,3.403023376E0,1.054871384E1
1.399770001E-1,-9.376501465E-1,5.116360474E0,8.760382690E0
1.499750001E-1,-5.614823914E-1,5.213209076E0,8.631500702E0
1.599740001E-1,-8.487350464E-1,4.513114929E0,9.063502350E0
1.699720001E-1,-9.017248535E-1,4.360133057E0,9.002429352E0
1.799710001E-1,-6.608757019E-1,4.605472870E0,8.790619812E0
1.899690001E-1,-4.290078735E-1,4.736151123E0,8.599167938E0
1.999670001E-1,-4.674778748E-1,4.888234863E0,8.326135712E0
2.099660001E-1,-4.421804810E-1,4.965923309E0,8.250093842E0
2.199640000E-1,-3.113525391E-1,4.956343231E0,8.301137695E0
2.299620000E-1,-2.504292297E-1,4.901557159E0,8.328979797E0
2.399610000E-1,-3.185375977E-1,4.915328522E0,8.384065247E0
2.499590000E-1,-3.276686096E-1,4.927004242E0,8.503367157E0
2.599580000E-1,-2.453398132E-1,4.950954437E0,8.784781952E0
2.699558750E-1,-1.212478638E-1,4.956642609E0,8.914711761E0
2.799538751E-1,6.406677246E-2,4.884342957E0,8.884624329E0
2.899528750E-1,1.416055298E-1,4.800666962E0,8.738528137E0
2.999508751E-1,3.457809448E-1,4.732109528E0,8.611143036E0
3.099488751E-1,4.089495850E-1,4.883744202E0,8.583001556E0
3.199478751E-1,3.598516846E-1,5.049150238E0,8.589887238E0
3.299458751E-1,2.930905151E-1,5.209616547E0,8.284073181E0
3.399448751E-1,4.743635559E-1,5.123395844E0,8.132139130E0
3.499428751E-1,7.580236816E-1,4.862638092E0,8.144413605E0
3.599408751E-1,9.042695618E-1,4.677323456E0,8.089777222E0
3.699398751E-1,1.018182678E0,4.575984192E0,8.077053680E0
3.799378751E-1,1.186732178E0,4.516557770E0,8.226143646E0
3.899358751E-1,1.385668488E0,4.419260101E0,8.239316254E0
3.999348751E-1,1.602567444E0,4.470154266E0,7.819589081E0
4.099328751E-1,1.181493073E0,4.953798523E0,7.351362762E0
4.199318751E-1,1.336720276E0,4.593647461E0,7.210355988E0
4.299298751E-1,1.333127747E0,4.495601349E0,7.001390533E0
4.399278751E-1,1.229393463E0,4.537963257E0,6.886429596E0
4.499268751E-1,1.104553070E0,4.413422241E0,6.824757843E0
4.599248751E-1,9.211843872E-1,4.274361420E0,6.767127686E0
4.699228751E-1,6.364764404E-1,4.174668732E0,6.650220795E0
4.799218751E-1,4.225712585E-1,4.138444061E0,6.597979431E0
4.899198750E-1,1.880090332E-1,4.263134766E0,6.609056396E0
4.999188751E-1,-1.430126038E0,4.229155426E0,9.776170349E0
5.099168750E-1,-2.303559723E0,4.611909485E0,1.273955795E1
5.199148750E-1,-2.047741699E0,6.453380127E0,1.047641418E1
5.299138750E-1,-1.877096558E0,5.817053375E0,1.179906372E1
5.399118750E-1,-1.189875641E0,5.966143341E0,1.078612015E1
5.499098750E-1,-9.618997192E-1,5.907914429E0,9.338779907E0
5.599088750E-1,-7.186555481E-1,5.408852234E0,8.208031311E0
5.699068750E-1,-4.685256958E-1,4.970264282E0,6.886279907E0
5.799058750E-1,-1.466949463E-1,4.315825195E0,5.637277222E0
5.899038750E-1,1.905537415E-1,3.494483185E0,4.790937195E0
5.999018750E-1,-6.415658569E-1,3.200045471E0,5.297034760E0
6.099008750E-1,-4.444258118E-1,3.598965912E0,6.607559509E0
6.198988750E-1,-8.750802612E-1,4.382137299E0,9.256451111E0
6.298968750E-1,-3.608995056E0,5.859864349E0,1.501422775E1
6.398958750E-1,-3.664379883E0,5.262157288E0,1.308773392E1
6.498938750E-1,-2.173330536E0,4.252357178E0,7.746091919E0
6.598918751E-1,-1.518592072E0,4.074676666E0,6.882088623E0
6.698908751E-1,-9.463320923E-1,4.664450226E0,7.270680542E0
6.798888751E-1,-9.508227539E-1,6.324797516E0,8.415350189E0
6.898878751E-1,-7.478448486E-1,6.392007751E0,8.831484833E0
6.998858751E-1,-3.323089600E-1,5.232369232E0,8.631500702E0
7.098838751E-1,3.673361206E-1,3.879931641E0,8.139024811E0
7.198828751E-1,2.380050659E-2,3.498524780E0,7.327711945E0
7.298808751E-1,-7.924520874E-1,3.751199341E0,6.760242004E0
7.398788751E-1,-1.343905334E0,4.185596008E0,6.168971558E0
7.498778751E-1,-1.419797516E0,4.625231781E0,5.550607452E0
7.598758751E-1,-1.204245758E0,5.531746674E0,5.610183563E0
7.698748751E-1,-8.678952026E-1,7.000492401E0,7.234904938E0
7.798728751E-1,-6.788383484E-1,8.587192841E0,9.136999512E0
7.898708751E-1,-3.116519165E-1,9.287137299E0,9.141190796E0
7.998698751E-1,5.939648438E-1,9.019942932E0,7.783364410E0
8.098678751E-1,1.741478577E0,8.690777435E0,7.430548096E0
8.198658751E-1,2.326761475E0,9.175170135E0,7.992778931E0
8.298648751E-1,1.523382111E0,9.041348419E0,7.558831329E0
8.398628751E-1,1.317410431E0,6.688840485E0,7.805218964E0
8.498618751E-1,2.636467438E0,6.754703522E0,7.824229431E0
8.598598751E-1,3.083587646E0,7.549850006E0,6.463708649E0
8.698578750E-1,2.187251587E0,6.951993256E0,5.156626740E0
8.798568750E-1,9.618997192E-1,6.095025330E0,4.775070190E0
8.898548750E-1,6.397695923E-1,5.849236450E0,4.641697540E0
8.998528750E-1,1.966011658E0,5.644013214E0,4.245022430E0
9.098518750E-1,3.847449188E0,5.358556824E0,4.388573914E0
9.198498750E-1,4.870721283E0,5.294040985E0,4.359983368E0
9.298488750E-1,4.290827179E0,5.060526581E0,4.081562347E0
9.398468750E-1,2.908751221E0,4.402644653E0,4.208348694E0
9.498448750E-1,2.628234558E0,4.152664490E0,4.784350891E0
9.598438750E-1,3.119063873E0,4.017345886E0,5.177583160E0
9.698418750E-1,2.678529968E0,3.522325287E0,4.441863098E0
9.798398750E-1,1.025068359E0,2.408192139E0,3.597618713E0
9.898388750E-1,7.186555481E-1,2.309247894E0,4.298311615E0
