"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
0.000000000E0,-8.670795709E-2,5.518731102E-2,3.192032576E-1
3.971875000E-3,-6.908012927E-2,1.263269335E-1,3.277030289E-1
7.940625000E-3,-5.063199997E-2,2.056870461E-1,3.356442750E-1
1.191250000E-2,-2.686061710E-2,2.842094004E-1,3.456973732E-1
1.588281200E-2,2.949606394E-3,3.546509147E-1,3.591538668E-1
1.985312500E-2,3.497639671E-2,4.099080265E-1,3.717027605E-1
2.382343700E-2,6.651449949E-2,4.481132925E-1,3.835535645E-1
2.779375000E-2,9.309586138E-2,4.669453800E-1,3.931179643E-1
3.176406200E-2,1.105840579E-1,4.676435292E-1,4.026823640E-1
3.573593700E-2,1.178446338E-1,4.607320130E-1,4.086339474E-1
3.970625000E-2,1.132718697E-1,4.535063505E-1,4.120024145E-1
4.367656200E-2,9.477137774E-2,4.522148073E-1,4.121246040E-1
4.764687500E-2,6.435029209E-2,4.594055712E-1,4.094542265E-1
5.161718700E-2,3.443534672E-2,4.740837812E-1,4.052829146E-1
5.558750000E-2,-1.343903481E-3,4.931078851E-1,3.977256417E-1
5.955937500E-2,-3.476695716E-2,5.156924129E-1,3.912329972E-1
6.352812500E-2,-6.517059356E-2,5.373868942E-1,3.874281943E-1
6.752968700E-2,-9.477137774E-2,5.574930906E-1,3.862937093E-1
7.147031200E-2,-1.241627261E-1,5.825908780E-1,3.882485032E-1
7.544062500E-2,-1.522799730E-1,6.168342829E-1,3.938684464E-1
7.941093700E-2,-1.758942753E-1,6.545333862E-1,4.054399729E-1
8.338125000E-2,-1.963495463E-1,6.953566074E-1,4.263490140E-1
8.735156200E-2,-2.105565220E-1,7.364067435E-1,4.533318281E-1
9.132187500E-2,-2.165255398E-1,7.818900347E-1,4.870166779E-1
9.529375000E-2,-2.195798755E-1,8.364839554E-1,5.301088691E-1
9.926250000E-2,-2.217266262E-1,8.963313103E-1,5.755397677E-1
1.032343750E-1,-2.248507738E-1,9.577144980E-1,6.269397140E-1
1.072046870E-1,-2.357416153E-1,1.017526984E0,6.978349686E-1
1.111750000E-1,-2.534916103E-1,1.050478816E0,8.291710019E-1
1.151468750E-1,-2.692694068E-1,1.069380641E0,9.768432975E-1
1.191171870E-1,-2.815041542E-1,1.121094823E0,1.098946571E0
1.230875000E-1,-2.829004228E-1,1.224592805E0,1.175636292E0
1.270578120E-1,-2.535090744E-1,1.352595210E0,1.209932089E0
1.310281250E-1,-1.931032240E-1,1.493373513E0,1.216738820E0
1.349984370E-1,-1.173035800E-1,1.603695750E0,1.201205373E0
1.389687500E-1,-3.131120652E-2,1.668133378E0,1.169614911E0
1.429390620E-1,6.187192351E-2,1.698798776E0,1.118023038E0
1.469093750E-1,1.566083878E-1,1.696704388E0,1.056831717E0
1.508812500E-1,2.388308495E-1,1.661832690E0,9.910503030E-1
1.548515620E-1,3.062005639E-1,1.606802464E0,9.314473271E-1
1.588218750E-1,3.576179743E-1,1.549538255E0,8.854753375E-1
1.627921870E-1,3.871314824E-1,1.499220371E0,8.591907024E-1
1.667625000E-1,3.988949955E-1,1.462620854E0,8.542863131E-1
1.707328120E-1,3.992440701E-1,1.433805466E0,8.638681769E-1
1.747031250E-1,3.975161910E-1,1.409143925E0,8.784067631E-1
1.786750000E-1,3.967657089E-1,1.386314988E0,8.924391866E-1
1.826453120E-1,4.024380147E-1,1.364690423E0,9.015148878E-1
1.866156250E-1,4.138524830E-1,1.348528624E0,9.094561338E-1
1.905859370E-1,4.302236736E-1,1.340238333E0,9.181479216E-1
1.945562500E-1,4.528605938E-1,1.336887240E0,9.292830825E-1
1.985265620E-1,4.747295678E-1,1.338109016E0,9.436471462E-1
2.024984370E-1,4.899139106E-1,1.346539021E0,9.506983161E-1
2.064671870E-1,4.994434118E-1,1.370868802E0,9.512044191E-1
2.104390620E-1,5.035798550E-1,1.396804452E0,9.377828836E-1
2.144093750E-1,5.054124594E-1,1.420872569E0,9.094561338E-1
2.183796870E-1,4.976108074E-1,1.437994242E0,8.671319485E-1
2.223500000E-1,4.803844094E-1,1.445184946E0,8.115431666E-1
2.263203120E-1,4.468391836E-1,1.429459572E0,7.485716939E-1
2.302906250E-1,4.015304446E-1,1.383365393E0,6.776589751E-1
2.342625000E-1,3.403392136E-1,1.318508983E0,6.046867967E-1
2.382328120E-1,2.695660889E-1,1.240597486E0,5.303881168E-1
2.422015620E-1,1.849001795E-1,1.149107337E0,4.625471532E-1
2.461734370E-1,8.799950033E-2,1.050880194E0,4.045149684E-1
2.501437500E-1,-5.759586580E-3,9.626188874E-1,3.631855547E-1
2.541140620E-1,-1.063603610E-1,8.714429140E-1,3.302861154E-1
2.580843750E-1,-2.006255984E-1,7.856425047E-1,3.089232743E-1
2.620546870E-1,-2.842617631E-1,7.057413459E-1,3.003188074E-1
2.660250000E-1,-3.528706729E-1,6.421589851E-1,3.086265624E-1
2.699968750E-1,-4.025252759E-1,6.008993983E-1,3.332182467E-1
2.739671870E-1,-4.249702096E-1,5.905670524E-1,3.673219979E-1
2.779375000E-1,-4.162086546E-1,6.079156399E-1,4.070805907E-1
2.819078120E-1,-3.756995797E-1,6.436076164E-1,4.510279894E-1
2.858781250E-1,-3.160616755E-1,6.845181584E-1,4.946961105E-1
2.898484370E-1,-2.386214137E-1,7.274183035E-1,5.414709449E-1
2.938203120E-1,-1.488940418E-1,7.765318751E-1,5.875127316E-1
2.977890620E-1,-5.880014226E-2,8.167617321E-1,6.299417019E-1
3.017609370E-1,2.911209129E-2,8.374787569E-1,6.644817591E-1
3.057312500E-1,1.119628698E-1,8.452804089E-1,6.902078986E-1
3.097015620E-1,1.827708781E-1,8.373914957E-1,7.059507966E-1
3.136718750E-1,2.486570626E-1,8.078081608E-1,7.103490233E-1
3.176500000E-1,2.992716134E-1,7.606319189E-1,7.060729265E-1
3.216125000E-1,3.326422870E-1,6.965609193E-1,6.939778328E-1
3.255828120E-1,3.472158015E-1,6.238504648E-1,6.738192439E-1
3.295546870E-1,3.425732255E-1,5.493249297E-1,6.515313983E-1
3.335250000E-1,3.178942800E-1,4.775220752E-1,6.242170334E-1
3.374953120E-1,2.819404900E-1,3.933623135E-1,5.844409466E-1
3.414656250E-1,2.481509149E-1,2.639461458E-1,5.256059170E-1
3.454359370E-1,2.139250040E-1,1.324181259E-1,4.570842683E-1
3.494078120E-1,1.729446799E-1,2.241002768E-2,3.982666731E-1
3.533781250E-1,1.231155246E-1,-5.771803856E-2,3.645469248E-1
3.573484370E-1,8.585274220E-2,-1.168672442E-1,3.532197475E-1
3.613187500E-1,6.606071442E-2,-1.520007253E-1,3.594331145E-1
3.652890620E-1,6.180210784E-2,-1.497492492E-1,3.834837377E-1
3.692593750E-1,7.033676654E-2,-1.118232459E-1,4.218286276E-1
3.732312500E-1,9.541714936E-2,-4.066617042E-2,4.765272439E-1
3.772015620E-1,1.355422735E-1,4.682718217E-2,5.416803956E-1
3.811703120E-1,1.932603121E-1,1.509360671E-1,6.053325534E-1
3.851421870E-1,2.685188949E-1,2.585007250E-1,6.662096381E-1
3.891125000E-1,3.504621089E-1,3.658559024E-1,7.255682945E-1
3.930828120E-1,4.425980449E-1,4.647462666E-1,7.798829079E-1
3.970531250E-1,5.324301124E-1,5.549798012E-1,8.342324495E-1
4.010234370E-1,6.185970306E-1,6.326818466E-1,8.876919150E-1
4.049937500E-1,6.914994717E-1,6.916390657E-1,9.371545315E-1
4.089656250E-1,7.540345788E-1,7.327590585E-1,9.810844660E-1
4.129359370E-1,8.026943803E-1,7.555181384E-1,1.014367938E0
