"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-1.871480048E-1,-1.023941517E1,3.238254070E0
7.524583000E-3,-8.051869869E-1,-1.065623188E1,2.634588003E0
1.003276000E-2,-9.105889797E-1,-1.079996204E1,2.486067057E0
1.254104200E-2,-9.345440269E-1,-1.082391739E1,2.385456085E0
1.504921900E-2,-1.011199951E0,-1.087182713E1,2.222562075E0
1.755744800E-2,-1.063900948E0,-1.091494560E1,2.069250107E0
2.007135400E-2,-1.078274012E0,-1.090057278E1,1.767416954E0
2.258526000E-2,-1.039945960E0,-1.095806503E1,1.527866960E0
2.509349000E-2,-1.054319024E0,-1.094848347E1,1.269152999E0
2.760166700E-2,-1.078274012E0,-1.091494560E1,1.087095022E0
3.010984400E-2,-1.087856054E0,-1.095806503E1,8.571270108E-1
3.261807300E-2,-1.087856054E0,-1.092931938E1,7.708889842E-1
3.512625000E-2,-9.728720188E-1,-1.087182713E1,6.894419789E-1
3.763447900E-2,-7.812319994E-1,-1.086224461E1,5.409209728E-1
4.014270800E-2,-6.039649844E-1,-1.091015530E1,3.492810130E-1
4.265093700E-2,-4.506529868E-1,-1.089578247E1,1.672230065E-1
4.515911500E-2,-3.356690109E-1,-1.082870770E1,-1.010729969E-1
4.766734400E-2,-1.392379999E-1,-1.075205231E1,-3.837420046E-1
5.017557300E-2,1.578039974E-1,-1.068976879E1,-6.185010076E-1
5.268380200E-2,4.548459947E-1,-1.066102314E1,-9.251250029E-1
5.540802100E-2,7.902160287E-1,-1.079037952E1,-1.207793951E0
5.791625000E-2,1.240569949E0,-1.104430294E1,-1.370687962E0
6.042437500E-2,1.657387018E0,-1.126468945E1,-1.490463018E0
6.293260400E-2,2.122113943E0,-1.160005856E1,-1.538372993E0
6.544083300E-2,2.577259064E0,-1.194501114E1,-1.480880976E0
6.794906200E-2,3.099478006E0,-1.235703659E1,-1.394642949E0
7.045729200E-2,3.688771009E0,-1.276906300E1,-1.303614020E0
7.296546900E-2,4.325973988E0,-1.325295353E1,-1.255704045E0
7.547364600E-2,4.977550030E0,-1.366977119E1,-1.102391958E0
7.798187500E-2,5.624334812E0,-1.400993156E1,-8.820059896E-1
8.049010400E-2,6.261538029E0,-1.423989964E1,-7.191119790E-1
8.299833300E-2,6.908322811E0,-1.434530163E1,-4.939349890E-1
8.570125000E-2,7.416169167E0,-1.434051132E1,-1.489830017E-1
8.820947900E-2,7.880896091E0,-1.424948215E1,1.001489982E-1
9.071770800E-2,8.297713280E0,-1.407700634E1,3.971909881E-1
9.322593700E-2,8.589963913E0,-1.383266544E1,5.265480280E-1
9.573411500E-2,8.819931984E0,-1.360269737E1,5.505030155E-1
9.824234400E-2,9.025944710E0,-1.338231087E1,5.025929809E-1
1.007505730E-1,9.093018532E0,-1.317629814E1,3.923999965E-1
1.032587500E-1,9.088228226E0,-1.301340389E1,1.384769976E-1
1.057669790E-1,9.016363144E0,-1.285050964E1,-2.160570025E-1
1.082751560E-1,8.800767899E0,-1.274031734E1,-6.807839870E-1
1.107833850E-1,8.474980354E0,-1.268282509E1,-1.121556044E0
1.132916150E-1,8.106073380E0,-1.269719791E1,-1.447343946E0
1.159893750E-1,7.550316811E0,-1.265886974E1,-1.715639949E0
1.184975520E-1,6.951441765E0,-1.274031734E1,-1.974354029E0
1.210057810E-1,6.395686150E0,-1.286488342E1,-2.074965000E0
1.235140100E-1,5.854302883E0,-1.305652332E1,-1.931234956E0
1.260221870E-1,5.260219097E0,-1.328649139E1,-1.787505031E0
1.285304170E-1,4.646971226E0,-1.348771286E1,-1.600656033E0
1.310386460E-1,4.024140835E0,-1.364102459E1,-1.385061026E0
1.335468230E-1,3.406101942E0,-1.389973927E1,-1.126346946E0
1.360550000E-1,2.749735117E0,-1.403388691E1,-8.484690189E-1
1.385632290E-1,2.098159075E0,-1.416324425E1,-6.137099862E-1
1.410714580E-1,1.504075050E0,-1.425427341E1,-3.933239877E-1
1.435796870E-1,7.854250073E-1,-1.425427341E1,-1.873109937E-1
1.462801040E-1,9.552100301E-2,-1.427343655E1,4.744800180E-2
1.487882810E-1,-4.362800121E-1,-1.418240833E1,1.911779940E-1
1.512965100E-1,-9.441260099E-1,-1.405784225E1,2.342970073E-1
1.538047400E-1,-1.566956043E0,-1.384703827E1,3.684450090E-1
1.563129170E-1,-2.151458025E0,-1.358832359E1,4.451009929E-1
