"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.005679169E0,6.769073639E0,6.790778503E0
9.979000009E-3,-1.915865936E0,6.904841309E0,6.817572784E0
1.994200000E-2,-1.959874420E0,7.026388550E0,6.887926483E0
2.990500000E-2,-1.897154846E0,7.029082947E0,6.820267181E0
3.989500001E-2,-1.835632782E0,6.906787262E0,6.699468384E0
4.987300001E-2,-1.779499512E0,6.664890289E0,6.669231262E0
5.986000001E-2,-1.767674103E0,6.470594330E0,6.738986206E0
6.983600001E-2,-1.714983673E0,6.378386078E0,6.793323212E0
7.981800001E-2,-1.706601105E0,6.430028687E0,6.809639282E0
8.979400000E-2,-1.724713440E0,6.578220520E0,6.819518738E0
9.976700001E-2,-1.667831726E0,6.745572510E0,6.792874146E0
1.097450000E-1,-1.692081299E0,6.823710022E0,6.644382935E0
1.197270000E-1,-1.696422272E0,6.827302551E0,6.458170166E0
1.296960000E-1,-1.674567719E0,6.718628540E0,6.353837128E0
1.396780000E-1,-1.652862854E0,6.620432739E0,6.264023895E0
1.496550000E-1,-1.634301453E0,6.673871613E0,6.290518799E0
1.596270000E-1,-1.584305420E0,6.756948853E0,6.432274017E0
1.696100000E-1,-1.501078491E0,6.655908966E0,6.618935852E0
1.795870000E-1,-1.435215454E0,6.524482269E0,6.693331146E0
1.895500000E-1,-1.446292419E0,6.427334290E0,6.760691071E0
1.995380000E-1,-1.425036621E0,6.383475494E0,6.861281891E0
2.095140000E-1,-1.457219696E0,6.365961914E0,6.891219635E0
2.194860000E-1,-1.515897675E0,6.439459076E0,6.813231812E0
2.294690000E-1,-1.452279968E0,6.556365967E0,6.697971497E0
2.394420000E-1,-1.383273468E0,6.649472351E0,6.571484528E0
2.494180000E-1,-1.343007202E0,6.588549042E0,6.467001801E0
2.594020000E-1,-1.268611908E0,6.450835419E0,6.446943512E0
2.693790000E-1,-1.152303772E0,6.321354675E0,6.426885223E0
2.793500000E-1,-1.175655212E0,6.247707825E0,6.444548492E0
2.893330000E-1,-1.202748871E0,6.229296112E0,6.504274292E0
2.993110000E-1,-1.422192535E0,6.332581329E0,6.562503204E0
3.092840000E-1,-1.337468719E0,6.347250824E0,6.578519897E0
3.192680000E-1,-1.360071716E0,6.348747711E0,6.558910675E0
3.292450000E-1,-1.502276001E0,6.402935028E0,6.645430756E0
3.392090000E-1,-1.664538574E0,6.206244049E0,6.617438965E0
