"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.899100028E-2,-1.732987612E-1,5.289676040E-2,2.048241347E-1
5.903900042E-2,-2.911304235E-1,2.578487098E-1,2.335371524E-1
6.908700010E-2,-3.732407391E-1,4.789587259E-1,2.607146800E-1
7.913500024E-2,-4.195725918E-1,6.331638694E-1,3.039951026E-1
8.918300038E-2,-4.263277054E-1,7.209411263E-1,3.494336903E-1
9.923200030E-2,-4.130460620E-1,7.621036172E-1,3.901396692E-1
1.092800004E-1,-3.956582844E-1,7.281498909E-1,3.794175386E-1
1.193280001E-1,-3.819282651E-1,5.845894217E-1,3.177087903E-1
1.293760003E-1,-3.489143848E-1,4.092029035E-1,2.565311790E-1
1.394240004E-1,-2.754718065E-1,2.841629684E-1,1.808025241E-1
1.494720001E-1,-1.693656147E-1,2.066543400E-1,9.508761764E-2
1.595210005E-1,-6.293747574E-2,1.453851014E-1,2.299882472E-2
1.695690001E-1,1.394798048E-2,1.454002708E-1,-1.705245301E-2
1.796170003E-1,6.820708513E-2,1.524364203E-1,-2.101962455E-2
1.896650004E-1,1.022462696E-1,1.791412681E-1,-5.556778982E-3
1.997130001E-1,1.074469239E-1,2.932299972E-1,1.988622174E-2
2.097610002E-1,1.074858084E-1,4.741968513E-1,5.474779755E-2
2.198100002E-1,1.169579551E-1,6.824997663E-1,7.159621269E-2
2.298580003E-1,1.357537508E-1,9.002786875E-1,3.004876897E-2
2.399054584E-1,1.258588433E-1,1.071221352E0,-6.798811257E-2
2.499534586E-1,8.036006987E-2,1.086334825E0,-1.958483458E-1
2.600014587E-1,-3.164551221E-3,9.463211298E-1,-3.271404207E-1
2.700494584E-1,-1.221330166E-1,7.114241719E-1,-4.673584998E-1
2.800984588E-1,-2.879511714E-1,4.112243652E-1,-5.979827046E-1
2.901464584E-1,-4.323581457E-1,4.840435088E-2,-6.171821952E-1
3.001944586E-1,-5.419477224E-1,-3.114190996E-1,-5.244534016E-1
3.102424587E-1,-6.214462519E-1,-6.013345122E-1,-3.781180084E-1
3.202904584E-1,-6.121072173E-1,-6.487309933E-1,-1.752725840E-1
3.303384585E-1,-4.590966702E-1,-4.444012940E-1,-3.154285252E-2
3.403874584E-1,-1.370452493E-1,-1.017326713E-1,-1.624207385E-2
3.504354586E-1,2.704402506E-1,2.412947267E-1,-4.510754347E-2
3.604834587E-1,6.477807164E-1,4.270397425E-1,-7.274860144E-2
3.705314584E-1,9.373528361E-1,4.367525578E-1,-1.117242277E-1
3.805794585E-1,1.126310229E0,3.985271752E-1,-1.582368314E-1
3.906274587E-1,1.197637200E0,3.498307467E-1,-2.110465169E-1
4.006764586E-1,1.167027116E0,2.544759214E-1,-2.704085112E-1
4.107244588E-1,1.075481176E0,1.133510172E-1,-2.723201215E-1
4.207724584E-1,9.622660875E-1,-6.316131353E-2,-2.075798064E-1
4.308204586E-1,8.731926680E-1,-2.125955373E-1,-1.221645102E-1
4.408684587E-1,8.316563964E-1,-3.169105053E-1,-2.260967903E-2
