"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.522000000E-3,4.667611793E-3,1.694228053E-1,-3.505150601E-2
1.754900001E-2,-3.248919267E-3,1.856546104E-1,-3.973913938E-2
2.757700000E-2,-4.490218591E-3,1.714652926E-1,-2.864654176E-2
3.760500000E-2,1.715492923E-3,1.543800980E-1,-2.425723150E-2
4.763300001E-2,8.727861568E-3,1.502005309E-1,-2.022067830E-2
5.766100000E-2,2.455368638E-2,1.476420909E-1,-1.763245463E-2
6.768900000E-2,3.497650102E-2,1.327765882E-1,-1.154287159E-2
7.771700001E-2,2.522504702E-2,7.099790871E-2,-2.241650363E-4
8.774500001E-2,5.152270198E-3,3.338155895E-2,2.205436816E-3
9.777300000E-2,2.924446017E-3,3.697530553E-2,-5.003646016E-3
1.078010000E-1,5.389468279E-3,5.171004310E-2,-1.125195436E-2
1.178280000E-1,-2.986878389E-4,5.491428077E-2,-1.308883168E-2
1.278560000E-1,5.324847298E-4,5.985204875E-2,-1.869531721E-2
1.378840000E-1,3.811265342E-3,5.688397959E-2,-1.822506450E-2
1.479120000E-1,4.836315755E-3,5.972850323E-2,-1.399276778E-2
1.579400000E-1,1.398532186E-2,7.458425313E-2,-1.354849525E-2
1.679680000E-1,3.873298410E-3,7.895024121E-2,-1.145684905E-2
1.779960000E-1,1.284017041E-2,7.778611779E-2,-9.184269235E-3
1.880240000E-1,2.308375388E-2,6.185109541E-2,-4.908829927E-3
1.980520000E-1,2.384898812E-2,5.239323154E-2,-5.958802067E-3
2.080800000E-1,2.226041257E-2,3.830990195E-2,-2.229843987E-3
2.181070000E-1,1.891923323E-2,-5.320413038E-4,4.916477017E-3
2.281350000E-1,1.455617696E-2,-3.613078222E-2,5.215283483E-3
2.381622500E-1,1.690264605E-2,-3.758848459E-2,5.438251421E-3
2.481902500E-1,1.680943556E-2,-2.239940874E-2,4.143955186E-3
2.582182500E-1,2.468672767E-2,3.136275336E-3,1.564988634E-3
2.682462500E-1,3.199524432E-2,2.717103809E-2,7.342983037E-3
2.782742500E-1,3.658985719E-2,3.626714274E-2,7.938040420E-3
2.883022500E-1,4.595779255E-2,1.876378432E-2,1.923756674E-2
2.983302500E-1,7.517305017E-2,-1.142934989E-2,3.391228244E-2
3.083582500E-1,1.191761941E-1,-3.558448702E-2,5.214481428E-2
3.183852500E-1,1.754775792E-1,-7.294017076E-2,6.543461978E-2
3.284132500E-1,2.774931490E-1,-1.629526317E-1,9.535097331E-2
3.384412500E-1,4.723651707E-1,-1.847909689E-1,1.894940287E-1
3.484692500E-1,1.040897846E0,-3.018526137E-1,2.093963623E-1
3.584972500E-1,1.620158911E0,-7.917942405E-1,-4.799533635E-3
3.685252500E-1,2.082960844E0,-1.555072665E0,-3.287191316E-2
3.785532500E-1,2.128676891E0,-3.980547905E0,-2.534821816E-2
3.885812500E-1,2.170155764E0,-6.242856026E0,8.853547275E-2
3.986092500E-1,5.523710251E-1,-6.228931427E0,8.576381207E-1
4.086362500E-1,-2.533145435E-2,-1.799012065E0,6.987032890E-1
4.186642500E-1,1.120046496E0,1.656087756E0,-1.097272858E-1
4.286922500E-1,1.276816726E0,2.799162626E0,-1.807628423E-1
4.387202500E-1,9.764016271E-1,2.352806568E0,-5.014076829E-1
4.487482500E-1,2.056804001E-1,1.376968145E0,-5.099705458E-1
4.587762500E-1,-4.109337628E-1,2.442761511E-1,-1.422234923E-1
4.688042500E-1,-5.574606061E-1,-5.649487972E-1,4.744205251E-2
4.788322500E-1,-3.597692251E-1,-7.477846742E-1,2.838665433E-2
4.888602500E-1,-6.671180576E-2,-5.361056924E-1,3.784806654E-2
4.988882500E-1,1.337195784E-1,-3.602690101E-1,7.228108495E-2
5.089152500E-1,2.316653132E-1,-2.195768803E-1,6.820672005E-2
5.189432500E-1,2.363360971E-1,-2.399415523E-1,6.871543825E-2
5.289712500E-1,1.909555644E-1,-2.610676289E-1,9.244553000E-2
5.389992500E-1,8.802824467E-2,-2.250400335E-1,1.208306700E-1
5.490272500E-1,-3.932864219E-2,-1.650730968E-1,1.236003563E-1
5.590552500E-1,-1.113800406E-1,-4.632166028E-2,1.091529205E-1
5.690832500E-1,-1.181101128E-1,1.268772781E-1,9.841292351E-2
5.791112500E-1,-1.225223169E-1,2.288833112E-1,9.070488065E-2
5.891392500E-1,-1.482218206E-1,2.199060619E-1,1.053296328E-1
5.991672500E-1,-1.635244638E-1,1.833626628E-1,1.275785267E-1
6.091942500E-1,-1.391208619E-1,1.859794855E-1,1.559395939E-1
6.192222500E-1,-9.100409597E-2,2.172279805E-1,1.778882593E-1
6.292502500E-1,-6.091889739E-2,2.338287979E-1,2.082466930E-1
6.392782500E-1,-6.453014910E-2,2.463979125E-1,2.386841327E-1
6.493062500E-1,-8.553290367E-2,2.569650710E-1,2.661823332E-1
6.593342500E-1,-1.017570943E-1,2.610622644E-1,2.905407548E-1
6.693622500E-1,-1.073340178E-1,2.880371511E-1,2.975331545E-1
6.793902500E-1,-1.051076949E-1,3.276207149E-1,2.963855565E-1
6.894182500E-1,-1.015206799E-1,3.552989364E-1,2.867691517E-1
6.994462500E-1,-9.692163765E-2,3.664635420E-1,2.731660604E-1
