"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-7.350199223E-1,4.687847137E0,8.398859978E0
2.075195000E-3,-7.110779285E-1,4.671087742E0,8.451532364E0
4.028320000E-3,-6.631938815E-1,4.671087742E0,8.588001251E0
6.011963000E-3,-6.416460276E-1,4.675876141E0,8.736441612E0
7.995605000E-3,-6.177040339E-1,4.663905144E0,8.805873871E0
1.000976500E-2,-5.793967843E-1,4.671087742E0,8.949525833E0
1.196289000E-2,-5.458779931E-1,4.661510944E0,9.081207275E0
1.394653300E-2,-5.171475410E-1,4.632780075E0,9.126696587E0
1.593017600E-2,-4.620809257E-1,4.623203278E0,9.215282440E0
1.794433600E-2,-4.357447028E-1,4.625597477E0,9.253589630E0
1.989746100E-2,-3.830722570E-1,4.618414879E0,9.320627213E0
2.191162100E-2,-3.256114423E-1,4.616020679E0,9.399636269E0
2.386474600E-2,-3.112462163E-1,4.625597477E0,9.433155060E0
2.587890600E-2,-2.633621991E-1,4.608838081E0,9.488221169E0
2.783203100E-2,-2.322375625E-1,4.627991676E0,9.516951561E0
2.984619100E-2,-2.106897533E-1,4.632780075E0,9.509769440E0
3.179931600E-2,-1.699883193E-1,4.627991676E0,9.504981041E0
3.378295900E-2,-1.436520964E-1,4.637568474E0,9.490615845E0
3.573608400E-2,-1.268926859E-1,4.642356873E0,9.490615845E0
3.775024400E-2,-1.125274822E-1,4.644751072E0,9.488221169E0
3.970336900E-2,-1.173158810E-1,4.639962673E0,9.459490776E0
4.168701100E-2,-1.173158810E-1,4.642356873E0,9.423578262E0
4.367065400E-2,-1.125274822E-1,4.639962673E0,9.378087997E0
4.565429700E-2,-1.125274822E-1,4.642356873E0,9.354146004E0
4.760742200E-2,-1.604115069E-1,4.618414879E0,9.275136948E0
4.962158200E-2,-1.963245422E-1,4.611232281E0,9.208099365E0
5.160522400E-2,-1.963245422E-1,4.618414879E0,9.167398453E0
5.358886700E-2,-2.130839527E-1,4.630385876E0,9.081207275E0
5.554199200E-2,-2.106897533E-1,4.623203278E0,8.997409821E0
5.755615200E-2,-2.130839527E-1,4.616020679E0,8.954314232E0
5.953979500E-2,-2.082955539E-1,4.616020679E0,8.875306129E0
6.155395500E-2,-2.154781520E-1,4.623203278E0,8.841787338E0
6.350708000E-2,-2.370259613E-1,4.620809078E0,8.769960403E0
6.552124000E-2,-2.250549644E-1,4.620809078E0,8.710105896E0
6.747436500E-2,-2.346317619E-1,4.623203278E0,8.695740700E0
6.948852500E-2,-2.346317619E-1,4.632780075E0,8.647856712E0
7.144165000E-2,-2.585737705E-1,4.635174274E0,8.640673637E0
7.345581000E-2,-2.657563984E-1,4.632780075E0,8.633491516E0
7.540893500E-2,-2.920926213E-1,4.611232281E0,8.592789650E0
7.742309500E-2,-3.591302633E-1,4.604049683E0,8.580819130E0
7.937622000E-2,-3.878606856E-1,4.596867085E0,8.571242332E0
8.132934500E-2,-5.746083856E-1,4.520252705E0,8.554482460E0
