"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,2.038011932E0,-1.387674316E1,1.773811340E0
1.001000001E-2,2.319576416E0,-1.624152557E1,1.253493347E0
1.998900000E-2,2.647544403E0,-1.735775436E1,6.249504089E-1
2.999900001E-2,2.843187561E0,-1.714998642E1,7.604187012E-2
3.997800000E-2,3.178041229E0,-1.667697006E1,1.163081360E-1
4.995800000E-2,3.868555298E0,-1.615141296E1,3.046165466E-1
5.993700001E-2,4.443958740E0,-1.486094650E1,2.329156494E-1
6.991600000E-2,3.946243744E0,-1.297666489E1,1.661544800E-1
7.992600001E-2,3.242557068E0,-1.107906097E1,4.917274475E-1
8.990500000E-2,2.784060516E0,-9.110055542E0,9.930349731E-1
9.988400000E-2,2.468666382E0,-7.417225800E0,1.420845337E0
1.098640000E-1,2.265538788E0,-6.127956848E0,1.523980865E0
1.198430000E-1,2.518213348E0,-5.910010071E0,1.505868530E0
1.298530000E-1,2.819387054E0,-6.598278809E0,1.644779663E0
1.398320000E-1,2.392774200E0,-7.263495483E0,1.788031769E0
1.498110000E-1,2.017803955E0,-8.108188934E0,1.960772552E0
1.597900000E-1,1.780397644E0,-8.930429077E0,1.998793488E0
1.697700000E-1,1.600022736E0,-9.460626526E0,2.271376648E0
1.797490000E-1,1.337917786E0,-9.852511597E0,2.377056885E0
1.897590000E-1,1.116079102E0,-9.920619965E0,2.290237427E0
1.997380000E-1,9.337582397E-1,-9.593849487E0,2.095941467E0
2.097170000E-1,7.373666382E-1,-9.018745422E0,1.905537415E0
2.196960000E-1,4.737648010E-1,-8.468789062E0,1.825453949E0
2.296760000E-1,3.379971313E-1,-7.947572937E0,1.841320953E0
2.396550000E-1,2.811154175E-1,-7.353757782E0,1.833088074E0
2.496650000E-1,4.599934387E-1,-6.989265747E0,1.893113251E0
2.596440000E-1,9.285191345E-1,-7.006330261E0,2.048190765E0
2.696230000E-1,1.481768646E0,-7.004683685E0,2.082170105E0
2.796020000E-1,2.180665283E0,-7.126380615E0,2.141895905E0
2.895820000E-1,3.020868073E0,-7.247179413E0,2.305655365E0
2.995910000E-1,3.926784210E0,-7.342980194E0,2.472258911E0
3.095710000E-1,4.883295135E0,-7.342531128E0,2.644550629E0
3.195500000E-1,5.874234467E0,-7.125781860E0,3.032843170E0
3.295290000E-1,6.637347565E0,-6.858437805E0,3.490142212E0
3.395080000E-1,6.988068237E0,-6.871909790E0,3.804338837E0
3.494880000E-1,6.881489868E0,-7.354655914E0,3.965254211E0
3.594970000E-1,6.719227295E0,-7.937394104E0,3.965553589E0
3.694770000E-1,6.483617249E0,-8.450527039E0,3.775897980E0
3.794560000E-1,6.023474121E0,-8.766819305E0,3.751199341E0
3.894350000E-1,5.352120209E0,-8.878038025E0,4.112398224E0
3.994140000E-1,4.637057190E0,-8.673263855E0,4.559668121E0
4.094240000E-1,4.314028931E0,-8.278684387E0,4.720433807E0
4.194030000E-1,4.352947998E0,-7.852819977E0,4.586163025E0
4.293830000E-1,4.562063141E0,-7.288942566E0,4.491410065E0
4.393620000E-1,4.808001709E0,-6.999294891E0,4.507726135E0
4.493410000E-1,4.691693573E0,-7.439080353E0,3.982767792E0
4.593200000E-1,4.429139557E0,-8.763526154E0,3.091670837E0
4.693300000E-1,4.376748505E0,-1.103490280E1,2.564766541E0
4.793090000E-1,4.144132233E0,-1.398242340E1,2.663112030E0
4.892890000E-1,3.478616180E0,-1.555205933E1,3.022364960E0
4.992680000E-1,2.695893860E0,-1.431802551E1,2.552791443E0
5.092470000E-1,2.236199799E0,-1.288251068E1,1.738484802E0
5.192260000E-1,2.664309540E0,-1.344728622E1,1.756896515E0
5.292360000E-1,3.939358063E0,-1.303429504E1,2.277214508E0
5.392150000E-1,3.626358948E0,-1.008707382E1,2.366578674E0
5.491950000E-1,2.115101624E0,-7.252268829E0,2.340981903E0
5.591740000E-1,1.225800934E0,-5.773344269E0,1.949695587E0
5.691530000E-1,6.765930176E-2,-4.966522064E0,1.159937897E0
5.791630000E-1,-1.118174744E0,-4.855602722E0,2.761756897E-1
5.891420000E-1,-2.164349213E0,-5.548811188E0,-2.360591125E-1
5.991210000E-1,-3.136727142E0,-6.872658234E0,1.761836243E-1
6.091010000E-1,-4.022734680E0,-9.159901886E0,1.208437042E0
6.190800000E-1,-3.922293549E0,-1.239991425E1,2.411335602E0
6.290590000E-1,-2.016905823E0,-1.534997955E1,3.340004425E0
6.390690000E-1,9.786648560E-1,-1.647144745E1,4.550986176E0
6.490480000E-1,2.566862183E0,-1.457698700E1,4.963677979E0
6.590270000E-1,1.059646454E0,-1.063673080E1,3.386856995E0
6.690070000E-1,7.927514648E-1,-8.247998199E0,2.626737671E0
6.789860000E-1,1.156644745E0,-7.189249878E0,2.380649414E0
6.889650000E-1,4.320016479E-1,-6.522386627E0,2.835553436E0
6.989750000E-1,-2.020797729E-1,-6.688241730E0,3.477867737E0
7.089540000E-1,-9.774673462E-2,-7.521259460E0,4.503983917E0
7.189330000E-1,6.414161682E-1,-8.343499603E0,4.727618866E0
7.289130000E-1,1.405577087E0,-9.167236633E0,4.303401031E0
7.388920000E-1,2.190395050E0,-9.733509064E0,3.786825256E0
7.489020000E-1,2.616708527E0,-1.017718643E1,2.999761963E0
7.588810000E-1,2.522105255E0,-1.051293823E1,2.144290924E0
7.688600000E-1,2.251318359E0,-1.061218185E1,1.677711182E0
7.788390000E-1,1.945953369E0,-1.053584061E1,1.675765228E0
7.888190000E-1,1.761836243E0,-1.033121613E1,1.872007141E0
7.987980000E-1,1.553170166E0,-9.931996307E0,2.135309601E0
8.088080000E-1,1.675615540E0,-9.496102753E0,2.736010437E0
8.187870000E-1,1.776655426E0,-9.163344727E0,2.948867798E0
8.287660000E-1,1.382674713E0,-8.868457947E0,2.788850555E0
8.387450000E-1,9.196875000E-1,-8.563392334E0,2.997366943E0
8.487228333E-1,5.258564758E-1,-8.226443024E0,3.134332123E0
8.587318333E-1,-2.125579834E-2,-8.222850494E0,3.231330414E0
8.687118333E-1,-3.635939026E-1,-8.349936218E0,3.184777222E0
8.786908333E-1,-4.073030090E-1,-8.550519104E0,3.062331848E0
8.886698333E-1,-3.785627747E-1,-9.054221649E0,2.972668304E0
8.986488333E-1,-1.213975525E-1,-9.514514465E0,2.856509857E0
9.086288333E-1,1.212478638E-1,-9.758507080E0,2.694247284E0
9.186378333E-1,3.059637451E-1,-9.829309845E0,2.661016388E0
9.286178333E-1,4.575984192E-1,-9.706565094E0,2.921624451E0
9.385968333E-1,5.523513794E-1,-9.338330841E0,3.439248047E0
9.485758333E-1,6.375242615E-1,-8.816815338E0,3.949686584E0
9.585548333E-1,6.036946106E-1,-8.333320770E0,4.137994995E0
9.685348333E-1,4.911286926E-1,-7.844437408E0,3.819906464E0
9.785438333E-1,3.791615295E-1,-7.730823669E0,3.044518890E0
9.885238333E-1,3.655398560E-1,-7.690856781E0,2.399210815E0
9.985028333E-1,1.315763855E-1,-7.986941071E0,2.373763733E0
1.008481833E0,-1.425036621E-1,-8.569529572E0,2.674638062E0
1.018460833E0,-1.779798889E-1,-9.166637878E0,2.865341492E0
1.028470833E0,4.385879517E-2,-9.576485596E0,2.913690948E0
1.038449833E0,3.782633972E-1,-9.916578369E0,3.121758270E0
1.048429833E0,7.620652771E-1,-1.021565643E1,3.740870819E0
1.058408833E0,1.132095795E0,-1.028077103E1,4.317022705E0
1.068387833E0,1.534459076E0,-9.959988098E0,4.382286987E0
1.078366833E0,1.879042511E0,-9.709109802E0,4.081861725E0
1.088376833E0,1.976789246E0,-9.697733459E0,3.859723663E0
1.098355833E0,1.906285858E0,-9.454788666E0,3.836372223E0
1.108335833E0,1.719474335E0,-8.868008881E0,3.824696503E0
1.118314833E0,1.416654053E0,-8.252039795E0,3.618724823E0
1.128293833E0,1.175804901E0,-7.884703674E0,3.329975281E0
1.138303833E0,7.741900635E-1,-7.483238525E0,3.070714417E0
1.148282833E0,2.697390747E-1,-6.875652008E0,2.840193787E0
1.158261833E0,-9.819580078E-2,-6.247109070E0,2.829116821E0
1.168241833E0,-1.296304321E-1,-5.808072052E0,2.551743622E0
1.178220833E0,1.276844788E-1,-5.643264771E0,2.208507385E0
1.188199833E0,5.881269836E-1,-5.824986877E0,2.144889679E0
1.198209833E0,1.144519958E0,-6.554719391E0,2.235601044E0
1.208188833E0,1.745520172E0,-8.192313995E0,2.065704346E0
1.218167833E0,2.147284698E0,-1.079794556E1,1.494192810E0
1.228147833E0,2.453996887E0,-1.366044296E1,8.282276917E-1
1.238126833E0,3.002755737E0,-1.619841522E1,3.299139404E-1
1.248105833E0,3.904929657E0,-1.702858887E1,-4.176315308E-2
1.258115833E0,4.192481689E0,-1.693114151E1,-2.577639771E-1
1.268094833E0,4.532125397E0,-1.696901276E1,6.481521606E-2
1.278073833E0,5.066663818E0,-1.633103943E1,8.316705322E-1
1.288053833E0,5.144501953E0,-1.489193207E1,1.200802917E0
1.298032833E0,4.386927338E0,-1.301902679E1,1.182840271E0
1.308042833E0,3.582350464E0,-1.107486969E1,1.067879333E0
1.318021833E0,3.093018036E0,-8.811426544E0,1.295106812E0
1.328000833E0,2.857258301E0,-6.714736633E0,1.432371368E0
1.337979833E0,2.955903168E0,-5.056784363E0,1.768721924E0
1.347959833E0,3.236719208E0,-4.840334473E0,2.289938049E0
1.357938833E0,2.849324799E0,-5.508245544E0,2.650837555E0
1.367948833E0,2.415227509E0,-6.406826935E0,2.449955292E0
1.377927833E0,2.104324036E0,-7.502548370E0,2.054926758E0
1.387906833E0,1.954785004E0,-8.591833191E0,1.938917999E0
1.397885833E0,1.728605347E0,-9.439969482E0,2.101030884E0
1.407865833E0,1.391506348E0,-9.915081482E0,2.380050659E0
1.417874833E0,1.179696808E0,-1.014694931E1,2.560425568E0
1.427854833E0,1.092278595E0,-1.024424698E1,2.547851715E0
1.437833833E0,9.395960999E-1,-9.813293152E0,2.425855408E0
1.447812833E0,8.479866028E-1,-8.981921997E0,2.248324585E0
1.457791833E0,8.720864868E-1,-8.184530182E0,2.108964386E0
1.467771833E0,1.040635986E0,-7.737110596E0,1.998045044E0
