"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,1.729251981E0,-1.138925457E1,2.840600967E0
2.508854000E-3,8.812450171E-1,-1.280739117E1,2.763945103E0
1.255953100E-2,6.608589888E-1,-1.311880589E1,2.696871042E0
1.506838500E-2,5.410839915E-1,-1.323379040E1,2.639379025E0
1.757724000E-2,3.733989894E-1,-1.323379040E1,2.500439882E0
2.008343800E-2,2.536239922E-1,-1.324816322E1,2.399828911E0
2.258963500E-2,1.482219994E-1,-1.307568741E1,2.275263071E0
2.509849000E-2,1.338489950E-1,-1.290800190E1,2.165070057E0
2.760739600E-2,1.290580034E-1,-1.258221436E1,1.968639016E0
3.011625000E-2,9.552100301E-2,-1.231870937E1,1.786581039E0
3.262510400E-2,1.338489950E-1,-1.202645779E1,1.575777054E0
3.513395800E-2,1.865500063E-1,-1.171025181E1,1.422464967E0
3.764281300E-2,3.254890144E-1,-1.134613609E1,1.321853995E0
4.015166700E-2,6.321129799E-1,-1.103951168E1,1.264361978E0
4.266052100E-2,9.243639708E-1,-1.074246979E1,1.254780054E0
4.516937500E-2,1.168704987E0,-1.048375607E1,1.216452003E0
4.787588500E-2,1.513656974E0,-1.032086182E1,1.149377942E0
5.038474000E-2,1.729251981E0,-1.020587826E1,1.034394026E0
5.289359400E-2,1.877773046E0,-1.005735683E1,8.954550028E-1
5.540244800E-2,2.002338886E0,-1.004298401E1,6.654869914E-1
5.791130200E-2,2.093368053E0,-1.009089375E1,4.211460054E-1
6.042015600E-2,2.136487007E0,-1.011005783E1,1.768050045E-1
6.292901000E-2,2.160442114E0,-1.016755009E1,-7.232700288E-2
6.543786500E-2,2.122113943E0,-1.024899673E1,-4.412339926E-1
6.794671900E-2,2.055039883E0,-1.039751816E1,-7.191119790E-1
7.045557300E-2,1.997547984E0,-1.057957554E1,-8.484690189E-1
7.296442700E-2,1.805907965E0,-1.078558922E1,-9.251250029E-1
7.547333300E-2,1.633432031E0,-1.097243786E1,-9.538710117E-1
7.816843800E-2,1.499284029E0,-1.135571766E1,-9.394980073E-1
8.067729200E-2,1.384299994E0,-1.165755081E1,-9.299160242E-1
8.318614600E-2,1.369927049E0,-1.209832287E1,-8.580510020E-1
8.569500000E-2,1.374717951E0,-1.251034927E1,-7.957680225E-1
8.820385400E-2,1.465746999E0,-1.288883781E1,-8.101410270E-1
9.071270800E-2,1.604686022E0,-1.335835648E1,-7.286940217E-1
9.322156300E-2,1.748415947E0,-1.377038193E1,-6.616200209E-1
9.573041700E-2,1.820281029E0,-1.409137917E1,-7.526490092E-1
9.823927100E-2,2.031085014E0,-1.441237640E1,-7.622309923E-1
1.007481250E-1,2.193979025E0,-1.481002903E1,-7.718129754E-1
1.032569790E-1,2.299381018E0,-1.518372726E1,-9.059609771E-1
1.057658330E-1,2.443110943E0,-1.557179832E1,-1.073645949E0
1.084592710E-1,2.596422911E0,-1.589279461E1,-1.322777987E0
1.109681250E-1,2.606004953E0,-1.611318016E1,-1.466508031E0
1.134769790E-1,2.476648092E0,-1.634314919E1,-1.600656033E0
1.159858330E-1,2.241889000E0,-1.651083374E1,-1.763550043E0
1.184946880E-1,1.992756963E0,-1.650604248E1,-1.926444054E0
1.210035420E-1,1.561566949E0,-1.640543175E1,-2.074965000E0
1.235123960E-1,1.101631045E0,-1.619462776E1,-2.319305897E0
1.260212500E-1,7.950069904E-1,-1.586404896E1,-2.477408886E0
1.285301040E-1,5.937849879E-1,-1.547597790E1,-2.597183943E0
1.310389580E-1,2.871609926E-1,-1.500646019E1,-2.755286932E0
1.335478130E-1,3.323800117E-2,-1.452256870E1,-2.899017096E0
1.360567190E-1,-2.206850052E-1,-1.398597717E1,-3.014000893E0
1.387493750E-1,-3.787879944E-1,-1.348771286E1,-2.970881939E0
1.412582290E-1,-5.560550094E-1,-1.299423981E1,-2.994837046E0
1.437670830E-1,-8.530970216E-1,-1.247681236E1,-2.812778950E0
1.462759380E-1,-1.044736981E0,-1.205041313E1,-2.525319099E0
1.487847920E-1,-1.212422013E0,-1.158089542E1,-2.295351028E0
1.512936460E-1,-1.653193951E0,-1.124552536E1,-2.041428089E0
1.538025000E-1,-1.887953043E0,-1.097243786E1,-1.763550043E0
1.563113540E-1,-1.940654039E0,-1.082870770E1,-1.500044942E0
1.588202080E-1,-1.844833970E0,-1.074726105E1,-1.198212028E0
1.613290630E-1,-1.758595943E0,-1.062269497E1,-9.586619735E-1
1.638379170E-1,-1.648403049E0,-1.053166580E1,-5.514270067E-1
1.663468230E-1,-1.336987972E0,-1.038793564E1,-1.298190057E-1
1.690419270E-1,-9.920359850E-1,-1.032086182E1,2.055509984E-1
1.715507810E-1,-8.483060002E-1,-1.017713165E1,6.032040119E-1
1.740596350E-1,-8.435149789E-1,-9.956746101E0,1.029603004E0
1.765684900E-1,-8.962159753E-1,-9.851344109E0,1.379346013E0
1.790773440E-1,-8.147690296E-1,-9.851344109E0,1.781790018E0
1.815861980E-1,-8.243510127E-1,-9.784270287E0,2.078831911E0
1.840950520E-1,-7.860230207E-1,-9.798643112E0,2.318382025E0
1.866039060E-1,-6.806210279E-1,-9.836971283E0,2.476485014E0
1.891127600E-1,-5.704280138E-1,-9.827388763E0,2.553141117E0
1.916216150E-1,-4.266979992E-1,-9.884881020E0,2.533977032E0
1.941304690E-1,-3.069230020E-1,-9.913626671E0,2.548350096E0
1.966393750E-1,-1.392379999E-1,-9.899253845E0,2.538768053E0
1.993327600E-1,3.323800117E-2,-9.875299454E0,2.495649099E0
2.018416150E-1,1.530130059E-1,-9.841761589E0,2.371083021E0
2.043504690E-1,3.015339971E-1,-9.745942116E0,2.141114950E0
2.068593230E-1,4.165180027E-1,-9.755523682E0,1.882400990E0
