"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.636130200E-2,3.217123985E0,4.976357520E-1,-1.022096276E0
5.887015600E-2,3.253343105E0,4.720697403E-1,-1.038075209E0
6.137901000E-2,3.348150969E0,4.241327345E-1,-1.075359225E0
6.388786500E-2,3.464265108E0,3.815227151E-1,-1.109447241E0
6.639671900E-2,3.570791006E0,3.634127378E-1,-1.139275193E0
6.890557300E-2,3.677317142E0,3.730007410E-1,-1.153123260E0
7.141442700E-2,3.771059990E0,3.975017369E-1,-1.154188275E0
7.392333300E-2,3.859476089E0,4.443727434E-1,-1.137144208E0
7.661843800E-2,3.941501141E0,4.933747351E-1,-1.100925207E0
7.912729200E-2,4.013938904E0,5.434417725E-1,-1.048728228E0
8.163614600E-2,4.065071106E0,5.913787484E-1,-9.858772159E-1
8.414500000E-2,4.099160194E0,6.307937503E-1,-9.091792107E-1
8.665385400E-2,4.114073277E0,6.574247479E-1,-8.218272328E-1
8.916270800E-2,4.105551243E0,6.670127511E-1,-7.312802076E-1
9.167156300E-2,4.082116127E0,6.744687557E-1,-6.396682262E-1
9.418041700E-2,4.041635990E0,6.734037399E-1,-5.555122495E-1
9.668927100E-2,3.983046055E0,6.765997410E-1,-4.692262411E-1
9.919812500E-2,3.910609007E0,6.872527599E-1,-3.893322349E-1
1.017069790E-1,3.824322939E0,7.032307386E-1,-3.158292174E-1
1.042158330E-1,3.735906124E0,7.298627496E-1,-2.540442348E-1
1.069092710E-1,3.640033007E0,7.809947729E-1,-2.018462270E-1
1.094181250E-1,3.537768126E0,8.534327745E-1,-1.624312252E-1
1.119269790E-1,3.435503006E0,9.439797401E-1,-1.283432245E-1
1.144358330E-1,3.331107140E0,1.040918708E0,-9.851622581E-2
1.169446880E-1,3.219254971E0,1.133595705E0,-7.294923067E-2
1.194535420E-1,3.109533072E0,1.223077655E0,-5.590523034E-2
1.219623960E-1,3.005138159E0,1.313624740E0,-2.820823155E-2
1.244712500E-1,2.897546053E0,1.400976658E0,2.682768740E-3
1.269801040E-1,2.786759138E0,1.490458727E0,3.250976652E-2
1.294889580E-1,2.681298971E0,1.566091657E0,5.488076806E-2
1.319978130E-1,2.577968121E0,1.632137656E0,8.257777244E-2
1.345067190E-1,2.475703001E0,1.676878691E0,1.060127690E-1
1.371993750E-1,2.373439074E0,1.682204723E0,1.337097734E-1
1.397082290E-1,2.274369001E0,1.641724706E0,1.603417695E-1
1.422170830E-1,2.179561138E0,1.586331725E0,1.976257712E-1
1.447259380E-1,2.106058121E0,1.521350741E0,2.402357757E-1
1.472347920E-1,2.049599171E0,1.457434654E0,2.892377675E-1
1.497436460E-1,2.011250019E0,1.397780657E0,3.446317613E-1
1.522525000E-1,1.982488155E0,1.298711658E0,4.096117616E-1
1.547613540E-1,1.954791188E0,1.143183708E0,4.756587744E-1
1.572702080E-1,1.932421207E0,9.375887513E-1,5.438347459E-1
1.597790630E-1,1.920703173E0,7.032307386E-1,6.045547724E-1
1.622879170E-1,1.915377140E0,4.433077276E-1,6.567527652E-1
1.647968230E-1,1.926029205E0,1.737967283E-1,7.014937997E-1
1.674919270E-1,1.952661157E0,-8.719126880E-2,7.334507704E-1
1.700007810E-1,1.993141174E0,-3.343312740E-1,7.547567487E-1
1.725096350E-1,2.050665140E0,-5.622962117E-1,7.675397992E-1
1.750184900E-1,2.117776155E0,-7.806752324E-1,7.771267891E-1
1.775273440E-1,2.191279173E0,-1.006510258E0,7.813877463E-1
1.800361980E-1,2.269042969E0,-1.238737345E0,7.835187912E-1
1.825450520E-1,2.350003004E0,-1.486942291E0,7.792577744E-1
1.850539060E-1,2.434158087E0,-1.750061274E0,7.696697712E-1
1.875627600E-1,2.509792089E0,-2.024898291E0,7.494297624E-1
1.900716150E-1,2.581164122E0,-2.308258295E0,7.249287963E-1
1.925804690E-1,2.651471138E0,-2.587356329E0,6.908407807E-1
1.950893750E-1,2.717518091E0,-2.844083309E0,6.503607631E-1
1.977827600E-1,2.786759138E0,-3.066723347E0,5.970977545E-1
2.002916150E-1,2.853871107E0,-3.261665344E0,5.331827998E-1
2.028004690E-1,2.911395073E0,-3.428911209E0,4.639407694E-1
2.053093230E-1,2.966788054E0,-3.551416397E0,3.936327696E-1
2.078181770E-1,3.017920971E0,-3.622788191E0,3.201307654E-1
2.103270310E-1,3.061596155E0,-3.643028259E0,2.444967777E-1
2.128358850E-1,3.096750021E0,-3.633441210E0,1.688637733E-1
2.153447400E-1,3.125512123E0,-3.591896296E0,1.006867737E-1
