"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.573766708E-1,-1.857900500E0,8.760383606E0
2.167200000E-2,-5.195417404E-1,-8.774749041E-1,7.773972988E0
3.742750000E-2,-9.935937077E-2,-4.824316502E-1,8.346187592E0
5.034725000E-2,5.746083856E-1,-4.632780254E-1,8.670601845E0
6.181412500E-2,1.559822440E0,-8.259995580E-1,7.589619160E0
7.247606200E-2,2.609679937E0,-1.380257249E0,6.993463039E0
8.279703100E-2,3.317166567E0,-1.994369984E0,6.512228489E0
9.293801500E-2,3.447650433E0,-2.229001760E0,4.687847137E0
1.030400070E-1,4.129997730E0,-2.391807556E0,2.772485495E0
1.131785030E-1,4.363432407E0,-2.941276789E0,1.915361404E0
1.231547510E-1,4.378994942E0,-3.459621429E0,3.325546265E0
1.331658750E-1,4.176684856E0,-3.181894064E0,4.577713490E0
1.432459370E-1,3.578134537E0,-2.806004286E0,5.396530628E0
1.533244680E-1,3.095702887E0,-2.525882721E0,6.098031521E0
1.635157340E-1,2.659958124E0,-2.158372879E0,6.192602634E0
1.733453670E-1,2.202665567E0,-1.780089021E0,5.470750809E0
1.832976830E-1,2.014720678E0,-1.802833915E0,4.934449673E0
1.933363410E-1,1.900996208E0,-1.851915002E0,4.638765812E0
2.035851700E-1,7.062895298E-1,-2.274491549E0,1.558745003E1
2.134650850E-1,-1.650802016E0,-1.650802016E0,1.305438519E1
2.237390420E-1,-1.543063045E0,-2.319981337E0,1.063624096E1
2.336095210E-1,-1.017535701E-1,-4.059369087E0,9.904812813E0
2.436817600E-1,-4.381389022E-1,-3.798400879E0,8.289923668E0
2.534903800E-1,-4.620809257E-1,-1.715445518E0,7.961917877E0
2.638991900E-1,-1.252167463E0,-1.520318091E-1,9.297882080E0
2.736130950E-1,-6.416460276E-1,3.315969408E-1,9.838972092E0
2.839055470E-1,2.561795712E-1,2.573766708E-1,8.829815865E0
2.936632730E-1,9.121908545E-1,-1.268926859E-1,7.693767071E0
3.035416360E-1,4.836287498E-1,-6.045359373E-1,8.501810074E0
3.134463180E-1,-1.304839998E-1,-1.200692177E0,9.222464561E0
3.234191590E-1,8.738835901E-2,-2.144007683E0,9.612719536E0
3.333410790E-1,6.344634295E-1,-2.752134800E0,1.077031612E1
3.432980390E-1,1.136048675E0,-2.734178305E0,1.114500904E1
3.532680190E-1,7.146692276E-1,-1.431732655E0,1.140118885E1
3.633395090E-1,9.816227108E-2,1.747767180E-1,1.069250488E1
3.732822540E-1,1.256955862E-1,6.332663298E-1,9.876082420E0
3.832841270E-1,1.176750183E0,3.483563364E-1,8.986636162E0
3.932130630E-1,1.719036818E0,-2.501940727E-1,8.595184326E0
4.032245310E-1,1.053448796E0,-1.065419793E0,8.139088631E0
4.133042650E-1,5.446808934E-1,-1.668758631E0,1.022084713E1
4.233231320E-1,4.429273307E-2,-1.863885999E0,1.136048698E1
