"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-4.030069427E0,4.447251892E0,8.098459167E0
9.857999998E-3,-3.945794678E0,4.277804260E0,8.044122162E0
1.968400000E-2,-3.868555298E0,4.312532043E0,8.167016602E0
2.954100000E-2,-3.783382416E0,4.383334808E0,8.260572052E0
3.936800000E-2,-3.474724274E0,4.432582397E0,8.116571503E0
4.922500000E-2,-3.445534973E0,4.300407257E0,8.079149323E0
5.905200000E-2,-3.430566101E0,4.279301147E0,8.140072632E0
6.890900000E-2,-3.647165680E0,4.074526978E0,8.505612488E0
7.873600000E-2,-3.927532654E0,3.775598602E0,8.614136810E0
8.859300000E-2,-3.812272339E0,3.142864380E0,8.767567749E0
9.842000000E-2,-3.810476074E0,2.457888794E0,8.791068878E0
1.082770000E-1,-3.891307983E0,2.185904388E0,8.562943268E0
1.181340000E-1,-3.629801788E0,2.396666107E0,8.636590118E0
1.279610000E-1,-3.430715790E0,2.395169220E0,8.525670776E0
1.378180000E-1,-2.979703674E0,1.913321228E0,8.248896332E0
1.476440000E-1,-2.858755188E0,1.773212585E0,8.367449799E0
1.575020000E-1,-3.225193176E0,2.323168945E0,8.732241211E0
1.673280000E-1,-3.936963043E0,3.014730835E0,8.268056488E0
1.771860000E-1,-4.039350128E0,3.365601196E0,7.893385620E0
1.870430000E-1,-4.109703827E0,3.164569244E0,8.348139954E0
1.968690000E-1,-3.880530396E0,2.864892426E0,8.515192566E0
2.067270000E-1,-3.461401978E0,2.996019745E0,8.888067169E0
2.165840000E-1,-3.502865753E0,2.867437134E0,9.028624878E0
2.264100000E-1,-4.028722229E0,2.885848846E0,8.599167938E0
2.362680000E-1,-4.082460480E0,3.044369202E0,8.883576508E0
2.460940000E-1,-4.409230957E0,3.096311188E0,8.994495850E0
2.559510000E-1,-4.822671204E0,2.931354218E0,8.228239288E0
2.657780000E-1,-4.541555786E0,2.928061066E0,8.615034943E0
2.756350000E-1,-3.567830658E0,2.512824554E0,7.715405731E0
2.854920000E-1,-3.870650940E0,2.761607208E0,8.292755127E0
