"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,6.131737709E0,-7.182824612E0,-7.644919395E0
2.000000000E-3,6.131737709E0,-7.182824612E0,-7.644919395E0
3.999000000E-3,6.131737709E0,-7.182824612E0,-7.644919395E0
5.998333000E-3,6.131737709E0,-7.182824612E0,-7.644919395E0
7.997833000E-3,2.624125242E0,-1.400411320E1,-5.126142502E0
9.997433000E-3,2.284138203E0,-1.443987179E1,-5.243461609E0
1.199709900E-2,2.133298874E0,-1.526589584E1,-5.231490612E0
1.399309900E-2,2.133298874E0,-1.526589584E1,-5.231490612E0
1.599284900E-2,2.039922237E0,-1.547419834E1,-5.219519138E0
1.799262600E-2,1.891477108E0,-1.570165443E1,-5.080651283E0
1.999222600E-2,1.470084786E0,-1.615896034E1,-4.776578426E0
2.199186200E-2,1.034326673E0,-1.659471893E1,-4.743058205E0
2.399152800E-2,8.715160489E-1,-1.676950073E1,-4.795732498E0
2.599122000E-2,7.350423932E-1,-1.705441856E1,-5.008822918E0
2.799093400E-2,6.919454336E-1,-1.709751701E1,-4.824463844E0
2.999066700E-2,7.206767201E-1,-1.706399727E1,-4.767001152E0
3.199041700E-2,4.333637357E-1,-1.733694458E1,-4.972908974E0
3.398865200E-2,4.166038036E-1,-1.733694458E1,-4.972908974E0
3.598831800E-2,4.166038036E-1,-1.745665741E1,-5.020794392E0
3.798800200E-2,6.703969240E-1,-1.752369690E1,-5.178816319E0
3.998770200E-2,8.547561169E-1,-1.751412010E1,-5.226701736E0
4.198741600E-2,1.874717116E0,-1.834014511E1,-7.520417213E0
4.398714300E-2,3.344801903E0,-1.811987114E1,-8.334470749E0
4.598688200E-2,3.998438835E0,-1.774157715E1,-8.480521202E0
4.798663200E-2,4.936994553E0,-1.697540855E1,-8.482915878E0
4.998639200E-2,5.281770229E0,-1.684372330E1,-8.899519920E0
5.198608400E-2,6.112583637E0,-1.652528381E1,-9.414288521E0
5.398482400E-2,6.009629726E0,-1.644627380E1,-8.772623062E0
5.598453800E-2,6.009629726E0,-1.644627380E1,-8.772623062E0
5.798426200E-2,5.260221958E0,-1.665936470E1,-7.235498428E0
5.998399500E-2,4.280963421E0,-1.719807625E1,-5.636122704E0
6.198372800E-2,3.818868399E0,-1.735130882E1,-4.494053841E0
6.398352800E-2,2.592999697E0,-1.709991074E1,-2.068653345E0
6.598332800E-2,1.989642382E0,-1.665218163E1,-1.352765322E0
6.798306100E-2,4.477293789E-1,-1.619248009E1,-8.739103079E-1
6.998279400E-2,-1.240234375E0,-1.630501175E1,-7.494080067E-1
7.198252700E-2,-2.341600657E0,-1.569925976E1,-1.963305354E0
7.398226000E-2,-2.341600657E0,-1.569925976E1,-1.963305354E0
7.598199300E-2,-2.468497276E0,-1.505041122E1,-2.384697676E0
7.798172600E-2,-2.717501879E0,-1.414298153E1,-2.731867552E0
7.998152600E-2,-3.316070557E0,-1.144942188E1,-3.330436230E0
8.198132600E-2,-3.567469358E0,-9.871595383E0,-4.393494129E0
8.398105900E-2,-3.459727049E0,-6.725517750E0,-4.898686409E0
8.598079200E-2,-2.578634024E0,-4.118152618E0,-5.695979595E0
8.798052500E-2,-1.975276709E0,-3.038334846E0,-5.885127544E0
8.998025800E-2,-9.409499764E-1,-1.690358043E0,-6.155680656E0
9.197999100E-2,-4.166038036E-1,-1.529941559E0,-5.806116581E0
9.397972400E-2,-4.166038036E-1,-1.529941559E0,-5.806116581E0
9.597962400E-2,-5.339232683E-1,-1.702329397E0,-5.695979595E0
9.797939000E-2,-6.632141471E-1,-2.087807655E0,-5.430215359E0
9.997915600E-2,-6.440598965E-1,-2.298503876E0,-5.487678051E0
1.019789220E-1,-4.908263385E-1,-2.669616461E0,-5.789356709E0
1.039786880E-1,-3.782954216E-1,-2.861158371E0,-5.983292580E0
1.059784540E-1,-2.729473412E-1,-3.189173937E0,-6.395108223E0
1.079782200E-1,-1.891477108E-1,-3.538738251E0,-6.960156918E0
1.099783530E-1,-1.412622184E-1,-3.718308687E0,-7.180429935E0
1.119781860E-1,3.591412306E-2,-4.264203548E0,-7.755055904E0
1.139779860E-1,2.154847234E-2,-4.424619675E0,-7.786181450E0
1.159774860E-1,2.154847234E-2,-4.424619675E0,-7.786181450E0
1.179772860E-1,7.182824425E-3,-4.690384388E0,-7.647313595E0
1.199770860E-1,-2.394274808E-3,-4.704750061E0,-7.348029613E0
1.219768860E-1,-8.140534163E-2,-4.740664005E0,-6.957762718E0
1.239766860E-1,-2.178790122E-1,-4.752635479E0,-6.828471661E0
1.259764860E-1,-2.705530524E-1,-4.738269806E0,-6.699181080E0
1.279763520E-1,-2.729473412E-1,-4.723904133E0,-6.589044094E0
1.299762180E-1,-2.130904645E-1,-4.680807114E0,-6.158074856E0
1.319760840E-1,-1.460507661E-1,-4.810098171E0,-5.844424725E0
1.339759500E-1,-1.460507661E-1,-4.810098171E0,-5.844424725E0
1.359758160E-1,-7.182824612E-2,-4.814886570E0,-5.820482254E0
1.379756820E-1,2.873129770E-2,-4.774183750E0,-5.782173634E0
1.399755480E-1,2.106961906E-1,-4.721509933E0,-5.444581032E0
1.419754140E-1,2.873129845E-1,-4.721509933E0,-5.162056446E0
1.439753470E-1,4.525179267E-1,-4.800520897E0,-4.783761024E0
1.459752130E-1,5.387118459E-1,-5.027976990E0,-4.424619675E0
1.479750790E-1,5.842030644E-1,-5.142902374E0,-4.266597748E0
1.499749450E-1,5.291347504E-1,-5.456552505E0,-3.890696526E0
1.519748110E-1,1.436564922E-1,-6.249057293E0,-3.565075159E0
1.539746770E-1,1.436564922E-1,-6.249057293E0,-3.565075159E0
1.559744430E-1,2.154847234E-2,-6.407079220E0,-3.632114887E0
1.579743430E-1,-1.149251908E-1,-6.567495823E0,-3.854782343E0
1.599742430E-1,-3.615354896E-1,-6.845231533E0,-4.632921696E0
1.619740760E-1,-7.015225291E-1,-7.146910191E0,-5.049525738E0
1.639739090E-1,-8.978530765E-1,-7.371972084E0,-5.569083214E0
1.659737420E-1,-1.264177084E0,-7.807730198E0,-7.807730198E0
1.679735750E-1,-1.620923996E0,-8.068706512E0,-8.454184532E0
1.699730410E-1,-1.762186289E0,-8.332076073E0,-8.636149406E0
1.719728740E-1,-2.008796453E0,-9.727938652E0,-7.850827217E0
1.739727400E-1,-2.004008055E0,-1.011820507E1,-7.699987888E0
1.759728400E-1,-2.004008055E0,-1.011820507E1,-7.699987888E0
1.779726400E-1,-1.889082789E0,-1.079578495E1,-8.322499275E0
1.799724400E-1,-1.766974807E0,-1.092028713E1,-8.288979530E0
1.819722400E-1,-1.687963724E0,-1.067128277E1,-8.413481712E0
1.839720400E-1,-1.968093872E0,-1.002482891E1,-6.644112587E0
1.859718400E-1,-2.056682110E0,-9.624984741E0,-5.152479172E0
1.879716400E-1,-2.133298874E0,-8.856422424E0,-2.343995094E0
1.899714400E-1,-2.224281311E0,-8.516435623E0,-5.435003638E-1
1.919702730E-1,-3.699154615E0,-8.104619980E0,3.677606106E0
1.939700060E-1,-3.699154615E0,-8.104619980E0,3.677606106E0
1.959698390E-1,-3.699154615E0,-8.104619980E0,3.677606106E0
1.979695720E-1,-3.917033672E0,-1.059945488E1,9.318517685E0
1.999693050E-1,-4.575459003E0,-1.266092491E1,1.287162113E1
2.019690380E-1,-4.620950222E0,-1.164335823E1,1.157392406E1
2.039687710E-1,-3.237059593E0,-6.931425571E0,5.389512539E0
2.059685710E-1,-4.429408312E-1,-2.662433624E0,1.326428294E0
2.079683040E-1,8.858816624E-1,-4.142095447E-1,-1.628106833E-1
2.099680370E-1,2.695953369E0,3.821262598E0,-4.525179386E0
2.119677700E-1,2.456526041E0,4.280963421E0,-8.425453186E0
2.139675030E-1,2.456526041E0,4.280963421E0,-8.425453186E0
2.159672360E-1,2.085413456E0,3.033546209E0,-8.638543129E0
2.179669690E-1,1.829225898E0,1.685569525E0,-8.679245949E0
2.199667020E-1,1.743032098E0,-6.129343510E-1,-8.039975166E0
2.219665020E-1,2.272166729E0,-1.599375606E0,-7.247469902E0
2.239662350E-1,2.444554567E0,-2.111750364E0,-6.828471661E0
2.259659680E-1,2.111750364E0,-4.041535854E0,-4.879531860E0
2.279657010E-1,1.755003452E0,-5.169239521E0,-3.842811108E0
2.299654340E-1,1.017566800E0,-6.917059898E0,-2.497228622E0
2.319651670E-1,7.589851022E-1,-6.804529190E0,-2.387091875E0
2.339649000E-1,7.589851022E-1,-6.804529190E0,-2.387091875E0
2.359643660E-1,9.601042271E-1,-6.378347874E0,-2.600182533E0
2.379641660E-1,1.201925993E0,-5.837242126E0,-2.516382933E0
2.399638990E-1,1.211503029E0,-5.806116581E0,-2.341600657E0
2.419636320E-1,8.858816624E-1,-6.620169640E0,-1.395862222E0
2.439633650E-1,6.967339516E-1,-7.031985283E0,-5.411061049E-1
2.459630980E-1,6.823683381E-1,-7.527599812E0,-3.447755575E-1
2.479628310E-1,8.188419938E-1,-7.544359684E0,-2.705530524E-1
2.499625640E-1,9.146129489E-1,-7.386337757E0,-2.513988614E-1
2.519632640E-1,1.352765322E0,-6.368771076E0,-4.357580245E-1
2.539630640E-1,1.474873304E0,-6.026389599E0,-6.512427330E-1
2.559626970E-1,1.474873304E0,-6.026389599E0,-6.512427330E-1
2.579624300E-1,1.400650740E0,-5.731894016E0,-8.379961848E-1
2.599621630E-1,1.192348838E0,-5.631334305E0,-9.457385540E-1
2.619618960E-1,1.084606528E0,-5.602602959E0,-9.672870040E-1
2.639616290E-1,9.313728809E-1,-5.494860649E0,-1.122914910E0
2.659613620E-1,8.284190893E-1,-5.468523502E0,-1.283331275E0
2.679611620E-1,5.099805593E-1,-5.727105141E0,-1.355159521E0
