"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.007405090E-1,-8.561596069E0,4.131259003E0
9.979000002E-3,-9.430389404E-2,-7.322921906E0,3.563938751E0
1.995800000E-2,-2.288740540E-1,-6.877597961E0,3.281925201E0
2.996800000E-2,-1.844763794E0,-7.978109436E0,2.276915131E0
3.994700000E-2,-9.698332214E-1,-8.417146454E0,2.229912872E0
4.992700000E-2,3.493734741E-1,-8.261919250E0,2.827320557E0
5.990600000E-2,1.105002136E0,-8.581354980E0,3.463497620E0
6.988500000E-2,1.942061462E0,-8.802445221E0,3.806434479E0
7.989500000E-2,2.547402649E0,-8.756939850E0,3.564836884E0
8.987400000E-2,2.813848572E0,-8.582253113E0,3.564088440E0
9.985300000E-2,2.842738495E0,-8.285570068E0,3.723207550E0
1.098330000E-1,2.733765106E0,-8.024512939E0,3.575614471E0
1.198120000E-1,2.578388214E0,-8.169860687E0,3.177891541E0
1.298220000E-1,2.286794586E0,-9.066945190E0,2.738106079E0
1.398010000E-1,2.019151154E0,-9.711654510E0,2.540966034E0
1.497800000E-1,1.902094574E0,-9.754914551E0,2.633922729E0
1.597590000E-1,1.861229553E0,-9.565558319E0,2.863395538E0
1.697390000E-1,1.713337097E0,-9.488468628E0,3.017574921E0
1.797180000E-1,1.276246033E0,-9.452842712E0,3.054847412E0
1.897280000E-1,1.573228455E-1,-9.377100220E0,2.935395813E0
1.997070000E-1,-9.147477722E-1,-9.161398773E0,3.306773529E0
2.096860000E-1,-9.355545044E-1,-8.856333160E0,4.047882385E0
2.196650000E-1,-9.970765686E-1,-8.704848175E0,4.185296631E0
2.296450000E-1,-1.054557037E0,-8.654852142E0,4.111200714E0
2.396540000E-1,-7.993377686E-1,-8.600215759E0,3.959116974E0
2.496340000E-1,-3.698808289E-1,-8.544531555E0,3.762126617E0
2.596130000E-1,3.076103210E-1,-8.328081665E0,3.700903931E0
2.695920000E-1,7.972421265E-1,-8.053402863E0,3.833378448E0
2.795710000E-1,9.304650879E-1,-7.732320557E0,3.921994171E0
2.895510000E-1,1.030008087E0,-7.421716461E0,3.680995331E0
2.995600000E-1,1.484463043E0,-7.270830231E0,3.405119019E0
3.095400000E-1,2.199975128E0,-7.238946533E0,3.705993347E0
3.195190000E-1,2.797682190E0,-7.370522919E0,4.375101929E0
3.294980000E-1,3.114573212E0,-7.136858826E0,4.913382568E0
3.394770000E-1,3.080444183E0,-6.411317596E0,4.711901550E0
3.494870000E-1,2.793490906E0,-5.827830963E0,3.915856934E0
3.594660000E-1,2.442770233E0,-5.911806335E0,3.228336639E0
3.694460000E-1,1.964963837E0,-6.665339355E0,2.790946198E0
3.794250000E-1,1.589993591E0,-7.796537018E0,2.531086578E0
3.894040000E-1,1.412762146E0,-9.021589508E0,2.421514435E0
3.993830000E-1,1.304836578E0,-1.035426819E1,2.694247284E0
4.093930000E-1,1.423839111E0,-1.169742508E1,3.372486877E0
4.193720000E-1,1.770817566E0,-1.273057663E1,4.119732971E0
4.293520000E-1,2.356848907E0,-1.315239944E1,4.382586365E0
4.393310000E-1,3.178190918E0,-1.299268158E1,4.046385498E0
4.493100000E-1,3.982917480E0,-1.267519180E1,3.368445282E0
4.593200000E-1,4.538562012E0,-1.209694427E1,2.455643463E0
4.692990000E-1,4.996908875E0,-1.125943588E1,1.551523590E0
4.792780000E-1,5.511538696E0,-1.030352371E1,9.925859070E-1
4.892580000E-1,5.508844299E0,-9.244026947E0,8.869056702E-1
4.992370000E-1,4.474195862E0,-8.393196259E0,1.197360077E0
5.092160000E-1,3.522924042E0,-7.878117371E0,1.688937836E0
5.192260000E-1,2.547552338E0,-7.663314056E0,1.521136780E0
5.292050000E-1,1.616338806E0,-8.778944092E0,1.614093475E0
5.391840000E-1,1.445094910E0,-1.077848602E1,2.027084656E0
5.491640000E-1,1.467697906E0,-1.285242325E1,2.331551514E0
5.591430000E-1,1.092877350E0,-1.438418793E1,2.743494873E0
5.691530000E-1,7.858657837E-1,-1.458851303E1,3.106490021E0
5.791320000E-1,1.044827271E0,-1.359922028E1,3.027753754E0
5.891110000E-1,1.298399963E0,-1.188618256E1,2.591111755E0
5.990900000E-1,1.562450867E0,-9.665251007E0,2.097737732E0
6.090700000E-1,1.930236053E0,-7.468119965E0,1.879641266E0
6.190490000E-1,2.302811279E0,-5.858517151E0,1.811832275E0
6.290590000E-1,3.313359833E0,-5.216352539E0,1.805844727E0
6.390380000E-1,3.985013123E0,-5.345833282E0,1.940265198E0
6.490170000E-1,3.366798706E0,-5.945486298E0,2.810106354E0
6.589960000E-1,2.854863281E0,-6.840325470E0,3.316353607E0
6.689760000E-1,2.595153351E0,-7.714657288E0,3.760330353E0
6.789850000E-1,2.480491791E0,-8.394244080E0,4.172124023E0
6.889650000E-1,2.473755798E0,-8.987310791E0,4.138144684E0
6.989440000E-1,2.500999146E0,-9.590706024E0,3.791615295E0
7.089230000E-1,2.497705994E0,-9.945917358E0,3.402424622E0
7.189020000E-1,2.332449646E0,-9.807155914E0,3.048560486E0
7.289120000E-1,2.062261505E0,-9.373507690E0,2.809058533E0
7.388910000E-1,1.777703247E0,-8.803193665E0,2.746338959E0
7.488710000E-1,1.635948029E0,-8.183781738E0,2.830913086E0
7.588500000E-1,1.744023285E0,-7.686815186E0,3.031945038E0
7.688290000E-1,2.020498352E0,-7.201823730E0,3.149600372E0
7.788080000E-1,2.346520386E0,-6.630761261E0,3.066972198E0
7.888180000E-1,2.796185303E0,-6.058201904E0,3.203488312E0
7.987970000E-1,3.371588745E0,-5.514831848E0,3.529959412E0
8.087770000E-1,3.879781952E0,-5.130431213E0,4.031865692E0
8.187560000E-1,4.420158234E0,-4.990921326E0,4.665048981E0
8.287350000E-1,5.077291718E0,-5.072351990E0,4.956043854E0
8.387450000E-1,5.761219482E0,-5.334157562E0,4.893174591E0
8.487240000E-1,6.380930786E0,-5.988147583E0,4.802313538E0
8.587030000E-1,6.680906982E0,-7.020101624E0,4.726121979E0
8.686830000E-1,6.560856628E0,-8.306077423E0,4.768334198E0
8.786620000E-1,6.266718292E0,-9.488618317E0,5.100044403E0
8.886410000E-1,5.970334625E0,-9.780810699E0,5.706433411E0
8.986510000E-1,5.182373199E0,-9.145382080E0,6.114185486E0
9.086300000E-1,4.141437836E0,-8.452023926E0,6.198909302E0
9.186090000E-1,3.438948669E0,-7.570207672E0,5.965694275E0
9.285890000E-1,3.114573212E0,-7.393874359E0,5.897286530E0
9.385666250E-1,3.058439941E0,-8.196056213E0,5.140011292E0
9.485766250E-1,3.055745544E0,-8.978628845E0,3.755240936E0
9.585556250E-1,2.911445618E0,-9.966125336E0,3.075055389E0
9.685346250E-1,3.018772430E0,-1.168095932E1,2.910547485E0
9.785136250E-1,3.174748077E0,-1.318413345E1,1.942959595E0
9.884936250E-1,3.542533264E0,-1.491693008E1,1.459614716E0
9.984726250E-1,4.323459320E0,-1.668445450E1,2.396366730E0
1.008482625E0,4.118385773E0,-1.611878082E1,3.473975830E0
1.018461625E0,2.855012970E0,-1.228674957E1,4.048331451E0
1.028440625E0,1.530417480E0,-8.168663177E0,3.796854401E0
1.038419625E0,6.251000977E-1,-5.364394684E0,2.856210480E0
1.048399625E0,-5.911207581E-1,-4.243226166E0,1.441951447E0
1.058408625E0,-1.698667603E0,-4.586312714E0,2.374063110E-1
1.068388625E0,-2.426753540E0,-5.424868927E0,-1.839674377E-1
1.078367625E0,-2.650837555E0,-6.862928467E0,-1.210981750E-1
1.088346625E0,-1.810335388E0,-8.627010040E0,5.611830139E-1
1.098325625E0,9.250762939E-2,-1.048659302E1,1.767524414E0
1.108305625E0,2.971620483E0,-1.234827164E1,3.003803558E0
1.118314625E0,5.407055969E0,-1.418764664E1,3.963158569E0
1.128294625E0,5.862409058E0,-1.509625717E1,4.068838806E0
1.138273625E0,3.782334595E0,-1.336690338E1,3.831133118E0
1.148252625E0,1.080303497E0,-9.974507904E0,3.598666534E0
1.158231625E0,-2.082170105E-1,-8.322842560E0,3.392395477E0
1.168241625E0,-8.560697937E-1,-7.802823944E0,3.438499603E0
1.178220625E0,-1.011746063E0,-7.350764008E0,3.824397125E0
1.188200625E0,-8.044271851E-1,-7.263794861E0,3.852987671E0
1.198179625E0,-6.795867920E-2,-7.365283813E0,3.414100342E0
1.208158625E0,1.492695923E0,-7.650889893E0,3.038830719E0
1.218137625E0,2.831062775E0,-7.944878540E0,2.927761688E0
1.228147625E0,3.543132019E0,-8.403075714E0,2.841990051E0
1.238126625E0,3.708238678E0,-9.542506256E0,1.952090607E0
1.248106625E0,3.277284851E0,-9.997410278E0,1.891466675E0
1.258085625E0,2.540666656E0,-9.822124786E0,2.653232574E0
1.268064625E0,2.284848633E0,-9.935888214E0,3.205733643E0
1.278074625E0,2.006427612E0,-1.002315674E1,3.488645325E0
1.288053625E0,1.876198425E0,-9.720037079E0,3.621119843E0
1.298033625E0,1.919907532E0,-9.043593750E0,3.573369141E0
1.308012625E0,1.962419128E0,-8.280780029E0,3.347937927E0
1.317991625E0,2.163900146E0,-7.707172852E0,3.131038971E0
1.328001625E0,2.481539612E0,-7.631430359E0,2.891537018E0
1.337980625E0,2.641856232E0,-7.923323364E0,2.555934906E0
1.347959625E0,2.491419067E0,-8.508306885E0,2.471360779E0
1.357939625E0,1.870809631E0,-9.412875824E0,2.994073792E0
1.367918625E0,1.111738129E0,-1.017060013E1,3.835923157E0
1.377897625E0,7.264393616E-1,-1.028750702E1,4.362827454E0
1.387907625E0,4.549040222E-1,-9.852511597E0,4.386777649E0
1.397886625E0,2.151026917E-1,-9.145232391E0,4.169878693E0
1.407865625E0,1.565744019E-1,-8.116870880E0,4.026776276E0
1.417845625E0,2.642005920E-1,-7.120991821E0,3.896397400E0
1.427824625E0,2.718347168E-1,-6.497238922E0,3.888613586E0
1.437834625E0,1.529818726E-1,-6.412964172E0,3.956123199E0
1.447813625E0,1.381626892E-1,-6.620283051E0,3.824247437E0
1.457792625E0,2.692900085E-1,-6.956184540E0,3.718118134E0
1.467771625E0,7.979905701E-1,-7.845784607E0,4.003574524E0
1.477751625E0,1.803449707E0,-8.975186005E0,4.417314148E0
1.487730625E0,2.922821960E0,-9.551487579E0,4.829257507E0
1.497740625E0,3.785927124E0,-9.097032623E0,4.885390778E0
1.507719625E0,4.001927948E0,-7.741451569E0,4.367617493E0
1.517698625E0,3.336711273E0,-6.226751404E0,3.942950592E0
1.527677625E0,2.257455597E0,-5.215903473E0,3.541186066E0
1.537657625E0,1.329235840E0,-5.224286041E0,3.138523407E0
1.547666625E0,6.792874146E-1,-6.071075134E0,2.762505341E0
1.557646625E0,5.902226257E-1,-7.365882568E0,2.553090820E0
1.567625625E0,9.590556335E-1,-8.955876160E0,2.590213623E0
1.577604625E0,1.299447784E0,-1.070588699E1,2.830464020E0
1.587583625E0,1.755699005E0,-1.221235428E1,3.080743561E0
1.597563625E0,2.622696075E0,-1.306992096E1,3.311413879E0
1.607572625E0,3.770808563E0,-1.324176361E1,3.364553375E0
1.617552625E0,4.610113220E0,-1.310225372E1,3.107238464E0
1.627531625E0,4.961732025E0,-1.269659729E1,2.702629852E0
1.637510625E0,5.325774994E0,-1.204649918E1,1.485361176E0
1.647489625E0,5.627547455E0,-1.122830063E1,3.339555359E-1
1.657499625E0,5.203479309E0,-9.986932068E0,1.911524963E-1
1.667478625E0,4.440964966E0,-8.700806580E0,4.379891968E-1
1.677458625E0,3.535946960E0,-7.936196594E0,8.243357849E-1
1.687437625E0,2.718945923E0,-7.608527985E0,1.565145264E0
1.697416625E0,2.253264313E0,-8.168663177E0,2.392774200E0
1.707395625E0,1.727108459E0,-9.462422791E0,2.928809509E0
1.717405625E0,1.558858337E0,-1.109178452E1,3.086282043E0
1.727384625E0,1.402283936E0,-1.272833130E1,3.195405121E0
1.737364625E0,1.083596649E0,-1.323263260E1,3.047812042E0
1.747343625E0,1.166374512E0,-1.271949966E1,2.675386505E0
1.757322625E0,1.403182068E0,-1.150642227E1,2.463726654E0
1.767332625E0,1.720821533E0,-9.694739685E0,2.401007080E0
1.777311625E0,2.359543304E0,-7.783813477E0,2.393073578E0
1.787290625E0,3.827989655E0,-6.471791840E0,2.073188782E0
1.797270625E0,5.224735107E0,-5.861211548E0,1.744172974E0
1.807249625E0,5.249882812E0,-5.967490540E0,2.276316376E0
1.817228625E0,4.919070740E0,-6.814728699E0,2.839894409E0
1.827238625E0,4.472998352E0,-7.692952423E0,3.310066681E0
1.837217625E0,4.103267212E0,-8.351882172E0,3.719016266E0
1.847196625E0,3.823199615E0,-8.927285614E0,3.846251678E0
1.857176625E0,3.473676453E0,-9.509874115E0,3.668870544E0
1.867155625E0,3.144211578E0,-9.904752960E0,3.322640533E0
1.877165625E0,2.835254059E0,-9.915380859E0,2.975811768E0
1.887144625E0,2.489323425E0,-9.442963257E0,2.776276703E0
1.897123625E0,2.215093689E0,-8.770860901E0,2.696043549E0
1.907102625E0,1.957479401E0,-8.066575470E0,2.707419891E0
1.917082625E0,1.837728424E0,-7.664661255E0,2.903961182E0
1.927091625E0,1.973795471E0,-7.308701477E0,3.323538666E0
1.937056042E0,2.351310425E0,-6.803801422E0,3.565136261E0
1.947035042E0,2.718646545E0,-6.329288177E0,3.535497894E0
1.957014042E0,3.038681030E0,-5.877527618E0,3.693269806E0
1.966993042E0,3.500620422E0,-5.483696594E0,3.980223083E0
1.976973042E0,4.007616119E0,-5.039270782E0,4.386029205E0
1.986982042E0,4.717889099E0,-4.696782990E0,4.816833344E0
1.996962042E0,5.381758575E0,-4.500840454E0,4.790937195E0
2.006941042E0,5.951324158E0,-4.642445984E0,4.615951080E0
2.016920042E0,6.515051880E0,-5.338648224E0,4.730013885E0
2.026899042E0,7.046895905E0,-6.435716858E0,5.114863586E0
2.036909042E0,7.278164978E0,-7.823181610E0,5.639971619E0
2.046888042E0,6.979685669E0,-8.934021606E0,6.339916077E0
2.056868042E0,5.970184937E0,-8.784482574E0,7.167395325E0
2.066847042E0,4.493505707E0,-8.031997375E0,7.491022339E0
2.076826042E0,3.855981445E0,-7.427853699E0,7.094796295E0
2.086805042E0,4.170028381E0,-7.269782410E0,5.777385864E0
2.096815042E0,4.222718811E0,-7.767347717E0,3.947590942E0
2.106794042E0,3.618724823E0,-8.697363739E0,2.307601318E0
2.116774042E0,3.373534698E0,-1.098700241E1,1.852996674E0
2.126753042E0,3.983965302E0,-1.363903748E1,1.663490753E0
2.136732042E0,4.705464935E0,-1.574126587E1,5.165757751E-1
2.146742042E0,5.444777527E0,-1.733515137E1,8.020321655E-1
2.156721042E0,4.987029419E0,-1.669837555E1,3.012485504E0
2.166700042E0,3.437302094E0,-1.262983612E1,4.349056091E0
2.176680042E0,2.122885437E0,-8.755143585E0,3.723656616E0
2.186659042E0,1.034199371E0,-6.410569153E0,3.121758270E0
2.196638042E0,-4.269122314E-1,-5.010680237E0,2.315834198E0
2.206648042E0,-1.544338531E0,-5.638474731E0,1.139580231E0
2.216627042E0,-1.853296051E0,-6.917265472E0,2.841091919E-1
2.226606042E0,-1.681902466E0,-7.830666046E0,1.321751404E-1
2.236586042E0,-1.034798126E0,-9.363777924E0,1.098415833E0
2.246565042E0,1.392853546E0,-1.104268661E1,2.852917328E0
2.256575042E0,4.306245117E0,-1.267579056E1,4.390819244E0
2.266554042E0,5.311255188E0,-1.429991318E1,4.561763763E0
2.276533042E0,3.626059570E0,-1.407777512E1,3.576063538E0
2.286512042E0,1.214723969E0,-1.138008499E1,3.237916718E0
2.296492042E0,7.327262878E-1,-8.740923157E0,3.466341705E0
2.306471042E0,3.607498169E-2,-8.024662628E0,3.090323639E0
2.316481042E0,-6.159690857E-1,-7.889194336E0,3.029100952E0
2.326460042E0,-8.117619324E-1,-8.026907959E0,3.367846527E0
2.336439042E0,-2.433938599E-1,-8.099057922E0,3.888164520E0
2.346418042E0,7.997868347E-1,-7.918683014E0,4.244273987E0
2.356398042E0,1.848655701E0,-7.784711609E0,4.175267487E0
2.366407042E0,2.735112305E0,-7.818541260E0,3.737877045E0
2.376387042E0,3.203638000E0,-8.018226013E0,3.146756287E0
2.386366042E0,3.262166290E0,-8.323740692E0,2.910846863E0
2.396345042E0,3.426823883E0,-8.622669067E0,2.905907135E0
2.406324042E0,3.405867462E0,-8.890162811E0,3.152294769E0
2.416334042E0,3.204685822E0,-9.037905579E0,3.451073456E0
2.426313042E0,2.975362701E0,-9.223669281E0,3.509601746E0
2.436293042E0,2.743494873E0,-9.335187378E0,3.389102325E0
2.446272042E0,2.559377747E0,-9.255403290E0,3.200793915E0
2.456251042E0,2.302511902E0,-9.020541687E0,3.272345123E0
2.466230042E0,2.205812988E0,-8.921597443E0,3.470233612E0
2.476240042E0,2.208357697E0,-8.741521912E0,3.638483734E0
2.486219042E0,2.041754150E0,-8.461903381E0,3.788920898E0
2.496199042E0,1.655557251E0,-8.288414154E0,3.880380707E0
2.506178042E0,1.071022797E0,-8.151898041E0,3.900289307E0
2.516157042E0,4.592449951E-1,-7.880063324E0,4.006568298E0
2.526167042E0,2.751278687E-1,-7.572902069E0,4.244872742E0
2.536146042E0,3.852987671E-1,-7.219636688E0,4.224515076E0
2.546125042E0,6.661148071E-1,-6.940766602E0,4.011358337E0
2.556105042E0,9.467811584E-1,-6.975344696E0,3.633693695E0
2.566084042E0,1.044976959E0,-7.364086304E0,3.189417572E0
2.576063042E0,1.145567780E0,-7.995772705E0,2.883902893E0
2.586073042E0,1.372196503E0,-8.467741241E0,2.949616241E0
2.596052042E0,1.596280518E0,-8.566086731E0,3.244203644E0
2.606031042E0,1.648970947E0,-8.518186340E0,3.479813690E0
