"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.058838000E-3,-5.880259871E-1,4.889563918E-1,1.400290132E0
6.072999000E-3,-5.880259871E-1,4.889563918E-1,1.400290132E0
8.056641000E-3,-5.880259871E-1,4.889563918E-1,1.400290132E0
1.004028400E-2,-5.880259871E-1,4.889563918E-1,1.400290132E0
1.202392600E-2,-5.880259871E-1,4.889563918E-1,1.400290132E0
1.400756900E-2,-5.880259871E-1,4.889563918E-1,1.400290132E0
1.602172900E-2,-5.880259871E-1,4.889563918E-1,1.400290132E0
1.800537200E-2,-5.880259871E-1,4.889563918E-1,1.400290132E0
1.998901400E-2,-5.880259871E-1,4.889563918E-1,1.400290132E0
2.200317400E-2,-5.880259871E-1,4.889563918E-1,1.400290132E0
2.398681700E-2,-5.880259871E-1,4.889563918E-1,1.400290132E0
2.597045900E-2,-5.880259871E-1,4.889563918E-1,1.400290132E0
2.795410200E-2,-5.880259871E-1,4.889563918E-1,1.400290132E0
2.993774500E-2,-5.880259871E-1,4.889563918E-1,1.400290132E0
3.192138700E-2,-5.880259871E-1,4.889563918E-1,1.400290132E0
3.390503000E-2,-5.880259871E-1,4.889563918E-1,1.400290132E0
3.588867200E-2,-4.878911078E-1,5.113269091E-1,7.403587699E-1
3.790283200E-2,-4.799016416E-1,2.822950780E-1,7.723167539E-1
3.988647500E-2,-4.655205607E-1,1.001348570E-1,8.335694075E-1
4.190063500E-2,-4.378236830E-1,-4.687163606E-2,8.729842305E-1
4.391479500E-2,-4.058657587E-1,-1.635181010E-1,9.187905788E-1
4.589843800E-2,-3.749730885E-1,-2.460760921E-1,9.651296139E-1
4.788208100E-2,-3.382214606E-1,-2.993393242E-1,1.010403395E0
4.986572300E-2,-2.988066673E-1,-3.243730366E-1,1.041296005E0
5.184936600E-2,-2.663161159E-1,-3.355582952E-1,1.074319243E0
5.383300800E-2,-2.322276533E-1,-3.286340833E-1,1.096689701E0
5.581665100E-2,-2.013349831E-1,-3.036003709E-1,1.120125532E0
5.780029300E-2,-1.741707325E-1,-2.727077007E-1,1.143561363E0
5.981445400E-2,-1.496696621E-1,-2.327602804E-1,1.162203550E0
6.182861400E-2,-1.288969964E-1,-1.896170676E-1,1.180312991E0
6.384277400E-2,-1.139832959E-1,-1.565938741E-1,1.198955178E0
6.582641600E-2,-1.033306494E-1,-1.230380461E-1,1.212803602E0
6.781005900E-2,-9.747169912E-2,-1.017327532E-1,1.221325755E0
6.979370200E-2,-9.800432622E-2,-8.522115648E-2,1.229847789E0
7.180786200E-2,-1.038632840E-1,-7.084008306E-2,1.235706806E0
7.379150400E-2,-1.134506613E-1,-6.125270575E-2,1.235706806E0
