,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
71,0.35498,1.4987702369999998,3.632004023,8.176198959
72,0.359985,1.4580688480000001,3.8355112080000002,7.936778545
73,0.364989,1.290474772,3.931279182,7.726089001
74,0.369994,1.036689281,3.952826977,7.987056732
75,0.374999,0.9624691009999999,3.8402996060000003,8.252813339
76,0.380004,1.012747288,3.7253777980000002,8.109161377000001
77,0.385009,1.039083481,3.782838583,7.862558365
78,0.389953,0.9361328483,3.928884983,7.912836552000001
79,0.395019,0.8906430602,4.039018154,8.212111473
80,0.401,0.9959878922,4.036623955,8.55448246
81,0.406005,1.091755986,3.9384617810000004,8.667010307
82,0.41101,1.122880578,3.82593441,8.676587105
83,0.416015,1.055842996,3.701435804,8.602366447
84,0.42102,0.4596867263,3.505111217,8.561665535
85,0.426024,0.07661445438999999,3.373430252,8.463502884
86,0.430968,-0.09097966552000002,3.277662039,8.128314972
87,0.435973,-0.2442085743,3.177105665,7.637503624
88,0.440978,-0.5626373887,3.107673883,7.357381821000001
89,0.445983,-0.8667010069,2.9664158819999997,6.971915245
90,0.450988,-0.7110779285,3.086126089,6.337451935
91,0.456969,-0.4165911078,3.450044632,6.236895561
92,0.463012,-0.3639186621,3.258508444,6.4212489129999994
93,0.468017,-0.4716577232,2.422932148,7.7141180039999995
94,0.473021,0.06943184882,2.585737944,8.980650902
95,0.479003,0.9074024558,3.1723172660000003,8.992621422000001
96,0.484008,1.616086125,3.5170822139999998,7.7141180039999995
97,0.489013,2.1643583769999997,3.545812607,7.096413612
98,0.494017,2.985569477,3.921702385,9.708487511
99,0.499022,3.201047659,4.036623955,9.251194953999999
100,0.503905,3.1364042760000004,4.089296341,8.195352554
101,0.510009,2.964021683,4.106055737,6.871358871
102,0.515013,1.908178806,4.19464159,6.172252178
103,0.520018,0.6368576288000001,4.340687752,6.06451273
104,0.525023,0.7685387731000001,3.981557369,5.193023682
105,0.529967,0.9816226959000001,3.543418407,3.9145197869999997
106,0.534972,1.364694953,3.232172251,2.8562827110000004
107,0.539977,1.841141105,3.071760893,2.1763293740000003
108,0.546019,2.245761156,3.167528868,2.059013367
109,0.550841,3.368641853,3.145981073,2.643198729
110,0.555968,5.54018259,3.208230257,3.095702887
111,0.560973,7.266402245,3.100491285,3.3542766569999998
112,0.565978,8.616731644,2.865859509,3.596091032
113,0.570983,9.493009567,2.5067291259999998,3.806780815
114,0.575987,10.0604353,2.037465572,3.7972037789999997
115,0.580992,10.11789608,1.63523972,3.4979286189999996
116,0.585997,9.54807663,1.383848548,3.0166940689999997
117,0.591979,8.904036522,1.295263171,2.7198131080000003
118,0.596983,8.4012537,1.051054597,2.7365725039999997
119,0.601988,8.157045364,0.7900865673999999,2.928108692
120,0.606993,7.671022415,0.34715923670000004,2.932897091
121,0.611998,6.955155849,-0.14844051,2.612074137
122,0.617003,6.189011573999999,-0.5746083856,2.26970315
123,0.622008,5.956773758,-0.7445967197,2.070984364
124,0.627013,5.822698592999999,-0.9265560508,2.0183119769999998
125,0.632018,5.133168221,-1.1923124790000001,1.7764976019999998
126,0.637022,4.388571739,-1.364694953,1.4149732590000001
127,0.641966,3.924096584,-1.4580688480000001,1.1827356820000001
128,0.646971,3.7517139910000004,-1.5538369419999998,1.019929886
129,0.651976,3.761290789,-1.673547029,0.8044517636
130,0.656981,3.7397429939999998,-1.8052281140000002,0.46686932439999995
131,0.661986,3.6918590069999997,-1.965639591,0.04548983276000001
132,0.666991,3.8402996060000003,-2.087743998,-0.3399766386
133,0.671995,4.290409565,-2.152387381,-0.8571242094
134,0.677,4.977545261,-2.221819162,-1.41257906
135,0.682005,5.913678169,-2.346317768,-1.922544003
136,0.68701,6.971915245,-2.535459518,-2.3199813369999998
137,0.692015,8.305485725,-2.8993783,-2.420537949
138,0.69702,8.951920508999999,-3.292027235,-2.087743998
139,0.701964,8.985439301,-3.711012602,-1.388636947
140,0.706908,8.475474358,-4.09169054,-0.5530605912
141,0.711973,7.637503624,-4.479551315,0.1340752989
142,0.716978,6.7612257,-4.9559974669999995,0.5530605912
143,0.721983,6.121973515,-5.652710438,0.6200982332
144,0.726988,5.748478413,-6.696582317000001,0.282515794
145,0.731993,5.8179101939999995,-7.529764175,-0.07900865376
146,0.736998,6.153098582999999,-8.226476669,-0.44292730090000004
147,0.742003,6.727706909,-8.729259491,-0.624886632
148,0.747008,7.395689011,-9.033323288,-0.5626373887
149,0.752012,7.893682957,-9.196128845,-0.23702596129999998
150,0.757017,8.068459511,-9.203310966,0.2609679997
151,0.761964,7.979874134,-9.117119789,0.8762778044
152,0.766969,7.970297337000001,-8.949525833,1.103726983
153,0.771912,8.348581314,-8.791508675,1.1276689770000001
154,0.776978,9.052476882999999,-8.55448246,0.8475474118999999
155,0.781983,9.83777523,-8.336610794,0.5530605912
156,0.787965,10.90798283,-8.204929352,0.1915361285
157,0.792969,11.94706631,-8.317456245,0.07661445438999999
158,0.797974,13.12261963,-8.712499618999999,0.2322375625
159,0.802979,14.09705925,-9.337387085,0.5985504389
160,0.807984,14.14254951,-9.84974575,1.098938584
161,0.812989,13.68286228,-10.23042393,1.731007814
162,0.817994,12.99812126,-10.50575733,2.456450939
163,0.822999,12.35408115,-10.7284174,3.055001259
164,0.828004,11.93748951,-10.89601231,3.263296843
165,0.833008,11.8680582,-10.93910789,3.11964488
166,0.838013,12.36126328,-10.76433086,2.71502471
167,0.843018,13.08191776,-10.34774017,1.9584569930000002
168,0.848023,13.98692608,-9.866505623,0.9097966552
169,0.854004,15.22951698,-9.423578262000001,-0.6703764796
170,0.859009,16.22071648,-9.267954826,-1.9584569930000002
171,0.864014,17.15206146,-9.107542992,-2.9712042810000003
172,0.869019,17.97327232,-8.908824921,-3.593696833
173,0.874024,18.77532959,-8.63109684,-3.670311213
174,0.878968,19.23980522,-8.336610794,-3.323152065
175,0.883973,19.59893417,-8.094796181,-2.817975283
176,0.888794,19.95088196,-7.84340477,-2.439691544
177,0.893982,20.0035553,-7.726089001,-2.365471363
178,0.898987,19.93172836,-7.666234016000001,-2.410961151
179,0.903992,19.68273163,-7.771578788999999,-2.45166254
180,0.908997,19.43852425,-8.046912192999999,-2.257732153
181,0.914002,19.42894745,-8.233659744,-2.051830769
182,0.919007,19.72343445,-8.262390137,-1.8626888990000001
183,0.924012,20.20227432,-8.037335396,-1.678335428
184,0.929016,20.83194923,-7.606379032,-1.455674648
185,0.934021,21.44486427,-7.058106422000001,-1.223437071
186,0.938965,21.78962898,-6.490680695,-1.070208192
187,0.94397,21.72498703,-5.829881191,-1.350329757
188,0.948975,21.3586731,-5.35343504,-2.2553379540000003
189,0.95398,20.77209473,-4.979939461,-3.579331636
190,0.958985,19.7976532,-4.661510944,-4.778826714
191,0.963989,18.58139992,-4.374206543000001,-5.662287235
192,0.968994,17.22867584,-4.367023945,-6.31590414
193,0.973999,15.39471722,-4.750096321,-6.880935668999999
194,0.979004,14.20240402,-5.513846397000001,-7.141903877000001
195,0.984009,13.48653793,-5.983109951,-7.16824007
196,0.989014,13.40992355,-6.167463779,-6.945579052
197,0.994019,13.72116947,-6.0357823370000006,-6.447585106
198,0.999024,14.1808567,-5.659893036000001,-5.930437565
199,1.003967,14.63096619,-5.255272865,-5.655104637000001
200,1.008972,15.11220074,-4.8769888880000005,-5.743690013999999
201,1.013977,15.41626453,-4.707000732,-5.925649166
202,1.018982,15.66765594,-4.620809078,-6.069301127999999
203,1.023987,15.87355709,-4.632780075,-6.167463779
204,1.028931,16.06748772,-4.683058739,-6.301538944
205,1.033997,16.24226379,-4.635174274,-6.689399719
206,1.039002,16.34282112,-4.599261284,-7.4651207920000004
207,1.044006,16.33324432,-4.683058739,-8.798690796
208,1.049011,15.746665,-4.781220913,-9.916783333
209,1.054016,14.35563374,-4.572925091,-10.66137981
210,1.05896,12.28943729,-4.189853191,-10.98699188
211,1.063904,10.12986755,-4.326322556,-11.06360626
212,1.070007,8.482656479,-5.214571476000001,-11.32696819
213,1.075012,7.99663353,-5.923254967,-11.49216843
214,1.080017,8.113949776,-6.303933144,-11.50174522
215,1.085022,8.358158112,-6.2632317539999995,-11.19768143
216,1.089966,8.422801971,-6.081272125,-10.51293945
217,1.09491,8.161833762999999,-5.887341976,-9.777919769
218,1.099975,7.644686222000001,-5.726930618,-9.105149269
219,1.10498,6.806715487999999,-5.693411827,-8.461109161
220,1.109985,5.518634796000001,-5.825092793,-7.627926826
221,1.11499,3.062183857,-5.882553577,-6.50744009
222,1.119995,0.9768342972,-5.7748146060000005,-5.865794182
223,1.124878,-0.1843535304,-5.805939198,-5.662287235
224,1.130005,-0.055066637689999996,-6.107608318,-6.172252178
225,1.13501,0.03112462163,-6.785167694,-7.776367187999999
226,1.140991,0.9265560508,-7.319074631,-10.38125896
227,1.145996,1.9345149990000001,-7.347805022999999,-12.19606304
228,1.151001,3.153163671,-7.0413470270000005,-13.36203957
229,1.156006,4.795586108999999,-6.4212489129999994,-13.6158247
230,1.16101,5.999869347000001,-6.042964935,-12.90953541
231,1.166015,6.54574728,-5.940014362,-11.68370438
232,1.17102,6.533776283,-6.129156113,-10.14423275
233,1.175964,6.351817131000001,-6.505045891,-8.370129585
234,1.180969,5.98550415,-7.012616634,-6.576871872000001
235,1.185974,5.38934803,-7.666234016000001,-4.9847278589999995
236,1.190979,4.563348293,-8.506598473,-3.4979286189999996
237,1.1958,4.149151325,-8.959102631,-2.78924489
238,1.200988,4.039018154,-9.200917244,-2.60010314
239,1.205993,4.278438568,-9.157821655,-3.1172506810000002
240,1.210998,4.675876141,-8.963891029,-3.9552211760000002
241,1.216003,4.857835293,-8.925583839,-4.991910458
242,1.221008,4.776432514,-9.066842079,-6.2345013620000005
243,1.226013,4.209006786000001,-9.299078941,-6.742072105
244,1.231018,3.787626982,-9.366117477000001,-6.830657482
245,1.2359,3.787626982,-9.03571701,-6.2201361660000005
246,1.240966,3.8642416,-8.904036522,-5.8466405870000004
247,1.247009,4.156333923,-8.55448246,-4.912901878
248,1.252014,3.936067581,-8.415618896,-4.048594952
249,1.256957,3.256114244,-8.499416351,-3.49553442
250,1.262023,2.23139596,-8.724471092,-3.1723172660000003
251,1.266967,1.517923832,-8.894459723999999,-2.980781078
252,1.271972,1.678335428,-9.014169693,-2.97359848
253,1.276977,2.147598982,-9.153033257,-2.7988216880000003
254,1.281982,2.49236393,-9.236829757999999,-2.525882721
255,1.286987,2.875436306,-9.263166428,-2.3846249580000003
256,1.291992,3.236960649,-9.078812598999999,-2.5067291259999998
257,1.296996,2.755726099,-9.009381293999999,-1.8315643069999998
258,1.302001,2.865859509,-8.906430244,-2.212242365
259,1.307006,3.0071172710000003,-8.805873871000001,-2.645592928
260,1.312011,2.6910827160000004,-8.939949036,-2.97599268
261,1.317016,2.149993181,-9.361329078999999,-3.153163671
262,1.322021,1.606509328,-9.742006302,-3.019088268
263,1.326904,1.484405041,-9.792284966,-2.7533319
264,1.33197,1.618480325,-9.555258751,-2.11647439
265,1.336974,1.422155857,-9.375694275,-1.829170108
266,1.341979,1.810016513,-9.179368972999999,-1.800439715
267,1.346984,2.439691544,-9.040505409,-1.7764976019999998
268,1.351989,2.501940727,-9.016563416,-1.673547029
269,1.356994,2.8467059139999997,-9.179368972999999,-1.59693253
270,1.361999,3.8618474010000003,-9.296685219,-1.692700624
271,1.367004,4.838681698,-9.141061783,-1.6807296280000001
272,1.372008,5.698200226,-8.676587105,-1.491587639
273,1.377013,6.347028732,-8.157045364,-1.1372457740000002
274,1.382018,6.375759125,-7.802703381000001,-0.8930372595999999
275,1.387023,6.160281181,-7.704541206,-0.825999558
276,1.391967,5.767632008,-7.872135162,-0.825999558
277,1.396972,5.408501625,-8.097189903,-0.8834604025
278,1.401977,5.5904607770000005,-8.403648376,-0.7254431248000001
279,1.406982,5.801150799,-8.688557625,-0.38546648619999996
280,1.411986,5.631162167,-8.992621422000001,-0.12210428710000001
281,1.416991,5.140350819,-9.090784073,-0.2011129409
282,1.421996,4.86980629,-8.834604263,-0.5315127969
283,1.427001,4.929661274,-8.422801971,-1.027112484
284,1.432006,4.742913723,-8.042123795,-1.455674648
285,1.437011,3.960009575,-8.063671112,-1.675941229
286,1.442016,2.7437551019999997,-8.453926086000001,-1.6639702319999998
287,1.44702,1.503558636,-9.083600998,-1.280897856
288,1.451964,0.7565677166,-9.634267807,-0.8595184088
289,1.456969,0.787692368,-9.737217903,-0.6895300745999999
290,1.461974,1.7357962130000002,-9.311050415,-1.173158884
291,1.466979,4.247313976,-8.013393402,-0.8355764151
292,1.471984,6.933608055,-6.639121532000001,-1.098938584
293,1.477965,8.535328865,-5.324704647,-1.651999116
294,1.48297,6.84023428,-5.303156853,-1.5705963369999998
295,1.487914,4.211400986,-6.239289761,-0.6416460276
296,1.49298,2.815581083,-7.8960771560000005,-0.5075707436
297,1.497985,3.19625926,-8.913613319,-0.7206547259999999
298,1.50299,3.845088005,-9.054870605,-0.6081272364
299,1.507933,4.2353429789999995,-8.461109161,-0.316034615
300,1.512938,4.673481941,-7.9822683329999995,-0.2442085743
301,1.518004,4.149151325,-7.69257021,-0.3016694188
302,1.523009,2.770091295,-8.051700592000001,-0.3016694188
303,1.528014,1.9201498030000002,-8.686163902,0.03351882473
304,1.533019,1.572990537,-9.308655738999999,0.42137950659999995
305,1.538024,4.4388499260000005,-8.925583839,0.7517793179000001
306,1.542968,7.292738438,-7.824251175,1.2042834759999999
307,1.547972,8.339004517000001,-6.770802497999999,1.704671621
308,1.552977,7.790732384,-6.667851925,1.022324085
309,1.557982,6.208165169,-7.256825447000001,-0.7852981687
310,1.562987,5.664681435,-7.709329605,-1.7621324059999999
311,1.567992,5.920860767000001,-7.601590633,-1.5107412340000002
312,1.572997,9.071630478,-6.5026516910000005,-0.8236053586
313,1.578002,9.986215591,-6.24168396,-0.7541735172
314,1.583006,8.386888504,-6.548141479,-0.3806780577
315,1.588011,5.549759387999999,-7.498639584,-0.2873041928
316,1.593016,2.741360903,-8.767566681,0.5410895943999999
317,1.598021,2.987963676,-9.155426979,0.3806780577
318,1.602965,4.292803763999999,-8.882488251,-0.5099649428999999
319,1.60797,4.979939461,-8.228871346,-0.6177040339000001
320,1.612975,4.534617901,-8.063671112,0.35673606399999996
321,1.61798,3.7995979789999996,-8.152256966,1.731007814
322,1.622984,4.283226967,-8.054094315,2.410961151
323,1.627989,5.0709190369999995,-7.721300602,1.161187768
324,1.632994,4.13239193,-7.735665797999999,-0.5530605912
325,1.637999,4.735731125,-7.031770229,-1.740584612
326,1.643004,4.721365929,-6.35660553,-1.247379065
327,1.648009,4.50109911,-5.856217384,-0.8906430602
328,1.653014,3.763684988,-6.054935932,-1.15161097
329,1.658995,3.6080620289999996,-6.313509941,-1.7118542190000001
330,1.664,3.8666357989999995,-6.311115742,-2.04704237
331,1.669981,3.5314474110000003,-6.098031521,-2.296039343
332,1.674986,3.2225954530000003,-5.760449409,-2.133233786
333,1.679991,2.264914751,-5.966350555,-2.1284453869999997
334,1.684996,1.8267759080000001,-6.442796707,-2.111685991
335,1.690001,1.517923832,-6.768408298,-1.8626888990000001
336,1.695006,0.9241618514,-7.252037047999999,-1.707065821
337,1.699827,1.3718775509999999,-7.381323814,-1.110909581
338,1.705015,1.106121182,-7.582436562000001,-0.8307880163
339,1.710997,1.963245392,-7.536946774,-0.2585737705
340,1.716002,2.473210335,-7.426813602,-0.2968810201
341,1.721983,3.2441432480000003,-7.019799232,-1.278503656
342,1.726988,3.1052796839999997,-6.880935668999999,-2.367865562
343,1.731871,3.107673883,-6.785167694,-3.210624456
344,1.736998,2.037465572,-7.354987621,-4.031835556
345,1.742003,1.8171991109999999,-7.424419403,-4.295197964
346,1.747008,2.22900176,-7.216124057999999,-4.685452938
347,1.752012,2.63601613,-7.228095055,-4.891354084
348,1.757017,3.098097086,-7.47469759,-4.635174274
349,1.761964,3.074155092,-8.274360657,-4.031835556
350,1.766969,2.932897091,-9.141061783,-2.722207308
351,1.771973,3.143586874,-9.572018623,-1.429338455
352,1.776978,3.438073635,-9.667786598,-0.19393034280000002
353,1.781983,3.854664803,-9.504981041,0.586579442
354,1.786988,4.218583584,-9.241618156,1.0462661979999999
355,1.791993,4.278438568,-8.997409821,1.383848548
356,1.796998,4.041412353999999,-8.832210541,1.520318031
357,1.802003,4.4963107110000005,-8.702922821,0.8810662031000001
358,1.807007,5.4875102039999994,-8.46589756,-0.06464344262999999
359,1.812012,6.373364925,-8.094796181,-0.9600749016
360,1.817017,6.653486729,-7.943961142999999,-1.8076223130000002
361,1.822022,6.615179062,-8.051700592000001,-2.71263051
362,1.826905,7.048529625,-8.295908928,-2.906560898
363,1.831971,7.149086475,-8.449137687999999,-2.1140801909999998
364,1.836976,6.816292286,-8.382100105,-1.323993564
365,1.841981,6.260837555,-8.28633213,-0.9289502501000001
366,1.846985,5.717353821000001,-8.188169478999999,-1.230619669
367,1.85199,4.888959885,-8.032546997,-1.5514427419999999
368,1.856995,4.120420933,-7.773972988,-1.5945383309999999
369,1.862,3.67988801,-7.687781811,-1.367089152
370,1.867005,3.2513258460000003,-7.8960771560000005,-1.326387763
371,1.87201,3.428496838,-8.264783859,-1.9416975980000002
372,1.877015,3.002328873,-8.125920296,-1.975216389
373,1.882019,3.066972494,-8.262390137,-2.427720547
374,1.887024,3.6894648080000003,-8.82263279,-2.698265314
375,1.891968,4.01747036,-8.683769226,-2.602497339
376,1.89679,4.407725333999999,-7.869740963,-2.348711967
377,1.901978,4.711789131000001,-7.204153061,-1.9440917969999998
378,1.906983,4.663905144,-6.91445446,-1.467645645
379,1.911988,4.046200752,-6.447585106,-1.3694833519999998
380,1.916932,4.371812343999999,-6.385335922,-1.910573006
381,1.921997,4.735731125,-6.119579315,-1.8602947
382,1.927002,5.556941986,-6.512228489,-2.3846249580000003
383,1.932007,5.552153587,-6.208165169,-2.437297344
384,1.937012,5.9543795589999995,-7.046135426,-2.7198131080000003
385,1.942017,5.980715752,-7.570465565,-3.0526070589999996
386,1.947022,6.0932431220000005,-7.7284832,-3.557783842
387,1.951966,6.047753333999999,-7.802703381000001,-3.4524388310000003
388,1.95697,5.992686749,-7.929595947,-3.01429987
389,1.961975,5.743690013999999,-7.912836552000001,-2.200271368
390,1.96698,5.856217384,-7.99423933,-2.353500366
391,1.971985,6.349422932,-7.829039573999999,-2.786850691
392,1.97699,6.27999115,-7.6566572189999995,-2.7748796939999996
393,1.981995,5.468356609,-7.661445617999999,-2.626439333
394,1.987976,4.838681698,-7.824251175,-2.04704237
395,1.992981,4.448426723,-8.259995461,-1.824381709
396,1.997986,4.125209332,-8.676587105,-1.89620769
397,2.003967,4.23294878,-9.083600998,-2.482787132
398,2.008972,4.3143515589999994,-9.102754593,-2.523488522
399,2.013977,4.419696331,-8.626308441,-2.659958124
400,2.018982,4.103661537,-7.582436562000001,-2.41335535
401,2.023987,3.299209833,-6.639121532000001,-1.829170108
402,2.028992,3.1818940639999997,-7.115567684,-2.52827692
403,2.033997,5.8969187739999995,-8.920795441000001,-4.707000732
404,2.039002,6.047753333999999,-9.742006302,-5.298368453999999
405,2.044006,5.544970988999999,-9.519346237,-5.035006046
406,2.049011,5.023035049,-8.83699894,-4.352658749
407,2.054016,4.764461517,-8.913613319,-4.27125597
408,2.059021,4.345476151000001,-9.378087997,-3.904942989
409,2.063782,3.787626982,-9.710882187000001,-3.217807055
410,2.070007,3.701435804,-9.62469101,-2.458845139
411,2.075012,3.8618474010000003,-9.682151794,-2.205059767
412,2.080017,4.077325344,-9.900024413999999,-2.181117773
413,2.085998,4.857835293,-9.864110947,-1.910573006
414,2.091003,5.125985622,-9.799467087,-3.2944214339999998
415,2.096008,5.317522049,-10.17775154,-4.288015366000001
416,2.101013,4.7022123339999995,-9.885659217999999,-3.845088005
417,2.106018,4.280832767,-9.744400978,-4.036623955
418,2.111023,4.393360138,-9.732429504,-4.096478939
419,2.117004,4.565742493,-9.588777542,-3.574543238
420,2.122009,4.395754337,-9.574412346,-3.53384161
421,2.126831,4.041412353999999,-9.22725296,-3.141192675
422,2.132019,4.149151325,-8.856152534,-2.0614075659999997
423,2.137024,4.4316673280000005,-8.310274124,-1.422155857
424,2.143005,4.113238335,-8.353369713,-2.37744236
425,2.14801,3.895366192,-7.946355343,-1.55862534
426,2.153015,3.430891037,-8.118738174,-1.70946002
427,2.15802,3.632004023,-8.094796181,-1.8866308930000002
428,2.163025,3.620033026,-8.207323074,-2.669534922
429,2.167968,3.8307228089999996,-8.29830265,-3.241749048
430,2.172973,4.247313976,-8.418013573,-3.950432777
431,2.177856,4.86980629,-8.339004517000001,-4.594472885
432,2.182983,4.582501888,-8.094796181,-4.295197964
433,2.187988,4.388571739,-8.030152321000001,-3.881000996
434,2.192993,3.883395195,-8.063671112,-3.201047659
435,2.197876,2.849100113,-8.276755332999999,-3.5290532110000004
436,2.203003,2.892195702,-8.355764388999999,-3.957615376
437,2.208007,2.7940332889999997,-7.963114738,-3.749319792
438,2.213012,3.059789658,-7.903259754,-3.909731388
439,2.218017,3.043030262,-7.924807549,-3.6750996110000003
440,2.223022,3.019088268,-8.135497093,-4.067748547
441,2.227966,3.476380825,-8.386888504,-4.661510944
442,2.232971,5.61679697,-8.978256226000001,-5.7963624
443,2.237976,5.923254967,-9.191340446,-5.655104637000001
444,2.24298,5.181052685,-9.03571701,-5.760449409
445,2.247985,4.75488472,-8.63109684,-5.082890034
446,2.25299,5.049371243,-9.191340446,-4.484339714
447,2.258972,4.563348293,-10.66377449,-4.146757126000001
448,2.263977,4.458003521,-10.66856289,-2.516305923
449,2.268981,4.527435303,-10.81221485,-1.740584612
450,2.273986,4.151545525,-10.73560047,-1.455674648
451,2.278991,3.722983599,-10.23042393,-1.007958889
452,2.283996,3.708618402,-9.56004715,-1.180341482
453,2.289001,3.9432501789999996,-9.375694275,-1.656787634
454,2.294982,4.639962673,-9.595960617000001,-2.202665567
455,2.299865,4.960785866,-9.770736694,-2.121262789
456,2.305969,5.037400246,-9.792284966,-2.279279947
457,2.310973,4.9416322710000005,-9.718064307999999,-2.30561614
458,2.315978,4.642356873,-9.655815125,-2.449268341
459,2.320983,4.5106759069999995,-9.835380554,-2.97599268
460,2.325988,4.285621166,-9.928754807,-3.2441432480000003
461,2.330993,3.505111217,-9.976638794,-3.871424198
462,2.335998,3.447650433,-9.878476143,-3.79241538
463,2.341979,3.734954596,-9.588777542,-3.7158010010000004
464,2.346984,3.682282209,-9.294290542999999,-3.545812607
465,2.351989,3.356670856,-8.949525833,-3.402160645
466,2.356994,2.964021683,-8.475474358,-3.323152065
467,2.361999,2.573766708,-7.99423933,-3.2800562380000002
468,2.367004,2.2984335419999997,-7.345410824,-3.371036053
469,2.372008,2.22900176,-7.058106422000001,-3.423708439
470,2.377013,2.173935175,-7.139509678,-3.2944214339999998
471,2.382018,2.085349798,-7.228095055,-3.0286650660000003
472,2.387023,2.1284453869999997,-7.127538681,-2.954444885
473,2.391967,2.070984364,-7.022193432000001,-2.983175278
474,2.396972,1.8626888990000001,-6.998251438,-2.870647907
475,2.401916,2.013523579,-6.976703644,-1.936909199
476,2.406982,2.372653961,-7.108384609,-1.326387763
477,2.413024,2.3942017559999997,-7.184999466,-0.4094084799
478,2.417968,2.401384354,-7.098807812,0.2418143749
479,2.422973,2.1284453869999997,-6.849811077000001,0.6631938815
480,2.427978,1.908178806,-6.457161902999999,0.43335050340000003
481,2.432982,1.9416975980000002,-6.021417141000001,-0.2777273953
482,2.437987,2.099714994,-5.853823185,-1.3718775509999999
483,2.442992,2.293645144,-6.0357823370000006,-2.573766708
484,2.447997,2.0925323959999997,-6.327875137,-3.004723072
485,2.453002,1.1827356820000001,-6.627150536,-3.19625926
486,2.458007,-0.3591302633,-6.974309444,-3.3087866310000003
487,2.463012,-1.467645645,-7.275979042,-3.3327288630000003
