"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.621100000E-1,-2.860067368E0,2.151598930E0,-1.188904643E0
1.720890000E-1,-2.378822088E0,3.708268642E0,-1.122615099E0
1.820990000E-1,-1.660194039E0,4.372925282E0,-1.066693544E0
1.921080000E-1,-8.971256614E-1,3.361785173E0,-1.083257914E0
2.020880000E-1,-7.443466187E-1,2.111653328E0,-8.938638568E-1
2.120970000E-1,-1.112909198E0,1.843914390E0,-6.553741544E-2
2.221070000E-1,-1.420463681E0,1.893460035E0,9.046391845E-1
2.321170000E-1,-1.513278842E0,1.446125984E0,1.741659045E0
2.420960000E-1,-1.517865300E0,5.698019862E-1,2.051297665E0
2.521060000E-1,-1.506739974E0,-5.826881528E-1,1.984295726E0
2.621160000E-1,-1.479540110E0,-1.559338450E0,1.810087085E0
2.720950000E-1,-1.453066945E0,-2.120833635E0,1.560856223E0
2.821050000E-1,-1.396993995E0,-2.343531132E0,1.273633480E0
2.921140000E-1,-1.158530235E0,-1.894854426E0,9.529721141E-1
3.020940000E-1,-6.724114418E-1,-1.229793429E0,6.336873174E-1
3.121030000E-1,-2.970969379E-1,-1.106423140E0,2.481620014E-1
3.221130000E-1,-2.530125976E-1,-9.457443357E-1,-1.402651072E-1
3.321230000E-1,-4.983882904E-1,-5.225984454E-1,-3.817062378E-1
3.421020000E-1,-8.912066221E-1,-4.087449610E-1,-7.009878755E-1
3.521120000E-1,-1.249217510E0,-2.793810964E-1,-1.166166186E0
3.621220000E-1,-1.435752988E0,-2.676424384E-1,-1.228116632E0
3.721010000E-1,-1.499058723E0,-4.399899542E-1,-1.091123939E0
3.821110000E-1,-1.466724753E0,-9.570184946E-1,-9.299604893E-1
3.921210000E-1,-1.306137443E0,-1.756273389E0,-8.469412327E-1
4.021300000E-1,-1.090033054E0,-2.681934834E0,-6.855837703E-1
4.121100000E-1,-9.529712796E-1,-3.407857895E0,-4.354506135E-1
4.221190000E-1,-9.718966484E-1,-3.696746588E0,-2.390712947E-1
4.321290000E-1,-1.169168472E0,-3.785929918E0,-2.327217758E-1
4.421080000E-1,-1.450880408E0,-4.028444767E0,-3.752799630E-1
4.521180000E-1,-1.685450912E0,-4.528327942E0,-5.224694014E-1
4.621280000E-1,-1.808253288E0,-5.229888916E0,-6.090824008E-1
4.721070000E-1,-1.956217289E0,-5.870431900E0,-7.139648795E-1
4.821170000E-1,-2.317532301E0,-6.223926067E0,-8.783062100E-1
4.921270000E-1,-3.044925213E0,-5.816554070E0,-9.934852719E-1
5.021360000E-1,-3.473827600E0,-5.504618645E0,-8.999048471E-1
5.121160000E-1,-3.372612953E0,-5.510992527E0,-6.983078122E-1
5.221250000E-1,-3.102797031E0,-5.919118881E0,-4.934511781E-1
5.321350000E-1,-2.904066563E0,-6.634948254E0,-1.586106271E-1
5.421140000E-1,-2.882417202E0,-7.216203690E0,1.859507561E-1
5.521240000E-1,-3.329947710E0,-7.058824539E0,2.591376305E-1
5.621340000E-1,-4.179815769E0,-6.049811363E0,1.260582805E-1
5.721440000E-1,-5.052258015E0,-4.925483227E0,2.104887515E-1
5.821230000E-1,-5.722869873E0,-4.268314838E0,3.332283795E-1
5.921330000E-1,-5.833767414E0,-4.265919685E0,4.445487559E-1
6.021430000E-1,-5.263167381E0,-4.854286194E0,6.030341387E-1
6.121220000E-1,-4.261811256E0,-5.628232956E0,9.234182835E-1
6.221320000E-1,-3.266840696E0,-6.085397243E0,1.575313807E0
6.321410000E-1,-2.841320992E0,-5.874476910E0,2.366275787E0
6.421510000E-1,-2.979096889E0,-4.884902954E0,3.005368948E0
6.521300000E-1,-3.250082254E0,-3.603811026E0,3.390103102E0
6.621400000E-1,-3.341494799E0,-2.281498194E0,3.645973206E0
6.721500000E-1,-3.264806032E0,-1.179973245E0,3.852401018E0
6.821290000E-1,-3.001461983E0,-4.551672339E-1,3.941273451E0
6.921390000E-1,-2.578072548E0,1.573369466E-2,3.939275503E0
7.021490000E-1,-2.052668095E0,2.861763835E-1,3.879698277E0
7.121280000E-1,-1.450530291E0,3.789856732E-1,3.733718157E0
7.221380000E-1,-9.054810405E-1,5.133304000E-1,3.566788197E0
7.321470000E-1,-6.910720468E-1,6.131611466E-1,3.367511272E0
7.421570000E-1,-8.598248363E-1,8.753123283E-1,3.183902025E0
7.521360000E-1,-1.203713298E0,1.287993431E0,3.060279608E0
7.621460000E-1,-1.489108086E0,1.739358902E0,3.006811142E0
7.721560000E-1,-1.601714969E0,2.235293627E0,2.987125158E0
7.821350000E-1,-1.578392029E0,2.728800297E0,2.905262709E0
7.921450000E-1,-1.432234764E0,3.218358517E0,2.762846470E0
8.021550000E-1,-1.168300033E0,3.582992792E0,2.541227341E0
8.121640000E-1,-9.533631802E-1,3.777634144E0,2.181285143E0
8.221440000E-1,-6.005316973E-1,3.620728016E0,1.821823597E0
8.321530000E-1,-2.907712162E-1,2.973162889E0,1.707324743E0
8.421630000E-1,1.287092417E-1,2.088922262E0,1.708739996E0
8.521430000E-1,5.808458328E-1,1.205789685E0,1.698271036E0
8.621520000E-1,1.100069165E0,6.121675372E-1,1.698389173E0
8.721620000E-1,1.487641215E0,4.769188762E-1,1.792066097E0
8.821720000E-1,1.748402357E0,7.776302099E-1,1.925652146E0
8.920936667E-1,2.064950228E0,1.108307958E0,2.093458891E0
9.021036667E-1,2.438054085E0,1.147170186E0,2.030049324E0
9.121136667E-1,2.748065472E0,5.928278565E-1,1.625063300E0
9.220926667E-1,2.693170786E0,6.128718853E-1,1.223257184E0
9.321026667E-1,2.205547094E0,6.017705202E-1,8.280523419E-1
9.421116667E-1,1.183192611E0,1.079666972E0,5.557743311E-1
9.520916667E-1,3.419527411E-1,1.098109722E0,5.288481712E-1
9.621006667E-1,-2.427557856E-2,7.527285218E-1,8.296117187E-1
9.721106667E-1,2.797061950E-2,4.901456237E-1,1.186978459E0
9.821206667E-1,2.578869276E-2,9.485691190E-1,1.700453997E0
9.920996667E-1,2.266707271E-1,7.845807076E-1,1.790467501E0
1.002109667E0,3.672009408E-1,3.399697244E-1,1.662355304E0
1.012119667E0,4.158372283E-1,1.078999043E-1,1.702503204E0
1.022098667E0,4.555617273E-1,2.578159608E-2,1.762183309E0
1.032108667E0,6.370489597E-1,8.155413717E-2,1.797603965E0
1.042117667E0,1.046267390E0,2.142416239E-1,1.843454003E0
1.052127667E0,1.996016979E0,2.283035815E-1,1.986370206E0
1.062106667E0,2.790536404E0,2.082086951E-1,2.080155373E0
1.072116667E0,3.060654640E0,3.692627847E-1,2.197048664E0
1.082126667E0,3.279624939E0,7.820513844E-1,2.366958141E0
1.092105667E0,2.407603025E0,5.862361193E-1,2.218260288E0
1.102115667E0,4.847770333E-1,4.106967449E-1,1.903940678E0
1.112125667E0,1.830518693E-1,4.301251769E-1,1.947133541E0
1.122135667E0,5.612844229E-1,-3.287673295E-1,1.715055585E0
1.132114667E0,8.527368307E-1,-9.824675322E-1,1.666768551E0
1.142124667E0,1.281715870E0,-1.043391228E0,1.875182033E0
1.152133667E0,1.676843882E0,-1.152421236E0,2.225768566E0
1.162113667E0,1.668689728E0,-1.104833007E0,2.615550280E0
1.172122667E0,1.520370960E0,-1.353670239E0,2.622481823E0
1.182132667E0,-8.088539243E-1,-2.067458391E0,7.948980331E-1
1.192142667E0,-1.657090902E0,-4.608332813E-1,9.681696892E-1
1.202121667E0,5.515763164E-1,7.503215075E-1,1.881984115E0
1.212131667E0,2.475846767E0,-6.018688679E-1,1.847921968E0
1.222141667E0,2.991086960E0,-2.920241952E-1,2.071148157E0
1.232120667E0,3.024443626E0,9.725907445E-1,2.247914553E0
1.242130667E0,2.590023279E0,1.092751265E0,2.350357294E0
1.252139667E0,1.248106599E0,6.731372476E-1,2.240338564E0
1.262119667E0,3.740491569E-1,-1.258392930E-1,2.156075001E0
1.272128667E0,7.056183219E-1,-1.595118999E0,2.084076405E0
1.282138667E0,9.208736420E-1,-2.199058294E0,2.061725378E0
1.292148667E0,6.975367665E-1,-1.960895538E0,2.152962446E0
1.302127667E0,-1.341487169E-1,-9.608337879E-1,2.233092785E0
1.312137667E0,-9.531176090E-2,-2.770457566E-1,1.949082851E0
1.322147667E0,-2.560508251E-1,-1.239856035E-1,1.387723923E0
1.332126667E0,-4.961696267E-1,-2.342130756E-3,9.578675032E-1
1.342136667E0,-6.030833125E-1,-4.201283678E-3,5.682664514E-1
1.352146667E0,-4.402558804E-1,-2.836416066E-1,3.272475004E-1
1.362155667E0,3.369250149E-2,-6.933441758E-1,1.664482355E-1
1.372135667E0,2.172984630E-1,-8.804000020E-1,-5.380090326E-2
1.382144667E0,1.598727107E-1,-5.696948171E-1,-2.019099444E-1
1.392154667E0,-2.803222835E-1,1.108509451E-1,-1.981864125E-1
1.402133667E0,-6.978329420E-1,7.513366938E-1,-2.136364877E-1
1.412143667E0,-8.621734977E-1,1.017040491E0,-3.127259910E-1
1.422153667E0,-1.127501845E0,9.579092264E-1,-4.403880537E-1
1.432163667E0,-1.503008723E0,9.354328513E-1,-6.779791117E-1
1.442142667E0,-1.485360503E0,3.207326829E-1,-9.845259786E-1
1.452152667E0,-1.642908216E0,-5.240030289E-1,-1.358010411E0
1.462161667E0,-2.126567602E0,-1.190013170E0,-1.809053659E0
1.472141667E0,-2.487707376E0,-1.307111144E0,-2.141192675E0
1.482150667E0,-1.815532804E0,-1.358260870E0,-2.243565083E0
1.492160667E0,-1.662776113E0,-1.381031156E0,-1.716307998E0
1.502139667E0,-1.514381289E0,-6.064509749E-1,-1.126273513E0
1.512149667E0,-1.029838681E0,-3.850032389E-1,-8.387550116E-1
1.522159667E0,-8.089696169E-1,-9.055747837E-2,-8.517962694E-1
1.532169667E0,-9.219062328E-1,-1.159072816E-1,-8.704863787E-1
1.542148667E0,-1.293175340E0,1.008159742E-1,-8.547798395E-1
1.552158667E0,-1.628056288E0,2.212482244E-1,-7.605801225E-1
1.562168667E0,-1.838553309E0,-1.163657680E-1,-8.233206868E-1
1.572147667E0,-1.766686201E0,-6.927734613E-1,-6.176278591E-1
1.582157667E0,-1.966712236E0,-9.967991710E-1,-5.389440060E-1
1.592166667E0,-2.685110331E0,-1.018811226E0,-6.254689097E-1
1.602176667E0,-3.035445452E0,-1.074689984E0,-5.598760247E-1
1.612155667E0,-2.639899254E0,-1.709259272E0,-3.398428261E-1
1.622165667E0,-2.126321316E0,-1.966707349E0,-9.326981008E-2
1.632175667E0,-1.621837974E0,-2.211381435E0,-3.592889057E-3
1.642154667E0,-9.431828856E-1,-2.393934488E0,-4.727831855E-2
1.652164667E0,-2.971055508E-1,-1.292668819E0,-1.408948153E-1
1.662174667E0,2.958443165E-1,-9.038527310E-2,-3.447845578E-1
1.672183667E0,8.318904638E-1,1.022461891E0,-4.713454545E-1
1.682163667E0,1.094829917E0,1.785630107E0,-6.506541967E-1
1.692172667E0,1.187360525E0,2.356555462E0,-6.477050781E-1
1.702182667E0,1.322246790E0,2.202842236E0,-1.974614710E-1
1.712161667E0,1.593996644E0,1.677413702E0,6.598224044E-1
1.722171667E0,1.828696251E0,1.133397579E0,1.539413691E0
1.732181667E0,1.900695801E0,1.045731664E0,2.352973938E0
1.742191667E0,1.521698356E0,1.342004418E0,2.489156008E0
1.752170667E0,1.224520087E0,1.335663080E0,1.676818609E0
1.762180667E0,1.259277821E0,1.061782002E0,8.301997185E-1
1.772189667E0,1.334537983E0,6.530867219E-1,3.639401495E-1
1.782169667E0,1.226094961E0,8.393133283E-1,2.320777327E-1
1.792178667E0,1.024197578E0,9.775268435E-1,3.278591633E-1
1.802188667E0,7.896478772E-1,1.066313386E0,5.357612371E-1
1.812168667E0,6.237121224E-1,1.075045586E0,6.852182150E-1
1.822177667E0,5.701354146E-1,6.905456185E-1,6.107115149E-1
1.832187667E0,6.308040023E-1,4.187854007E-2,2.738658190E-1
1.842197667E0,9.122442007E-1,-3.366932571E-1,1.975736395E-2
1.852176667E0,1.117930889E0,-3.064062893E-1,-1.273947489E-2
1.862186667E0,1.237569928E0,6.243674457E-2,2.134446055E-2
1.872196667E0,1.261875391E0,5.868160725E-1,6.430840492E-2
1.882175667E0,1.171629667E0,8.345665336E-1,-7.835566066E-3
1.892149667E0,1.045979142E0,6.706310511E-1,-1.486353278E-1
1.902158667E0,9.948238730E-1,3.642881215E-1,-3.405221999E-1
1.912168667E0,1.093238473E0,-1.802306622E-1,-6.260682940E-1
1.922147667E0,1.323771596E0,-3.501786888E-1,-8.249915242E-1
1.932157667E0,1.589534760E0,-3.299595416E-1,-8.792726994E-1
1.942167667E0,1.669879079E0,1.550154388E-1,-7.728538513E-1
1.952146667E0,1.379806995E0,7.284373641E-1,-7.474880219E-1
1.962156667E0,9.543009996E-1,9.470980763E-1,-7.861768007E-1
1.972166667E0,8.145146966E-1,8.669733405E-1,-8.758767843E-1
1.982175667E0,8.513256907E-1,8.035826683E-1,-8.735755086E-1
1.992155667E0,1.727227688E0,-1.817690283E-1,-9.453225136E-1
2.002164667E0,2.117126942E0,-1.105893850E-1,-1.031360149E0
2.012174667E0,8.463778496E-1,1.994205266E-1,-6.657829881E-1
2.022153667E0,-5.834349245E-2,5.988499522E-1,-1.425783485E-1
2.032163667E0,-2.261135876E-1,-7.921744138E-2,2.702192366E-1
2.042173667E0,-6.269269437E-2,-2.642994225E-1,3.895661533E-1
2.052152667E0,2.758916467E-2,-2.327819616E-1,3.101706207E-1
2.062162667E0,8.463141322E-2,-7.990958542E-2,2.328601182E-1
2.072172667E0,2.368675768E-1,2.057426609E-2,2.547172308E-1
2.082182667E0,3.477360606E-1,9.370360523E-2,2.779386640E-1
2.092161667E0,3.628618419E-1,2.313009202E-1,2.045791894E-1
2.102171667E0,2.616723776E-1,2.682349682E-1,5.060080066E-2
2.112180667E0,5.606301129E-2,2.225134969E-1,-1.365897804E-1
2.122160667E0,-9.409533441E-2,3.061250411E-2,-2.873372138E-1
2.132169667E0,-2.144699097E-1,-3.187882304E-1,-3.801012337E-1
2.142179667E0,-4.814409316E-1,-7.413221598E-1,-4.122370481E-1
2.152189667E0,-8.077857494E-1,-9.540872574E-1,-5.044746995E-1
2.162168667E0,-1.277902365E0,-1.176488876E0,-6.386750937E-1
2.172178667E0,-1.672006488E0,-1.165166259E0,-6.208873987E-1
2.182188667E0,-1.776393294E0,-1.281750679E0,-5.664139986E-1
2.192167667E0,-1.787789583E0,-1.595840573E0,-5.572735071E-1
2.202177667E0,-1.538438559E0,-2.015872002E0,-6.935469508E-1
2.212186667E0,-1.744305253E0,-2.947151423E0,-7.164769769E-1
