"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,2.435734863E0,7.055577850E0,5.447322235E0
9.917999996E-3,2.374811554E0,7.113507385E0,5.775140533E0
1.983700000E-2,2.442321167E0,7.006479950E0,6.102360077E0
2.975500000E-2,2.612816620E0,6.659651184E0,6.671775970E0
3.967299999E-2,3.009042664E0,6.228098602E0,7.044800262E0
4.959099999E-2,3.289709015E0,5.946983185E0,6.878496094E0
5.950899998E-2,3.888912964E0,5.613177338E0,6.828649750E0
6.942799999E-2,4.264931030E0,5.382357330E0,6.377038879E0
7.934599998E-2,3.373534698E0,5.360951843E0,5.650599518E0
8.926400001E-2,1.505868530E0,5.361700287E0,5.370232544E0
9.918200001E-2,-7.723937988E-2,5.235662384E0,5.684429169E0
1.091010000E-1,-8.822653198E-1,4.937332764E0,6.494694214E0
1.190190000E-1,-1.111289062E0,4.501139832E0,7.606731720E0
1.289370000E-1,-8.702902222E-1,4.196523285E0,8.571774902E0
1.388550000E-1,-2.668949890E-1,4.377347260E0,8.758287048E0
1.487730000E-1,2.724334717E-1,4.929698639E0,6.231092377E0
1.586920000E-1,8.325686646E-1,5.995781708E0,2.498753815E0
1.686100000E-1,1.175954590E0,5.410798187E0,3.901187439E0
1.785280000E-1,1.068029022E0,4.872816925E0,6.677464142E0
1.884160000E-1,1.248553619E0,2.915786591E0,1.136975647E1
1.983340000E-1,3.496728516E-1,2.835703125E0,1.263582367E1
2.082520000E-1,1.949246521E0,3.376678162E0,1.050754944E1
2.181700000E-1,3.159180450E0,2.785258026E0,9.692793732E0
2.280890000E-1,1.196911011E0,1.769470367E0,9.869127045E0
2.380070000E-1,-2.648442535E0,1.855242004E0,1.047611481E1
2.479250000E-1,-3.102897491E0,1.268761597E0,9.888885956E0
2.578430000E-1,-1.529818726E0,9.547146606E-1,6.637347565E0
2.677610000E-1,-1.663790131E0,7.789801025E-1,6.230493622E0
2.776800000E-1,-1.451681213E0,9.370513916E-1,6.645730133E0
2.875980000E-1,1.627116394E-1,1.151405640E0,6.313570862E0
2.975160000E-1,1.400487671E0,1.246158600E0,7.254214783E0
3.074340000E-1,1.195563812E0,1.109941864E0,8.654552765E0
3.173520000E-1,-2.583178253E0,1.921853485E0,8.158484344E0
3.272710000E-1,-4.719236298E0,4.132007446E0,6.734944611E0
3.371890000E-1,-5.360353088E-1,4.591701508E0,6.754553833E0
3.471070000E-1,2.058519287E0,-6.765930176E-2,6.058501282E0
3.570250000E-1,6.457571411E-1,-1.845661926E-1,5.858068085E0
3.669440000E-1,3.311114502E-1,-1.193019104E0,5.294789429E0
3.768620000E-1,6.156697083E-1,-1.653760986E0,5.002597046E0
3.867800000E-1,8.047265625E-1,-2.212399292E0,4.321962433E0
3.966980000E-1,1.354533234E0,-2.182760925E0,3.778442688E0
4.066160000E-1,2.368075562E0,-2.126328278E0,2.794538727E0
4.165350000E-1,2.971171417E0,-1.697320404E0,1.694476318E0
4.264530000E-1,3.087180176E0,-1.635648651E0,9.035211182E-1
4.363710000E-1,3.199746094E0,-1.532064056E0,8.951385498E-1
4.462890000E-1,3.798800354E0,-1.669777679E0,1.157243500E0
4.561770000E-1,4.806654510E0,-1.960772552E0,1.197958832E0
