"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.104979200E-2,-1.133535951E-1,-3.110828698E-1,-1.297323965E-2
9.347859400E-2,-1.145753115E-1,-3.025307655E-1,-1.175151020E-2
9.590744800E-2,-1.121318638E-1,-2.903134823E-1,-1.297323965E-2
9.833630200E-2,-1.035797596E-1,-2.793179154E-1,-9.308051318E-3
1.007651560E-1,-1.011362895E-1,-2.719875276E-1,-8.086321875E-3
1.031940620E-1,-9.991456568E-2,-2.622137070E-1,-1.052978076E-2
1.056229690E-1,-9.991456568E-2,-2.561050355E-1,-1.175151020E-2
1.080518750E-1,-9.747110307E-2,-2.561050355E-1,-1.419496909E-2
1.104410940E-1,-9.991456568E-2,-2.609919608E-1,-1.663842797E-2
1.128241150E-1,-9.747110307E-2,-2.524398565E-1,-1.908188686E-2
1.152063020E-1,-9.747110307E-2,-2.548833191E-1,-2.396880463E-2
1.175878120E-1,-1.023580208E-1,-2.671006024E-1,-2.885572240E-2
1.199700520E-1,-1.048014760E-1,-2.658788562E-1,-3.129918128E-2
1.223530210E-1,-1.072449386E-1,-2.634354234E-1,-3.374264017E-2
1.247352600E-1,-1.084666699E-1,-2.646571398E-1,-3.740783036E-2
1.271167190E-1,-1.133535951E-1,-2.719875276E-1,-4.107301682E-2
1.294990100E-1,-1.182405055E-1,-2.793179154E-1,-4.718166590E-2
1.318819790E-1,-1.280143410E-1,-2.939786613E-1,-5.329030752E-2
1.342642190E-1,-1.316795349E-1,-2.976438403E-1,-5.939895660E-2
1.366456770E-1,-1.353447139E-1,-3.025307655E-1,-6.428587437E-2
1.390279170E-1,-1.426751018E-1,-3.135263324E-1,-7.039452344E-2
1.414109370E-1,-1.500054747E-1,-3.233001530E-1,-8.016835898E-2
1.437931770E-1,-1.561141163E-1,-3.269653320E-1,-8.872046322E-2
1.461745830E-1,-1.597793102E-1,-3.245218992E-1,-9.605084360E-2
1.485568750E-1,-1.671096832E-1,-3.355174661E-1,-1.094898656E-1
1.509398960E-1,-1.732183248E-1,-3.367391825E-1,-1.241506189E-1
1.533221350E-1,-1.756617874E-1,-3.281870782E-1,-1.351461858E-1
1.557035420E-1,-1.829921603E-1,-3.379608989E-1,-1.436982900E-1
1.580858330E-1,-1.842138916E-1,-3.404043913E-1,-1.534721255E-1
1.604688540E-1,-1.878790706E-1,-3.477347493E-1,-1.632459611E-1
1.628510940E-1,-1.878790706E-1,-3.501782119E-1,-1.717980653E-1
1.652325000E-1,-1.927659959E-1,-3.648389578E-1,-1.827936321E-1
1.676147920E-1,-1.927659959E-1,-3.636172414E-1,-1.889022738E-1
1.699978120E-1,-1.976529062E-1,-3.721693456E-1,-1.986761093E-1
1.723800520E-1,-1.976529062E-1,-3.672824204E-1,-2.035630345E-1
1.747614580E-1,-2.037615627E-1,-3.721693456E-1,-2.121151388E-1
1.771437500E-1,-1.988746375E-1,-3.513999283E-1,-2.170020640E-1
1.795267710E-1,-2.025398314E-1,-3.526216745E-1,-2.255541682E-1
1.819090100E-1,-2.098702043E-1,-3.623954952E-1,-2.377714515E-1
1.842904170E-1,-2.098702043E-1,-3.538433909E-1,-2.463235557E-1
1.866727080E-1,-2.147571295E-1,-3.587303162E-1,-2.597625852E-1
1.890557290E-1,-2.123136669E-1,-3.575085700E-1,-2.683146894E-1
1.914379690E-1,-2.123136669E-1,-3.550651371E-1,-2.805320024E-1
1.938193750E-1,-2.159788460E-1,-3.660607040E-1,-2.951927483E-1
1.962016670E-1,-2.196440399E-1,-3.770562708E-1,-3.110752106E-1
1.985846870E-1,-2.208657712E-1,-3.807214499E-1,-3.232925236E-1
2.009668750E-1,-2.184223086E-1,-3.831649125E-1,-3.391749859E-1
2.033483330E-1,-2.184223086E-1,-4.002691209E-1,-3.611661196E-1
2.057306250E-1,-2.135353982E-1,-4.137081504E-1,-3.843789995E-1
2.081135940E-1,-2.159788460E-1,-4.381427169E-1,-4.124787748E-1
2.104958330E-1,-2.159788460E-1,-4.601338506E-1,-4.369133711E-1
2.128772400E-1,-2.172005773E-1,-4.882336259E-1,-4.637914002E-1
2.152595310E-1,-2.220875025E-1,-5.090030432E-1,-4.870042503E-1
2.176425520E-1,-2.245309502E-1,-5.175551176E-1,-5.102171302E-1
2.200247920E-1,-2.306396067E-1,-5.261072516E-1,-5.334299803E-1
2.224061980E-1,-2.440786213E-1,-5.432114601E-1,-5.590863228E-1
2.247884900E-1,-2.526307404E-1,-5.480983853E-1,-5.810774565E-1
2.271715100E-1,-2.672914863E-1,-5.676460266E-1,-6.042903066E-1
2.295537500E-1,-2.746218741E-1,-5.688678026E-1,-6.201727986E-1
2.319351560E-1,-2.868391573E-1,-5.774198771E-1,-6.397204399E-1
2.343174480E-1,-2.990564704E-1,-6.006327271E-1,-6.592681408E-1
2.367004690E-1,-3.076085746E-1,-6.250672936E-1,-6.788157821E-1
2.390827080E-1,-3.112737536E-1,-6.336194277E-1,-6.946982741E-1
2.414641150E-1,-3.234910667E-1,-6.653843522E-1,-7.166894078E-1
2.438464060E-1,-3.271562457E-1,-6.922624111E-1,-7.350153327E-1
2.462294270E-1,-3.295997083E-1,-7.118101120E-1,-7.508978248E-1
2.486116670E-1,-3.357083499E-1,-7.301360369E-1,-7.692237496E-1
2.509930730E-1,-3.418169916E-1,-7.521271706E-1,-7.863279581E-1
2.533753650E-1,-3.430387378E-1,-7.680096626E-1,-8.046539426E-1
2.557583850E-1,-3.467039168E-1,-7.924442291E-1,-8.254233003E-1
2.581406250E-1,-3.430387378E-1,-8.095484376E-1,-8.413057923E-1
2.605220310E-1,-3.381518126E-1,-8.254309297E-1,-8.559665680E-1
2.629043230E-1,-3.369300961E-1,-8.571959138E-1,-8.742924929E-1
2.652873440E-1,-3.283779621E-1,-8.804087639E-1,-8.913967013E-1
2.676695830E-1,-3.161606789E-1,-8.999564052E-1,-9.072791934E-1
2.700509900E-1,-3.088302910E-1,-9.329431057E-1,-9.280486107E-1
2.724332810E-1,-2.941695452E-1,-9.573777318E-1,-9.488179684E-1
2.748162500E-1,-2.746218741E-1,-9.793688655E-1,-9.671439528E-1
2.771984900E-1,-2.599611282E-1,-1.020907640E0,-9.952437282E-1
2.795799480E-1,-2.404134423E-1,-1.049007416E0,-1.019678235E0
2.819622400E-1,-2.172005773E-1,-1.073441982E0,-1.041669369E0
2.843452080E-1,-1.964311749E-1,-1.108872175E0,-1.070990920E0
2.867274480E-1,-1.719965935E-1,-1.146745801E0,-1.099090695E0
2.891088540E-1,-1.438968331E-1,-1.182175994E0,-1.129633904E0
2.914911460E-1,-1.182405055E-1,-1.221271276E0,-1.162620544E0
2.938741670E-1,-9.136245400E-2,-1.262810111E0,-1.201715946E0
2.962564060E-1,-6.204095110E-2,-1.304348946E0,-1.239589572E0
2.986378120E-1,-3.271944448E-2,-1.341000795E0,-1.277463198E0
3.010201040E-1,-2.176206559E-3,-1.386204839E0,-1.320223689E0
3.034031250E-1,2.714530006E-2,-1.427743554E0,-1.370314598E0
3.057853650E-1,5.280161276E-2,-1.469282389E0,-1.421627283E0
3.081667710E-1,8.090138435E-2,-1.513264656E0,-1.477826834E0
3.105490620E-1,1.126663685E-1,-1.558468699E0,-1.535248041E0
3.129320830E-1,1.432096064E-1,-1.603672624E0,-1.595112801E0
3.153143230E-1,1.737528443E-1,-1.654985309E0,-1.662307978E0
3.176957290E-1,2.067395300E-1,-1.698967576E0,-1.727059603E0
3.200780210E-1,2.421696782E-1,-1.750280142E0,-1.797919869E0
3.224610420E-1,2.727129161E-1,-1.805258036E0,-1.872445345E0
3.248432810E-1,3.056996167E-1,-1.854127169E0,-1.946970940E0
3.272246870E-1,3.399080336E-1,-1.898109436E0,-2.022718191E0
3.296069790E-1,3.667860627E-1,-1.953087211E0,-2.100908995E0
3.319900000E-1,3.985510468E-1,-1.986073971E0,-2.177877903E0
3.343722400E-1,4.290942848E-1,-2.023947716E0,-2.257290363E0
3.367536460E-1,4.596375227E-1,-2.047160387E0,-2.330594063E0
3.391359370E-1,4.791851640E-1,-2.082590580E0,-2.408784628E0
3.415189580E-1,5.048415065E-1,-2.088699341E0,-2.477201700E0
3.439011980E-1,5.219457150E-1,-2.104581833E0,-2.548061848E0
3.462826040E-1,5.524889231E-1,-2.083812237E0,-2.605483294E0
3.486648960E-1,5.732583404E-1,-2.072816849E0,-2.664126158E0
3.510479170E-1,5.915843248E-1,-2.059377670E0,-2.720325708E0
3.534301560E-1,6.209058166E-1,-2.026391029E0,-2.769194841E0
3.558115620E-1,6.453403831E-1,-1.995847821E0,-2.816842318E0
3.581938540E-1,6.758836508E-1,-1.951865554E0,-2.857159376E0
3.605768230E-1,6.966530085E-1,-1.922544003E0,-2.899919987E0
3.629590620E-1,7.345266342E-1,-1.865122795E0,-2.934128284E0
3.653404690E-1,7.662916183E-1,-1.807701468E0,-2.967115164E0
3.677227600E-1,8.041652441E-1,-1.738062859E0,-2.996436596E0
3.701057810E-1,8.383736610E-1,-1.665980816E0,-3.020871162E0
3.724880210E-1,8.725820780E-1,-1.600007415E0,-3.047749281E0
3.748694270E-1,9.104557037E-1,-1.524260283E0,-3.068518639E0
3.772517190E-1,9.446641207E-1,-1.449734688E0,-3.090509653E0
3.796347400E-1,9.800943732E-1,-1.373987556E0,-3.111279249E0
3.820169790E-1,1.016746163E0,-1.292131662E0,-3.123496532E0
3.843983850E-1,1.059506655E0,-1.223714828E0,-3.130826950E0
3.867806770E-1,1.103488922E0,-1.171180367E0,-3.144265890E0
3.891636980E-1,1.143805981E0,-1.135750294E0,-3.176030874E0
3.915459370E-1,1.179236174E0,-1.089324474E0,-3.207795858E0
3.939273440E-1,1.195118666E0,-1.028238058E0,-3.223678350E0
3.963096350E-1,1.193896890E0,-9.500473142E-1,-3.222456455E0
3.986926560E-1,1.197562099E0,-8.364264965E-1,-3.202908993E0
4.010748960E-1,1.186566591E0,-7.252491117E-1,-3.187026501E0
4.034563020E-1,1.170684099E0,-6.201803684E-1,-3.178474188E0
4.058385940E-1,1.148692966E0,-5.322158933E-1,-3.174808979E0
4.082216150E-1,1.123036623E0,-4.564686716E-1,-3.182139397E0
4.106038540E-1,1.092493415E0,-3.880518079E-1,-3.190691471E0
4.129852600E-1,1.047289371E0,-3.452912867E-1,-3.207795858E0
4.153675520E-1,9.971985221E-1,-3.049741983E-1,-3.229786873E0
4.177505730E-1,9.458858371E-1,-2.658788562E-1,-3.252999783E0
4.201328120E-1,8.872427940E-1,-2.255617976E-1,-3.276212692E0
4.225142190E-1,8.151608109E-1,-2.011272162E-1,-3.304312468E0
4.248965100E-1,7.406352758E-1,-1.803578138E-1,-3.329968691E0
4.272794790E-1,6.624445915E-1,-1.534797698E-1,-3.351959944E0
4.296617190E-1,5.793669820E-1,-1.314886361E-1,-3.377616167E0
4.320431250E-1,4.938459396E-1,-1.168278828E-1,-3.409381151E0
4.344254690E-1,4.107683301E-1,-9.972366691E-2,-3.435037374E0
4.368084370E-1,3.252472878E-1,-9.361502528E-2,-3.465580702E0
4.391906770E-1,2.397262156E-1,-9.972366691E-2,-3.497345686E0
4.415720830E-1,1.652007401E-1,-8.384118974E-2,-3.519336700E0
4.439543750E-1,8.945350349E-2,-9.117156267E-2,-3.546214819E0
4.463373960E-1,1.981492341E-2,-8.750637621E-2,-3.569427729E0
4.487196350E-1,-4.738019779E-2,-1.033888608E-1,-3.596305847E0
4.511010420E-1,-1.035797596E-1,-1.082757786E-1,-3.620740414E0
4.534833330E-1,-1.561141163E-1,-1.082757786E-1,-3.642731428E0
4.558663540E-1,-2.000963688E-1,-1.094975024E-1,-3.665944338E0
4.582485940E-1,-2.367482483E-1,-1.156061515E-1,-3.685492039E0
4.606300000E-1,-2.648480237E-1,-1.192713380E-1,-3.709926605E0
4.630122920E-1,-2.929478288E-1,-1.278234422E-1,-3.738026381E0
4.653953120E-1,-3.112737536E-1,-1.327103674E-1,-3.762460947E0
4.677775520E-1,-3.222693205E-1,-1.363755465E-1,-3.786895514E0
4.701589580E-1,-3.271562457E-1,-1.461493969E-1,-3.816216946E0
4.725412500E-1,-3.271562457E-1,-1.498145759E-1,-3.840651751E0
4.749242710E-1,-3.259345293E-1,-1.559232175E-1,-3.868751526E0
4.773065100E-1,-3.112737536E-1,-1.498145759E-1,-3.894407749E0
4.796879170E-1,-2.990564704E-1,-1.498145759E-1,-3.921285868E0
4.820702080E-1,-2.880609035E-1,-1.571449637E-1,-3.954272509E0
4.844532290E-1,-2.660697699E-1,-1.461493969E-1,-3.981150627E0
4.868354690E-1,-2.526307404E-1,-1.473711133E-1,-4.014137268E0
4.892168750E-1,-2.281961441E-1,-1.388190091E-1,-4.045902252E0
4.915991670E-1,-2.110919356E-1,-1.363755465E-1,-4.081332207E0
4.939821350E-1,-1.878790706E-1,-1.241582632E-1,-4.111875534E0
4.963643750E-1,-1.707748622E-1,-1.266017109E-1,-4.143640518E0
4.987457810E-1,-1.536706686E-1,-1.302669048E-1,-4.171740532E0
5.011280730E-1,-1.341229975E-1,-1.290451884E-1,-4.196175098E0
5.035110940E-1,-1.206839681E-1,-1.424842030E-1,-4.219387531E0
5.058933330E-1,-1.011362895E-1,-1.400407404E-1,-4.235270023E0
5.082747400E-1,-9.380591661E-2,-1.522580385E-1,-4.249930859E0
5.106570310E-1,-8.158862591E-2,-1.632536054E-1,-4.258482933E0
5.130400520E-1,-7.547996938E-2,-1.828012764E-1,-4.263370037E0
5.154222920E-1,-7.547996938E-2,-2.072358727E-1,-4.268257141E0
5.178036980E-1,-7.547996938E-2,-2.218966186E-1,-4.267035007E0
5.201859900E-1,-7.547996938E-2,-2.426660210E-1,-4.263370037E0
5.225690100E-1,-7.425824553E-2,-2.707657814E-1,-4.254817963E0
5.249512500E-1,-7.792343199E-2,-3.000873029E-1,-4.243822575E0
5.273326560E-1,-8.525380492E-2,-3.294088244E-1,-4.227940083E0
5.297149480E-1,-9.380591661E-2,-3.599520326E-1,-4.209613800E0
5.320979690E-1,-9.991456568E-2,-3.868300915E-1,-4.183957577E0
5.344802080E-1,-1.121318638E-1,-4.234819710E-1,-4.160744667E0
5.368616150E-1,-1.231274307E-1,-4.442513883E-1,-4.130201340E0
5.392439060E-1,-1.377881765E-1,-4.735728800E-1,-4.104545116E0
5.416269270E-1,-1.548923850E-1,-5.090030432E-1,-4.075223923E0
