"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.795516205E0,5.041216736E0,8.824599152E0
9.964999976E-3,-1.854343872E0,5.101541290E0,8.367000732E0
1.992999995E-2,-1.680555267E0,5.002297668E0,8.101153564E0
2.989599999E-2,-1.047970734E0,4.809199219E0,7.809260559E0
3.986099997E-2,-7.711962891E-1,4.698279877E0,7.454797668E0
4.982599994E-2,-8.400531006E-1,4.749473419E0,7.290289764E0
5.979162495E-2,-1.045575714E0,4.881798248E0,7.555987244E0
6.975662499E-2,-1.159488831E0,5.008734283E0,8.074808350E0
7.972162496E-2,-9.125024414E-1,4.961432648E0,8.325536957E0
8.968762495E-2,-7.206015015E-1,4.719385986E0,8.424630890E0
9.965262498E-2,-5.116360474E-1,4.310586090E0,8.462502136E0
1.096176250E-1,-1.432521057E-1,3.997137909E0,8.636290741E0
1.195836250E-1,2.740800476E-1,3.885919189E0,8.972042542E0
1.295486250E-1,3.881428528E-1,3.911515961E0,9.295370178E0
1.395136249E-1,3.860472107E-1,3.891307983E0,9.495803375E0
1.494796250E-1,1.927990723E-1,3.881129150E0,9.372010803E0
1.594446250E-1,5.589376831E-1,3.931574249E0,9.032217407E0
1.694096250E-1,5.533992004E-1,4.354295197E0,8.757837982E0
1.793756250E-1,4.170327759E-1,4.975204010E0,8.929081879E0
1.893406250E-1,6.788383484E-1,4.715943146E0,8.966204681E0
1.993056250E-1,7.743397522E-1,4.461472321E0,8.860374756E0
2.092716250E-1,9.523196411E-1,4.391867065E0,8.435707855E0
2.192366250E-1,1.754052429E0,4.520449677E0,7.897576904E0
2.292016250E-1,2.249821472E0,4.532125397E0,7.272476807E0
2.391666250E-1,2.212698669E0,4.418361969E0,6.431824951E0
2.491326249E-1,2.078876953E0,4.066743164E0,5.782924347E0
2.590976250E-1,2.151775360E0,3.525019684E0,5.388943634E0
2.690626250E-1,2.628533936E0,2.897225189E0,5.807473297E0
2.790286250E-1,2.183509369E0,2.591411133E0,9.800120544E0
2.889936250E-1,1.261277161E0,1.960622864E0,1.016700760E1
2.989586249E-1,2.640808411E0,1.554217987E0,6.954987030E0
3.089246250E-1,4.629872131E-1,2.652035065E0,4.272265778E0
3.188896250E-1,-8.403524780E-1,3.382815399E0,5.379213867E0
3.288546250E-1,2.518961792E0,2.864443359E0,5.841302948E0
3.388206250E-1,2.987637177E0,2.038460999E0,5.941744080E0
3.487856250E-1,2.982398071E0,1.457519073E0,7.378157043E0
3.587506250E-1,3.387006683E0,1.210981750E0,8.769813080E0
3.687166250E-1,3.338806915E0,1.085692291E0,1.029199768E1
3.786816249E-1,3.590882721E0,9.511221313E-1,1.114028366E1
3.886466250E-1,3.429518280E0,1.260379028E0,1.022373962E1
3.986126250E-1,3.097808075E0,1.615740051E0,8.826694794E0
4.085776250E-1,2.983445892E0,1.697619781E0,8.238418121E0
4.185426250E-1,2.463876343E0,1.863774261E0,8.033494263E0
4.285086250E-1,2.235750732E0,1.892065430E0,7.954757996E0
4.384736250E-1,2.075733490E0,1.635199585E0,8.337062988E0
4.484386250E-1,1.744172974E0,9.714797974E-1,9.328002319E0
4.584046250E-1,1.754501495E0,4.968168640E-1,1.034603531E1
4.683696250E-1,2.135908356E0,4.622387695E-1,1.047312103E1
4.783346250E-1,2.576591949E0,4.086502075E-1,9.950857086E0
4.882996250E-1,2.768792267E0,4.254153442E-1,9.198970642E0
4.982656250E-1,2.581531677E0,2.883004761E-1,8.336464233E0
5.082306250E-1,2.086361389E0,-1.228944397E-1,7.911647644E0
5.181956250E-1,1.499581604E0,-6.914122009E-1,7.910450134E0
5.281616250E-1,1.212328949E0,-1.336121521E0,8.073910217E0
5.381266249E-1,1.087937622E0,-1.858535156E0,8.612190857E0
5.480916250E-1,1.366059265E0,-2.178569641E0,9.278904419E0
5.580576250E-1,1.175056458E0,-1.880389709E0,8.688981171E0
5.680226250E-1,1.326541443E0,-1.799258423E0,8.723559265E0
5.779876250E-1,1.622476044E0,-2.093097382E0,8.587791595E0
5.879536250E-1,1.290915527E0,-2.602188721E0,8.393495636E0
5.979186250E-1,1.235830078E0,-2.495909729E0,8.100854187E0
6.078836250E-1,1.039438477E0,-2.389780426E0,7.659721527E0
6.178496249E-1,7.144642639E-1,-2.573298798E0,6.881639557E0
6.278146250E-1,8.412506104E-1,-2.776725769E0,6.191574554E0
6.377796250E-1,1.256487122E0,-2.979703674E0,6.093977509E0
6.477456250E-1,1.415007477E0,-3.232378235E0,6.165828094E0
6.577106250E-1,1.626218262E0,-3.322939911E0,6.300098877E0
6.676756250E-1,1.873204651E0,-3.517984314E0,6.603966980E0
6.776416250E-1,1.914219360E0,-4.123624878E0,6.810687103E0
6.876066250E-1,1.804048462E0,-4.721331940E0,6.977440338E0
6.975716249E-1,1.627415771E0,-5.242697754E0,7.107519836E0
7.075376250E-1,1.280886383E0,-5.844147034E0,7.051685944E0
7.175026250E-1,8.759783936E-1,-6.530918884E0,6.753056946E0
7.274676250E-1,6.011499023E-1,-7.070696411E0,6.530320129E0
7.374326250E-1,6.270460510E-1,-7.348069611E0,6.411467285E0
7.473986250E-1,9.539662170E-1,-7.470365295E0,6.465804291E0
7.573636250E-1,1.290616150E0,-7.774083710E0,6.769822083E0
7.673286250E-1,1.398841095E0,-8.342002716E0,7.231312408E0
