"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.370499999E-2,-5.556002855E-1,-1.136498153E-1,-4.412239194E-1
2.367100003E-2,-4.836715460E-1,-5.160752684E-2,-4.216911793E-1
3.363700002E-2,-2.837792039E-1,6.534545869E-2,-3.642603755E-1
4.360400001E-2,-1.670441478E-1,2.228708118E-1,-2.858997881E-1
5.356999999E-2,-2.017528564E-1,3.046863377E-1,-2.032248974E-1
6.353600003E-2,-3.340812325E-1,3.088883758E-1,-1.809560061E-1
7.350300002E-2,-4.460099041E-1,2.290620059E-1,-2.150513977E-1
8.346900000E-2,-4.720669389E-1,1.175688952E-1,-2.678287923E-1
9.343499999E-2,-4.576672316E-1,-1.822568104E-2,-3.124367297E-1
1.034020000E-1,-4.176911712E-1,-1.412656903E-1,-2.976228595E-1
1.133680000E-1,-2.981152534E-1,-2.318608314E-1,-2.368061244E-1
1.233340000E-1,-1.061483696E-1,-2.930492759E-1,-1.721446663E-1
1.333010000E-1,3.165982664E-2,-3.109079301E-1,-1.420211196E-1
1.432670000E-1,5.634504184E-2,-2.834477723E-1,-1.383733153E-1
1.532330000E-1,4.591303878E-3,-2.293675095E-1,-1.325103641E-1
1.632000000E-1,-6.597198546E-2,-1.841255426E-1,-1.139770076E-1
1.731660000E-1,-1.417335868E-1,-1.125035658E-1,-9.105703980E-2
1.831320000E-1,-2.209849358E-1,-2.957740612E-2,-6.179280952E-2
1.930990000E-1,-2.642362416E-1,1.046215557E-2,-5.105600879E-2
2.030650000E-1,-2.329895496E-1,5.403422751E-3,-9.277315438E-2
2.130310000E-1,-1.480490863E-1,-5.209955201E-2,-1.530932188E-1
2.229980000E-1,-5.925142020E-2,-1.604551226E-1,-2.087931484E-1
2.329640000E-1,9.477389976E-4,-2.860537767E-1,-2.135799080E-1
2.429300000E-1,1.666767523E-2,-4.054128230E-1,-1.305571795E-1
2.528970000E-1,6.087734364E-3,-4.575409889E-1,-3.677770495E-2
2.628630000E-1,-1.824539527E-2,-4.922844470E-1,2.449842915E-2
2.728290000E-1,-4.274275154E-2,-6.318399906E-1,2.837439254E-2
2.827960000E-1,-7.612947375E-2,-6.699589491E-1,-8.849019185E-3
2.927620000E-1,-9.222535044E-2,-7.082402706E-1,-3.300868347E-2
3.027280000E-1,-4.574691132E-2,-7.153434753E-1,-6.928075850E-2
3.126950000E-1,3.372554109E-2,-8.028187156E-1,-7.755493373E-2
3.226610000E-1,1.088647097E-1,-1.007518172E0,-7.835352421E-2
3.326280000E-1,1.489535421E-1,-1.213955522E0,-5.899687111E-2
3.425940000E-1,2.108510435E-1,-1.403049588E0,-1.370966993E-2
3.525600000E-1,3.553118110E-1,-1.665819407E0,-2.886465378E-2
3.625270000E-1,6.305125952E-1,-2.235880375E0,-1.219131574E-1
3.724930000E-1,9.834118485E-1,-2.912858725E0,-2.621480227E-1
3.824590000E-1,1.236023188E0,-3.567851782E0,-4.477806389E-1
3.924260000E-1,7.578762770E-1,-3.585722923E0,-1.070403904E-1
4.023920000E-1,1.887370050E-1,-3.582871199E0,3.606707752E-1
4.123580000E-1,2.060491443E-1,-3.629370928E0,4.674310386E-1
4.223250000E-1,3.867380321E-1,-3.606524944E0,5.840157270E-1
