"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.829865265E0,2.364782410E0,8.760532379E0
9.979000082E-3,-2.695295105E0,2.195634155E0,9.167835388E0
1.992800017E-2,-2.665956116E0,2.176024933E0,9.481732635E0
2.990700002E-2,-2.706970825E0,2.260898438E0,9.660011902E0
3.988700011E-2,-2.687511292E0,2.349514160E0,9.716444550E0
4.983499995E-2,-2.724933472E0,2.285746765E0,9.593849487E0
5.981500004E-2,-2.664010162E0,2.200723572E0,9.301956482E0
6.976300012E-2,-2.478994904E0,2.324067078E0,9.254505157E0
7.974299998E-2,-2.660267944E0,2.461481323E0,9.175469513E0
8.969100006E-2,-2.700534210E0,2.433788910E0,9.269174652E0
9.967100015E-2,-2.485132141E0,2.214644623E0,9.315278778E0
1.096190000E-1,-2.295476532E0,1.955234070E0,9.338330841E0
1.195990001E-1,-2.142045593E0,1.821562042E0,9.230854340E0
1.295470002E-1,-1.978286133E0,1.589843903E0,8.521928558E0
1.395260000E-1,-2.549348602E0,2.076631622E0,8.361611938E0
1.495060001E-1,-2.084116058E0,1.949396210E0,7.257807312E0
1.594540002E-1,-1.826352081E0,1.063238983E0,8.334368591E0
1.694340000E-1,-1.624721375E0,1.494043121E0,9.900711365E0
1.793820001E-1,-1.901944885E0,1.582359467E0,1.000070343E1
1.893620000E-1,-2.180066528E0,1.023272095E0,9.928254089E0
1.993100001E-1,-1.915865936E0,7.487429810E-1,9.984387360E0
2.092900001E-1,-1.972897339E0,5.727090454E-1,9.413773956E0
2.192380000E-1,-2.076631622E0,2.933898926E-1,9.000633087E0
2.292180001E-1,-2.155517578E0,4.438270569E-1,9.061406708E0
2.391970002E-1,-2.633922729E0,6.971003723E-1,9.058113556E0
2.491460000E-1,-2.713108063E0,4.294569397E-1,8.976682892E0
2.591250001E-1,-2.365530853E0,3.787124634E-2,9.571695557E0
2.690740002E-1,-2.063608704E0,-5.584886169E-1,9.383387146E0
2.790530000E-1,-1.974693604E0,-4.534071350E-1,9.341025238E0
2.890020001E-1,-2.106719055E0,7.933502197E-2,9.200467529E0
