"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.493300004E-2,-1.435367391E-3,-2.841054499E-1,-3.741030023E-2
3.488200001E-2,-1.099771168E-2,-3.034857213E-1,-1.975952461E-2
4.486100003E-2,-4.244698212E-2,-3.232796788E-1,-4.651677329E-3
5.484000000E-2,-8.767906576E-2,-3.474194407E-1,-9.593649767E-3
6.482000003E-2,-1.133684516E-1,-3.352328241E-1,-1.741851680E-3
7.476799999E-2,-1.350304782E-1,-3.120430112E-1,-7.887127809E-3
8.474800002E-2,-1.386289448E-1,-2.911459804E-1,7.629781030E-3
9.472700005E-2,-1.372043490E-1,-2.815245092E-1,6.939441897E-3
1.047060000E-1,-1.468417943E-1,-2.810890973E-1,1.285698544E-2
1.146550000E-1,-1.537200063E-1,-2.743172050E-1,1.467410754E-2
1.246340000E-1,-1.805894375E-1,-3.042205274E-1,-1.327762380E-3
1.346130000E-1,-1.995356679E-1,-3.453848064E-1,-4.298151936E-3
1.445930000E-1,-2.039975226E-1,-3.989388347E-1,8.196448907E-4
1.545410000E-1,-2.049720883E-1,-4.770832658E-1,2.619336359E-3
1.645210000E-1,-2.111892402E-1,-5.348616242E-1,9.444737807E-4
1.745000000E-1,-2.326701134E-1,-5.851461291E-1,8.437320590E-3
1.844490000E-1,-2.620130777E-1,-5.984907150E-1,4.720549285E-2
1.944280000E-1,-2.815856934E-1,-5.929651856E-1,8.157438040E-2
2.044070000E-1,-2.964325547E-1,-5.278777480E-1,9.339322150E-2
2.143860000E-1,-3.179817200E-1,-4.546894431E-1,1.172267273E-1
2.243350000E-1,-3.205031753E-1,-3.585282862E-1,1.190161034E-1
2.343140000E-1,-2.687510848E-1,-2.048135102E-1,1.030282453E-1
2.442940000E-1,-2.012484521E-1,-1.188155264E-1,7.823421806E-2
2.542730000E-1,-1.879339814E-1,-1.654073149E-1,6.698860973E-2
2.642210000E-1,-2.102046758E-1,-2.368820310E-1,7.572004944E-2
2.742010000E-1,-2.541174293E-1,-3.090875149E-1,7.113774866E-2
2.841800000E-1,-3.072780967E-1,-3.715090752E-1,5.714204162E-2
2.941590000E-1,-3.410842419E-1,-3.939458728E-1,4.287799820E-2
3.041080000E-1,-3.240338564E-1,-4.107970297E-1,1.381625514E-2
3.140870000E-1,-2.800361216E-1,-4.306185246E-1,-1.971717551E-2
3.240660000E-1,-2.132094353E-1,-3.856540024E-1,-5.278990790E-2
3.340460000E-1,-1.567547619E-1,-3.070873022E-1,-7.540436089E-2
3.439940000E-1,-1.373800039E-1,-2.268047184E-1,-9.893552214E-2
3.539740000E-1,-1.283026934E-1,-1.309839338E-1,-9.248743206E-2
3.639530000E-1,-1.077199131E-1,-6.901828945E-2,-2.746501938E-2
3.739320000E-1,-1.778565496E-1,-2.662440389E-2,1.536933705E-2
3.838810000E-1,-1.964435428E-1,-7.886897027E-2,-2.051515877E-2
3.938600000E-1,-1.660450548E-1,3.563846275E-2,-3.646489978E-2
4.038390000E-1,-2.435542345E-1,1.231699064E-1,-7.889810950E-2
4.138190000E-1,-3.092098832E-1,6.737329811E-2,-1.263142377E-1
4.237670000E-1,-3.299463391E-1,-3.199936589E-3,-1.411749572E-1
4.337470000E-1,-3.306947649E-1,-3.955868632E-2,-1.400519758E-1
4.437260000E-1,-3.247828186E-1,-7.199625671E-2,-1.252373457E-1
4.536750000E-1,-3.217362463E-1,-8.322537690E-2,-7.675657421E-2
4.636540000E-1,-2.864927948E-1,-8.413244784E-2,-1.767833717E-2
4.736330000E-1,-2.260458022E-1,-6.273304671E-2,3.707870096E-2
4.836120000E-1,-1.620263308E-1,-2.436781302E-2,8.175216615E-2
4.935610000E-1,-1.093046516E-1,4.649321362E-2,8.617053926E-2
5.035400000E-1,-8.824570477E-2,1.129039302E-1,4.087416455E-2
5.135200000E-1,-9.501861781E-2,1.838801801E-1,-4.651361704E-2
5.234990000E-1,-1.125163883E-1,2.193819880E-1,-1.614495218E-1
5.334480000E-1,-1.406394839E-1,2.011612654E-1,-3.054783046E-1
5.434270000E-1,-1.688279808E-1,9.214663506E-2,-4.084928334E-1
5.534060000E-1,-1.873983890E-1,-6.480261683E-2,-4.304170310E-1
5.633548333E-1,-1.893869638E-1,-2.338142693E-1,-3.823557794E-1
5.733038334E-1,-1.774024367E-1,-4.305095673E-1,-3.046454191E-1
5.832828333E-1,-1.461659521E-1,-5.766547918E-1,-2.668857872E-1
5.932628334E-1,-1.278973222E-1,-6.220406294E-1,-3.053644300E-1
6.032418333E-1,-1.879646480E-1,-7.145215869E-1,-3.494019210E-1
6.131908334E-1,-3.116303682E-1,-7.861715555E-1,-2.973680496E-1
6.231698333E-1,-4.276176691E-1,-8.628703356E-1,-1.884495467E-1
6.331488334E-1,-4.850087762E-1,-8.793513775E-1,-9.527101368E-2
6.431278334E-1,-4.748107791E-1,-8.586583138E-1,-4.279714823E-2
6.530768333E-1,-4.402726889E-1,-8.631911874E-1,-5.152955651E-2
6.630558334E-1,-4.091365933E-1,-9.016819000E-1,-1.183069870E-1
6.730348333E-1,-4.351530671E-1,-9.280484319E-1,-1.846887916E-1
6.830148334E-1,-5.209712982E-1,-1.055348039E0,-2.285300046E-1
6.929628333E-1,-4.952968359E-1,-1.202129483E0,-2.897520959E-1
7.029428334E-1,-2.699531913E-1,-1.046103358E0,-2.799032032E-1
7.129218333E-1,-7.188887894E-2,-8.515666723E-1,-2.550384402E-1
7.228708334E-1,2.874798514E-2,-7.451238036E-1,-3.406372368E-1
7.328498334E-1,4.764892161E-3,-5.803383589E-1,-4.636527598E-1
7.428288333E-1,-1.069888026E-1,-4.262127578E-1,-5.498033166E-1
7.528078334E-1,-2.478748113E-1,-3.599277437E-1,-5.679293275E-1
7.627568333E-1,-3.775385618E-1,-3.494849503E-1,-5.377429724E-1
7.727358334E-1,-4.761157334E-1,-4.585469961E-1,-4.983372092E-1
7.827158333E-1,-5.061753392E-1,-3.586587608E-1,-4.862603247E-1
7.926948334E-1,-5.088953972E-1,3.526594862E-2,-4.549839795E-1
8.026438333E-1,-4.925521016E-1,4.445719719E-1,-3.183523417E-1
8.126228334E-1,-4.303830266E-1,7.251325846E-1,-2.902076766E-2
8.226018334E-1,-3.161680400E-1,7.728380561E-1,2.605838776E-1
