"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
0.000000000E0,-1.739708334E-2,-2.685129642E-2,-5.463469774E-2
2.503386000E-3,-2.059287578E-2,-3.004708886E-2,-5.676522851E-2
5.006771000E-3,-2.911498398E-2,-3.963446245E-2,-5.676522851E-2
7.510156000E-3,-2.804972045E-2,-4.602604359E-2,-5.143890902E-2
1.001359400E-2,-2.378866635E-2,-5.454815552E-2,-4.185153916E-2
1.251697900E-2,-2.378866635E-2,-6.520078331E-2,-3.545995802E-2
1.502036500E-2,-1.739708334E-2,-7.372289151E-2,-3.119890578E-2
1.752375000E-2,-1.100550406E-2,-8.650605381E-2,-2.800311521E-2
2.002718800E-2,-5.679186434E-3,-9.928921610E-2,-2.161153406E-2
2.253057300E-2,-2.483395394E-3,-1.046155393E-1,-1.841574349E-2
2.500421900E-2,8.169239387E-3,-1.120723784E-1,-1.735047996E-2
2.750760400E-2,1.669134758E-2,-1.173986942E-1,-2.161153406E-2
3.001099000E-2,2.521345578E-2,-1.227250099E-1,-2.054627053E-2
3.251437500E-2,3.267030045E-2,-1.237902716E-1,-2.267679758E-2
3.501781300E-2,4.225767031E-2,-1.216597483E-1,-2.693785168E-2
3.752119800E-2,4.758399352E-2,-1.205944866E-1,-3.226416558E-2
4.002458300E-2,5.077978224E-2,-1.131376401E-1,-3.545995802E-2
4.252796900E-2,5.504083633E-2,-1.056808010E-1,-3.865575045E-2
4.503135400E-2,5.717135966E-2,-9.076710790E-2,-4.185153916E-2
4.753479200E-2,6.356295198E-2,-7.904920727E-2,-5.037364736E-2
5.003817700E-2,6.675873697E-2,-6.413552165E-2,-5.037364736E-2
5.254156300E-2,7.208505273E-2,-4.922183231E-2,-5.356943607E-2
5.502182300E-2,7.954189926E-2,-3.217761591E-2,-5.676522851E-2
5.752520800E-2,8.380295336E-2,-1.406813599E-2,-5.783049390E-2
6.002859400E-2,8.486821502E-2,-2.197108697E-4,-5.889575556E-2
6.253197900E-2,8.912927657E-2,1.149818860E-2,-6.102628261E-2
6.503541700E-2,9.658611566E-2,1.895503327E-2,-6.102628261E-2
6.753880200E-2,9.552085400E-2,2.641187608E-2,-6.209154427E-2
7.004218800E-2,9.232506156E-2,3.173819184E-2,-6.209154427E-2
7.254557300E-2,8.912927657E-2,3.067292832E-2,-5.996102095E-2
7.504895800E-2,8.593347669E-2,2.960766666E-2,-6.209154427E-2
7.755239600E-2,8.167242259E-2,2.960766666E-2,-6.209154427E-2
8.005578100E-2,7.634610683E-2,2.215082385E-2,-6.102628261E-2
8.255916700E-2,6.569347531E-2,1.469397917E-2,-6.209154427E-2
8.505338600E-2,5.717135966E-2,4.041343462E-3,-6.422206759E-2
8.755677100E-2,4.438820109E-2,-5.546028726E-3,-6.741786003E-2
9.006015600E-2,3.053977713E-2,-1.726392657E-2,-6.741786003E-2
9.256354200E-2,1.562608406E-2,-3.430814296E-2,-6.848312914E-2
9.506697900E-2,1.777658705E-3,-5.028710142E-2,-6.954838336E-2
9.757036500E-2,-8.874977008E-3,-6.307025999E-2,-6.848312914E-2
1.000737500E-1,-2.591919340E-2,-7.478815317E-2,-6.954838336E-2
1.025771360E-1,-3.337603435E-2,-8.970184624E-2,-6.954838336E-2
1.050805210E-1,-4.083288088E-2,-1.056808010E-1,-7.167891413E-2
1.075839580E-1,-5.255078152E-2,-1.152681708E-1,-6.848312914E-2
1.100873440E-1,-5.894235894E-2,-1.237902716E-1,-6.741786003E-2
1.125907290E-1,-5.894235894E-2,-1.323123872E-1,-6.741786003E-2
1.151514060E-1,-6.107288599E-2,-1.387039721E-1,-6.635259837E-2
1.176547920E-1,-6.000762433E-2,-1.418997496E-1,-6.741786003E-2
1.201581770E-1,-5.468130484E-2,-1.461608112E-1,-6.528733671E-2
1.226615630E-1,-4.935498908E-2,-1.450955421E-1,-5.889575556E-2
1.251650000E-1,-3.976761550E-2,-1.418997496E-1,-5.569996685E-2
1.276683860E-1,-3.550656512E-2,-1.397692263E-1,-5.356943607E-2
1.301717710E-1,-2.698445693E-2,-1.333776414E-1,-4.717785493E-2
1.326751560E-1,-1.952761225E-2,-1.280513257E-1,-4.717785493E-2
1.351785420E-1,-1.420129463E-2,-1.195292249E-1,-4.930838197E-2
1.376819790E-1,-6.744449958E-3,-1.099418551E-1,-4.930838197E-2
1.401853650E-1,-5.679186434E-3,-9.822395444E-2,-4.717785493E-2
1.426887500E-1,7.123951800E-4,-9.076710790E-2,-5.037364736E-2
1.451408860E-1,7.103975862E-3,-8.224499971E-2,-5.676522851E-2
1.476442710E-1,3.908185288E-3,-7.691868395E-2,-6.209154427E-2
1.501476560E-1,4.973448813E-3,-7.052710652E-2,-6.848312914E-2
1.526510420E-1,4.973448813E-3,-6.093973294E-2,-7.380944490E-2
1.551544790E-1,2.842921996E-3,-5.667867884E-2,-8.020102233E-2
1.576578650E-1,3.908185288E-3,-4.815657064E-2,-8.552734554E-2
1.601612500E-1,1.777658705E-3,-3.963446245E-2,-9.404944628E-2
1.626646360E-1,7.123951800E-4,-3.430814296E-2,-1.004410312E-1
1.651680210E-1,-3.548658919E-3,-3.111235239E-2,-1.015063003E-1
1.676714580E-1,-3.548658919E-3,-2.578603476E-2,-1.036368236E-1
1.701748440E-1,-7.809713483E-3,-1.832919009E-2,-1.025715619E-1
1.726782290E-1,-8.874977008E-3,-1.193760894E-2,-1.025715619E-1
1.751730210E-1,-9.940239601E-3,-7.676555309E-3,-9.831050038E-2
1.776764060E-1,-6.744449958E-3,-3.415501444E-3,-1.004410312E-1
1.801797920E-1,-4.613922443E-3,1.910816412E-3,-9.937576205E-2
1.826831770E-1,-6.744449958E-3,7.237134036E-3,-9.617997706E-2
