"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,5.602480173E-1,-8.208030701E0,-4.949564934E0
1.003864600E-2,6.848139763E-1,-7.187548161E0,-5.375964165E0
1.254765700E-2,7.662609816E-1,-7.177966118E0,-5.328053951E0
1.505661500E-2,9.052000046E-1,-7.039027214E0,-5.222651958E0
1.756552100E-2,9.579010010E-1,-6.952788830E0,-5.069340229E0
2.007453200E-2,9.818559885E-1,-6.900087833E0,-4.959146976E0
2.258354200E-2,1.106421947E0,-6.933625221E0,-4.815416813E0
2.509255200E-2,1.226197004E0,-6.938416004E0,-4.580657959E0
2.760151100E-2,1.393882036E0,-6.991117001E0,-4.365063190E0
3.011052100E-2,1.547194004E0,-6.995907784E0,-4.202168941E0
3.261947900E-2,1.575940013E0,-7.010281086E0,-3.976991892E0
3.512849000E-2,1.681342006E0,-7.077354908E0,-3.751815081E0
3.763744800E-2,1.801116943E0,-7.086936951E0,-3.545802116E0
4.014645900E-2,1.853818059E0,-7.240249157E0,-3.368535042E0
4.291359400E-2,1.987965941E0,-7.369606018E0,-3.148149014E0
4.542260400E-2,2.059830904E0,-7.427097797E0,-2.966090918E0
4.793156300E-2,2.141278028E0,-7.513336182E0,-2.750495911E0
5.044057300E-2,2.174814939E0,-7.537291050E0,-2.501363993E0
5.294953200E-2,2.222724915E0,-7.580410004E0,-2.271395922E0
5.545854200E-2,2.227515936E0,-7.661857128E0,-2.060591936E0
5.796750000E-2,2.222724915E0,-7.738512993E0,-1.916862011E0
6.047651100E-2,2.170023918E0,-7.906198025E0,-1.797086954E0
6.298546900E-2,2.064621925E0,-8.016390800E0,-1.658148050E0
6.549447900E-2,1.987965941E0,-8.121792793E0,-1.571910024E0
6.800343800E-2,1.858608961E0,-8.198449135E0,-1.528790951E0
7.051244800E-2,1.681342006E0,-8.308642387E0,-1.490463018E0
7.316812500E-2,1.571148992E0,-8.375716209E0,-1.524000049E0
7.567713600E-2,1.417837024E0,-8.533819199E0,-1.514418006E0
7.818609400E-2,1.202242017E0,-8.644012451E0,-1.480880976E0
8.069510400E-2,1.058511972E0,-8.720667839E0,-1.538372993E0
8.320406300E-2,8.956180215E-1,-8.797324181E0,-1.591073990E0
8.571307300E-2,7.662609816E-1,-8.897934914E0,-1.706058025E0
8.822208400E-2,6.321129799E-1,-8.965008736E0,-1.725221992E0
9.073104200E-2,4.788010120E-1,-9.056037903E0,-1.763550043E0
9.324005200E-2,3.877719939E-1,-9.108738899E0,-1.830623984E0
9.574901100E-2,2.679969966E-1,-9.123111725E0,-1.936025977E0
9.825802100E-2,1.913409978E-1,-9.127902985E0,-1.964771986E0
1.007669790E-1,1.530130059E-1,-9.147067070E0,-2.070173979E0
1.034586460E-1,1.051030010E-1,-9.228513718E0,-2.204322100E0
1.059676570E-1,1.886500046E-2,-9.247677803E0,-2.261814117E0
1.084766150E-1,2.844700031E-2,-9.324334145E0,-2.314515114E0
1.109856250E-1,1.407399960E-2,-9.343498230E0,-2.376797915E0
1.134945840E-1,1.407399960E-2,-9.329125404E0,-2.415126085E0
1.160035940E-1,-5.090000108E-3,-9.329125404E0,-2.477408886E0
1.185126040E-1,-3.383599967E-2,-9.362662315E0,-2.549273968E0
1.210215630E-1,-3.862699866E-2,-9.343498230E0,-2.558856010E0
1.235305730E-1,2.365599945E-2,-9.290797234E0,-2.549273968E0
1.260395320E-1,5.719299987E-2,-9.271633148E0,-2.573229074E0
1.285484900E-1,7.635699958E-2,-9.238096237E0,-2.549273968E0
1.310575000E-1,1.578039974E-1,-9.190185547E0,-2.501363993E0
1.337491670E-1,1.913409978E-1,-9.137484550E0,-2.534900904E0
1.362581770E-1,1.578039974E-1,-9.137484550E0,-2.467827082E0
1.387671360E-1,2.296690047E-1,-9.036873817E0,-2.443871975E0
1.412761460E-1,2.727879882E-1,-8.979381561E0,-2.372006893E0
1.437851040E-1,2.967430055E-1,-8.902726173E0,-2.290560007E0
1.462941150E-1,3.494440019E-1,-8.854816437E0,-2.242650032E0
1.488031250E-1,4.117270112E-1,-8.806905746E0,-2.146830082E0
1.513120840E-1,4.692189991E-1,-8.802115440E0,-2.089338064E0
1.538210940E-1,5.410839915E-1,-8.706295013E0,-2.051009893E0
1.563300520E-1,5.362930298E-1,-8.667966843E0,-1.959980965E0
1.588390630E-1,5.842030048E-1,-8.648802757E0,-1.873743057E0
