"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.252100001E-2,-1.127140298E-1,-3.806392252E-1,-9.345486164E-1
2.253800000E-2,-4.381535202E-2,-6.137559414E-1,-9.351442456E-1
3.255400000E-2,7.555737346E-2,-7.867532372E-1,-8.768508434E-1
4.257075001E-2,3.026699722E-1,-9.002729058E-1,-7.988364697E-1
5.258775000E-2,5.786839724E-1,-9.475189447E-1,-7.414608002E-1
6.260475001E-2,7.253957987E-1,-8.933761716E-1,-7.469502687E-1
7.262075001E-2,6.755204201E-1,-7.813167572E-1,-7.558502555E-1
8.263775001E-2,6.254222989E-1,-7.173758149E-1,-7.314098477E-1
9.265475001E-2,6.548917890E-1,-6.799043417E-1,-6.698433757E-1
1.026707500E-1,6.684308052E-1,-6.501771212E-1,-5.637490153E-1
1.126877500E-1,6.355895400E-1,-5.643002987E-1,-4.381247759E-1
1.227047500E-1,5.107064247E-1,-4.481094480E-1,-3.442153335E-1
1.327217500E-1,3.693090677E-1,-3.809717000E-1,-2.731435597E-1
1.427377500E-1,2.660050690E-1,-3.714364171E-1,-2.231963128E-1
1.527547500E-1,2.109660655E-1,-3.855490386E-1,-2.114783973E-1
1.627717500E-1,1.960158646E-1,-3.772904873E-1,-2.330619544E-1
1.727887500E-1,2.001008838E-1,-3.373689055E-1,-2.729795575E-1
1.828047500E-1,2.243881673E-1,-2.877859771E-1,-3.089911938E-1
1.928217500E-1,2.668331265E-1,-2.422627062E-1,-3.338728547E-1
2.028387500E-1,3.086963594E-1,-1.982219368E-1,-3.364048600E-1
2.128557500E-1,3.127134740E-1,-1.650003344E-1,-3.097625971E-1
2.228717500E-1,2.726927996E-1,-1.535018682E-1,-2.608762980E-1
2.328887500E-1,2.116299719E-1,-1.562662423E-1,-2.084870934E-1
2.429057500E-1,1.646628082E-1,-1.767041832E-1,-1.611263156E-1
2.529227500E-1,1.095380411E-1,-2.179355025E-1,-1.350361258E-1
2.629387500E-1,2.658361197E-2,-3.038870394E-1,-1.227029860E-1
2.729557500E-1,-5.825351551E-2,-3.983038366E-1,-9.875903279E-2
2.829727500E-1,-1.408871412E-1,-4.650481641E-1,-5.882356316E-2
2.929897500E-1,-2.147898674E-1,-4.983645678E-1,4.145545885E-3
3.030057500E-1,-2.705298960E-1,-5.056057572E-1,7.507913560E-2
3.130227500E-1,-3.136337101E-1,-4.954828024E-1,1.645184755E-1
3.230397500E-1,-3.335080147E-1,-4.765553176E-1,2.639170885E-1
3.330567500E-1,-3.201123178E-1,-4.515320063E-1,3.618495166E-1
3.430727500E-1,-3.010638952E-1,-3.959994614E-1,4.419627488E-1
3.530897500E-1,-2.961836755E-1,-3.240903914E-1,4.980704784E-1
3.631067500E-1,-2.905360162E-1,-2.391512841E-1,5.382911563E-1
3.731237500E-1,-2.879772484E-1,-1.652048975E-1,5.324700475E-1
3.831397500E-1,-3.062925637E-1,-1.712247580E-1,4.867649972E-1
3.931567500E-1,-3.661942482E-1,-2.224165797E-1,4.313834906E-1
4.031737500E-1,-4.446132779E-1,-2.650594413E-1,3.604645729E-1
4.131897500E-1,-4.974320233E-1,-2.743315101E-1,2.673212886E-1
4.232067500E-1,-5.173203945E-1,-2.647378445E-1,1.789467633E-1
4.332237500E-1,-4.979695678E-1,-2.314813584E-1,1.180365384E-1
4.432407500E-1,-4.585458934E-1,-1.767299324E-1,8.060181886E-2
4.532567500E-1,-4.165600836E-1,-1.113698334E-1,4.584223405E-2
4.632737500E-1,-3.815364540E-1,-4.631463438E-2,2.548876032E-2
4.732907500E-1,-3.569339216E-1,-1.503953524E-2,8.463703096E-3
4.833077500E-1,-3.458140790E-1,-2.070821263E-2,-1.493121125E-2
4.933237500E-1,-3.666655719E-1,-6.364156306E-2,-3.220926970E-2
5.033407500E-1,-4.293027520E-1,-1.210840493E-1,-4.331373423E-2
5.133577500E-1,-4.844341874E-1,-2.187163383E-1,-1.299173106E-3
5.233747500E-1,-5.068302751E-1,-3.181138635E-1,8.267154545E-2
5.333907500E-1,-5.204443932E-1,-3.817178905E-1,1.966654956E-1
5.434077500E-1,-5.444875956E-1,-3.822899163E-1,3.161543310E-1
5.534247500E-1,-5.805715322E-1,-3.243967891E-1,4.344990849E-1
5.634417500E-1,-6.104346514E-1,-2.136986554E-1,5.173684359E-1
5.734577500E-1,-5.974203348E-1,-7.028584182E-2,5.252162814E-1
5.834747500E-1,-5.360466838E-1,7.577274740E-2,4.932273924E-1
5.934917500E-1,-4.451519251E-1,1.807465702E-1,4.309629500E-1
6.035087500E-1,-3.640265763E-1,3.042056262E-1,3.697374165E-1
6.135247500E-1,-3.297897577E-1,4.879120588E-1,3.519352376E-1
6.235417500E-1,-3.345528543E-1,6.803080440E-1,3.844221234E-1
6.335587500E-1,-3.419031799E-1,8.113927841E-1,4.441088736E-1
6.435747500E-1,-3.270465136E-1,8.377002478E-1,5.216335654E-1
6.535917500E-1,-3.050581217E-1,8.048128486E-1,6.325252056E-1
6.636087500E-1,-2.738067210E-1,6.649173498E-1,7.400704622E-1
6.736257500E-1,-2.497778386E-1,4.835933745E-1,8.189793825E-1
6.836417500E-1,-2.445632219E-1,3.679580092E-1,8.662541509E-1
6.936587500E-1,-2.510951459E-1,3.175576925E-1,8.514288664E-1
7.036757500E-1,-2.534656525E-1,3.375051022E-1,7.880410552E-1
7.136927500E-1,-2.658748925E-1,4.337331057E-1,6.770474315E-1
7.237087500E-1,-2.780875862E-1,5.603398681E-1,5.612704158E-1
7.337257500E-1,-3.027846515E-1,6.572437882E-1,4.564896822E-1
7.437427500E-1,-3.458307981E-1,7.186549306E-1,3.883513808E-1
7.537597500E-1,-3.927610219E-1,7.288572192E-1,3.498663008E-1
7.637757500E-1,-4.366871715E-1,6.814553738E-1,3.419417143E-1
