"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.824916700E-2,-4.255111814E-1,-1.543477058E0,-1.064481288E-1
9.024916700E-2,-5.240480304E-1,-1.525900126E0,-1.245575994E-1
9.224916700E-2,-6.199218035E-1,-1.511519074E0,-1.479934007E-1
9.424916700E-2,-7.104691863E-1,-1.503529668E0,-1.692986786E-1
9.624916700E-2,-7.978208065E-1,-1.495007515E0,-1.937997341E-1
9.824916700E-2,-8.739871383E-1,-1.497138023E0,-2.172355354E-1
1.002491670E-1,-9.432292581E-1,-1.501931787E0,-2.374755442E-1
1.022491670E-1,-1.008743048E0,-1.504062295E0,-2.619765997E-1
1.042491670E-1,-1.064136744E0,-1.499801159E0,-2.859450281E-1
1.062491670E-1,-1.113671422E0,-1.496605396E0,-3.088481724E-1
1.082491670E-1,-1.150955677E0,-1.487550735E0,-3.301534653E-1
1.102491670E-1,-1.179717779E0,-1.468908548E0,-3.482629359E-1
1.122491670E-1,-1.203153610E0,-1.443342209E0,-3.674376607E-1
1.142491670E-1,-1.213273644E0,-1.413514853E0,-3.850145340E-1
1.162491670E-1,-1.219665170E0,-1.368773818E0,-4.036566317E-1
1.182491670E-1,-1.212741017E0,-1.320304275E0,-4.201682210E-1
1.202491670E-1,-1.200490475E0,-1.267573714E0,-4.318861067E-1
1.222491670E-1,-1.180250406E0,-1.204190612E0,-4.446692765E-1
1.242491670E-1,-1.153086185E0,-1.140807390E0,-4.547892809E-1
1.262491670E-1,-1.117932558E0,-1.077956796E0,-4.649092853E-1
1.282491670E-1,-1.074789405E0,-1.010312676E0,-4.697029591E-1
1.302491670E-1,-1.024189353E0,-9.378746152E-1,-4.702356160E-1
1.322491670E-1,-9.671976566E-1,-8.696977496E-1,-4.755619168E-1
1.342491670E-1,-9.027492404E-1,-7.967272401E-1,-4.782250822E-1
1.362491670E-1,-8.361702561E-1,-7.269524932E-1,-4.819535017E-1
1.382491670E-1,-7.631997466E-1,-6.603735089E-1,-4.787577093E-1
1.402491670E-1,-6.843702197E-1,-5.953924060E-1,-4.808882475E-1
1.422491670E-1,-6.039428115E-1,-5.320092440E-1,-4.792903364E-1
1.442491670E-1,-5.203196406E-1,-4.755502641E-1,-4.771598279E-1
1.462491670E-1,-4.319027662E-1,-4.276134074E-1,-4.697029591E-1
1.482491670E-1,-3.429532647E-1,-3.828723431E-1,-4.611808658E-1
1.502491670E-1,-2.571995556E-1,-3.450554907E-1,-4.531913996E-1
1.522491670E-1,-1.661195308E-1,-3.109670579E-1,-4.404082298E-1
1.542491670E-1,-7.610475272E-2,-2.822049558E-1,-4.254945219E-1
1.562491670E-1,1.391001232E-2,-2.539754510E-1,-4.057871699E-1
1.582491670E-1,1.065879390E-1,-2.358659953E-1,-3.903408349E-1
1.602491670E-1,1.934069097E-1,-2.220175713E-1,-3.711661100E-1
1.622491670E-1,2.791606486E-1,-2.097670436E-1,-3.514587283E-1
1.642491670E-1,3.643817306E-1,-1.980491430E-1,-3.301534653E-1
1.662491670E-1,4.437438548E-1,-1.937880814E-1,-3.077829182E-1
1.682491670E-1,5.209754705E-1,-1.863312423E-1,-2.854123712E-1
1.702491670E-1,5.912828445E-1,-1.804722846E-1,-2.609113157E-1
1.722491670E-1,6.615902185E-1,-1.788743883E-1,-2.337471098E-1
1.742491670E-1,7.260386944E-1,-1.804722846E-1,-2.103113234E-1
1.762491670E-1,7.856934667E-1,-1.873964965E-1,-1.858102530E-1
1.782491670E-1,8.389565945E-1,-1.959186047E-1,-1.533197165E-1
1.802491670E-1,8.890240192E-1,-2.076365054E-1,-1.245575994E-1
1.822491670E-1,9.380261302E-1,-2.209523022E-1,-9.313233197E-2
1.842491670E-1,9.801040292E-1,-2.342680991E-1,-5.904389545E-2
1.862491670E-1,1.017388225E0,-2.513122857E-1,-2.389019728E-2
1.882491670E-1,1.048813462E0,-2.640954554E-1,6.469811313E-3
1.902491670E-1,1.078640819E0,-2.854007185E-1,4.375403747E-2
1.922491670E-1,1.102076650E0,-3.003144264E-1,7.784246653E-2
1.942491670E-1,1.124979854E0,-3.141628504E-1,1.113982648E-1
1.962491670E-1,1.140958786E0,-3.210870624E-1,1.460193247E-1
1.982491670E-1,1.153209329E0,-3.290765285E-1,1.822382957E-1
2.002491670E-1,1.161731362E0,-3.269460201E-1,2.184572518E-1
2.022491670E-1,1.168123007E0,-3.317396939E-1,2.573393881E-1
2.042491670E-1,1.169720888E0,-3.237502277E-1,2.914278209E-1
2.062491670E-1,1.168655634E0,-3.173586428E-1,3.233857155E-1
2.082491670E-1,1.160133481E0,-3.104344308E-1,3.580067754E-1
