"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,9.507179718E0,-9.649384003E0,3.748205566E-1
9.933000081E-3,8.665480042E0,-8.203241272E0,7.469467163E-2
1.986700005E-2,7.456444244E0,-6.990762634E0,-1.448986816E-1
2.980100003E-2,6.240822144E0,-6.295458527E0,-2.700384521E-1
3.973500000E-2,5.370831299E0,-5.899681549E0,-3.338058472E-1
4.966900009E-2,4.757855988E0,-5.688919830E0,-2.606080627E-1
5.960200005E-2,4.198169861E0,-5.548212433E0,2.522254944E-1
6.953600002E-2,3.618275757E0,-5.339246979E0,1.129551086E0
7.947000000E-2,3.158881073E0,-5.041366425E0,2.179617462E0
8.940400009E-2,2.712209930E0,-4.676874390E0,3.228336639E0
9.933700005E-2,2.210303650E0,-4.302502899E0,4.105063477E0
1.092710000E-1,1.626367950E0,-3.985162811E0,4.762945404E0
1.192050000E-1,4.209246826E-1,-3.879482574E0,5.671106873E0
1.291390001E-1,-3.459755402E0,-4.167184296E0,8.159232788E0
1.390720000E-1,-9.604028320E-1,-3.860472107E0,6.363566895E0
1.490060000E-1,2.323168945E-1,-4.685107269E0,3.151696014E0
1.589400000E-1,4.522096252E-1,-5.795049133E0,8.717871094E-1
1.688740001E-1,9.089099121E-1,-6.930288391E0,-2.131567383E-1
1.788080001E-1,1.372795258E0,-7.953111420E0,-2.374063110E-1
1.887410000E-1,2.016606445E0,-8.903335419E0,1.901046753E-1
1.986750001E-1,2.844385071E0,-9.337732086E0,6.047424316E-1
2.086090001E-1,3.560795288E0,-9.147777100E0,7.429051208E-1
2.185430001E-1,3.963907013E0,-8.376281433E0,7.619155884E-1
2.284760000E-1,4.073030090E0,-7.247179413E0,9.532177734E-1
2.384100001E-1,4.038451996E0,-6.337521057E0,1.364412689E0
2.483440001E-1,4.012106781E0,-5.988446960E0,1.852697296E0
2.582780001E-1,4.010759583E0,-6.089935913E0,2.770588531E0
2.682120000E-1,3.641477509E0,-6.547534332E0,5.225782928E0
2.781450001E-1,3.685036926E0,-6.810687103E0,5.936205597E0
2.880790001E-1,4.540807343E0,-7.203170929E0,5.557343445E0
2.980130001E-1,6.014193420E0,-8.129893799E0,6.325096893E0
3.079470000E-1,8.508606262E0,-6.799011383E0,4.783303070E0
3.178800001E-1,1.228645020E1,-7.292086029E0,4.320016479E-1
3.278140001E-1,1.548844162E1,-9.316925354E0,-1.426234131E0
3.377480000E-1,1.674418030E1,-1.102756805E1,7.688012695E-1
3.476820000E-1,1.647264496E1,-1.082144669E1,3.715723114E0
3.576160000E-1,1.470586899E1,-9.493408356E0,5.244643707E0
3.675490001E-1,1.200174225E1,-9.316925354E0,4.726870422E0
3.774830000E-1,9.294472046E0,-1.039872574E1,3.105292511E0
3.874170000E-1,7.522906036E0,-1.170925049E1,1.947001190E0
3.973510001E-1,6.801406403E0,-1.279733780E1,1.628313904E0
4.072840001E-1,6.041586456E0,-1.434691544E1,1.241967316E0
4.172180000E-1,4.002676392E0,-1.591610229E1,4.577481079E-1
4.271520000E-1,1.647623749E0,-1.526450729E1,-1.072968750E0
4.370860001E-1,-1.992356873E-1,-1.190339676E1,-2.532433777E0
4.470190001E-1,-1.305135956E0,-9.497150574E0,-2.354603577E0
4.569530000E-1,-8.159532166E-1,-9.961335297E0,4.899311829E-1
