"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.245200000E-2,-3.127630651E-1,-4.867848456E-1,-1.416637450E-1
2.241400000E-2,-3.675932884E-1,-6.517794132E-1,-1.557361633E-1
3.237600000E-2,-3.926281631E-1,-7.602999806E-1,-1.592025310E-1
4.233700000E-2,-3.892877698E-1,-8.095194697E-1,-1.610614210E-1
5.229900000E-2,-3.749672174E-1,-8.153226972E-1,-1.612542868E-1
6.226100000E-2,-3.673245013E-1,-8.046420813E-1,-1.563117206E-1
7.222300000E-2,-3.895528615E-1,-7.705044746E-1,-1.468788534E-1
8.218500000E-2,-4.280243516E-1,-7.236174345E-1,-1.427325755E-1
9.214600000E-2,-4.527204633E-1,-6.987307668E-1,-1.424669176E-1
1.021080000E-1,-4.645912349E-1,-7.068592906E-1,-1.373411268E-1
1.120700000E-1,-4.901178181E-1,-7.718198895E-1,-1.486618966E-1
1.220320000E-1,-5.249325037E-1,-8.764280677E-1,-1.407523006E-1
1.319940000E-1,-6.621443033E-1,-1.291846633E0,-1.345192939E-1
1.419560000E-1,-8.355792165E-1,-1.666725993E0,-1.763125509E-1
1.519170000E-1,-9.904420972E-1,-1.925832748E0,-2.551424801E-1
1.618790000E-1,-1.107604980E0,-2.013278246E0,-3.211116493E-1
1.718410000E-1,-1.108278394E0,-2.041453362E0,-3.600363135E-1
1.818030000E-1,-1.017643332E0,-1.913433790E0,-4.007169008E-1
1.917650000E-1,-8.308291435E-1,-1.638049603E0,-4.222720265E-1
2.017270000E-1,-6.052591205E-1,-1.296819568E0,-4.000303745E-1
2.116890000E-1,-3.954490125E-1,-9.282613993E-1,-3.373272121E-1
2.216500000E-1,-2.345940769E-1,-5.963308811E-1,-2.560792267E-1
2.316120000E-1,-1.269763559E-1,-3.694354892E-1,-1.800917238E-1
2.415740000E-1,-7.799070328E-2,-2.658369243E-1,-1.175556481E-1
2.515360000E-1,-8.752624691E-2,-2.708891332E-1,-7.551141083E-2
2.614980000E-1,-1.357121468E-1,-3.717704713E-1,-7.521313429E-2
2.714600000E-1,-2.011600137E-1,-5.314111114E-1,-1.127489060E-1
2.814210000E-1,-2.840716839E-1,-6.677814722E-1,-1.615175158E-1
2.913830000E-1,-3.737778664E-1,-8.034021258E-1,-2.149478793E-1
3.013450000E-1,-4.162451625E-1,-8.786971569E-1,-2.747544944E-1
3.113070000E-1,-3.992714882E-1,-8.799762726E-1,-3.303965330E-1
3.212690000E-1,-3.522792161E-1,-8.443260789E-1,-3.768332601E-1
3.312310000E-1,-2.942717671E-1,-7.667858005E-1,-4.012757838E-1
3.411920000E-1,-2.393355519E-1,-6.598390937E-1,-3.979569376E-1
3.511540000E-1,-1.651189178E-1,-5.304254889E-1,-3.472980261E-1
3.611160000E-1,-9.480693191E-2,-4.208235741E-1,-2.963410914E-1
3.710780000E-1,-3.306793422E-2,-3.846860826E-1,-2.829251587E-1
3.810400000E-1,-2.135535330E-2,-4.251309633E-1,-2.652622759E-1
3.910010000E-1,-4.378070310E-2,-5.089015365E-1,-2.548410594E-1
4.009630000E-1,-8.336272836E-2,-5.842423439E-1,-2.491975576E-1
4.109250000E-1,-1.173324957E-1,-6.077764034E-1,-2.547483742E-1
4.208870000E-1,-1.457455009E-1,-5.865038633E-1,-2.710376084E-1
4.308490000E-1,-1.227606162E-1,-4.945908189E-1,-3.206104338E-1
4.408110000E-1,-5.156660080E-2,-3.450865448E-1,-4.016363025E-1
4.507720000E-1,4.000486061E-2,-1.851489544E-1,-4.728659689E-1
4.607340000E-1,1.204264686E-1,1.062639430E-2,-4.629954994E-1
4.706960000E-1,1.802320927E-1,1.330087185E-1,-4.222023487E-1
4.806580000E-1,1.958211660E-1,1.530458033E-1,-3.760127425E-1
4.906200000E-1,1.606884003E-1,9.938088804E-2,-3.266533911E-1
5.005820000E-1,9.876644611E-2,1.482978836E-2,-2.902783453E-1
5.105440000E-1,4.124781862E-2,-5.006841570E-2,-2.652377784E-1
5.205050000E-1,1.665512845E-2,-6.094130129E-2,-2.585662901E-1
5.304670000E-1,2.311846055E-2,-3.495530039E-2,-2.789686024E-1
5.404290000E-1,3.078649938E-2,4.144698381E-3,-3.084977567E-1
5.503910000E-1,5.776730180E-2,3.100506216E-2,-3.267542422E-1
5.603530000E-1,1.056264415E-1,5.274683982E-2,-3.596338928E-1
5.703140000E-1,1.475029737E-1,7.484005392E-2,-3.922226727E-1
5.802760000E-1,1.633053720E-1,8.470679820E-2,-4.063858986E-1
5.902380000E-1,1.654224694E-1,1.045036092E-1,-4.084571302E-1
6.002000000E-1,1.646083444E-1,1.112906784E-1,-4.134377837E-1
6.101620000E-1,1.783183366E-1,8.916962147E-2,-4.110298455E-1
6.201240000E-1,2.062053680E-1,8.173487335E-2,-3.982229829E-1
6.300850000E-1,2.211271524E-1,6.990720332E-2,-4.030077457E-1
6.400470000E-1,2.253927290E-1,3.857164830E-2,-4.062581360E-1
