"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.249799994E-2,-1.963420957E-2,-1.182898954E-1,-1.034153812E-2
2.249500004E-2,-5.970551819E-2,-1.252408177E-1,1.189906616E-2
3.249300004E-2,-1.032663137E-1,-1.943024397E-1,8.285686374E-2
4.249000002E-2,-1.562682837E-1,-3.053494394E-1,1.458032429E-1
5.248800002E-2,-2.195311487E-1,-3.876791894E-1,2.081973702E-1
6.248500000E-2,-2.808161676E-1,-4.551548064E-1,2.592462003E-1
7.248300000E-2,-3.826171160E-1,-6.559550166E-1,2.467767596E-1
8.247999998E-2,-4.615580142E-1,-7.506839633E-1,2.149736881E-1
9.247799998E-2,-5.336482525E-1,-8.851346970E-1,1.750230789E-1
1.024750000E-1,-6.502372622E-1,-1.358862996E0,1.128063798E-1
1.124730000E-1,-7.312772274E-1,-1.779496312E0,4.339854792E-2
1.224699999E-1,-7.393931150E-1,-1.933840394E0,1.669507101E-2
1.324679999E-1,-6.894699931E-1,-1.825123191E0,2.612932026E-2
1.424650000E-1,-5.835410357E-1,-1.626572847E0,6.831922382E-2
1.524630000E-1,-5.038315654E-1,-1.411796093E0,1.162276268E-1
1.624600000E-1,-5.595455170E-1,-1.304103494E0,1.404992193E-1
1.724580000E-1,-6.723785400E-1,-1.326006651E0,1.366477609E-1
1.824550000E-1,-8.095669746E-1,-1.483429551E0,8.737644553E-2
1.924530000E-1,-9.086818099E-1,-1.587461948E0,1.547024818E-3
2.024500000E-1,-9.586064219E-1,-1.583878040E0,-1.042549089E-1
2.124480000E-1,-1.005860567E0,-1.506003499E0,-2.072140425E-1
2.224450000E-1,-1.051476359E0,-1.369301558E0,-2.914279401E-1
2.324430000E-1,-1.087931275E0,-1.241679430E0,-3.403009474E-1
2.424399999E-1,-1.064551950E0,-1.167943478E0,-3.280651569E-1
2.524379999E-1,-9.682465196E-1,-1.021303535E0,-2.629607320E-1
2.624350000E-1,-8.120983243E-1,-7.649593949E-1,-1.519609094E-1
2.724330000E-1,-6.394860744E-1,-4.573496282E-1,-1.361689065E-2
2.824300000E-1,-5.285314918E-1,-1.534498185E-1,1.370470673E-1
2.924280000E-1,-4.704247415E-1,8.206417412E-2,3.055319488E-1
3.024250000E-1,-4.189378023E-1,2.807241678E-1,4.040904045E-1
3.124230000E-1,-3.546959758E-1,3.198151290E-1,3.234051466E-1
