"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-7.519445419E-1,7.704290867E0,4.384847641E0
1.007140600E-2,-5.742774159E-2,8.240880966E0,4.629513741E0
1.257849000E-2,-2.249253243E-1,8.446663857E0,4.969892502E0
1.508489600E-2,-3.158525825E-1,8.695517540E0,5.280959606E0
1.759197900E-2,-3.972085714E-1,8.897112846E0,5.391029358E0
2.009906300E-2,-4.217349887E-1,9.141180992E0,5.376672268E0
2.260614600E-2,-5.270192027E-1,9.247062683E0,5.472385406E0
2.511322900E-2,-6.897311211E-1,9.198608398E0,5.587839127E0
2.762031300E-2,-8.189435601E-1,9.256634712E0,5.640480995E0
3.012739600E-2,-8.285148144E-1,9.275776863E0,5.717051506E0
3.263447900E-2,-7.040880919E-1,9.357132912E0,5.693123341E0
3.514156300E-2,-5.509474277E-1,9.577272415E0,5.496313572E0
3.764864600E-2,-5.413761139E-1,9.763913155E0,5.328815937E0
4.015572900E-2,-6.131607890E-1,9.955936432E0,5.218746185E0
4.250734400E-2,-8.141579032E-1,1.005643559E1,5.103890896E0
4.501442700E-2,-9.583254457E-1,1.000379372E1,5.094319344E0
4.752151000E-2,-1.034895778E0,9.932008743E0,5.108676434E0
5.002859400E-2,-1.030110121E0,9.874580383E0,5.041677475E0
5.253567700E-2,-1.063609719E0,9.860223770E0,4.859224796E0
5.504276000E-2,-1.087537885E0,9.778867722E0,4.715655327E0
5.754984400E-2,-1.135394335E0,9.711270332E0,4.634299278E0
6.005692700E-2,-1.255035520E0,9.677771568E0,4.500301361E0
6.256401000E-2,-1.250249863E0,9.668199539E0,4.428516388E0
6.507109400E-2,-1.259821177E0,9.658628464E0,4.322634220E0
6.757817700E-2,-1.393819213E0,9.629914284E0,4.202992916E0
7.008526000E-2,-1.436890006E0,9.538987160E0,4.025924206E0
7.235333300E-2,-1.537986755E0,9.505488396E0,3.867399693E0
7.486041700E-2,-1.523629785E0,9.452845573E0,3.714258909E0
7.736750000E-2,-1.427318692E0,9.438488960E0,3.570689678E0
7.987458300E-2,-1.374676585E0,9.404989243E0,3.384049416E0
8.238166700E-2,-1.221535921E0,9.371489525E0,3.326023579E0
8.488875000E-2,-1.034895778E0,9.390632629E0,3.335594654E0
8.739583300E-2,-1.006181955E0,9.438488960E0,3.326023579E0
8.990291700E-2,-1.020538807E0,9.395418167E0,3.388834953E0
9.241000000E-2,-8.955138922E-1,9.519845009E0,3.503690481E0
9.491708300E-2,-8.428717852E-1,9.529416084E0,3.551547050E0
9.742416700E-2,-9.535398483E-1,9.428917885E0,3.771686792E0
9.993125000E-2,-3.684946895E-1,9.414560318E0,4.088137627E0
1.021965100E-1,-8.135596663E-2,9.577272415E0,4.533800602E0
1.047035940E-1,-1.627119333E-1,9.543772697E0,4.820939541E0
1.072106770E-1,-5.461617708E-1,9.639486313E0,4.989035130E0
1.097177600E-1,-8.614161611E-2,9.711270332E0,5.357530117E0
1.122248440E-1,-1.914258115E-2,9.591629982E0,5.640480995E0
1.147319270E-1,-4.121637046E-1,9.562915802E0,5.788836002E0
1.172390100E-1,-8.614161611E-2,1.008514881E1,6.358926296E0
1.197460940E-1,-3.158525825E-1,1.015214825E1,6.157928944E0
1.222531770E-1,-9.966106415E-1,1.006600666E1,5.965905190E0
1.247602600E-1,-1.274178028E0,1.000379372E1,5.927619934E0
1.272673440E-1,-8.715856671E-1,9.783653259E0,6.052644730E0
1.297744270E-1,-8.476574421E-1,9.850652695E0,6.196214199E0
1.320396880E-1,-8.668000102E-1,9.879366875E0,6.215356827E0
1.345467710E-1,-9.678967595E-1,9.970293999E0,6.354140759E0
