"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.684000000E-3,7.150229812E-1,-1.841219187E0,5.493711829E-1
1.861799997E-2,1.330329657E0,-1.214213610E0,7.635027766E-1
2.855299995E-2,1.934272289E0,-3.383108377E-1,9.835584164E-1
3.848699993E-2,2.459610462E0,7.360437512E-1,1.274639964E0
4.842099990E-2,2.836169243E0,1.771818519E0,1.710566998E0
5.835499999E-2,3.070077181E0,2.073216677E0,2.044201851E0
6.828899996E-2,2.939223289E0,1.363213301E0,2.230016470E0
7.822299993E-2,2.584269285E0,-3.633740842E-1,2.580864668E0
8.815599990E-2,2.190983772E0,-2.431025743E0,2.778657675E0
9.808999998E-2,1.605380416E0,-4.403576374E0,2.335478306E0
1.080240000E-1,8.886612654E-1,-5.148409367E0,1.292696714E0
1.179579999E-1,-8.631649613E-2,-4.105834484E0,3.604277968E-1
1.278919999E-1,-8.627927899E-1,-2.321839571E0,-2.131904662E-1
1.378260000E-1,-1.265984774E0,-6.370429993E-1,-3.078382015E-1
1.477600000E-1,-1.241990209E0,4.788188338E-1,-1.362555176E-1
1.576939999E-1,-8.789173961E-1,9.823802114E-1,5.682838336E-2
1.676279999E-1,-3.650519252E-1,9.183122516E-1,1.609148234E-1
1.775620000E-1,1.054503545E-1,4.460852146E-1,8.937083185E-2
1.874960000E-1,4.989385307E-1,-1.576832533E-1,-6.061387062E-2
1.974299999E-1,7.975503206E-1,-6.601561904E-1,-1.135894433E-1
2.073639999E-1,9.908718467E-1,-9.337491393E-1,-1.131830439E-1
2.172980000E-1,1.114959836E0,-9.773400426E-1,-1.442096084E-1
2.272320000E-1,1.183066249E0,-8.601718545E-1,-2.455625981E-1
2.371659999E-1,1.202448368E0,-6.549183726E-1,-3.798952997E-1
2.470999999E-1,1.190732598E0,-3.798604310E-1,-4.523258209E-1
2.570349999E-1,1.166360974E0,-1.220014915E-1,-4.097588956E-1
2.669690000E-1,1.107424617E0,8.177533746E-2,-2.864651978E-1
2.769030000E-1,1.004696012E0,1.217641458E-1,-1.294827312E-1
2.868369999E-1,8.953018785E-1,-1.891227625E-2,-6.557347253E-3
2.967709999E-1,8.298336864E-1,-2.465740889E-1,6.144322827E-2
3.067050000E-1,8.040478826E-1,-4.858921170E-1,8.622926474E-2
3.166390000E-1,7.672880292E-1,-6.566066146E-1,6.550827622E-2
3.265729999E-1,7.380960584E-1,-6.986798048E-1,2.559441701E-2
3.365069999E-1,7.164559960E-1,-6.443324089E-1,3.946646582E-3
3.464410000E-1,6.976305842E-1,-5.425106883E-1,-3.011095524E-2
3.563750000E-1,7.207098007E-1,-4.346032441E-1,-8.706012368E-2
3.663089999E-1,7.284936905E-1,-3.118531108E-1,-1.237054840E-1
3.762429999E-1,6.356363297E-1,-4.275976121E-1,-1.425348967E-1
3.861769999E-1,4.469138086E-1,-6.244243979E-1,-1.362426579E-1
3.961110000E-1,1.501112878E-1,-7.753264904E-1,-1.315340400E-1
4.060450000E-1,-2.239730954E-1,-8.518838286E-1,-1.048539430E-1
4.159789999E-1,-6.437588930E-1,-8.217400908E-1,-5.903168768E-2
4.259129999E-1,-1.081487536E0,-7.356752157E-1,-5.680314265E-3
4.358470000E-1,-1.445355058E0,-5.256186724E-1,6.719527394E-2
4.457810000E-1,-1.580684662E0,-2.589651644E-1,1.043487713E-1
4.557149999E-1,-1.611942053E0,-1.824637055E-1,2.011774331E-1
4.656489999E-1,-1.551353812E0,-2.397826463E-1,3.058945239E-1
4.755840000E-1,-1.364741683E0,-3.375238776E-1,3.891491890E-1
4.855180000E-1,-1.157270551E0,-4.389761984E-1,4.516378641E-1
4.954519999E-1,-9.417250752E-1,-4.966353476E-1,4.879921973E-1
5.053859999E-1,-6.689074039E-1,-3.287238479E-1,4.529916048E-1
5.153199999E-1,-3.389070034E-1,2.002141029E-1,3.713622391E-1
5.252540000E-1,1.752408780E-2,9.632182717E-1,2.866342962E-1
5.351880000E-1,3.898883462E-1,1.807124376E0,3.043980002E-1
5.451219999E-1,7.918512225E-1,2.534529924E0,4.843986332E-1
5.550559999E-1,1.052334666E0,2.819217205E0,7.711184621E-1
5.649900000E-1,1.073852658E0,2.282466173E0,1.067358494E0
5.749240000E-1,7.902939320E-1,1.076252937E0,1.259747386E0
5.848579999E-1,2.747317851E-1,-2.854662538E-1,1.259260774E0
5.947919999E-1,-2.667536438E-1,-1.273815751E0,1.109703064E0
6.047260000E-1,-6.429309845E-1,-1.598912358E0,8.678721786E-1
6.146600000E-1,-7.607876062E-1,-1.282438397E0,5.788324475E-1
6.245939999E-1,-6.162834167E-1,-5.668587685E-1,3.212054670E-1
6.345279999E-1,-2.940206826E-1,4.239508882E-2,1.685601175E-1
6.444620000E-1,7.196690142E-2,4.922631681E-1,9.226801246E-2
6.543960000E-1,3.660406470E-1,7.771492600E-1,8.997949958E-2
6.643299999E-1,4.030117393E-2,1.766363978E0,6.947900653E-1
6.742639999E-1,-8.813597560E-1,2.793183565E0,1.762670517E0
6.841980000E-1,-1.574739814E0,2.621122122E0,2.365381718E0
6.941320000E-1,-1.524148703E0,1.557480097E0,2.402072668E0
7.040670000E-1,-7.359772921E-1,8.117081523E-1,1.834838390E0
7.140009999E-1,4.458055198E-1,7.026842982E-2,1.119165778E0
7.239349999E-1,1.232025027E0,-7.210414410E-1,7.562058568E-1
7.338690000E-1,1.267250657E0,-1.430717587E0,6.597725153E-1
7.438030000E-1,7.221875787E-1,-1.853132963E0,4.851133227E-1
7.537369999E-1,6.481897831E-2,-1.708743334E0,1.853643954E-1
7.636709999E-1,-4.006744027E-1,-1.068041325E0,-1.246826723E-1
7.736050000E-1,-5.875414610E-1,-4.026577175E-1,-3.379331529E-1
7.835390000E-1,-5.322995186E-1,-6.187593564E-3,-3.754219413E-1
7.934729999E-1,-3.851970434E-1,1.788513809E-1,-2.643121779E-1
8.034069999E-1,-2.635257542E-1,2.352635264E-1,-1.001003534E-1
