"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.657573547E0,5.967340851E0,8.269553375E0
1.003300003E-2,-2.996019745E0,6.185886383E0,8.598868561E0
2.006500005E-2,-3.289409637E0,6.412365417E0,8.885821838E0
3.009700001E-2,-3.218307495E0,6.601871338E0,8.851094055E0
4.013000004E-2,-2.865790558E0,6.583459625E0,8.802594910E0
5.016200000E-2,-2.489024048E0,6.715335388E0,8.783135376E0
6.019500003E-2,-2.326462097E0,6.792874146E0,8.471633148E0
7.022700005E-2,-2.267335052E0,6.714437256E0,7.886949005E0
8.025900001E-2,-1.856738892E0,6.601422272E0,7.298372955E0
9.029200004E-2,-1.185384979E0,6.115532684E0,7.074288940E0
1.003239584E-1,-5.514532471E-1,5.511239319E0,7.321724396E0
1.103559583E-1,-3.098556519E-2,5.344785461E0,7.363786926E0
1.203889584E-1,3.080593872E-1,5.330864410E0,7.378007355E0
1.304209583E-1,4.656816101E-1,5.428910522E0,7.536527710E0
1.404539584E-1,4.956193542E-1,5.335953827E0,7.401508484E0
1.504859584E-1,5.128335571E-1,5.297483826E0,6.908284149E0
1.605179583E-1,6.965016174E-1,5.392685852E0,6.180946655E0
1.705509584E-1,1.018631744E0,5.222040710E0,5.419330444E0
1.805829583E-1,1.406175842E0,5.081632690E0,4.896767120E0
1.906159584E-1,1.686393127E0,5.051395569E0,4.748126221E0
2.006479584E-1,1.573827209E0,4.925207977E0,5.336402893E0
2.106799583E-1,1.403032379E0,4.812043304E0,6.224805450E0
2.207129584E-1,1.404229889E0,4.516707458E0,6.607409821E0
2.307449583E-1,1.557361450E0,4.178111572E0,6.665788422E0
2.407769584E-1,8.756790161E-1,3.952979736E0,7.690707092E0
2.508099584E-1,-8.137078857E-1,3.980522461E0,8.434809723E0
2.608419583E-1,-1.049617310E0,4.072880402E0,7.097041626E0
2.708749584E-1,-9.620494080E-1,3.892056427E0,6.641089783E0
2.809069583E-1,-2.046244812E-1,3.463048553E0,8.440348206E0
2.909389584E-1,1.276096344E0,3.565735016E0,9.081015930E0
3.009719584E-1,2.094594269E0,3.286266174E0,9.691895599E0
3.110039583E-1,2.040556641E0,3.334765320E0,9.625284119E0
3.210369584E-1,2.504142609E0,3.424578552E0,8.336613922E0
3.310689583E-1,2.318678284E0,3.828738098E0,7.728877716E0
3.411009584E-1,1.595831451E0,4.176315308E0,7.582033081E0
3.511339584E-1,4.691244507E-1,4.627177734E0,6.725214844E0
3.611659583E-1,9.395960999E-1,4.508324890E0,5.898484039E0
3.711979584E-1,1.551523590E0,3.759731598E0,4.931195526E0
3.812309584E-1,1.848506012E0,5.398523712E0,5.083578644E0
3.912629584E-1,3.254232788E0,5.279970245E0,5.671406250E0
4.012959584E-1,4.143383789E0,2.274819489E0,6.875951385E0
4.113279583E-1,4.712051239E0,1.424437866E0,8.531059570E0
4.213599584E-1,5.493276672E0,1.625769196E0,7.643255768E0
4.313929584E-1,5.919440460E0,2.539169769E0,6.125112762E0
4.414249583E-1,6.394402771E0,3.114423523E0,4.894372101E0
4.514579584E-1,5.571563873E0,2.216291199E0,5.174739075E0
4.614899583E-1,4.764891357E0,1.120270386E0,4.780009918E0
4.715219584E-1,3.949387207E0,7.173083496E-1,4.421954498E0
4.815549584E-1,3.382665710E0,-1.046324158E-1,4.237687683E0
4.915869583E-1,2.926264801E0,-1.092577972E0,4.076323242E0
5.016199584E-1,2.349663849E0,-2.095492401E0,3.505560150E0
5.116519583E-1,2.068099365E0,-2.787802734E0,2.438429260E0
5.216839584E-1,1.858086090E0,-2.922821960E0,1.569336548E0
5.317169584E-1,1.561702423E0,-3.035986633E0,8.746311951E-1
5.417489583E-1,1.451830902E0,-3.455863495E0,3.567082214E-1
5.517809584E-1,1.582958221E0,-3.997586975E0,1.847158813E-1
5.618139583E-1,2.368674316E0,-4.671485596E0,1.184037781E-1
5.718459584E-1,4.449646912E0,-4.511618042E0,-1.287322998E-1
5.818789584E-1,6.896159363E0,-4.399950256E0,-8.946894836E-1
5.919109583E-1,8.990603943E0,-5.278623047E0,-4.436773682E-1
6.019429584E-1,1.016910324E1,-6.101461945E0,2.736160126E0
6.119759583E-1,1.042926224E1,-7.673941956E0,3.198099518E0
6.220079584E-1,9.823022919E0,-8.448581085E0,1.258732452E0
6.320409584E-1,8.628357239E0,-7.857909393E0,2.593806152E0
6.420729583E-1,8.008496246E0,-9.313332825E0,4.934189301E0
6.521049584E-1,7.845036163E0,-1.107591751E1,6.601871338E0
6.621379583E-1,8.148006134E0,-1.219499039E1,7.546257477E0
6.721699584E-1,9.346713409E0,-1.350446732E1,8.045169983E0
6.822019584E-1,1.143337418E1,-1.434766388E1,8.503067780E0
6.922349583E-1,1.345851288E1,-1.446202606E1,8.848848724E0
7.022669584E-1,1.520463181E1,-1.418375473E1,8.747808838E0
7.122999583E-1,1.660032944E1,-1.336136490E1,8.765023041E0
7.223319584E-1,1.749352203E1,-1.305390427E1,9.155560913E0
7.323639584E-1,1.772344391E1,-1.277039383E1,9.390272827E0
7.423969583E-1,1.755564285E1,-1.247266296E1,9.555678864E0
7.524289584E-1,1.720447311E1,-1.222986786E1,1.013287857E1
7.624619583E-1,1.693009369E1,-1.194830338E1,1.108759323E1
7.724939584E-1,1.666439621E1,-1.179891403E1,1.203781723E1
7.825259584E-1,1.638657394E1,-1.114672028E1,1.265453476E1
7.925589583E-1,1.623089767E1,-1.049482590E1,1.246263382E1
8.025909584E-1,1.636980881E1,-1.004665787E1,1.195399155E1
8.126239583E-1,1.691587326E1,-9.477241974E0,1.095931000E1
8.226559584E-1,1.738903931E1,-8.649762726E0,9.565408630E0
8.326879584E-1,1.723890152E1,-7.629933472E0,8.110583954E0
8.427209583E-1,1.669598053E1,-6.559210052E0,6.617888031E0
8.527529584E-1,1.613315094E1,-5.648952942E0,5.315596161E0
8.627859583E-1,1.561253357E1,-5.095404053E0,4.439468079E0
8.728179584E-1,1.511691422E1,-4.686005402E0,4.158202972E0
8.828499584E-1,1.504117172E1,-4.409230957E0,4.176015930E0
8.928829583E-1,1.517708908E1,-4.533322906E0,4.182153168E0
9.029149584E-1,1.506542130E1,-4.684059448E0,4.198618927E0
9.129469584E-1,1.455198898E1,-4.597689056E0,4.062402191E0
9.229799584E-1,1.383198624E1,-4.692142639E0,3.706891479E0
9.330119584E-1,1.289373734E1,-4.708608398E0,3.367397461E0
9.430449583E-1,1.194860275E1,-4.780458984E0,2.780168610E0
9.530769584E-1,1.085288132E1,-4.794230347E0,2.305655365E0
9.631089584E-1,9.782606964E0,-4.854554901E0,1.634600830E0
9.731419584E-1,8.753497009E0,-4.966222687E0,7.743397522E-1
9.831739584E-1,7.926915894E0,-4.763993225E0,-1.481618958E0
9.932069583E-1,7.341333618E0,-4.285139008E0,-3.709735565E0
1.003238958E0,6.521488495E0,-4.074377289E0,-6.488407288E0
1.013270958E0,5.451513519E0,-4.769232330E0,-7.637268219E0
1.023303958E0,4.356241150E0,-6.172264709E0,-3.705244904E0
1.033335958E0,4.285737762E0,-8.231083374E0,4.529580688E-1
