"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,2.628833532E0,-3.415328741E0,8.652645111E0
2.154175000E-2,3.128024578E0,-4.271255970E0,8.652645111E0
3.829962500E-2,3.406949043E0,-5.295974255E0,8.955511093E0
5.073156200E-2,3.406949043E0,-5.295974255E0,8.955511093E0
6.198653100E-2,3.524264812E0,-5.274426460E0,7.557297707E0
7.259501500E-2,2.869450808E0,-3.962403774E0,6.458359241E0
8.289425700E-2,2.840720415E0,-1.783680320E0,7.493851185E0
9.384137800E-2,6.883329749E-1,-4.034229815E-1,5.632359505E0
1.034954390E-1,-4.273650050E-1,5.578489900E-1,5.446808815E0
1.133724690E-1,4.548983276E-1,5.207388401E-1,6.257246017E0
1.232594840E-1,2.223016262E0,-4.572925270E-1,6.463147640E0
1.332644920E-1,3.642777920E0,-1.601720929E0,6.005855083E0
1.436714960E-1,4.180276394E0,-2.378639460E0,6.040570736E0
1.534914980E-1,3.726574898E0,-2.809595585E0,6.438008308E0
1.632944990E-1,2.943670988E0,-3.077746391E0,7.279570103E0
1.732709990E-1,2.674323320E0,-3.706224203E0,9.068038940E0
1.833997490E-1,2.230198860E0,-3.967192173E0,9.087192535E0
1.936616240E-1,3.262099743E0,-5.510255337E0,1.055962658E1
2.036080620E-1,2.978386879E0,-5.136759758E0,1.047942066E1
2.134372810E-1,2.268506050E0,-4.090493679E0,9.515754700E0
2.233423900E-1,1.727416515E0,-2.822763920E0,9.107542992E0
2.332439450E-1,1.817199111E0,-1.341950059E0,8.729259491E0
2.432577220E-1,1.801636815E0,-4.860229492E-1,8.014590263E0
2.532026110E-1,1.622071624E0,-6.045359373E-1,7.356184959E0
2.632145550E-1,1.665167332E0,-1.023521185E0,7.110779285E0
2.732090270E-1,2.319981337E0,-1.264138460E0,7.127538681E0
2.831712630E-1,2.503137827E0,-1.689109325E0,8.112752914E0
2.932758810E-1,1.939303398E0,-1.926135302E0,9.979032516E0
3.032186900E-1,1.144428372E0,-1.659181833E0,1.129584408E1
3.132385950E-1,-4.261679053E-1,-8.271966577E-1,1.081580639E1
3.232435470E-1,-3.830722570E-1,-7.481880188E-1,1.012268448E1
3.331920230E-1,6.679822803E-1,-1.192312479E0,1.024957752E1
3.433352610E-1,1.845929503E0,-1.972822189E0,9.926360130E0
3.552048800E-1,2.177526474E0,-2.615665436E0,9.257181168E0
3.642106900E-1,2.358288765E0,-2.734178305E0,8.813055992E0
3.737325950E-1,1.705868721E0,-2.075772762E0,9.524134636E0
3.834155470E-1,5.339069963E-1,-1.484405041E0,9.959878922E0
3.933630230E-1,-6.380547285E-1,-1.054645896E0,1.111627865E1
4.032317610E-1,-9.971849918E-1,-9.696516991E-1,1.223197651E1
4.131741300E-1,-1.187524080E0,-9.744400978E-1,1.202009010E1
4.233848150E-1,-9.780313969E-1,-1.302445769E0,1.182017422E1
4.333196570E-1,-6.476315856E-1,-1.599326730E0,1.139041424E1
4.434015780E-1,-3.890577853E-1,-1.848323703E0,1.070447540E1
4.532670390E-1,-3.112462163E-2,-2.196680069E0,1.027950478E1
4.633512690E-1,1.699883193E-1,-2.607285738E0,9.994594574E0
4.744388840E-1,1.340752989E-1,-2.747346401E0,9.932345390E0
4.842141920E-1,-8.499415964E-2,-2.541445017E0,1.006163311E1
