"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.038555000E-1,8.039047718E-1,3.088167906E-1,-1.051873326E0
1.138565000E-1,9.871643186E-1,1.094389558E0,-7.549927831E-1
1.239315000E-1,1.141713262E0,1.802382350E0,-3.005090654E-1
1.339535000E-1,1.274881840E0,2.236707687E0,8.006000519E-2
1.437995000E-1,1.273660064E0,2.459673405E0,2.572109103E-1
1.537125000E-1,1.138658881E0,2.600783348E0,2.388849705E-1
1.639165000E-1,9.645623565E-1,2.608724594E0,1.002185568E-1
1.739625000E-1,8.271176815E-1,2.480442762E0,-6.043900549E-2
1.838715000E-1,7.306009531E-1,2.163403749E0,-1.923858970E-1
1.947485000E-1,6.230886579E-1,1.627674937E0,-2.956221402E-1
2.043685000E-1,5.186307430E-1,1.131652355E0,-3.927497268E-1
2.147855000E-1,4.825896323E-1,5.305609107E-1,-5.900591612E-1
2.238895000E-1,4.954178035E-1,3.453831375E-2,-7.213951945E-1
2.336905000E-1,5.003047585E-1,-2.159164399E-1,-6.926845312E-1
2.439025000E-1,4.789244831E-1,-3.191526532E-1,-5.271400809E-1
2.537365000E-1,4.324986935E-1,-4.211671352E-1,-3.890845180E-1
2.639815000E-1,3.323167861E-1,-4.156693816E-1,-2.730201185E-1
2.736435000E-1,1.698266566E-1,-1.633820236E-1,-1.490144581E-1
2.836905000E-1,-1.215616241E-3,3.100385666E-1,-6.349332631E-2
2.940955000E-1,-1.319407821E-1,8.879170418E-1,-5.371948332E-2
3.038585000E-1,-2.205162346E-1,1.310635805E0,-1.050321683E-1
3.138395000E-1,-2.577790320E-1,1.056515932E0,-1.520687938E-1
3.238485000E-1,-1.997468174E-1,7.382550836E-1,-3.966958448E-2
3.338335000E-1,-1.154474169E-1,6.056973338E-1,1.741332561E-1
3.438165000E-1,6.114766002E-3,7.077118158E-1,4.025968313E-1
3.539575000E-1,1.435594559E-1,8.934148550E-1,5.119417310E-1
3.677155000E-1,1.997590363E-1,1.085837483E0,4.618507624E-1
