"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,6.225309968E-1,-1.209353161E1,1.350600004E0
2.508646000E-3,7.375149727E-1,-1.215102386E1,1.518285036E0
5.017344000E-3,6.896049976E-1,-1.200729370E1,1.609313965E0
7.526042000E-3,7.423059940E-1,-1.192584705E1,1.671597004E0
1.005890700E-2,8.093799949E-1,-1.184919071E1,1.743461967E0
1.256760400E-2,9.531099796E-1,-1.171983433E1,1.834491014E0
1.507630200E-2,1.216614962E0,-1.161443233E1,1.891983032E0
1.758921900E-2,1.508865952E0,-1.142279243E1,2.150696993E0
2.010213600E-2,1.643013954E0,-1.101555729E1,2.466902971E0
2.261083400E-2,1.681342006E0,-1.078558922E1,2.418992996E0
2.511947900E-2,1.868191004E0,-1.069456005E1,2.222562075E0
2.762817700E-2,1.834653974E0,-1.052208424E1,2.136323929E0
3.013687500E-2,1.657387018E0,-1.026336956E1,2.011758089E0
3.264557300E-2,1.417837024E0,-1.002381992E1,1.609313965E0
3.515427100E-2,1.116003990E0,-9.760314941E0,1.307481050E0
3.766296900E-2,6.273220181E-1,-9.539929390E0,1.249989033E0
4.017166700E-2,2.536239922E-1,-9.319542885E0,1.005648017E0
4.268036500E-2,-6.258200109E-2,-9.257260323E0,9.673200250E-1
4.538364600E-2,-3.069230020E-1,-9.295587540E0,1.005648017E0
4.789234400E-2,-5.129359961E-1,-9.228513718E0,1.024811983E0
5.040099000E-2,-5.800099969E-1,-9.266841888E0,9.625290036E-1
5.290968800E-2,-5.416820049E-1,-9.372243881E0,9.481559992E-1
5.541843800E-2,-4.698170125E-1,-9.386616707E0,9.816930294E-1
5.792708400E-2,-3.452509940E-1,-9.482437134E0,1.034394026E0
6.043578200E-2,-2.302670032E-1,-9.530346870E0,1.058349013E0
6.294447900E-2,-1.631930023E-1,-9.444108963E0,1.111050010E0
6.545317700E-2,-1.200739965E-1,-9.199768066E0,1.163751006E0
6.796182300E-2,-6.737300009E-2,-8.821278572E0,1.221243024E0
7.047052100E-2,-1.248650029E-1,-8.629638672E0,1.149377942E0
7.297921900E-2,-1.488199979E-1,-8.500282288E0,1.029603004E0
7.570661500E-2,-7.216399908E-2,-8.327806473E0,9.242010117E-1
7.821531300E-2,4.492000211E-3,-8.112211227E0,8.427540064E-1
8.072401100E-2,5.719299987E-2,-8.030763626E0,7.469339967E-1
