"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.837411500E-2,1.894291639E-1,8.415005803E-1,4.133454561E-1
7.077401100E-2,1.515555531E-1,8.427222967E-1,3.999064267E-1
7.317307300E-2,1.087950021E-1,8.451657295E-1,3.876891136E-1
7.557135500E-2,6.481274962E-2,8.500526547E-1,3.754718304E-1
7.797046900E-2,1.960875839E-2,8.586047888E-1,3.656979799E-1
8.037036500E-2,-2.559523284E-2,8.683785796E-1,3.571458757E-1
8.276942700E-2,-7.202094793E-2,8.757089972E-1,3.522589803E-1
8.516770900E-2,-1.184466779E-1,8.818176389E-1,3.510372341E-1
8.756687500E-2,-1.660941094E-1,8.879262805E-1,3.473720551E-1
8.996671900E-2,-2.137415558E-1,8.928132057E-1,3.437068760E-1
9.236583400E-2,-2.613890469E-1,8.989218473E-1,3.375982046E-1
9.476406300E-2,-3.102582097E-1,9.062522054E-1,3.339330256E-1
9.716323000E-2,-3.591274023E-1,9.135826230E-1,3.278243840E-1
9.956307300E-2,-4.067748487E-1,9.172477722E-1,3.217157423E-1
1.019621880E-1,-4.507570863E-1,9.245781898E-1,3.180505335E-1
1.043604690E-1,-4.971828163E-1,9.257999063E-1,3.143853545E-1
1.067595840E-1,-5.423868299E-1,9.209129810E-1,3.131636381E-1
1.091594800E-1,-5.814821720E-1,9.148043394E-1,3.094984293E-1
1.115585420E-1,-6.181340218E-1,9.038087726E-1,3.094984293E-1
1.139568230E-1,-6.523424387E-1,8.903697133E-1,3.082767129E-1
1.163559900E-1,-6.792204976E-1,8.744872808E-1,3.119418919E-1
1.187558340E-1,-7.073202729E-1,8.561612964E-1,3.131636381E-1
1.211549480E-1,-7.317548990E-1,8.353919387E-1,3.156070709E-1
1.235531770E-1,-7.549677491E-1,8.097355962E-1,3.192722797E-1
1.259523440E-1,-7.745153904E-1,7.889661789E-1,3.217157423E-1
1.283521880E-1,-7.965065241E-1,7.718619704E-1,3.217157423E-1
1.307513020E-1,-8.172759414E-1,7.620881200E-1,3.217157423E-1
1.331495840E-1,-8.392670751E-1,7.572012544E-1,3.217157423E-1
1.355486980E-1,-8.575929999E-1,7.584229708E-1,3.241592050E-1
1.379485940E-1,-8.759189248E-1,7.596446872E-1,3.278243840E-1
1.403476570E-1,-8.954666257E-1,7.584229708E-1,3.339330256E-1
1.427459380E-1,-9.125708342E-1,7.596446872E-1,3.437068760E-1
1.451450520E-1,-9.260098338E-1,7.572012544E-1,3.559241593E-1
1.475449480E-1,-9.370054007E-1,7.535360456E-1,3.705849051E-1
1.499440630E-1,-9.443358183E-1,7.437621951E-1,3.864673972E-1
1.523422920E-1,-9.492226839E-1,7.339883447E-1,4.096802473E-1
1.547414590E-1,-9.455575347E-1,7.229927778E-1,4.328930974E-1
1.571413020E-1,-9.370054007E-1,7.095537782E-1,4.573276937E-1
1.595404170E-1,-9.296750426E-1,6.961147785E-1,4.829840064E-1
1.619386980E-1,-9.150142670E-1,6.851192117E-1,5.086403489E-1
1.643378130E-1,-8.991317749E-1,6.741236448E-1,5.342966318E-1
1.667377090E-1,-8.783624172E-1,6.619063020E-1,5.587312579E-1
1.691367710E-1,-8.563712835E-1,6.509107947E-1,5.843875408E-1
1.715350520E-1,-8.307149410E-1,6.374717355E-1,6.088221669E-1
1.739341670E-1,-8.038368821E-1,6.228110194E-1,6.344784498E-1
1.763340630E-1,-7.732936740E-1,6.008198857E-1,6.613565087E-1
1.787331770E-1,-7.439721823E-1,5.739418268E-1,6.845693588E-1
1.811314070E-1,-7.122071981E-1,5.409551263E-1,7.077822089E-1
1.835305730E-1,-6.828857064E-1,5.079684258E-1,7.285516262E-1
1.859304170E-1,-6.560076475E-1,4.786468744E-1,7.456558347E-1
1.883295320E-1,-6.291295886E-1,4.566557407E-1,7.615383267E-1
1.907277610E-1,-6.059167385E-1,4.395515025E-1,7.761991024E-1
1.931269270E-1,-5.863690376E-1,4.297776818E-1,7.920815945E-1
1.955268230E-1,-5.643779635E-1,4.200038314E-1,8.091858029E-1
1.979258860E-1,-5.460519791E-1,4.090082645E-1,8.275117278E-1
2.003241670E-1,-5.265043378E-1,3.955692649E-1,8.458376527E-1
2.027232820E-1,-5.130652785E-1,3.760215938E-1,8.641635776E-1
2.051231770E-1,-4.947393537E-1,3.564739227E-1,8.837112784E-1
2.075222400E-1,-4.776351452E-1,3.320393264E-1,9.057024121E-1
2.099205210E-1,-4.593091905E-1,3.100481927E-1,9.301369786E-1
2.123196880E-1,-4.422049820E-1,2.856135964E-1,9.557933211E-1
2.147195320E-1,-4.238790572E-1,2.599572837E-1,9.802278876E-1
2.171186460E-1,-4.043313861E-1,2.379661649E-1,1.002219081E0
2.195168750E-1,-3.860054314E-1,2.159750462E-1,1.024210215E0
2.219160420E-1,-3.701229692E-1,1.939839125E-1,1.040092587E0
2.243159380E-1,-3.542404771E-1,1.683275849E-1,1.052309990E0
2.267150000E-1,-3.395797312E-1,1.414495409E-1,1.060862064E0
2.291132820E-1,-3.236972392E-1,1.121280342E-1,1.064527273E0
2.315123960E-1,-3.065930307E-1,8.280652761E-2,1.064527273E0
2.339122920E-1,-2.907105386E-1,4.859811068E-2,1.063305497E0
2.363113550E-1,-2.760497928E-1,1.805487275E-2,1.058418632E0
2.387096360E-1,-2.589455843E-1,-1.493182406E-2,1.049866438E0
2.411088020E-1,-2.418413311E-1,-4.669678956E-2,1.037649155E0
2.435086460E-1,-2.271805853E-1,-7.601829618E-2,1.024210215E0
2.459077610E-1,-2.125198245E-1,-1.053398028E-1,1.007105947E0
2.483059900E-1,-2.003025264E-1,-1.358830482E-1,9.851148129E-1
2.507051570E-1,-1.880852431E-1,-1.652045399E-1,9.619019628E-1
2.531050000E-1,-1.795331240E-1,-1.920825988E-1,9.350239038E-1
2.555041150E-1,-1.734244823E-1,-2.165171802E-1,9.069241285E-1
2.579023960E-1,-1.709810197E-1,-2.397300452E-1,8.776026368E-1
2.603015110E-1,-1.697593033E-1,-2.604994476E-1,8.482811451E-1
2.627014070E-1,-1.709810197E-1,-2.776036561E-1,8.177378774E-1
2.651004690E-1,-1.770896763E-1,-2.922644317E-1,7.859728932E-1
2.674987500E-1,-1.819765866E-1,-3.069251776E-1,7.578731179E-1
2.698978650E-1,-1.917504221E-1,-3.325814903E-1,7.407689095E-1
2.722977610E-1,-1.966373473E-1,-3.655681908E-1,7.236647010E-1
2.746968750E-1,-2.076329142E-1,-3.961114287E-1,7.041170597E-1
2.770951050E-1,-2.210719287E-1,-4.229894876E-1,6.796824336E-1
2.794942710E-1,-2.381761372E-1,-4.400936961E-1,6.528044343E-1
2.818941150E-1,-2.577238381E-1,-4.376502335E-1,6.247046590E-1
2.842932300E-1,-2.748280466E-1,-4.156590998E-1,5.953831077E-1
2.866914590E-1,-2.955974638E-1,-3.826723993E-1,5.697268248E-1
2.890906250E-1,-3.151451349E-1,-3.447988033E-1,5.477356911E-1
2.914905210E-1,-3.322493434E-1,-3.130338192E-1,5.306314826E-1
2.938895840E-1,-3.481318355E-1,-2.873775065E-1,5.184141994E-1
2.962878650E-1,-3.627925813E-1,-2.678298354E-1,5.074186325E-1
2.986869800E-1,-3.774533272E-1,-2.568342686E-1,5.000882745E-1
3.010868750E-1,-3.921140730E-1,-2.495038807E-1,4.927578568E-1
3.034859900E-1,-4.092183113E-1,-2.421735078E-1,4.854274690E-1
3.058842190E-1,-4.238790572E-1,-2.299562097E-1,4.817622900E-1
3.082833860E-1,-4.373180866E-1,-2.165171802E-1,4.793188274E-1
3.106832300E-1,-4.532005489E-1,-1.981912404E-1,4.744319022E-1
3.130823440E-1,-4.654178619E-1,-1.725349277E-1,4.683232605E-1
3.154805730E-1,-4.764134288E-1,-1.444351524E-1,4.646580815E-1
3.178797400E-1,-4.837437868E-1,-1.114484519E-1,4.597711563E-1
3.202796360E-1,-4.910741746E-1,-7.846175879E-2,4.561059773E-1
3.226786980E-1,-4.984045327E-1,-4.303160310E-2,4.512190521E-1
3.250769800E-1,-4.971828163E-1,8.281035349E-3,4.414452314E-1
3.274760940E-1,-4.825220704E-1,8.036307245E-2,4.023498893E-1
3.298759900E-1,-4.507570863E-1,1.744362414E-1,3.327113092E-1
3.322750520E-1,-4.079965651E-1,2.770614922E-1,2.374163866E-1
3.346733340E-1,-3.542404771E-1,3.857954144E-1,1.152434498E-1
3.370725000E-1,-2.919322848E-1,4.994162619E-1,-3.136408702E-2
3.394723440E-1,-2.222936600E-1,6.167023182E-1,-2.011844814E-1
3.418714590E-1,-1.489899009E-1,7.315449119E-1,-3.868873417E-1
3.442696880E-1,-8.545997739E-2,8.146225214E-1,-5.701467395E-1
3.466688550E-1,-4.514290392E-2,8.537178636E-1,-7.375236750E-1
3.490686980E-1,-2.926041931E-2,8.561612964E-1,-8.743574023E-1
3.514678130E-1,-4.147771373E-2,8.353919387E-1,-9.757609367E-1
3.538660940E-1,-7.324267924E-2,8.097355962E-1,-1.033182263E0
3.562652090E-1,-1.208901256E-1,7.926313877E-1,-1.049064755E0
3.586651050E-1,-1.831983179E-1,7.926313877E-1,-1.027073622E0
3.610641670E-1,-2.540586293E-1,8.121790290E-1,-9.733175039E-1
3.634624480E-1,-3.261407018E-1,8.488309383E-1,-8.926833272E-1
3.658616150E-1,-4.006661773E-1,8.952566385E-1,-7.998318672E-1
3.682614590E-1,-4.703047574E-1,9.477910399E-1,-6.972066164E-1
3.706605730E-1,-5.338346958E-1,1.000325322E0,-5.896944404E-1
3.730588020E-1,-5.863690376E-1,1.061411858E0,-4.772953093E-1
3.754579690E-1,-6.291295886E-1,1.111502767E0,-3.758917749E-1
3.778578130E-1,-6.645597219E-1,1.135937333E0,-2.903707027E-1
3.802569270E-1,-6.975464225E-1,1.143267632E0,-2.207321525E-1
3.826552090E-1,-7.195375562E-1,1.138380766E0,-1.657543331E-1
3.850543230E-1,-7.354200482E-1,1.118833065E0,-1.254372597E-1
3.874542190E-1,-7.427504063E-1,1.085846424E0,-9.489402175E-2
3.898532820E-1,-7.415286899E-1,1.040642381E0,-7.290288806E-2
3.922515630E-1,-7.280896902E-1,9.905515313E-1,-5.702040717E-2
3.946506770E-1,-7.085419893E-1,9.380171895E-1,-4.358138144E-2
3.970505730E-1,-6.792204976E-1,8.781524301E-1,-3.380754590E-2
