"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.973000000E-3,1.047943756E-1,-2.207534462E-1,-4.673003033E-2
1.994700000E-2,6.814848632E-2,-1.373115480E-1,-3.631919995E-2
2.992000000E-2,1.837016316E-3,-1.203176845E-2,-3.372028470E-2
3.989300000E-2,-9.792499244E-2,1.410885453E-1,-4.540304095E-2
4.986600000E-2,-2.194295377E-1,3.069435358E-1,-5.441559479E-2
5.983900000E-2,-3.572678268E-1,4.429482520E-1,-6.193689629E-2
6.981200000E-2,-4.867085516E-1,4.837242961E-1,-8.653458208E-2
7.978600000E-2,-5.667613149E-1,5.004540086E-1,-1.455236077E-1
8.975900000E-2,-5.994502306E-1,5.477198958E-1,-1.769375503E-1
9.973200000E-2,-6.043810844E-1,5.449746847E-1,-1.644619703E-1
1.097050000E-1,-5.896906257E-1,5.625954270E-1,-1.497403085E-1
1.196780000E-1,-5.850122571E-1,6.040038466E-1,-1.613998860E-1
1.296510000E-1,-6.084204316E-1,5.338821411E-1,-1.906595677E-1
1.396240000E-1,-6.057112217E-1,4.270675778E-1,-2.033133060E-1
1.495980000E-1,-5.398690104E-1,3.224438131E-1,-1.969004124E-1
1.595710000E-1,-4.248758256E-1,2.130821496E-1,-2.039261013E-1
1.695440000E-1,-3.134845495E-1,1.665502787E-1,-2.081216276E-1
1.795170000E-1,-2.435598075E-1,3.480840921E-1,-2.206310183E-1
1.894900000E-1,-2.002314031E-1,4.814414084E-1,-2.446647882E-1
1.994630000E-1,-1.986627877E-1,3.737892509E-1,-2.780320644E-1
2.094370000E-1,-2.251535207E-1,2.565733194E-1,-3.114275336E-1
2.194100000E-1,-2.305893004E-1,2.243189961E-1,-3.528932333E-1
2.293830000E-1,-1.921651065E-1,2.060419321E-1,-3.987424970E-1
2.393560000E-1,-1.161337197E-1,1.087939367E-1,-4.295403659E-1
2.493290000E-1,-4.876622930E-2,-1.076755822E-1,-4.255695045E-1
2.593020000E-1,5.111116450E-3,-3.926708400E-1,-4.047316015E-1
2.692750000E-1,7.179883868E-2,-7.277775407E-1,-2.849947810E-1
2.792490000E-1,1.288376153E-1,-9.407652020E-1,-4.107772931E-2
2.892220000E-1,2.126692235E-1,-9.309432507E-1,2.431321442E-1
2.991950000E-1,2.804826498E-1,-7.663713694E-1,5.116437674E-1
3.091680000E-1,1.914125681E-1,-8.307986259E-1,8.337337375E-1
3.191410000E-1,1.954361238E-2,-9.067093730E-1,1.251331806E0
3.291140000E-1,-1.870581508E-1,-9.396411777E-1,1.585481286E0
3.390880000E-1,-3.938432634E-1,-1.048964024E0,1.797752857E0
3.490610000E-1,-5.769665241E-1,-1.302710056E0,1.891226768E0
3.590340000E-1,-7.463555336E-1,-1.667014003E0,1.848948836E0
3.690070000E-1,-9.369117022E-1,-1.919854879E0,1.754511118E0
3.789800000E-1,-1.032926917E0,-1.549710035E0,1.832491875E0
3.889530000E-1,-9.228804708E-1,-7.410601377E-1,2.087869883E0
3.989260000E-1,-5.827482343E-1,-3.445955738E-2,2.403627157E0
4.089000000E-1,-1.422626376E-1,1.657866985E-1,2.713007927E0
4.188730000E-1,2.015282810E-1,-1.868983805E-1,2.951768875E0
4.288460000E-1,3.079556823E-1,-5.979504585E-1,3.012337208E0
4.388190000E-1,5.494179204E-2,-8.569474220E-1,2.876611948E0
4.487920000E-1,-3.085854053E-1,-1.013060331E0,2.681573153E0
4.587650000E-1,-6.025853753E-1,-9.217160940E-1,2.487244606E0
4.687390000E-1,-7.292739153E-1,-5.062209368E-1,2.386140108E0
4.787120000E-1,-6.513588428E-1,6.803753972E-2,2.396446705E0
4.886850000E-1,-4.924721718E-1,5.557535887E-1,2.452712774E0
4.986580000E-1,-4.059902728E-1,7.136289477E-1,2.538907528E0
5.086310000E-1,-4.405135512E-1,6.030064821E-1,2.500546455E0
5.186040000E-1,-5.509351492E-1,1.984096915E-1,2.358701944E0
5.285770000E-1,-6.394580007E-1,-2.373552322E-1,2.081315517E0
5.385510000E-1,-5.790870786E-1,-5.634223223E-1,1.883117437E0
5.485240000E-1,-3.548170328E-1,-4.897847772E-1,1.765145302E0
5.584970000E-1,-1.604374498E-1,-8.557631820E-2,1.706080317E0
