"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,1.173194647E-1,-1.042467213E1,4.115758419E0
2.000000000E-3,1.173194647E-1,-1.042467213E1,4.115758419E0
4.000000000E-3,1.173194647E-1,-1.042467213E1,4.115758419E0
6.000000000E-3,1.173194647E-1,-1.042467213E1,4.115758419E0
8.000250000E-3,2.300898075E0,-4.944177628E0,5.286558628E0
1.000045000E-2,2.549902678E0,-4.910657406E0,5.183605194E0
1.200061600E-2,3.083826065E0,-4.970514297E0,4.994457245E0
1.399704400E-2,3.083826065E0,-4.970514297E0,4.994457245E0
1.599779400E-2,3.196356773E0,-5.018400192E0,4.989668846E0
1.799790500E-2,3.390293121E0,-5.075862408E0,5.001639843E0
1.999800500E-2,3.464515686E0,-5.238673210E0,5.092622280E0
2.199800500E-2,3.581835032E0,-5.413455486E0,5.260221958E0
2.399800500E-2,3.675211906E0,-5.506832123E0,5.324867249E0
2.599800500E-2,3.847599506E0,-5.729499817E0,5.449369431E0
2.799800500E-2,3.991255999E0,-5.973715782E0,5.566689014E0
2.999800500E-2,4.060689926E0,-6.093429565E0,5.602602959E0
3.199800500E-2,4.242654800E0,-6.531581879E0,5.834847927E0
3.399647500E-2,4.285751820E0,-6.656084061E0,5.906675816E0
3.599703000E-2,4.285751820E0,-6.656084061E0,5.906675816E0
3.799703000E-2,4.326454639E0,-6.890722752E0,6.062304020E0
3.999703000E-2,4.348002911E0,-6.993676662E0,6.129343510E0
4.199703000E-2,4.383917332E0,-7.139727592E0,6.215537548E0
4.399703000E-2,4.379128456E0,-7.211555958E0,6.244268894E0
4.599703000E-2,4.398283005E0,-7.216344357E0,6.249057293E0
4.799703000E-2,4.398283005E0,-7.175641537E0,6.272999763E0
4.999703000E-2,4.446168423E0,-7.048745155E0,6.292154312E0
5.199703000E-2,4.630527496E0,-6.670449734E0,6.155680656E0
5.399606700E-2,4.630527496E0,-6.670449734E0,6.155680656E0
5.599660200E-2,4.673624516E0,-6.670449734E0,6.155680656E0
5.799660200E-2,4.709538460E0,-6.438204765E0,6.014418125E0
5.999660200E-2,4.738269806E0,-6.172440529E0,5.868367672E0
6.199660200E-2,4.719115734E0,-6.040755272E0,5.774991035E0
6.399660200E-2,4.601796150E0,-5.789356709E0,5.530774593E0
6.599660200E-2,4.407859802E0,-5.494860649E0,5.224307537E0
6.799656800E-2,4.292934895E0,-5.336838722E0,5.051919937E0
6.999656800E-2,4.003227711E0,-5.068679810E0,4.731087208E0
7.199656800E-2,3.543526649E0,-4.728692532E0,4.158855438E0
7.399656800E-2,3.543526649E0,-4.728692532E0,4.158855438E0
7.599640100E-2,3.457332850E0,-4.719115734E0,4.024775982E0
7.799640100E-2,3.363956213E0,-4.752635479E0,3.909850836E0
7.999640100E-2,3.170019865E0,-4.922628880E0,3.730280161E0
8.199643400E-2,2.971295118E0,-5.071074009E0,3.577046633E0
8.399646700E-2,2.842004299E0,-5.147690773E0,3.536343813E0
8.599646700E-2,2.583422422E0,-5.382329941E0,3.545921087E0
8.799646700E-2,2.379909277E0,-5.676825523E0,3.603383541E0
