"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.551210000E-1,3.003181219E-1,-2.668822765E0,-3.101325929E-1
1.651000000E-1,1.385880709E-1,-2.599025726E0,-2.501470447E-1
1.750790000E-1,-1.098071188E-1,-2.382166147E0,-2.206335366E-1
1.850890000E-1,-2.886176109E-1,-2.107296467E0,-2.221779078E-1
1.950680000E-1,-3.427141607E-1,-1.851357460E0,-1.365136951E-1
2.050480000E-1,-3.232781589E-1,-1.686640143E0,4.705505818E-2
2.150570000E-1,-3.762993515E-1,-1.525361180E0,1.643523276E-1
2.250370000E-1,-4.929670990E-1,-1.369887471E0,1.518844813E-1
2.350160000E-1,-6.571005583E-1,-1.299676180E0,5.139793828E-2
2.450260000E-1,-8.488883376E-1,-1.412396073E0,-8.079552650E-2
2.550050000E-1,-1.037034750E0,-1.685045123E0,-2.067877054E-1
2.649840000E-1,-1.252868295E0,-1.866129994E0,-1.935688406E-1
2.749940000E-1,-1.517218351E0,-1.720367312E0,1.026146263E-1
2.849730000E-1,-1.525420070E0,-1.717779756E0,4.780806303E-1
2.949520000E-1,-1.340369105E0,-1.209584475E0,5.856463313E-1
3.049620000E-1,-9.208922386E-1,-5.581777096E-1,9.740891457E-1
3.149410000E-1,-4.668342173E-1,-1.202666834E-1,1.374119520E0
3.249210000E-1,-5.045565218E-2,-1.921592504E-1,1.357644439E0
3.349300000E-1,2.148757130E-1,-8.594308496E-1,1.074524879E0
3.449100000E-1,4.039710760E-1,-1.368533492E0,6.918861270E-1
3.548890000E-1,4.353806078E-1,-1.762393713E0,4.779311121E-1
3.648990000E-1,2.705538571E-1,-2.260506392E0,4.573930800E-1
3.748780000E-1,-4.063852131E-2,-2.948511362E0,5.210711956E-1
3.848570000E-1,-4.456009269E-1,-3.785392523E0,6.242247820E-1
3.948670000E-1,-8.569011688E-1,-4.529265404E0,7.043225169E-1
4.048460000E-1,-1.214909315E0,-4.905409813E0,7.738315463E-1
4.148250000E-1,-1.428758144E0,-4.694170475E0,8.931698799E-1
4.248050000E-1,-1.513655782E0,-4.080149651E0,9.612877369E-1
4.348140000E-1,-1.528811216E0,-3.612595558E0,8.433732986E-1
4.447940000E-1,-1.614841104E0,-3.471391916E0,5.163296461E-1
4.547730000E-1,-1.781831503E0,-3.714700460E0,1.002612803E-2
4.647830000E-1,-1.965932846E0,-4.140017986E0,-5.873851180E-1
4.747620000E-1,-2.072527409E0,-4.558984280E0,-1.052473307E0
4.847410000E-1,-2.093041658E0,-5.007860184E0,-1.215569258E0
4.947510000E-1,-2.095409632E0,-5.529702663E0,-1.178881049E0
5.047300000E-1,-2.162069082E0,-6.007526398E0,-1.226144195E0
5.147090000E-1,-2.316676855E0,-5.882936478E0,-1.201789856E0
5.247190000E-1,-2.622786999E0,-4.941456318E0,-8.774262071E-1
5.346990000E-1,-2.993695021E0,-3.647045612E0,-2.686564326E-1
5.446780000E-1,-3.261379480E0,-2.559584856E0,3.637026250E-1
5.546880000E-1,-3.359409094E0,-1.880197883E0,7.792603970E-1
5.646670000E-1,-3.364561319E0,-1.950883269E0,1.000578284E0
5.746460000E-1,-3.236660957E0,-2.430378199E0,8.949668407E-1
5.846560000E-1,-2.878280640E0,-2.935379744E0,5.394185781E-1
5.946350000E-1,-2.337753773E0,-3.453127146E0,1.681702286E-1
6.046140000E-1,-1.855102181E0,-3.694284201E0,7.169163227E-2
6.146240000E-1,-1.693403363E0,-3.523329735E0,2.115158439E-1
6.246067500E-1,-1.774470210E0,-3.009098291E0,4.739069939E-1
6.345867500E-1,-1.969408989E0,-2.080773115E0,8.499852419E-1
6.445957500E-1,-2.192543030E0,-1.248416901E0,1.286044359E0
6.545757500E-1,-2.374002695E0,-7.395290136E-1,1.481756210E0
6.645547500E-1,-2.411672115E0,-6.719374657E-1,1.503056884E0
6.745647500E-1,-2.308702707E0,-9.327430129E-1,1.382563114E0
6.845437500E-1,-2.055661440E0,-1.370223761E0,1.164307952E0
6.945227500E-1,-1.756842136E0,-1.771271586E0,9.290090799E-1
7.045327500E-1,-1.582078934E0,-1.861566067E0,8.546275496E-1
7.145117500E-1,-1.608011603E0,-1.344698668E0,1.039329529E0
7.244907500E-1,-1.803955317E0,-4.600183368E-1,1.328250527E0
7.345007500E-1,-2.079461813E0,5.088592768E-1,1.479901433E0
7.444797500E-1,-2.300440788E0,1.166451216E0,1.475284815E0
7.544597500E-1,-2.343092203E0,1.390356898E0,1.425048709E0
7.644687500E-1,-2.195345163E0,1.274551034E0,1.392125487E0
7.744487500E-1,-1.942868829E0,9.161118865E-1,1.343508840E0
7.844277500E-1,-1.700935364E0,5.604839921E-1,1.199284077E0
7.944067500E-1,-1.523942947E0,3.140887618E-1,9.751374722E-1
8.044167500E-1,-1.401734471E0,2.464950532E-1,7.653786540E-1
8.143957500E-1,-1.384314537E0,1.748172641E-1,6.948491335E-1
8.243747500E-1,-1.423465610E0,1.573352218E-1,7.756342888E-1
8.343847500E-1,-1.516468287E0,3.347145021E-1,8.990021944E-1
8.443637500E-1,-1.606919885E0,6.837007403E-1,1.019652128E0
8.543437500E-1,-1.655179977E0,1.077597737E0,1.125423551E0
8.643527500E-1,-1.653928041E0,1.266296029E0,1.197398424E0
8.743327500E-1,-1.569849372E0,1.162822127E0,1.197194099E0
