"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-4.578977966E-1,-9.328152008E0,2.403851166E0
9.979999999E-3,-3.474275208E-1,-8.390052795E0,2.014361115E0
1.998900000E-2,-3.312611389E-1,-7.548802185E0,2.005529480E0
2.996900000E-2,-3.107537842E-1,-6.904092865E0,2.349813538E0
3.994800000E-2,-2.899470520E-1,-6.530769196E0,2.841840363E0
4.997658333E-2,-1.980381775E-1,-6.458469543E0,3.350782013E0
5.995558333E-2,8.981323242E-2,-6.406527557E0,3.553460541E0
6.993458333E-2,5.448669434E-1,-6.389463043E0,3.541635132E0
7.991358333E-2,1.007105713E0,-6.517297211E0,3.472029877E0
8.989358333E-2,1.291065216E0,-6.680906982E0,3.455713806E0
9.987258333E-2,1.709744568E0,-6.602769470E0,3.648961945E0
1.098825833E-1,2.319127350E0,-6.413862305E0,3.941902771E0
1.198615833E-1,3.113076324E0,-6.604416046E0,4.147425385E0
1.298405833E-1,4.094585266E0,-7.179669800E0,4.246070251E0
1.398195833E-1,4.829107819E0,-8.261919250E0,4.580325165E0
1.497995833E-1,5.049449615E0,-9.761351166E0,5.377716980E0
1.598085833E-1,5.024002533E0,-1.118593872E1,6.651118927E0
1.697885833E-1,4.967869263E0,-1.158066788E1,7.982450409E0
1.797675833E-1,3.860472107E0,-1.018976028E1,8.265062714E0
1.897465833E-1,2.456840973E0,-8.423732758E0,7.438331909E0
1.997255833E-1,1.970502319E0,-7.099137268E0,6.608307953E0
2.097055833E-1,2.039508820E0,-6.357878723E0,5.677842865E0
2.197145833E-1,2.019899597E0,-6.613397369E0,4.262536011E0
2.296945833E-1,1.469045105E0,-7.311695251E0,2.866838379E0
2.396735833E-1,3.273692322E-1,-8.143365784E0,2.068099365E0
2.496525833E-1,-6.845265198E-1,-1.038989410E1,1.831291809E0
2.596315833E-1,-1.019529877E0,-1.381851425E1,2.185006256E0
2.696415833E-1,-9.053173828E-1,-1.644031219E1,1.719624023E0
2.796205833E-1,-6.526428223E-1,-1.894939453E1,1.626817017E0
2.896005833E-1,-1.082399139E0,-1.891361893E1,2.900518341E0
2.995795833E-1,-1.081051941E0,-1.442969330E1,3.681594086E0
3.095585833E-1,-1.133892059E0,-9.210945740E0,3.970942383E0
3.195375833E-1,-1.702709198E0,-5.967640228E0,4.017196198E0
3.295475833E-1,-2.734214172E0,-4.879403229E0,2.831062775E0
3.395265833E-1,-4.417912903E0,-5.388045502E0,9.409432983E-1
3.495065833E-1,-5.796246643E0,-6.553821259E0,-3.236270142E-1
3.594855833E-1,-6.389762421E0,-7.569758606E0,1.686991882E-1
3.694645833E-1,-6.180946655E0,-8.972641296E0,1.562450867E0
3.794745833E-1,-5.187462616E0,-1.092847412E1,2.736309814E0
3.894535833E-1,-3.163820801E0,-1.338262070E1,4.220922546E0
3.994325833E-1,-9.750723267E-1,-1.530252823E1,5.713169403E0
4.094125833E-1,1.821711731E-1,-1.450124451E1,5.632337494E0
4.193915833E-1,5.134323120E-2,-1.033361115E1,4.582720184E0
4.293705833E-1,-6.668632507E-1,-7.333549805E0,3.738176422E0
4.393805833E-1,-1.162781982E0,-6.878496094E0,3.402574310E0
4.493595833E-1,-1.362167358E0,-7.300019531E0,3.019221497E0
4.593385833E-1,-1.585203552E0,-7.868088226E0,2.696342926E0
4.693185833E-1,-1.460213470E0,-8.494385834E0,2.329904938E0
4.792975833E-1,-8.539741516E-1,-9.087452545E0,2.680924988E0
4.893075833E-1,-1.817221069E-1,-9.186396790E0,3.461551666E0
4.992865833E-1,1.655557251E-1,-8.601712646E0,3.841461639E0
5.092655833E-1,3.532653809E-1,-8.324339447E0,4.317920837E0
5.192445833E-1,7.253915405E-1,-8.244255981E0,4.222868500E0
5.292245833E-1,6.860234070E-1,-8.086783447E0,3.947590942E0
5.392035833E-1,5.438191223E-1,-8.026309204E0,3.853586426E0
5.492135833E-1,4.948709106E-1,-8.220006409E0,3.679498444E0
5.591925833E-1,1.930984497E-1,-8.536747742E0,3.332519989E0
5.691715833E-1,-2.622546387E-1,-9.100026398E0,3.295846252E0
5.791505833E-1,-7.952961731E-1,-9.396559753E0,2.987637177E0
5.891305833E-1,-1.362017670E0,-9.162596283E0,2.838547211E0
5.991395833E-1,-1.767075348E0,-8.755143585E0,2.976709900E0
6.091195833E-1,-1.914219360E0,-8.342601471E0,3.315156097E0
6.190985833E-1,-1.927841034E0,-7.993976440E0,3.705843658E0
6.290775833E-1,-1.885778503E0,-7.808063049E0,4.039200439E0
6.390565833E-1,-1.901046753E0,-7.736511841E0,4.400848389E0
6.490365833E-1,-2.052831116E0,-7.574398956E0,4.767286377E0
6.590455833E-1,-2.201172638E0,-7.331603851E0,5.079986115E0
6.690255833E-1,-2.198478241E0,-7.088359680E0,5.187312927E0
6.790045833E-1,-2.068249054E0,-6.899901581E0,4.971910858E0
6.889835833E-1,-1.953587494E0,-6.735393677E0,4.580025787E0
6.989625833E-1,-1.742526398E0,-6.748715973E0,4.224215698E0
7.089725833E-1,-1.567240906E0,-7.033124542E0,4.037703552E0
7.189525833E-1,-1.282532959E0,-7.409292297E0,3.819307709E0
7.289315833E-1,-1.039588165E0,-7.749983826E0,3.484753418E0
7.389105833E-1,-1.037941589E0,-8.240214386E0,3.230881348E0
7.488895833E-1,-1.145567780E0,-8.803043976E0,3.181633759E0
7.588685833E-1,-1.278042297E0,-9.279203796E0,3.304378510E0
7.688785833E-1,-1.388063507E0,-9.807305603E0,3.479514313E0
7.788585833E-1,-1.277144165E0,-1.046174469E1,3.649560699E0
7.888375833E-1,-1.221909027E0,-1.077309723E1,3.823498993E0
7.988165833E-1,-1.521735535E0,-1.081111816E1,4.048930206E0
8.087955833E-1,-1.955234070E0,-1.116662888E1,4.426145782E0
8.188055833E-1,-2.095193024E0,-1.173948761E1,4.560566254E0
8.287845833E-1,-1.895059204E0,-1.115630035E1,4.508773956E0
8.387645833E-1,-1.219064941E0,-9.827663269E0,4.433330841E0
8.487435833E-1,-1.344204712E-1,-8.579409027E0,4.153712311E0
8.587225833E-1,8.086184692E-1,-7.516319733E0,3.849245453E0
8.687015833E-1,1.118623810E0,-6.814878387E0,3.288361816E0
8.787115833E-1,1.222956848E0,-6.636748810E0,2.856210480E0
8.886905833E-1,1.272054749E0,-6.706204376E0,2.698438568E0
8.986705833E-1,1.098565521E0,-6.916666718E0,2.685415649E0
9.086495833E-1,8.280780029E-1,-7.728728027E0,2.693798218E0
9.186285833E-1,3.155438232E-1,-9.285341034E0,2.844983826E0
9.286385833E-1,-7.637118530E-1,-1.239572296E1,3.186274109E0
9.386175833E-1,-1.841770020E0,-1.608075989E1,3.393742676E0
9.485965833E-1,-2.705623627E0,-1.824615692E1,2.979104919E0
9.585765833E-1,-3.567680969E0,-1.870674911E1,2.403551788E0
9.685555833E-1,-3.423680420E0,-1.816607346E1,1.961670685E0
9.785345833E-1,-2.505489807E0,-1.656185944E1,1.127305756E0
9.885445833E-1,-1.343905334E0,-1.472053848E1,6.262976074E-1
9.985235833E-1,-4.245172119E-1,-1.273386978E1,5.119354248E-1
1.008502583E0,1.315763855E-1,-1.018691620E1,9.074130249E-1
1.018482583E0,6.677613831E-1,-7.815547485E0,1.373992767E0
1.028461583E0,6.721023560E-1,-6.283333740E0,1.757046204E0
1.038471583E0,8.887019348E-1,-5.481600952E0,1.540147247E0
1.048436958E0,1.997745667E0,-5.322332153E0,1.719025269E0
1.058415958E0,2.183209991E0,-5.249882812E0,2.536026306E0
1.068394958E0,1.750310211E0,-5.115162964E0,3.237018585E0
1.078374958E0,1.053958282E0,-5.829028473E0,3.896846466E0
1.088353958E0,4.179309082E-1,-6.986122284E0,4.062701569E0
1.098363958E0,-1.697470093E-1,-8.221503296E0,3.705244904E0
1.108342958E0,-6.553372192E-1,-9.316476288E0,3.190914459E0
1.118321958E0,-1.180894318E0,-1.018227585E1,2.835254059E0
1.128300958E0,-1.482666779E0,-1.051952454E1,2.667453003E0
1.138280958E0,-1.417851562E0,-1.036579422E1,2.472707977E0
1.148289958E0,-1.264869690E0,-9.694589996E0,2.301015015E0
1.158269958E0,-9.274713135E-1,-8.789422302E0,2.392025757E0
1.168248958E0,-6.598278809E-1,-8.124654694E0,2.515818329E0
1.178227958E0,-3.549119568E-1,-7.694598999E0,2.619851990E0
1.188206958E0,1.686991882E-1,-7.144942017E0,2.754422150E0
1.198186958E0,6.727011108E-1,-6.648274841E0,2.796634369E0
1.208195958E0,1.192570038E0,-6.535110168E0,2.859952698E0
1.218175958E0,1.718127136E0,-6.579717407E0,2.963686981E0
1.228154958E0,2.315983887E0,-6.652615814E0,3.234922943E0
1.238133958E0,2.974314880E0,-6.679110718E0,3.852987671E0
1.248112958E0,3.629652100E0,-6.603068848E0,4.466112671E0
1.258122958E0,4.169579315E0,-6.545139313E0,4.877457275E0
1.268101958E0,4.525688782E0,-6.790928192E0,5.111271057E0
1.278081958E0,4.738695831E0,-7.473508759E0,5.127287750E0
1.288060958E0,4.715793457E0,-8.450676727E0,5.011278992E0
1.298039958E0,4.278403015E0,-9.487121429E0,5.092110901E0
1.308049958E0,3.387455750E0,-1.020622604E1,5.617218933E0
1.318028958E0,2.730471954E0,-1.016625916E1,6.386918335E0
1.328007958E0,2.547402649E0,-9.711504822E0,7.259753265E0
1.337987958E0,2.740950165E0,-8.832532654E0,7.750283203E0
1.347966958E0,3.297043762E0,-7.788603516E0,7.162605286E0
1.357945958E0,3.301983490E0,-7.394473114E0,5.216202850E0
1.367955958E0,2.372266846E0,-8.251441040E0,2.550995178E0
1.377934958E0,1.623374176E0,-9.476493530E0,9.993218994E-1
1.387913958E0,1.028062134E0,-1.097368011E1,1.503473511E0
1.397893958E0,3.682342529E-2,-1.329340622E1,2.769241333E0
1.407872958E0,-6.601272583E-1,-1.457414291E1,3.337010651E0
1.417882958E0,-7.981402588E-1,-1.466680023E1,3.013533325E0
1.427861958E0,-8.095166016E-1,-1.550954773E1,2.308200073E0
1.437840958E0,-7.273374939E-1,-1.539952652E1,2.649640045E0
1.447819958E0,-1.195264435E0,-1.307815384E1,4.209546204E0
1.457799958E0,-1.216220856E0,-9.869725800E0,4.670886841E0
1.467778958E0,-5.029541016E-1,-7.190297699E0,4.081712036E0
1.477788958E0,-6.719526672E-1,-5.533243561E0,3.102149048E0
1.487767958E0,-1.599124603E0,-5.098547516E0,1.187330933E0
1.497746958E0,-2.303410034E0,-6.087091827E0,-9.837542725E-1
1.507725958E0,-2.838247833E0,-7.802823944E0,-2.851420441E0
1.517705958E0,-3.055595856E0,-9.294771423E0,-2.542762299E0
1.527714958E0,-2.647694092E0,-1.074016571E1,6.908134460E-1
1.537694958E0,-2.007625122E0,-1.245290405E1,3.926484833E0
1.547673958E0,-1.278940430E0,-1.375878845E1,6.088888092E0
1.557652958E0,-1.456471252E0,-1.465228043E1,7.776179352E0
1.567631958E0,-1.742825775E0,-1.267414398E1,7.713010712E0
1.577611958E0,-1.325643311E0,-8.562943268E0,5.563780060E0
1.587620958E0,-2.045496368E0,-6.660100250E0,3.505709839E0
1.597600958E0,-2.881507874E0,-7.057224426E0,2.703078918E0
1.607579958E0,-1.873803406E0,-7.670050049E0,2.671195221E0
1.617558958E0,-1.490001526E0,-8.196355591E0,2.427801361E0
1.627537958E0,-1.416055298E0,-8.337362366E0,2.164798279E0
1.637547958E0,-1.028062134E0,-8.552015991E0,2.066901855E0
1.647526958E0,-5.090913391E-1,-8.683891754E0,2.566113739E0
1.657506958E0,-2.754272461E-2,-8.681496735E0,3.448828125E0
1.667485958E0,2.237846375E-1,-8.690777435E0,4.019142151E0
1.677464958E0,2.420466614E-1,-8.916957092E0,3.622317352E0
1.687443958E0,-1.561253357E-1,-9.092242584E0,3.564387817E0
1.697453958E0,-5.942642212E-2,-9.304501190E0,3.884571991E0
1.707432958E0,4.041595459E-3,-9.516161041E0,3.922892303E0
1.717412958E0,1.121168518E-1,-9.512418823E0,3.873495026E0
1.727391958E0,3.903881836E-1,-9.121132507E0,3.791166229E0
1.737370958E0,4.924758911E-1,-8.796008606E0,3.643423462E0
1.747380958E0,3.396437073E-1,-8.576714630E0,3.595074005E0
1.757359958E0,-4.101470947E-2,-8.384065247E0,3.689826965E0
1.767338958E0,-3.764671326E-1,-8.358318787E0,3.961811371E0
1.777318958E0,-4.564009094E-1,-8.537945251E0,4.298461304E0
1.787297958E0,-7.875123596E-1,-8.521778870E0,4.505031738E0
1.797276958E0,-1.096619568E0,-8.120762787E0,4.518354034E0
1.807286958E0,-8.907975769E-1,-8.316106567E0,4.438869324E0
1.817265958E0,-7.464976501E-1,-8.442443848E0,4.225413208E0
1.827244958E0,-6.334826660E-1,-8.562194824E0,4.049978027E0
1.837224958E0,-7.228468323E-1,-8.303383026E0,3.776047668E0
1.847203958E0,-7.607180786E-1,-7.719746704E0,3.612587585E0
1.857213958E0,-9.753717041E-1,-7.084318085E0,3.587888947E0
1.867192958E0,-1.498084717E0,-6.626420288E0,3.583398285E0
1.877171958E0,-2.041754150E0,-6.362369385E0,3.597169647E0
1.887150958E0,-2.497855682E0,-6.384074249E0,3.512445831E0
1.897130958E0,-2.689906311E0,-6.719077606E0,3.574566650E0
1.907139958E0,-2.530038757E0,-7.340285797E0,3.707041168E0
1.917119958E0,-2.104324036E0,-8.002209320E0,3.856879578E0
1.927098958E0,-1.660496979E0,-8.295299835E0,3.918850708E0
1.937077958E0,-1.054107971E0,-8.198900299E0,4.016148376E0
1.947056958E0,-3.165916443E-1,-8.187523956E0,3.855382690E0
1.957036958E0,2.264790344E-1,-8.678952026E0,3.423979797E0
1.967045958E0,2.002835083E-1,-9.497899017E0,3.242257690E0
1.977025958E0,-3.769161987E-1,-1.046623535E1,3.361110535E0
1.987004958E0,-1.234782257E0,-1.168709656E1,3.514691162E0
1.996983958E0,-1.900148621E0,-1.233165619E1,3.646417236E0
2.006962958E0,-1.959275665E0,-1.183962936E1,3.737128601E0
2.016972958E0,-1.759291534E0,-1.087353836E1,3.871549072E0
2.026951958E0,-1.428629150E0,-1.003677841E1,3.980073395E0
2.036931958E0,-9.096583557E-1,-9.525292053E0,4.181255035E0
2.046910958E0,-3.727249146E-1,-9.373807068E0,4.345912628E0
2.056869250E0,2.032772827E-1,-9.271419983E0,4.167783051E0
2.066848250E0,1.033151550E0,-8.988358612E0,3.534300385E0
2.076858250E0,1.860331421E0,-8.782686310E0,2.816842346E0
2.086837250E0,2.272723846E0,-8.614436188E0,2.125579834E0
2.096817250E0,2.252066803E0,-8.989406433E0,1.876348114E0
2.106796250E0,1.772164764E0,-1.033226395E1,2.031575317E0
2.116775250E0,1.027613068E0,-1.158231445E1,2.023342438E0
2.126785250E0,-8.532257080E-3,-1.253987320E1,2.058369598E0
2.136764250E0,-1.028361511E0,-1.397643585E1,2.336042175E0
2.146743250E0,-1.287921753E0,-1.560924042E1,2.684966583E0
2.156723250E0,-1.838027802E0,-1.594484253E1,2.433190155E0
2.166702250E0,-2.060614929E0,-1.529279846E1,2.462080078E0
2.176681250E0,-1.481918335E0,-1.374037674E1,2.470612335E0
2.186691250E0,-6.500981140E-1,-1.172841064E1,2.487078094E0
2.196670250E0,1.944456482E-1,-9.813592529E0,2.183060303E0
2.206649250E0,5.216651917E-1,-8.031847687E0,1.705702972E0
2.216629250E0,4.453239441E-1,-6.571185150E0,1.789079590E0
2.226608250E0,4.430786133E-1,-5.430257721E0,1.779649200E0
2.236618250E0,8.243357849E-1,-4.696483612E0,1.591191101E0
2.246597250E0,1.377585297E0,-4.766388245E0,1.738933868E0
2.256576250E0,1.547931061E0,-5.397176514E0,2.614463196E0
2.266555250E0,1.204994202E0,-6.384523315E0,3.248993683E0
2.276535250E0,8.439450073E-1,-7.655829620E0,3.236719208E0
2.286514250E0,2.634521484E-1,-8.933572540E0,3.015329590E0
2.296524250E0,-2.001338196E-1,-9.919572144E0,3.008743286E0
2.306503250E0,-3.351530457E-1,-1.046473846E1,3.041824493E0
2.316482250E0,-3.439846802E-1,-1.055814423E1,2.941083984E0
2.326461250E0,-3.079096985E-1,-1.014575180E1,2.681523743E0
2.336441250E0,-2.472857666E-1,-9.547146606E0,2.463277588E0
2.346450250E0,-1.360670471E-1,-8.926387482E0,2.285597076E0
2.356430250E0,-2.080673218E-2,-8.412655792E0,2.253114624E0
2.366409250E0,8.068222046E-2,-7.938441925E0,2.448608093E0
2.376388250E0,1.681004333E-1,-7.466024323E0,2.778671722E0
2.386367250E0,2.793191528E-1,-7.067852325E0,3.090024261E0
2.396377250E0,5.179229736E-1,-6.694229279E0,3.290008392E0
2.406356250E0,8.005352783E-1,-6.472689972E0,3.331472168E0
2.416336250E0,1.123114471E0,-6.365961914E0,3.377426605E0
2.426315250E0,1.596729584E0,-6.251450043E0,3.749702454E0
2.436294250E0,2.342029724E0,-6.271059265E0,4.238436127E0
2.446273250E0,3.091970215E0,-6.603368225E0,4.518503723E0
2.456283250E0,3.991599426E0,-7.216642914E0,4.545896759E0
2.466262250E0,4.888683929E0,-8.233927460E0,4.688999176E0
2.476242250E0,5.433251495E0,-9.605525208E0,5.106481018E0
2.486221250E0,5.693410492E0,-1.080019089E1,5.731730804E0
2.496200250E0,5.889951782E0,-1.118848343E1,6.575226746E0
2.506210250E0,5.208718414E0,-1.027193939E1,7.056925049E0
2.516189250E0,3.944297791E0,-8.986712036E0,6.812633057E0
2.526168250E0,3.216211853E0,-7.595804443E0,6.243965607E0
2.536148250E0,2.655028839E0,-6.756350098E0,5.581443329E0
2.546127250E0,2.227966919E0,-7.396568756E0,4.666246490E0
2.556106250E0,1.750609589E0,-8.627459106E0,3.399430847E0
2.566116250E0,8.331674194E-1,-9.907896423E0,2.426753540E0
2.576095250E0,-1.559756470E-1,-1.202554276E1,2.592309265E0
2.586074250E0,-1.920506287E-1,-1.515134262E1,2.871778107E0
2.596054250E0,2.844085693E-3,-1.711600708E1,1.354084167E0
2.606033250E0,3.143463135E-3,-1.857038269E1,7.955955505E-1
2.616043250E0,-5.219645691E-1,-1.795456329E1,2.473905487E0
2.626022250E0,-8.171507263E-1,-1.323862015E1,3.323688354E0
2.636001250E0,-1.311572571E0,-8.074658661E0,2.889141998E0
2.645980250E0,-1.946552124E0,-4.538861389E0,2.628983002E0
2.655960250E0,-2.959046631E0,-2.692301331E0,2.997666321E0
2.665939250E0,-4.249812469E0,-3.103346558E0,2.726580048E0
2.675949250E0,-5.132377167E0,-4.792583771E0,1.936522980E0
2.685928250E0,-5.342091064E0,-6.839577026E0,7.439529419E-1
2.695907250E0,-4.739144897E0,-1.001477417E1,4.722679138E-1
2.705886250E0,-2.703977051E0,-1.375295059E1,1.437311096E0
2.715866250E0,-3.808081055E-1,-1.658775558E1,2.856659546E0
2.725876250E0,5.309458923E-1,-1.729533417E1,4.313729553E0
2.735855250E0,-3.502716064E-2,-1.466470459E1,5.208269348E0
2.745834250E0,-5.676196289E-1,-1.021206390E1,4.452490997E0
2.755813250E0,-8.086184692E-1,-7.375312958E0,3.893703003E0
2.765793250E0,-1.368154907E0,-6.241720276E0,4.007616119E0
2.775772250E0,-1.844314728E0,-6.200705566E0,4.008813629E0
2.785782250E0,-2.062560883E0,-6.806495819E0,3.679199066E0
2.795761250E0,-1.768123169E0,-7.518115997E0,3.209026794E0
2.805740250E0,-1.262923737E0,-8.224048004E0,2.828667755E0
2.815719250E0,-5.159770203E-1,-8.962761841E0,2.879561920E0
2.825699250E0,1.872605896E-1,-9.556576996E0,3.059038696E0
2.835708250E0,4.164340210E-1,-9.818083191E0,2.972967682E0
2.845688250E0,4.327500916E-1,-9.968819733E0,3.381168823E0
2.855667250E0,2.043251038E-1,-9.829309845E0,3.215613098E0
2.865646250E0,7.035369873E-3,-9.389075317E0,3.213218079E0
2.875625250E0,-2.046244812E-1,-9.063801727E0,3.344644775E0
2.885635250E0,-4.263134766E-1,-8.872948608E0,3.062481537E0
2.895614250E0,-4.240681458E-1,-8.986113281E0,2.844983826E0
2.905594250E0,-4.858895874E-1,-9.104816437E0,2.777623901E0
2.915573250E0,-7.873626709E-1,-9.152716827E0,2.695744171E0
2.925552250E0,-1.082698517E0,-9.016350403E0,2.671344910E0
2.935531250E0,-1.346000977E0,-8.966054993E0,2.887495422E0
2.945541250E0,-1.794318695E0,-8.914861450E0,3.332220612E0
2.955520250E0,-2.343227234E0,-8.748557281E0,3.964954834E0
2.965500250E0,-2.701132965E0,-8.507708130E0,4.558919678E0
2.975479250E0,-2.619851990E0,-8.275989990E0,4.881648560E0
2.985458250E0,-2.247276764E0,-8.044271851E0,4.791386261E0
2.995468250E0,-1.901944885E0,-7.739804993E0,4.431833954E0
3.005447250E0,-1.624721375E0,-7.329508209E0,4.078119507E0
3.015426250E0,-1.215771790E0,-6.890171814E0,3.866459656E0
3.025406250E0,-9.000782776E-1,-6.708449707E0,3.761677551E0
3.035385250E0,-8.961863708E-1,-6.957232361E0,3.692671051E0
3.045364250E0,-1.035696259E0,-7.437134399E0,3.647764435E0
3.055378500E0,-9.193881226E-1,-7.931107178E0,3.564238129E0
3.065357500E0,-5.780978394E-1,-8.237370300E0,3.566184082E0
3.075336500E0,-1.426533508E-1,-8.292156372E0,3.731141052E0
3.085316500E0,2.404000854E-1,-8.218060455E0,4.093088379E0
3.095295500E0,5.560935974E-1,-8.039481812E0,4.424199829E0
3.105305500E0,1.038839722E0,-8.089627533E0,4.337979126E0
3.115284500E0,1.251846771E0,-8.340356140E0,3.955225067E0
3.125263500E0,1.056502991E0,-8.708590393E0,3.783831482E0
3.135242500E0,1.128652954E-1,-9.680219879E0,3.641028442E0
3.145222500E0,-1.368005219E0,-1.112082413E1,3.537443848E0
3.155201500E0,-2.436782684E0,-1.246413071E1,3.355572052E0
3.165211500E0,-2.921474762E0,-1.336046677E1,3.197500763E0
3.175190500E0,-3.155288544E0,-1.359877121E1,3.124602356E0
3.185169500E0,-3.181484070E0,-1.290182053E1,2.933449860E0
3.195148500E0,-2.697989502E0,-1.208751389E1,2.746788025E0
3.205128500E0,-1.809137878E0,-1.142574005E1,2.627037048E0
3.215137500E0,-9.156459045E-1,-1.092039093E1,2.588117981E0
3.225117500E0,9.026229858E-2,-1.043510010E1,2.380799103E0
3.235096500E0,1.136137390E0,-9.542805634E0,2.247576141E0
3.245075500E0,1.909878387E0,-8.318202209E0,1.847308502E0
3.255054500E0,2.264790344E0,-7.179370422E0,1.309177551E0
3.265034500E0,2.603086853E0,-6.564000092E0,1.199156342E0
3.275043500E0,2.369871826E0,-6.486311646E0,1.102158051E0
3.285023500E0,1.251248016E0,-6.737489319E0,1.096918945E0
3.295002500E0,-3.429368591E-1,-7.850724335E0,1.496737518E0
3.304981500E0,-1.431173859E0,-9.599537659E0,2.000889130E0
3.314960500E0,-1.857637024E0,-1.201895645E1,2.201472015E0
3.324970500E0,-2.542313232E0,-1.452489532E1,2.282004547E0
3.334949500E0,-3.088976440E0,-1.623538834E1,2.602637787E0
3.344929500E0,-3.308869171E0,-1.625859009E1,2.720742188E0
3.354908500E0,-2.878514099E0,-1.499656448E1,2.608176270E0
3.364887500E0,-1.824106750E0,-1.254645950E1,2.434986420E0
3.374897500E0,-4.484674072E-1,-9.727970581E0,2.190544739E0
3.384876500E0,5.438191223E-1,-7.552544403E0,1.885179749E0
3.394855500E0,1.197958832E0,-5.833369446E0,1.843416595E0
3.404835500E0,1.701960754E0,-4.912933502E0,1.745370483E0
3.414814500E0,2.202220459E0,-5.566324768E0,1.698368225E0
3.424793500E0,2.072440338E0,-6.659800873E0,2.337089996E0
3.434803500E0,1.454974365E0,-7.946525116E0,2.930456085E0
3.444782500E0,8.722361755E-1,-9.268875275E0,3.119363251E0
3.454761500E0,4.727169800E-1,-1.026161087E1,3.304228821E0
3.464741500E0,2.062710571E-1,-1.089748856E1,3.125500488E0
3.474720500E0,6.990463257E-2,-1.126512405E1,2.824925537E0
3.484730500E0,1.017883301E-1,-1.087817871E1,2.440973969E0
3.494709500E0,1.287322998E-1,-9.876910858E0,2.140997772E0
3.504688500E0,-7.080276489E-2,-8.778195648E0,2.018702087E0
3.514667500E0,-2.839595032E-1,-7.956703949E0,2.015858002E0
3.524647500E0,-2.555186462E-1,-7.496261444E0,2.300715637E0
3.534626500E0,6.361770630E-2,-7.221582642E0,2.750081177E0
3.544636500E0,6.156697083E-1,-6.931785278E0,3.250041504E0
3.554615500E0,1.245859222E0,-6.465205536E0,3.519630890E0
3.564594500E0,1.922152863E0,-6.124813385E0,3.878285065E0
3.574573500E0,2.527344360E0,-5.883964233E0,4.346960449E0
3.584553500E0,3.068618774E0,-5.719606018E0,4.791685638E0
3.594562500E0,3.644471283E0,-5.882467346E0,5.223387909E0
3.604542500E0,4.199966125E0,-6.455625458E0,5.393134918E0
3.614521500E0,4.509372711E0,-7.204368439E0,5.008285217E0
3.624500500E0,4.680766296E0,-7.962990875E0,4.537214813E0
3.634479500E0,5.017416229E0,-8.893306274E0,4.493805084E0
3.644459500E0,5.496569824E0,-9.959239655E0,4.905000000E0
3.654468500E0,5.798491974E0,-1.057401123E1,5.693560181E0
3.664448500E0,5.266198883E0,-1.005968079E1,6.291267242E0
3.674427500E0,3.867058411E0,-8.953181763E0,6.335126038E0
3.684406500E0,2.523153076E0,-8.052205353E0,6.061045990E0
