,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
9880,50.207033,-0.5458779931000001,-6.572083472999999,-2.8323407169999997
9881,50.213014,-0.8667010069,-6.145915985,-2.954444885
9882,50.218019,-0.9074024558,-5.942408562000001,-3.169923067
9883,50.223024,-0.85473001,-5.815515995,-3.397372246
9884,50.227968,-0.9576807022,-5.784391403,-3.766079187
9885,50.23401,-0.8427590131999999,-5.942408562000001,-4.407725333999999
9886,50.239015,-0.5961562395000001,-6.275202751,-4.788403511
9887,50.24402,-0.13168109949999998,-6.806715487999999,-5.178658485
9888,50.249025,0.4046200812,-7.663839817,-5.5042696
9889,50.25403,0.85473001,-8.46589756,-5.75805521
9890,50.259035,1.41018486,-9.306262016,-5.7748146060000005
9891,50.26404,1.82198751,-10.16338634,-5.655104637000001
9892,50.269044,1.8267759080000001,-11.03008747,-5.382165432000001
9893,50.274049,1.659181833,-11.77468395,-4.802768707
9894,50.279054,1.41018486,-12.05001736,-4.137180328
9895,50.284059,1.1204863790000001,-11.70525169,-3.730166197
9896,50.29004,0.7757213712000001,-11.0037508,-3.433285236
9897,50.295045,0.4070142806,-10.86249352,-3.2944214339999998
9898,50.301027,-0.15562310810000002,-11.41555405,-3.055001259
9899,50.305971,-0.586579442,-12.2654953,-2.985569477
9900,50.311037,-0.6344634295,-13.223176,-3.337517262
9901,50.317018,-0.3758896589,-14.25507736,-4.553771496
9902,50.322023,0.1029506698,-14.69800377,-5.576095581000001
9903,50.328004,0.5937620401,-14.83447361,-6.43321991
9904,50.333009,0.8140285611,-14.65969658,-6.720524311
9905,50.337831,1.027112484,-13.87200451,-6.411672115
9906,50.343019,0.9840168953,-13.62300777,-6.052541732999999
9907,50.348024,0.7086837292,-13.10825443,-5.1547164919999995
9908,50.353029,0.36152446270000005,-12.47139645,-4.187458992
9909,50.358033,0.2059013397,-11.84411621,-3.2513258460000003
9910,50.364015,0.6607996821000001,-10.99656868,-2.652775526
9911,50.36902,1.44849205,-10.14423275,-2.6216509340000003
9912,50.374025,2.468421936,-9.411606789,-2.578555346
9913,50.379029,3.643975019,-8.700529099,-2.363077164
9914,50.384034,5.111620426,-7.769184589,-1.9321208
9915,50.390016,6.358999729,-7.273584842999999,-1.455674648
9916,50.395021,6.670246124,-7.644686222000001,-0.8954314590000001
9917,50.400026,7.046135426,-8.74601841,-0.9385270476
9918,50.40503,6.943184852999999,-10.67335129,-1.163581967
9919,50.410035,6.631938934,-13.12501335,-0.7924807668000001
9920,50.41504,6.31590414,-15.44020653,0.0191536136
9921,50.420045,5.35343504,-17.44654846,1.103726983
9922,50.42505,4.833893299,-19.08418083,1.9728221890000002
9923,50.430055,4.343081951,-19.87426758,1.7884687190000002
9924,50.43506,2.53067112,-20.55422211,1.091755986
9925,50.440003,-0.007182605098999999,-20.76251793,-0.4525041282
9926,50.445008,-2.135627985,-20.41296387,-2.588132143
9927,50.450013,-3.912125587,-19.86469078,-4.288015366000001
9928,50.455018,-4.750096321,-18.88306808,-5.116408825
9929,50.461,-4.94402647,-17.02995682,-4.225766182
9930,50.466004,-4.355052948,-14.65251446,-1.484405041
9931,50.471009,-4.620809078,-12.88319969,-0.4094084799
9932,50.476014,-4.94402647,-11.14979744,-0.1244984865
9933,50.481019,-5.525817394,-9.416395187,0.07661445438999999
9934,50.486024,-4.960785866,-7.991845131,0.6440402865
9935,50.491029,-4.544194698,-7.426813602,2.260126352
9936,50.496034,-4.599261284,-7.120356083,2.978386879
9937,50.501038,-4.563348293,-6.311115742,1.261744261
9938,50.506043,-5.051765442,-6.5026516910000005,0.6488286853
9939,50.511048,-5.849034786,-6.7660140989999995,0.4596867263
9940,50.516053,-6.224924564,-6.485892296,-0.6440402865
9941,50.521058,-5.532999992000001,-6.016628742000001,-2.923320293
9942,50.526002,-4.13239193,-5.528211594,-4.400542736
9943,50.531007,-2.645592928,-5.279214859,-4.419696331
9944,50.536012,-1.302445769,-5.128379822,-4.197035789
9945,50.541016,0.059855043889999994,-5.212177276999999,-3.770867586
9946,50.546021,1.278503656,-4.86741209,-4.3813891410000005
9947,50.551026,1.989581585,-4.572925091,-5.111620426
9948,50.556031,2.8275523189999996,-4.304774761,-5.535394192
9949,50.561036,3.485957623,-4.307168961,-5.1547164919999995
9950,50.566041,3.6750996110000003,-4.469974518,-4.05577755
9951,50.571046,3.3901896480000002,-4.661510944,-2.813186884
9952,50.57605,3.1627404689999996,-4.991910458,-1.927332401
9953,50.581055,2.987963676,-5.35343504,-1.321599364
9954,50.585999,2.923320293,-5.688623428,-0.8427590131999999
9955,50.591004,2.810792685,-5.966350555,-0.538695395
