"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.275963600E-2,-1.545253634E0,2.997698784E0,-1.450048387E-1
6.526625000E-2,-1.521818519E0,3.010481596E0,-1.290263534E-1
6.777286500E-2,-1.489861488E0,3.050960541E0,-9.174319357E-2
7.027947900E-2,-1.447252274E0,3.111678839E0,-3.102491237E-2
7.278609400E-2,-1.407838583E0,3.186245203E0,4.034570232E-2
7.529270800E-2,-1.369490266E0,3.278920412E0,1.211702600E-1
7.779932300E-2,-1.326880932E0,3.354552031E0,1.989322603E-1
8.030593800E-2,-1.292793393E0,3.423792124E0,2.862813771E-1
8.257947900E-2,-1.267227888E0,3.488771200E0,3.640433848E-1
8.508609400E-2,-1.252314568E0,3.530182123E0,4.407401681E-1
8.759276100E-2,-1.240730166E0,3.551486969E0,5.163717270E-1
9.009937500E-2,-1.234338760E0,3.544030190E0,5.813509226E-1
9.260599000E-2,-1.236469269E0,3.514203787E0,6.346125603E-1
9.511260400E-2,-1.256575465E0,3.463205814E0,6.750914454E-1
9.761921900E-2,-1.282141089E0,3.402487516E0,7.102441192E-1
1.001258330E-1,-1.315163374E0,3.335377693E0,7.399374843E-1
1.026324480E-1,-1.349250793E0,3.252289534E0,7.623074055E-1
1.051390630E-1,-1.391860127E0,3.175592899E0,7.782858610E-1
1.076456770E-1,-1.434469461E0,3.107417822E0,7.857425213E-1
1.101522920E-1,-1.485600591E0,3.045634270E0,7.889382243E-1
1.124232290E-1,-1.538862228E0,2.982785702E0,7.889382243E-1
1.149298440E-1,-1.588928223E0,2.906088829E0,7.761554122E-1
1.174365110E-1,-1.647516012E0,2.832720995E0,7.559159994E-1
1.199431250E-1,-1.713560462E0,2.766676426E0,7.378070354E-1
1.224497400E-1,-1.781735420E0,2.716610432E0,7.218285203E-1
1.249563540E-1,-1.846714616E0,2.663348913E0,6.985265613E-1
1.274629690E-1,-1.915821552E0,2.602630615E0,6.718957424E-1
1.299695830E-1,-1.979735613E0,2.547238350E0,6.537867785E-1
1.324761980E-1,-2.039388657E0,2.487585306E0,6.239602566E-1
1.349828130E-1,-2.095845938E0,2.418345213E0,5.962641835E-1
1.374894270E-1,-2.153368473E0,2.355496407E0,5.781552196E-1
1.399960420E-1,-2.211956263E0,2.294778347E0,5.611115098E-1
1.422669270E-1,-2.263087511E0,2.236323595E0,5.376763940E-1
1.447735420E-1,-2.312088251E0,2.169214010E0,5.163717270E-1
1.472802080E-1,-2.353632450E0,2.096778154E0,4.971975088E-1
