,Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
17619,90.01202058,0.004886921961,-0.130114302,0.00122173049
17620,90.01702558,0.01893682219,-0.1514945775,-0.005497787148
17621,90.02203058,0.01893682219,-0.1557706445,-0.005497787148
17622,90.02703558,0.020158553500000002,-0.1343903542,-0.0109955743
17623,90.03204058,0.005497787148,-0.1075122803,-0.01466076635
17624,90.03692558,-0.01832595654,-0.06414084882,-0.008552113548
17625,90.04205258,-0.03848451003,-0.04031710699,-0.009773843922
17626,90.04699658,-0.06597344577,-0.005497787148,-0.007330383174
17627,90.05200158,-0.09407325089,0.021380282940000002,-0.007330383174
17628,90.05804358,-0.1087340117,0.03787364438,0.0
17629,90.06402558,-0.1032362282,0.04031710699,0.007941247895
17630,90.06903058,-0.09773843735,0.030543262139999996,0.01466076635
17631,90.07501158,-0.07635815442,-0.01343903504,0.010384709570000001
17632,90.08001658,-0.04948008433,-0.06414084882,0.006719517522
17633,90.08502158,-0.022602014240000003,-0.12889257070000001,-0.00244346098
17634,90.08984358,0.020158553500000002,-0.1844813079,-0.011606439950000002
17635,90.09600758,0.0726929605,-0.2345722616,-0.02076941915
17636,90.10082958,0.1215621829,-0.2632829249,-0.015882495790000003
17637,90.10583458,0.12400564550000001,-0.2571742535,-0.011606439950000002
17638,90.11102258,0.11545353380000001,-0.2364048511,-0.007330383174
17639,90.11700358,0.08246681094,-0.1973094791,-0.00244346098
17640,90.12200858,0.054367005829999995,-0.1588249654,0.005497787148
17641,90.12701358,0.01343903504,-0.1075122803,0.004276056774
17642,90.13201858,-0.028099801389999998,-0.06047565863,0.0018325957939999999
17643,90.13702358,-0.06230825557999999,-0.006108652335,0.00244346098
17644,90.14202858,-0.08857546002,0.04825835302,0.004276056774
17645,90.14703258,-0.10812314599999999,0.08552113175,0.0006108652451
17646,90.15203758,-0.1172861308,0.10995574300000001,0.009162978269
17647,90.15704258,-0.11239920560000001,0.1050688252,0.007330383174
17648,90.16204758,-0.1050688252,0.07819075137,0.006108652335
17649,90.16705258,-0.07819075137,0.03604105115,0.0006108652451
17650,90.17199658,-0.05070181563,0.009773843922,-0.0006108652451
17651,90.17700158,-0.01649336144,-0.011606439950000002,-0.008552113548
17652,90.18200658,0.01832595654,-0.02382374369,-0.003665191587
17653,90.18701058,0.04337143153,-0.03359758854,-0.010384709570000001
17654,90.19201558,0.05192354694,-0.03726277873,-0.008552113548
17655,90.19702058,0.053145274519999994,-0.042760565880000004,-0.007941247895
17656,90.20202558,0.051312681289999995,-0.04703662544,-0.003054326167
17657,90.20703058,0.04764748737,-0.050090949979999994,-0.003665191587
