"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-3.764222260E0,3.634591827E0,7.449109497E0
9.857000005E-3,-3.747307434E0,3.582799530E0,7.272027740E0
1.971400000E-2,-3.577261047E0,3.749702454E0,7.304959259E0
2.954100000E-2,-3.354374542E0,3.866609344E0,7.395970001E0
3.939800000E-2,-3.221450958E0,3.890559540E0,7.841593323E0
4.925500001E-2,-3.198099518E0,3.821553040E0,8.566086731E0
5.908200000E-2,-3.363505554E0,3.723955994E0,9.197623444E0
6.893900000E-2,-3.515439606E0,3.608246613E0,9.281598816E0
7.879600000E-2,-3.619473267E0,3.459456024E0,8.998687134E0
8.862300000E-2,-3.580254822E0,3.589086456E0,8.442144470E0
9.848000000E-2,-3.564986572E0,3.711681519E0,8.106841736E0
1.083370000E-1,-3.401825867E0,3.661236420E0,8.115823059E0
1.181640000E-1,-3.269201660E0,3.590134277E0,8.329578552E0
1.280210000E-1,-3.242407379E0,3.603456573E0,8.442144470E0
1.378480000E-1,-3.149450684E0,3.666325836E0,8.386011200E0
1.477050000E-1,-3.296744385E0,3.871698761E0,8.277786255E0
1.575196667E-1,-3.426225128E0,3.900588684E0,8.073610840E0
1.673466667E-1,-3.422033844E0,3.865112457E0,8.254883881E0
1.772036667E-1,-3.318898315E0,3.763324127E0,8.278235321E0
1.870606667E-1,-3.312312012E0,3.844006348E0,8.239615631E0
1.968876667E-1,-3.373834076E0,3.904181213E0,8.242609406E0
2.067446667E-1,-3.422782288E0,3.876788177E0,8.355474701E0
2.165716667E-1,-3.489992523E0,3.871998138E0,8.403375092E0
2.264286667E-1,-3.546874237E0,3.871399384E0,8.385861511E0
2.362856667E-1,-3.571872253E0,3.771706696E0,8.282576294E0
2.461126667E-1,-3.470832367E0,3.688330078E0,8.123906250E0
2.559696667E-1,-3.391796722E0,3.733835449E0,8.156837769E0
2.657966667E-1,-3.754193115E0,3.801943817E0,8.130043488E0
2.756536667E-1,-4.032464447E0,4.007915497E0,8.111781464E0
2.855106667E-1,-4.134851532E0,4.138893127E0,8.435258789E0
2.953376667E-1,-4.185446320E0,4.308640137E0,8.599467316E0
3.051946667E-1,-4.326752472E0,4.515210571E0,8.607550507E0
3.150206667E-1,-4.328698425E0,4.411326599E0,8.078849945E0
3.248786667E-1,-3.420237579E0,3.653153229E0,7.145840149E0
3.347356667E-1,-2.807861023E0,3.365750885E0,6.204597473E0
3.445616667E-1,-3.812122650E0,3.333867188E0,7.866591339E0
3.544196667E-1,-3.183430023E0,3.154540100E0,1.035142410E1
3.642456667E-1,8.196954346E-1,2.945874023E0,1.054467224E1
3.741026667E-1,-2.707569580E0,3.211272125E0,9.496252441E0
3.839606667E-1,-5.623505859E0,3.172053680E0,9.804760895E0
3.937866667E-1,-4.063749390E0,3.187471619E0,7.802973633E0
4.036436667E-1,-3.670068054E0,3.561394043E0,8.402626648E0
4.135016667E-1,-3.327430573E0,4.013603668E0,8.542136536E0
4.233276667E-1,-2.943928070E0,4.529730377E0,8.690627747E0
4.331846667E-1,-3.033591614E0,4.936584320E0,8.506360931E0
4.430426667E-1,-3.309767303E0,4.494254150E0,8.458011475E0
4.528686667E-1,-3.340603180E0,3.763174438E0,8.423134003E0
4.627256667E-1,-3.079096985E0,3.672313385E0,7.582182770E0
4.725836667E-1,-2.673739929E0,3.646267548E0,6.864874420E0
4.824096667E-1,-2.571053467E0,3.388204193E0,6.845714264E0
4.922666667E-1,-2.732717285E0,3.152444458E0,7.231911163E0
5.021246667E-1,-2.982547760E0,3.090173950E0,7.615862732E0
5.119506667E-1,-3.219654694E0,3.196153564E0,7.829468536E0
5.218076667E-1,-3.377725983E0,3.466790771E0,7.745044098E0
5.316656667E-1,-3.406915283E0,3.762725372E0,8.026758270E0
5.414916667E-1,-3.357068939E0,3.942950592E0,8.103249207E0
5.513496667E-1,-3.638633423E0,3.924389191E0,8.028704224E0
5.612066667E-1,-3.934118958E0,3.838018799E0,8.269703064E0
5.710326667E-1,-4.161945190E0,3.894152069E0,8.201594696E0
5.808906667E-1,-4.511468353E0,3.276087341E0,9.162147217E0
5.907476667E-1,-4.655768280E0,3.025059357E0,8.164771271E0
6.005736667E-1,-4.570296021E0,3.485801239E0,7.655380554E0
6.104316667E-1,-4.423750763E0,3.967499542E0,7.842790833E0
6.202886667E-1,-4.185446320E0,4.469405823E0,7.520361328E0
6.301146667E-1,-4.180955658E0,4.252955933E0,7.694299622E0
6.399726667E-1,-4.590653687E0,3.727847900E0,8.194709015E0
6.497986667E-1,-4.327201538E0,3.564836884E0,8.333320770E0
6.596556667E-1,-4.261488190E0,3.920796661E0,8.840017090E0
6.695136667E-1,-4.525988159E0,4.597838745E0,8.937314758E0
6.793396667E-1,-4.808750153E0,4.415368195E0,8.641380157E0
6.891966667E-1,-4.467908936E0,4.027674408E0,8.405470734E0
6.990546667E-1,-4.281396790E0,4.008364563E0,8.158184967E0
7.088806667E-1,-4.343816986E0,4.076472931E0,8.323740692E0
7.187376667E-1,-4.436923370E0,4.035009155E0,8.272098083E0
7.285956667E-1,-4.878954163E0,4.004472656E0,7.813002777E0
7.384216667E-1,-4.956792297E0,4.022285614E0,7.601642303E0
7.482786667E-1,-4.147126007E0,3.905229034E0,8.255931702E0
7.581056667E-1,-3.726500702E0,3.687132568E0,8.532406769E0
7.679626667E-1,-3.614533539E0,3.553310852E0,8.426576843E0
7.778196667E-1,-3.743265839E0,3.678600311E0,8.248746643E0
7.876466667E-1,-3.827091522E0,3.661535797E0,8.040529633E0
7.975036667E-1,-3.785178680E0,3.586392059E0,7.644602966E0
8.073306667E-1,-3.920646973E0,3.629652100E0,7.747888184E0
8.171876667E-1,-4.318220215E0,3.668122101E0,7.882608032E0
8.270146667E-1,-4.283492432E0,3.864962769E0,8.026458893E0
8.368716667E-1,-3.886068878E0,4.044888611E0,8.550219727E0
8.467286667E-1,-3.677702179E0,4.285588074E0,8.855884094E0
8.565556667E-1,-3.805835724E0,4.476590881E0,8.895850983E0
8.664126667E-1,-4.180805969E0,4.427642670E0,8.955876160E0
