"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.013624992E-3,-1.089248620E-2,7.805737108E-2,1.095484942E-2
1.504162500E-2,3.647041740E-3,5.437068641E-2,9.184645489E-3
2.506962500E-2,1.011614408E-2,2.179292217E-2,1.664783433E-2
3.509762499E-2,2.262634411E-2,-4.925858229E-5,1.855678856E-2
4.512562499E-2,3.783402964E-2,-2.394589968E-2,7.885714993E-3
5.515362500E-2,6.194416434E-2,-4.601045698E-2,5.685677286E-3
6.518162499E-2,6.704567373E-2,-5.930057541E-2,9.967553429E-3
7.520962499E-2,6.903745234E-2,-3.946801275E-2,9.811491705E-3
8.523762500E-2,7.769180834E-2,-1.867674664E-2,7.391268387E-3
9.526462499E-2,7.230076939E-2,1.141830441E-2,3.848465160E-3
1.052926250E-1,5.488343164E-2,2.802764252E-2,5.428252276E-3
1.153206250E-1,4.816401005E-2,5.469973385E-2,1.073326916E-2
1.253486250E-1,5.318793654E-2,2.810995653E-2,1.849340275E-2
1.353766250E-1,1.969335787E-2,2.909943163E-1,6.049598008E-2
1.454046250E-1,3.911906853E-2,4.855983332E-2,1.072565988E-1
1.554326250E-1,1.065164804E-1,-1.167196780E-1,6.422524154E-2
1.654606250E-1,1.427849382E-1,-1.798407435E-1,1.761594415E-2
1.754886250E-1,1.391915381E-1,-2.004807740E-1,7.209642790E-3
1.855166250E-1,1.333504170E-1,-2.128605247E-1,1.097679231E-2
1.955446250E-1,1.376916468E-1,-2.352071106E-1,7.071532775E-3
2.055726250E-1,1.385607272E-1,-2.014904022E-1,-5.009958986E-3
2.156006250E-1,9.899361432E-2,-5.138424784E-2,-1.447696332E-2
2.256276250E-1,5.858692527E-2,1.171894595E-1,5.880502053E-3
2.356556250E-1,6.109269336E-2,9.886824340E-2,3.034030460E-2
2.456836250E-1,9.103342891E-2,1.341243088E-2,4.492649809E-2
2.557116250E-1,1.251093745E-1,-6.706456840E-2,4.456164315E-2
2.657396250E-1,1.593468189E-1,-1.542657018E-1,4.533805326E-2
2.757676250E-1,2.127389312E-1,-2.992971838E-1,3.362067789E-2
2.857956250E-1,2.619608343E-1,-4.518193603E-1,-4.842019174E-3
2.958236250E-1,2.300867885E-1,-4.086732268E-1,-3.934273869E-2
3.058516250E-1,1.323257536E-1,-1.109182611E-1,-3.728618845E-2
3.158796250E-1,8.626452088E-2,1.091270223E-1,-3.346774727E-2
3.259076250E-1,1.789805442E-1,1.755575538E-1,-9.141040593E-2
3.359356250E-1,3.911066353E-1,1.906515285E-2,-1.530407518E-1
3.459636250E-1,6.236839890E-1,-6.652090698E-3,-2.797618806E-1
3.559906250E-1,8.124206066E-1,-9.550127387E-2,-3.900042474E-1
3.660186250E-1,1.021305203E0,-1.690462977E-1,-5.341425538E-1
3.760466250E-1,1.229618907E0,-1.939077079E-1,-7.119554281E-1
3.860746250E-1,1.470447302E0,-2.271233648E-1,-9.025723338E-1
3.961026250E-1,1.678448200E0,-2.002829611E-1,-1.062629700E0
4.061306250E-1,1.801467657E0,-3.037191182E-2,-1.131582022E0
4.161586250E-1,1.882315159E0,2.852947116E-1,-1.174601912E0
4.261866250E-1,1.722329378E0,5.331311822E-1,-1.239232540E0
4.362146250E-1,1.440414310E0,5.456429720E-1,-1.289715648E0
4.462426250E-1,1.030169725E0,4.290460944E-1,-1.309612989E0
4.562706250E-1,6.152894497E-1,2.006523609E-1,-1.353882909E0
4.662986250E-1,3.333427608E-1,4.727223516E-2,-1.505046487E0
4.763266250E-1,1.158000305E-1,1.292893440E-1,-1.529537678E0
4.863536250E-1,-7.543420047E-2,1.654027253E-1,-1.381689668E0
4.963816250E-1,-3.770989776E-1,-1.107058302E-2,-1.291437745E0
5.064096250E-1,-7.025144100E-1,-3.885323405E-1,-1.368290305E0
5.164376250E-1,-8.697491884E-1,-8.176413178E-1,-1.658692837E0
5.264656250E-1,-8.443407416E-1,-1.172664642E0,-2.059686184E0
5.364936250E-1,-5.265960693E-1,-1.086710572E0,-2.444012642E0
5.465216250E-1,2.246185541E-1,-6.397172809E-1,-2.541758299E0
5.565496250E-1,8.170451522E-1,-1.385031641E-1,-2.222916126E0
5.665776250E-1,9.632740617E-1,3.445838392E-2,-1.943490863E0
5.766056250E-1,8.850716949E-1,-2.177213132E-2,-1.745672822E0
5.866336250E-1,6.334832311E-1,-1.677659601E-1,-1.505433440E0
5.966616250E-1,4.243414998E-1,-1.453772932E-1,-1.211329341E0
6.066896250E-1,2.655414641E-1,-1.662091538E-2,-1.017820835E0
