"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.966999986E-3,4.040296674E-1,-8.240159154E-1,8.142464757E-1
1.490099996E-2,4.397825003E-1,-8.901785612E-1,8.472018242E-1
2.483600006E-2,2.804120183E-1,-1.291385412E0,8.986160159E-1
3.477000003E-2,-3.214093298E-2,-1.521452665E0,8.086596131E-1
4.470400000E-2,-4.069550335E-1,-1.458042979E0,5.810011625E-1
5.463799997E-2,-7.567815781E-1,-1.147446632E0,2.397006899E-1
6.457199994E-2,-1.030844331E0,-6.441086531E-1,-1.919479072E-1
7.450700004E-2,-1.176113725E0,-2.975597605E-2,-6.408404708E-1
8.444100001E-2,-1.179020524E0,5.096998215E-1,-9.936890602E-1
9.437499999E-2,-1.048308730E0,7.927119732E-1,-1.195791364E0
1.043090000E-1,-8.478728533E-1,8.344354033E-1,-1.228234887E0
1.142430000E-1,-6.237331033E-1,6.824992895E-1,-1.063500881E0
1.241780000E-1,-3.881914616E-1,3.324296772E-1,-7.266687155E-1
1.341120000E-1,-1.862739772E-1,-1.169484034E-1,-3.445242941E-1
1.440460000E-1,-8.979625069E-3,-3.942010403E-1,-4.125149176E-2
1.539799999E-1,1.679628342E-1,-3.189277053E-1,1.482685655E-1
1.639140000E-1,3.404403329E-1,-1.863741875E-1,2.988077402E-1
1.738490000E-1,7.743383646E-1,-1.737871766E-1,4.350732863E-1
1.837830000E-1,1.353572845E0,-2.416040450E-1,5.703746676E-1
1.937170000E-1,1.717039585E0,-3.311587274E-1,7.988985777E-1
2.036510000E-1,1.849112868E0,-4.476526082E-1,1.109173536E0
2.135850000E-1,1.738380432E0,-5.104851127E-1,1.424885154E0
2.235200000E-1,1.429890752E0,-3.997998834E-1,1.724884152E0
2.334540000E-1,9.951075315E-1,4.244754091E-2,2.051137924E0
2.433879999E-1,4.663648605E-1,7.558431625E-1,2.362014055E0
2.533220000E-1,-1.811569035E-1,1.464097381E0,2.451308012E0
2.632560000E-1,-1.006877661E0,1.880037308E0,1.889906287E0
2.731900000E-1,-1.805801153E0,1.575844288E0,9.026605487E-1
2.831250000E-1,-2.234218121E0,1.061095953E0,3.056048453E-1
2.930590000E-1,-2.357619524E0,8.042975664E-1,1.268368959E-1
3.029930000E-1,-2.342134953E0,6.658754945E-1,1.202200055E-1
3.129270000E-1,-2.261857748E0,5.802508593E-1,1.704901457E-1
3.228610000E-1,-2.155806065E0,5.170832872E-1,2.437129617E-1
3.327959999E-1,-2.024828196E0,5.044220090E-1,3.470482230E-1
3.427300000E-1,-1.839659452E0,6.266821027E-1,4.974512756E-1
3.526640000E-1,-1.572005630E0,9.599431157E-1,7.036392093E-1
3.625980000E-1,-1.209584832E0,1.490113735E0,9.318244457E-1
3.725320000E-1,-7.829953432E-1,2.092356682E0,1.131699562E0
3.824670000E-1,-3.738850653E-1,2.559425354E0,1.275590420E0
3.924010000E-1,-5.375246331E-2,2.688101292E0,1.322109103E0
4.023350000E-1,1.340368837E-1,2.369233847E0,1.215708137E0
4.122690000E-1,1.742454767E-1,1.665530205E0,9.950581193E-1
4.222030001E-1,1.285235435E-1,7.629118562E-1,7.254197001E-1
4.321380000E-1,5.379974470E-2,-1.092109606E-1,4.972434342E-1
4.420720000E-1,-1.915249228E-2,-7.292225361E-1,3.475492895E-1
4.520060000E-1,-1.212133095E-1,-1.021707773E0,2.686964571E-1
4.619400000E-1,-2.793797851E-1,-9.616941214E-1,2.366018891E-1
4.718740000E-1,-4.811489284E-1,-5.910753608E-1,2.503077984E-1
4.818080000E-1,-6.425252557E-1,-6.664250791E-2,3.277341425E-1
4.917430000E-1,-5.890129209E-1,3.575521708E-1,4.853648245E-1
5.016770000E-1,-3.369633555E-1,6.347630024E-1,6.743999720E-1
5.116110001E-1,-3.941226006E-2,7.987402081E-1,8.204271793E-1
5.215450000E-1,1.697106063E-1,8.417063355E-1,8.916182518E-1
5.314790000E-1,2.082921863E-1,7.681890726E-1,9.025720358E-1
5.414140000E-1,1.063192189E-1,6.385067105E-1,8.951449990E-1
5.513479999E-1,-8.128669858E-2,4.993628860E-1,9.111588597E-1
5.612820000E-1,-2.892904878E-1,4.304272532E-1,9.626969099E-1
5.712152084E-1,-4.301275313E-1,5.118188858E-1,9.973956347E-1
5.811492084E-1,-4.503478706E-1,7.776125073E-1,9.504664540E-1
5.910842083E-1,-3.239527941E-1,1.125036955E0,7.900964022E-1
6.010182083E-1,-1.031109616E-1,1.419015884E0,5.317910910E-1
6.109522083E-1,1.078198776E-1,1.517538786E0,2.163464129E-1
6.208862084E-1,1.918351501E-1,1.273704290E0,-1.314869225E-1
6.308202083E-1,1.383060217E-1,7.354113460E-1,-4.811237156E-1
6.407542083E-1,1.405810937E-2,1.830341667E-1,-8.166926503E-1
6.506892083E-1,-9.392698854E-2,-1.256863922E-1,-1.137154222E0
6.606232084E-1,-1.502363235E-1,-1.384887397E-1,-1.484253287E0
6.705572084E-1,-1.677047759E-1,1.806513034E-2,-1.825841665E0
