"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.105151825E0,9.555379486E0,1.529070282E0
9.972000000E-3,1.028211823E0,9.602531433E0,1.637744293E0
1.994400000E-2,9.210346985E-1,9.638157349E0,1.682201843E0
2.991700000E-2,8.984317017E-1,9.642648010E0,1.660946045E0
3.988900000E-2,9.583071899E-1,9.667196960E0,1.631157990E0
4.986100000E-2,9.743238831E-1,9.645641785E0,1.636097717E0
5.983400000E-2,9.274713135E-1,9.621841278E0,1.646426239E0
6.980600000E-2,9.403445435E-1,9.634714508E0,1.639989624E0
7.977800000E-2,9.154962158E-1,9.594747620E0,1.636097717E0
8.975100000E-2,9.151968384E-1,9.575587463E0,1.630110168E0
9.972300000E-2,9.252259827E-1,9.594747620E0,1.625320129E0
1.096950000E-1,9.574090576E-1,9.627230072E0,1.617386627E0
1.196680000E-1,9.848020935E-1,9.656868439E0,1.610201569E0
1.296400000E-1,1.010398865E0,9.678423615E0,1.619781647E0
1.396120000E-1,1.021775208E0,9.679321747E0,1.619182892E0
1.495840000E-1,1.031055908E0,9.676627350E0,1.629212036E0
1.595570000E-1,1.061891785E0,9.705966339E0,1.609303436E0
1.695290000E-1,1.067879333E0,9.659113770E0,1.577120361E0
1.795010000E-1,1.067280579E0,9.625583496E0,1.559307404E0
1.894740000E-1,1.086889801E0,9.605375519E0,1.557361450E0
1.994460000E-1,1.098864899E0,9.546248474E0,1.544338531E0
2.094180000E-1,1.152453461E0,9.557026062E0,1.514999542E0
2.193910000E-1,1.202449493E0,9.597142639E0,1.528770905E0
2.293630000E-1,1.198856964E0,9.609716492E0,1.545835419E0
2.393348750E-1,1.167272644E0,9.583820343E0,1.562301178E0
2.493078750E-1,1.153351593E0,9.590406647E0,1.571581879E0
2.592798750E-1,1.169517975E0,9.613309021E0,1.559756470E0
2.692518750E-1,1.217568054E0,9.594747620E0,1.572480011E0
2.792248750E-1,1.252295837E0,9.596543884E0,1.553469543E0
2.891968750E-1,1.281784515E0,9.582173767E0,1.527274017E0
2.991688750E-1,1.322799225E0,9.608818359E0,1.508562927E0
3.091408750E-1,1.341360626E0,9.618248749E0,1.532812500E0
3.191138750E-1,1.367406464E0,9.639654236E0,1.584455109E0
3.290858750E-1,1.359323273E0,9.639504547E0,1.611997833E0
3.390578750E-1,1.308728485E0,9.557924194E0,1.590292969E0
3.490308750E-1,1.244212646E0,9.450447693E0,1.560055847E0
3.590028750E-1,1.188378754E0,9.394913177E0,1.505120087E0
