"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-3.739224243E-1,6.624923401E0,7.928562469E0
9.964999976E-3,-6.325845337E-1,6.286028137E0,7.827372894E0
1.993000001E-2,-7.723937988E-2,6.320456543E0,7.690407715E0
2.989599999E-2,4.370910645E-1,6.564449158E0,7.398664398E0
3.986099997E-2,4.261637878E-1,6.526128845E0,6.709796906E0
4.982600000E-2,8.262817383E-2,6.510261841E0,6.419849854E0
5.979099998E-2,-2.890489197E-1,6.494843903E0,6.867568817E0
6.975700002E-2,-3.878434753E-1,6.450086975E0,7.590415649E0
7.972199999E-2,-2.125579834E-1,6.337371368E0,7.805668030E0
8.968699997E-2,3.213816833E-1,6.171665955E0,7.378606110E0
9.965200000E-2,4.692741394E-1,6.218967590E0,7.034771118E0
1.096170000E-1,6.484515381E-1,6.463558960E0,6.537654877E0
1.195830000E-1,9.678872681E-1,6.653214569E0,5.972130890E0
1.295480000E-1,8.213420105E-1,6.708898773E0,5.463338928E0
1.395130000E-1,-5.388793945E-2,7.020700378E0,5.284760284E0
1.494780000E-1,-4.842430115E-1,6.623426514E0,5.331762543E0
1.594440000E-1,-6.914122009E-1,6.178102570E0,5.837710419E0
1.694090000E-1,-6.643185425E-1,5.645809479E0,6.882088623E0
1.793740000E-1,-5.620811462E-1,5.019362183E0,7.682923279E0
1.893390000E-1,-4.098477173E-1,4.475243683E0,8.193960571E0
1.993050000E-1,-3.174897766E-1,4.160298615E0,8.256680145E0
2.092700000E-1,-1.522334290E-1,4.039799194E0,8.161029053E0
2.192350000E-1,3.851490784E-1,3.999832306E0,8.227640533E0
2.292000000E-1,1.000968475E0,3.971241760E0,7.968229980E0
2.391650000E-1,1.569635925E0,3.901187439E0,7.565717010E0
2.491310000E-1,1.818867645E0,3.737727356E0,7.179520111E0
2.590960000E-1,1.924398193E0,3.543281708E0,6.946754150E0
2.690610000E-1,2.276016998E0,3.388054504E0,6.671027527E0
2.790260000E-1,2.569406891E0,3.372486877E0,6.394851837E0
2.889920000E-1,2.653232574E0,3.395239563E0,6.290369110E0
2.989570000E-1,2.456541595E0,3.384461975E0,6.185287628E0
3.089220000E-1,1.790127411E0,3.476520538E0,6.105503540E0
3.188870000E-1,7.685018921E-1,3.443439331E0,6.612050171E0
3.288530000E-1,6.616241455E-2,3.047961731E0,7.556585999E0
3.388180000E-1,3.038681030E-1,2.530936890E0,8.041427765E0
3.487830000E-1,1.140029297E0,2.335593109E0,8.026907959E0
