"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.075195000E-3,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
4.089355000E-3,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
6.072998000E-3,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
8.087158000E-3,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
1.007080000E-2,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
1.205444300E-2,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
1.403808500E-2,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
1.602172800E-2,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
1.803588800E-2,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
2.005004800E-2,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
2.200317300E-2,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
2.401733300E-2,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
2.600097600E-2,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
2.798461900E-2,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
2.996826100E-2,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
3.195190400E-2,-1.214401498E-1,-3.515372798E-2,4.154531285E-2
3.396606400E-2,-5.454154015E-1,1.066862345E0,6.029396653E-1
3.594970700E-2,-5.683186054E-1,1.081776023E0,5.986786485E-1
3.793334900E-2,-5.896238685E-1,1.088167667E0,5.933523178E-1
3.994750900E-2,-6.061354876E-1,1.084971905E0,5.800365210E-1
4.190063400E-2,-6.167881489E-1,1.085504532E0,5.821670294E-1
4.391479400E-2,-6.279733777E-1,1.072721362E0,5.885586143E-1
4.589843700E-2,-6.370281577E-1,1.059938192E0,5.970807076E-1
4.791259700E-2,-6.418218613E-1,1.006674886E0,5.709817410E-1
4.989624000E-2,-6.631271243E-1,9.182579517E-1,5.629922748E-1
5.187988200E-2,-6.844323874E-1,8.356999755E-1,5.709817410E-1
5.386352500E-2,-6.929545403E-1,7.781757116E-1,5.981460214E-1
5.584716700E-2,-6.982808709E-1,7.275756001E-1,6.237123609E-1
5.783081000E-2,-6.924219131E-1,6.940197945E-1,6.524744630E-1
5.981445300E-2,-6.817692518E-1,6.737797856E-1,6.796387434E-1
6.179809500E-2,-6.711165905E-1,6.604639888E-1,7.068029642E-1
6.381225500E-2,-6.593986750E-1,6.508765817E-1,7.275756001E-1
6.579589800E-2,-6.402239203E-1,6.498113275E-1,7.515440583E-1
6.777954100E-2,-6.269081235E-1,6.482134461E-1,7.680556774E-1
6.976318300E-2,-6.130596995E-1,6.487460732E-1,7.776430249E-1
7.177734300E-2,-5.992112756E-1,6.460828781E-1,7.819041014E-1
7.376098600E-2,-5.869607329E-1,6.396912932E-1,7.717841268E-1
7.577514600E-2,-5.715143681E-1,6.391586661E-1,7.707188129E-1
7.775878900E-2,-5.624596477E-1,6.380934119E-1,7.739146352E-1
7.977294900E-2,-5.475459099E-1,6.370281577E-1,7.803062201E-1
8.175659100E-2,-5.320996046E-1,6.402239203E-1,7.776430249E-1
8.374023400E-2,-5.161206126E-1,6.455502510E-1,7.712514400E-1
8.572387600E-2,-4.932174385E-1,6.460828781E-1,7.632619739E-1
8.773803700E-2,-4.772384763E-1,6.487460732E-1,7.552725077E-1
