"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.381799999E-2,-8.488624096E-1,-7.600876689E-1,3.272956014E-1
2.386799999E-2,-1.155167937E0,-9.997103810E-1,3.774839342E-1
3.391699999E-2,-1.486841440E0,-1.378981829E0,4.024181366E-1
4.396699999E-2,-1.795177460E0,-1.868231773E0,4.111817777E-1
5.401699999E-2,-2.049849987E0,-2.345348835E0,4.289726913E-1
6.406700000E-2,-2.260330439E0,-2.713694096E0,4.503208697E-1
7.411700000E-2,-2.424875736E0,-2.935341358E0,4.584046900E-1
8.416600000E-2,-2.549310207E0,-3.076262712E0,4.458047450E-1
9.421600000E-2,-2.645334959E0,-3.218514681E0,4.072883129E-1
1.042660000E-1,-2.727224827E0,-3.352534533E0,3.754574060E-1
1.143160000E-1,-2.823710442E0,-3.422230959E0,3.893332183E-1
1.243660000E-1,-2.943413258E0,-3.506085157E0,4.426427782E-1
1.344160000E-1,-3.088739634E0,-3.470163822E0,5.676745772E-1
1.444650000E-1,-3.213316917E0,-3.427201748E0,7.369690537E-1
1.545150000E-1,-3.225879908E0,-3.428304434E0,8.676868677E-1
1.645650000E-1,-3.255981207E0,-3.426549673E0,8.837108612E-1
1.746150000E-1,-3.313097477E0,-3.510922909E0,7.149436474E-1
1.846650000E-1,-3.149636984E0,-3.512040138E0,3.464756012E-1
1.947140000E-1,-2.837704182E0,-3.444693089E0,-2.846339718E-2
2.047640000E-1,-2.459589958E0,-3.505448818E0,-1.779556870E-1
2.148140000E-1,-1.946209908E0,-3.629598141E0,-4.526973143E-2
2.248640000E-1,-1.461713552E0,-3.608455420E0,1.438218951E-1
2.349140000E-1,-1.052810073E0,-3.279757023E0,3.269511461E-1
2.449630000E-1,-6.346194148E-1,-2.894610882E0,6.041699648E-1
2.550130000E-1,-1.747959852E-1,-2.211725712E0,9.098736048E-1
2.650660417E-1,3.165870607E-1,-1.000226021E0,9.352481961E-1
2.751160417E-1,7.280730605E-1,-8.437359333E-2,7.812542915E-1
2.851660417E-1,9.067453742E-1,1.474314034E-1,4.318020344E-1
2.952160417E-1,8.241739869E-1,-1.057146564E-1,8.517099172E-2
3.052650417E-1,5.631045699E-1,-5.003189445E-1,-1.506625712E-1
3.153150417E-1,3.955505192E-1,-7.396203279E-1,-3.036849499E-1
3.253650417E-1,5.981574059E-1,-7.428302169E-1,-3.558852971E-1
3.354150417E-1,8.852514625E-1,-7.832265496E-1,-4.048032165E-1
3.454650417E-1,1.081659079E0,-8.221954703E-1,-4.904909730E-1
3.555140417E-1,1.093451619E0,-7.927394509E-1,-5.925729275E-1
3.655640417E-1,1.069397092E0,-3.467206657E-1,-6.766832471E-1
3.756140417E-1,1.117478728E0,1.482654661E-1,-8.309372663E-1
