"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.513980000E-1,4.600144923E-2,-3.611480296E-1,-7.381200790E-1
1.613810000E-1,1.279138625E-1,-3.069036305E-1,-7.502550483E-1
1.713650000E-1,1.467786282E-1,-2.941508293E-1,-7.951671481E-1
1.813540000E-1,1.271055639E-1,-3.398835659E-1,-8.751174212E-1
1.913190000E-1,5.298362672E-2,-5.015043616E-1,-9.879060388E-1
2.013030000E-1,-5.615724251E-2,-7.704910636E-1,-1.095210195E0
2.113080000E-1,-1.458458751E-1,-1.073443294E0,-1.169543028E0
2.212870000E-1,-2.032298446E-1,-1.321123481E0,-1.183190227E0
2.312710000E-1,-1.824585199E-1,-1.444391131E0,-1.123563170E0
2.412630000E-1,-8.389629424E-2,-1.395428538E0,-1.037603498E0
2.512250000E-1,6.780957431E-2,-1.249719739E0,-9.572215676E-1
2.612090000E-1,2.332123816E-1,-1.164595604E0,-9.089379311E-1
2.712170000E-1,3.596996367E-1,-1.148600221E0,-9.533199072E-1
2.811930000E-1,4.101236165E-1,-1.196431994E0,-1.067770362E0
2.911770000E-1,3.996022642E-1,-1.257057071E0,-1.215001345E0
3.011730000E-1,3.735564947E-1,-1.330427766E0,-1.295993805E0
3.111310000E-1,3.195483685E-1,-1.391028166E0,-1.255186439E0
3.210485417E-1,3.016543090E-1,-1.452677727E0,-1.231634498E0
3.310605417E-1,2.791515589E-1,-1.510094285E0,-1.258213282E0
3.410325417E-1,2.208807468E-1,-1.641911626E0,-1.228073835E0
3.510165417E-1,1.496662199E-1,-1.968253255E0,-1.250208378E0
3.610165417E-1,9.231527895E-2,-2.363676548E0,-1.280966520E0
3.710005417E-1,7.353889197E-2,-2.636837959E0,-1.261730790E0
3.809845417E-1,1.120870858E-1,-2.811128616E0,-1.259832025E0
3.909705417E-1,2.225807905E-1,-2.870607853E0,-1.316958785E0
4.009385417E-1,3.885926306E-1,-2.774870872E0,-1.334839702E0
4.109225417E-1,5.206528902E-1,-2.551596880E0,-1.311967492E0
4.209185417E-1,5.417059660E-1,-2.244415283E0,-1.304527164E0
4.309065417E-1,4.944345653E-1,-1.792717576E0,-1.294575453E0
4.408905417E-1,7.023363709E-1,-3.131204844E-1,-1.373154402E0
4.508525417E-1,5.704057813E-1,6.699709296E-1,-1.355178833E0
4.608445417E-1,2.008406967E-1,1.946731806E-1,-1.398269176E0
4.708285417E-1,-5.049166083E-2,-2.752525210E-1,-1.447284937E0
4.808135417E-1,-1.242034659E-1,-4.729969203E-1,-1.504591942E0
4.908035417E-1,-3.833920136E-2,-8.768747449E-1,-1.631045699E0
5.007875417E-1,1.503606737E-1,-1.314694405E0,-1.682253242E0
5.107725417E-1,2.228889018E-1,-1.666477680E0,-1.724321604E0
5.207735417E-1,-2.536004875E-3,-1.886672854E0,-2.002846003E0
5.307575417E-1,-3.691360950E-1,-1.956025124E0,-2.336120129E0
5.407455417E-1,-7.963481545E-1,-1.882973433E0,-2.629571199E0
