"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,2.498349428E0,-2.929305792E0,1.183334160E1
2.171975000E-2,2.816778183E0,-2.646790028E0,8.888473511E0
3.721862500E-2,2.474407434E0,-2.317587137E0,8.018181801E0
5.065506200E-2,2.036268473E0,-2.177526474E0,8.027758598E0
6.172878100E-2,1.895010591E0,-2.106897593E0,7.721300602E0
7.215664000E-2,2.160767078E0,-1.796848416E0,7.340622425E0
8.236107000E-2,2.503137827E0,-1.394622445E0,6.894104004E0
9.246078500E-2,9.923965931E-1,-1.086967587E0,4.995501995E0
1.031996420E-1,1.581370234E0,-8.307880163E-1,6.581660271E0
1.130415710E-1,2.637213230E0,-7.314286232E-1,7.295132637E0
1.228700350E-1,4.383783340E0,-1.264138460E0,7.455543995E0
1.327527670E-1,5.009867191E0,-2.272097349E0,7.540538311E0
1.428246330E-1,3.960009575E0,-2.925714493E0,7.697358608E0
1.527355660E-1,3.384204149E0,-2.857479811E0,8.216899872E0
1.627010330E-1,2.936488390E0,-2.570175409E0,8.778340340E0
1.726747660E-1,3.145981073E0,-2.651578426E0,8.890868187E0
1.826951330E-1,3.587711334E0,-2.902969599E0,8.786720276E0
1.928458160E-1,3.623624325E0,-3.035847664E0,8.336610794E0
2.028406580E-1,3.517082214E0,-3.100491285E0,7.778761387E0
2.127710790E-1,3.495534420E0,-3.167528868E0,7.536946774E0
2.227407890E-1,3.388992548E0,-3.189076662E0,7.602787495E0
2.327221440E-1,3.023876667E0,-2.900575399E0,7.849390507E0
2.427478220E-1,2.698265314E0,-2.603694439E0,8.443152428E0
2.526796610E-1,2.201468468E0,-2.595314741E0,1.872146034E1
2.627090800E-1,1.923741102E0,-1.980004787E0,1.068173122E1
2.727962900E-1,8.822633028E-1,-1.124077678E0,9.047688484E0
2.827183950E-1,1.697489023E0,-2.090138197E0,9.114726067E0
2.927054470E-1,1.741781712E0,-2.618059635E0,8.653841972E0
3.027244730E-1,1.711854219E0,-2.931699991E0,8.297105789E0
3.128704860E-1,1.634042621E0,-3.294421434E0,8.558073997E0
3.227129930E-1,1.493981838E0,-3.567360640E0,9.332598686E0
3.329287460E-1,1.156399369E0,-3.857059002E0,1.039801788E1
3.430046230E-1,7.278373241E-1,-3.924096584E0,1.075954247E1
3.528275610E-1,5.398924947E-1,-3.332728863E0,1.077869606E1
3.627150300E-1,4.620809257E-1,-2.633621931E0,1.061349583E1
3.726407650E-1,4.920084476E-1,-2.395398855E0,1.074517727E1
3.827801320E-1,9.732429981E-1,-2.776076794E0,1.089960289E1
3.928103160E-1,1.702277422E0,-3.542221308E0,1.111747551E1
4.027804080E-1,1.999158382E0,-4.124012470E0,1.097502041E1
4.127444540E-1,1.804031014E0,-4.173093796E0,1.010353088E1
4.227349770E-1,2.042253971E0,-4.173093796E0,9.125499725E0
4.329727380E-1,2.481590033E0,-3.602076530E0,7.745242596E0
4.428161190E-1,2.463633537E0,-2.387019157E0,6.812700748E0
4.527288090E-1,1.883039594E0,-1.813607812E0,6.143521786E0
4.627461540E-1,1.544260144E0,-1.340752959E0,5.366602898E0
4.726918270E-1,1.838746905E0,-9.133879542E-1,4.484339714E0
4.826466630E-1,1.763329506E0,-1.522712231E0,4.401739597E0
4.926850810E-1,1.102529883E0,-1.642422318E0,4.472368717E0
5.028292900E-1,6.907271743E-1,-1.559822440E0,4.678270340E0
5.128023950E-1,1.221042871E-1,-1.522712231E0,4.638765812E0
5.227184470E-1,-5.374982953E-1,-1.654393315E0,5.020640850E0
5.326849730E-1,-1.078587890E0,-1.650802016E0,4.116829872E0
5.427007360E-1,-1.723825216E0,-9.289502501E-1,3.888183594E0
5.527511180E-1,-2.207453966E0,-3.902548850E-1,3.063380957E0
