"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.197974000E-2,-1.709963083E-1,5.468766689E-1,5.301617980E-1
7.444703200E-2,-1.844353229E-1,5.309941769E-1,5.093923807E-1
7.691432300E-2,-1.929874271E-1,5.163334012E-1,4.764057696E-1
7.938057300E-2,-2.015395463E-1,4.967857599E-1,4.690753818E-1
8.179885400E-2,-2.052047253E-1,4.809032679E-1,4.531929195E-1
8.421791700E-2,-2.113133818E-1,4.686859846E-1,4.202062190E-1
8.663776100E-2,-2.198654860E-1,4.528034925E-1,4.165410399E-1
8.905682300E-2,-2.259741277E-1,4.418079257E-1,3.994368315E-1
9.147510400E-2,-2.345262319E-1,4.320341051E-1,3.786674142E-1
9.389416700E-2,-2.394131571E-1,4.283688962E-1,3.786674142E-1
9.631401100E-2,-2.504087389E-1,4.308123589E-1,3.750022352E-1
9.873307300E-2,-2.601825595E-1,4.393644631E-1,3.664501309E-1
1.011513540E-1,-2.736215889E-1,4.552469552E-1,3.798891306E-1
1.035704170E-1,-2.870606184E-1,4.821249843E-1,3.835543394E-1
1.059902610E-1,-3.053865433E-1,5.138899684E-1,3.884412646E-1
1.084093230E-1,-3.237124979E-1,5.529853106E-1,4.116541147E-1
1.108276040E-1,-3.457036316E-1,5.884154439E-1,4.226496816E-1
1.132466670E-1,-3.750251234E-1,6.079631448E-1,4.079889357E-1
1.156665110E-1,-4.043466449E-1,6.433932781E-1,4.067671895E-1
1.180855730E-1,-4.312247038E-1,6.885972619E-1,4.055454731E-1
1.205038540E-1,-4.593244791E-1,7.289143801E-1,3.994368315E-1
1.229229170E-1,-4.849807620E-1,7.557923794E-1,4.165410399E-1
1.253427610E-1,-5.094153285E-1,7.838921547E-1,4.312017858E-1
1.277618230E-1,-5.277412534E-1,8.156571388E-1,4.495277107E-1
1.301801040E-1,-5.424020290E-1,8.535307646E-1,4.837361574E-1
1.325991670E-1,-5.472889543E-1,8.926261067E-1,5.228314400E-1
1.350190110E-1,-5.472889543E-1,9.304997325E-1,5.655919909E-1
1.374380730E-1,-5.375151038E-1,9.695950747E-1,6.193480492E-1
1.398563540E-1,-5.216326118E-1,1.005025029E0,6.767693162E-1
1.422754170E-1,-4.947545826E-1,1.036790013E0,7.317471504E-1
1.446952610E-1,-4.629896581E-1,1.064889789E0,7.916119099E-1
1.471143230E-1,-4.275594950E-1,1.086880922E0,8.502548933E-1
1.495326040E-1,-3.921293616E-1,1.106428623E0,9.027892947E-1
1.519516670E-1,-3.518122733E-1,1.130863190E0,9.565454125E-1
1.543715110E-1,-3.127169311E-1,1.156519532E0,1.000527740E0
1.567906250E-1,-2.723998725E-1,1.189506173E0,1.038401365E0
1.592088540E-1,-2.308610529E-1,1.222492933E0,1.072609782E0
1.616279170E-1,-1.905439794E-1,1.261588216E0,1.103152990E0
1.640477610E-1,-1.526703686E-1,1.303127050E0,1.121478915E0
1.664668750E-1,-1.147967502E-1,1.349552751E0,1.141026616E0
1.688851040E-1,-8.181006461E-2,1.398422003E0,1.154465556E0
1.713042190E-1,-4.882336035E-2,1.447291136E0,1.164239407E0
1.737240630E-1,-2.072358318E-2,1.498603821E0,1.172791600E0
1.761431250E-1,4.932732787E-3,1.542586088E0,1.178900242E0
1.785614070E-1,2.448040433E-2,1.570685863E0,1.176456690E0
1.809804690E-1,2.936732210E-2,1.563355446E0,1.165461183E0
1.834003130E-1,2.325867489E-2,1.551138163E0,1.147135258E0
1.858193750E-1,1.837175712E-2,1.551138163E0,1.127587557E0
1.882376570E-1,9.819651023E-3,1.549916387E0,1.106818199E0
1.906567190E-1,2.489273902E-3,1.537699103E0,1.088492274E0
1.930765630E-1,-1.094974764E-2,1.518151402E0,1.062835932E0
1.954956250E-1,-2.561050095E-2,1.493716836E0,1.035957813E0
1.979139070E-1,-4.027125612E-2,1.468060493E0,1.011523247E0
2.003329690E-1,-5.981893092E-2,1.444847703E0,9.846451879E-1
2.027528130E-1,-8.058833331E-2,1.421634793E0,9.589888453E-1
2.051718750E-1,-1.013577357E-1,1.403308868E0,9.345542789E-1
2.075901570E-1,-1.221271381E-1,1.380096078E0,9.137848616E-1
2.100092190E-1,-1.465617120E-1,1.356883168E0,8.954589367E-1
2.124290630E-1,-1.722180396E-1,1.331226826E0,8.820198774E-1
2.148481250E-1,-1.990960836E-1,1.305570483E0,8.673591614E-1
2.172664070E-1,-2.296393067E-1,1.275027275E0,8.575853109E-1
2.196854690E-1,-2.614043057E-1,1.244484067E0,8.575853109E-1
2.221053130E-1,-2.919475436E-1,1.218827724E0,8.478114605E-1
2.245243750E-1,-3.285994232E-1,1.199280024E0,8.502548933E-1
2.269426570E-1,-3.652513027E-1,1.189506173E0,8.526983857E-1
2.293617190E-1,-3.994597197E-1,1.189506173E0,8.600287437E-1
2.317815630E-1,-4.324464202E-1,1.190727949E0,8.746895194E-1
2.342006250E-1,-4.666548371E-1,1.194393158E0,8.905720115E-1
2.366189070E-1,-4.971980751E-1,1.191949725E0,9.052327275E-1
2.390379690E-1,-5.265195370E-1,1.184619308E0,9.174500108E-1
