"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.551210000E-1,1.518829018E-1,-2.359699965E0,-1.601915598E0
1.651000000E-1,2.698628008E-1,-2.919537067E0,-1.664546967E0
1.751100000E-1,3.208900690E-1,-3.215240240E0,-1.592761397E0
1.850890000E-1,3.371183276E-1,-3.039918423E0,-1.258993268E0
1.950680000E-1,2.495668530E-1,-2.323206902E0,-8.212804198E-1
2.050780000E-1,5.260104686E-2,-1.729288697E0,-4.276021123E-1
2.150570000E-1,-9.113506228E-2,-1.249081373E0,-1.618030220E-1
2.250370000E-1,-2.302618027E-1,-1.093127966E0,-1.048904657E-1
2.350460000E-1,-3.078275621E-1,-1.267152667E0,-1.750243455E-1
2.450260000E-1,-2.736285925E-1,-1.696476817E0,-3.273441195E-1
2.550050000E-1,-2.024827600E-1,-2.151149035E0,-5.217298865E-1
2.650150000E-1,-9.474270046E-2,-2.382521391E0,-7.437996864E-1
2.749940000E-1,5.675595254E-2,-2.482843876E0,-9.016504884E-1
2.849730000E-1,1.530025899E-1,-2.586981058E0,-9.202460051E-1
2.949830000E-1,1.313255578E-1,-2.692314625E0,-8.177841306E-1
3.049620000E-1,5.891687050E-2,-2.761799097E0,-6.952846050E-1
3.149410000E-1,-7.097500563E-2,-2.659238815E0,-5.475120544E-1
3.249510000E-1,-1.989196539E-1,-2.625981092E0,-4.107782245E-1
3.349310000E-1,-3.449043036E-1,-2.803867817E0,-2.903950810E-1
3.449100000E-1,-4.605776370E-1,-3.217298985E0,-2.793017030E-1
3.549200000E-1,-4.815202653E-1,-3.650348902E0,-4.840748012E-1
3.648990000E-1,-5.775216222E-1,-4.004123211E0,-7.137082815E-1
3.748780000E-1,-8.433069587E-1,-4.159533501E0,-7.461452484E-1
3.848570000E-1,-1.242586493E0,-4.385538101E0,-4.436809719E-1
3.948670000E-1,-1.528397322E0,-4.491422176E0,1.473141368E-2
4.048460000E-1,-1.643366218E0,-4.298883438E0,4.232632518E-1
4.148260000E-1,-1.779014349E0,-4.217135906E0,7.650359869E-1
4.248350000E-1,-1.924786210E0,-4.222707272E0,1.051110864E0
4.348150000E-1,-1.973556519E0,-3.995774031E0,1.172940612E0
4.447940000E-1,-2.062239408E0,-3.460351944E0,1.103143930E0
4.548040000E-1,-2.347834349E0,-2.821824789E0,9.116519094E-1
4.647830000E-1,-2.795024633E0,-2.282586336E0,6.042389870E-1
4.747620000E-1,-3.250350237E0,-1.918054223E0,1.569997966E-1
4.847720000E-1,-3.578236818E0,-1.582642317E0,-3.944172859E-1
4.947510000E-1,-3.639163733E0,-1.353687882E0,-9.362302423E-1
5.047300000E-1,-3.368334532E0,-1.439540505E0,-1.274422884E0
5.147400000E-1,-2.895203829E0,-1.958470225E0,-1.220444083E0
5.247190000E-1,-2.515106678E0,-2.709793091E0,-1.073097229E0
5.346990000E-1,-2.359298229E0,-3.018499374E0,-9.422350526E-1
5.447080000E-1,-2.556236506E0,-2.799778700E0,-7.687250376E-1
5.546880000E-1,-3.048898220E0,-2.087167263E0,-5.726321340E-1
5.646670000E-1,-3.666636705E0,-1.254752159E0,-2.842869163E-1
5.746770000E-1,-4.083662033E0,-6.748927236E-1,-4.769450054E-2
5.846560000E-1,-4.034328461E0,-5.920603871E-1,1.094304025E-1
5.946350000E-1,-3.567478657E0,-8.411626220E-1,3.228520453E-1
6.046450000E-1,-2.911721468E0,-1.380866766E0,5.303977728E-1
6.146240000E-1,-2.289081812E0,-2.149152756E0,6.888474226E-1
6.246030000E-1,-1.893972516E0,-2.803542137E0,7.866469622E-1
6.346130000E-1,-1.818479657E0,-3.049817085E0,8.582960963E-1
6.445898750E-1,-2.034407377E0,-2.903230429E0,9.718133211E-1
6.545698750E-1,-2.439688444E0,-2.261200190E0,1.159325838E0
6.645788750E-1,-2.835031509E0,-1.199202895E0,1.355657578E0
6.745588750E-1,-2.912262201E0,-9.908615053E-2,1.493927002E0
